row_model,RN101_clip,RN50_clip,ResNet50-ClusterFit-16K-RotNet_selfsupervised,ResNet50-DeepClusterV2-2x224_selfsupervised,ResNet50-MoCoV2-BS256_selfsupervised,ResNet50-PIRL_selfsupervised,ResNet50-SimCLR_selfsupervised,ResNet50-SwAV-BS4096-2x224_selfsupervised,ViT-B_32_clip,ViT-L_14_clip,coat_lite_tiny_classification,convit_base_classification,convnext_base_classification,crossvit_base_240_classification,cspresnet50_classification,deit_base_patch16_224_classification,eca_nfnet_l0_classification,ghostnet_100_classification,hardcorenas_f_classification,jx_nest_tiny_classification,levit_128_classification,mobilenetv3_large_100_classification,nf_resnet50_classification,pit_ti_224_classification,resnet50_classification,semnasnet_100_classification,swin_large_patch4_window7_224_classification,tnt_s_patch16_224_classification,visformer_small_classification,vit_base_patch16_224_classification,vit_base_patch32_224_classification,xcit_nano_12_p16_224_classification,xcit_nano_12_p8_224_classification
levit_128_classification,0.6791266491913959,0.3327876423481317,1.6379092083764384,0.7706300490042217,1.1154334996418651,1.16916219685851,0.767042737761221,0.663913523250125,0.3913838552049231,0.4854797264134856,0.6878085740548254,1.195211029697374,0.174499531639416,0.8837191297609479,0.6001599400064261,0.8526422602314039,0.4585475296187056,1.185565194208479,1.1747907572793856,0.486959146203672,0.0,0.506894925379866,1.0516773493637626,0.9421277115247212,0.9536142748387152,0.8347723034041437,0.9231474777546218,1.5296643090200617,0.5509241263597389,1.093278461446026,1.325778698836103,1.5483974992785503,1.555111177548845
mobilenetv3_large_100_classification,0.7876842650680445,0.3590491193153209,2.078797144638214,0.8208072941652969,1.067117110206798,1.3763242897681227,0.906699792521982,1.0601515978253993,0.4447994562529551,0.4945842415147048,0.645205298272332,1.307430375255544,0.2659479939745299,1.1890957677171272,0.7920960819881611,1.178304108872256,0.2910479748564132,1.1111902974523886,0.9128074292540128,0.7073904572779011,1.0422797313198355,0.0,1.2523612632112258,0.9237721426241804,1.0969154667662568,1.0191813532203415,0.9963823786925108,1.568263458943315,0.7001798098310132,1.179853170297049,1.5546439812936723,1.5220113949280751,1.5549723725201972
nf_resnet50_classification,0.2471632233457672,0.0233624240935412,1.5921095145224091,0.5084411807684255,0.8658701696791198,0.8975013639806608,0.4709934500108161,0.4328416840212057,0.3252071168537984,0.315190748095171,0.5456125783023875,0.8741632656203002,0.1048748650831896,0.7332153058735997,0.211302791683531,0.70323307908936,0.1696089886333336,0.8103206056996068,0.8301590332355531,0.4020662358987881,0.6029745410095035,0.2682736505276466,0.0,0.7929508694317242,0.5554266012292839,0.5613310181736324,0.5419857811629267,1.1060236435167408,0.4782723733546294,0.76776430119161,1.0162553059142925,1.1269586680893564,1.0098098749095357
pit_ti_224_classification,0.7726442458823435,0.3578853320725379,1.4595587519587043,0.5634880737544847,0.5843782744260455,0.8862223886911096,0.6352927416640952,0.7827614749559189,0.0284787752268513,0.19878946315273,0.1685108594716116,0.7875100581708061,0.1524388160923955,0.6962113943251502,0.7627591565828169,0.7120615767709477,0.1887420383299094,1.099916826145385,0.8387173067642415,0.2428477881344957,0.8326998105860692,0.2789594357455591,1.1322257751418974,0.0,0.9130579858035884,0.939045677436301,0.8919222197813781,1.0409086558669485,0.2074015930396893,0.7082412345948761,1.1635356286867022,0.9728043489137336,1.084537562097795
resnet50_classification,0.3426266385835674,0.0,1.4096798536142785,0.4036214784716652,0.6479108786356367,0.8669465160785208,0.4601390848789712,0.44163354131069,0.1932130459930565,0.2259194738283874,0.3506186170844962,0.8721068055894499,0.0,0.7233010213417526,0.2210307924439707,0.6917706559485577,0.1281216472399808,0.6959784066659935,0.6873035725689753,0.3399322066997676,0.5411057073172412,0.1490220985462134,0.5916208444999427,0.6099773199842993,0.0,0.4814122165550589,0.6556333624794952,1.1040589277719892,0.2975142023275428,0.7458925947899235,1.0074990019455754,1.0333599614925522,1.0770705166301742
semnasnet_100_classification,0.3642616390515414,0.109461746980271,1.5017171696671436,0.5369725228465789,0.8667510016819389,0.933758476961998,0.5663448201473553,0.5108911791987882,0.2658919401491957,0.3096314896272218,0.5190220074745326,0.8650082353420778,0.0799292929980595,0.6974287430831652,0.3047194346238964,0.6915897522097421,0.1721282879752248,0.7280612422089501,0.6708795593556829,0.4326307702120182,0.5170939470944393,0.1661181930140234,0.6923554685077509,0.7307952196307372,0.5762424245687843,0.0,0.5113992484495249,1.120742326315101,0.4287133916627592,0.8238011566132233,1.020756947394892,1.1456911881188834,1.1545703265720402
swin_large_patch4_window7_224_classification,0.7154979740095158,0.5518978286083005,2.4081315808677264,1.2968627739183862,1.5822257473283925,1.715477552249503,1.330463434003569,1.2782672464995315,0.8153675457957554,0.7938934607387669,1.1541347386042329,1.4591902164228203,0.5519320721150915,1.3396659651237623,0.9990262074202184,1.3580311023962164,0.7222856963357849,1.5334333864889889,1.3298936640757084,1.0027227027619752,1.3208306804851055,0.858680775483025,1.3883717922209424,1.3990333234505137,1.465825133706092,1.2267608116623965,0.0,1.7218723215870604,1.0736293360631777,1.4743530581415705,1.7195088313160607,1.8082202362168136,1.8561040393780333
tnt_s_patch16_224_classification,0.2966675024743122,0.0740193847181274,1.1829332915623887,0.3113213015410565,0.4626375208109561,0.4993223997145062,0.2818504696525234,0.3810407273502267,0.0,0.0247158136644962,0.1958196881483118,0.300740050149491,0.0,0.2426130109169992,0.3198787474290974,0.2475943640157361,0.0667231515035204,0.7123816757125514,0.4923591574552581,0.0331229536891015,0.5942465572233058,0.0974609012065901,0.6193086983585996,0.2149188050088444,0.5811497459013317,0.5030029308280497,0.3887713670598209,0.0,0.1557556826370643,0.276535732124552,0.5943978147297262,0.5853600138926947,0.5670807909950764
visformer_small_classification,0.9928776956047134,0.5407687668700536,1.8552019894618168,0.8495794764033651,1.0330702939421084,1.1986086455150726,0.8862687570079366,1.0487403290051898,0.2981959759306214,0.4693992791900818,0.5334070867935452,1.162379805485639,0.3291942287678235,0.994962824129507,1.031093906480926,0.9632547982317856,0.3555731833767392,1.4391418843102617,1.1893429821379833,0.4298524054699051,0.9958106153057198,0.6096814928370247,1.3718616698813246,0.7617159829243221,1.1549092563087662,1.1912782369184445,1.1208326222786749,1.536059923379801,0.0,1.1571959227486452,1.5936148176618676,1.4541317882150278,1.4933139157488764
vit_base_patch16_224_classification,0.4445883078728432,0.1151756838545612,1.4098914940914735,0.3865925766186464,0.5558425972248084,0.7003409373455316,0.3616772825731615,0.4848218877063779,0.0,0.0160402175386167,0.2824495651169183,0.5549021288454998,0.0,0.4732044168811509,0.4507960761803513,0.4816158559126577,0.1811454722539309,0.8860003552198474,0.6844336505841682,0.1347789033859765,0.6640812144661403,0.2152711173771937,0.787269862653563,0.3884718885536422,0.7292039170751465,0.7122822659430419,0.647472608431201,0.782756236941422,0.2831121868227786,0.0,0.7505692343257291,0.8675060939648507,0.8530743664312777
