pc_index,heldout_component_variance,heldout_explained_variance_ratio,heldout_explained_variance_percent,heldout_cumulative_explained_variance_ratio,training_explained_variance_ratio
417,1.7277336,0.00014691682,0.014691682,0.8135998,0.00017347714
418,1.6371583,0.0001392148,0.01392148,0.81373906,0.0001726112
419,1.6355299,0.00013907632,0.013907632,0.8138781,0.00017232711
420,1.6974261,0.00014433963,0.014433963,0.8140225,0.0001714925
421,1.7675459,0.00015030224,0.015030224,0.8141728,0.00017133464
422,1.7305361,0.00014715512,0.014715512,0.81431997,0.00017122658
423,1.6403565,0.00013948676,0.013948676,0.81445944,0.00017055709
424,1.6784278,0.00014272412,0.014272412,0.8146022,0.0001699858
425,1.6740606,0.00014235276,0.014235276,0.81474453,0.00016962357
426,1.8078963,0.0001537334,0.01537334,0.81489825,0.00016926198
427,1.7609938,0.00014974509,0.014974508,0.815048,0.00016874148
428,1.6638813,0.00014148718,0.014148718,0.8151895,0.00016855178
429,1.659683,0.00014113018,0.014113018,0.8153306,0.00016805071
430,1.6362774,0.0001391399,0.01391399,0.81546974,0.00016766276
431,1.6199644,0.00013775272,0.013775272,0.8156075,0.00016720999
432,1.6513093,0.00014041812,0.014041812,0.8157479,0.00016701852
433,1.5713658,0.00013362018,0.013362018,0.81588155,0.00016681796
434,1.7084203,0.00014527452,0.014527452,0.8160268,0.00016598146
435,1.5336398,0.00013041217,0.013041217,0.8161572,0.00016543045
436,1.5972276,0.00013581931,0.013581932,0.81629306,0.00016481365
437,1.659942,0.0001411522,0.01411522,0.8164342,0.00016465381
438,1.6115248,0.00013703507,0.013703506,0.81657124,0.00016443721
439,1.6061434,0.00013657747,0.013657747,0.8167078,0.0001638682
440,1.6108484,0.00013697756,0.0136977555,0.81684476,0.00016348502
441,1.640297,0.00013948171,0.0139481705,0.81698424,0.00016275326
442,1.6331142,0.00013887092,0.0138870925,0.8171231,0.00016219678
443,1.4999101,0.00012754399,0.012754398,0.81725067,0.00016147035
444,1.5545955,0.00013219412,0.013219412,0.8173829,0.0001612155
445,1.5841789,0.00013470973,0.013470973,0.8175176,0.0001609923
446,1.5848998,0.00013477102,0.013477102,0.81765234,0.0001604495
447,1.6002738,0.00013607835,0.013607835,0.8177884,0.00016024202
448,1.4264003,0.00012129312,0.012129311,0.8179097,0.00015993913
449,1.6387794,0.00013935265,0.013935265,0.8180491,0.00015957473
450,1.4266524,0.00012131456,0.012131456,0.81817037,0.00015923436
451,1.5595486,0.0001326153,0.01326153,0.818303,0.0001586295
452,1.5144988,0.00012878452,0.012878452,0.8184318,0.00015852573
453,1.5064974,0.00012810412,0.012810412,0.8185599,0.00015818382
454,1.4839156,0.00012618389,0.012618389,0.81868607,0.00015791724
455,1.5458341,0.0001314491,0.013144909,0.8188175,0.00015705737
456,1.5450809,0.00013138505,0.013138505,0.81894886,0.00015674508
457,1.6073351,0.0001366788,0.013667881,0.81908554,0.0001564819
458,1.6652336,0.00014160217,0.014160217,0.81922716,0.00015620387
459,1.5087243,0.0001282935,0.012829349,0.8193554,0.00015578148
460,1.5182915,0.00012910702,0.012910702,0.81948453,0.00015522656
461,1.4325699,0.00012181774,0.012181774,0.81960636,0.00015478936
462,1.5824418,0.00013456201,0.013456201,0.81974095,0.00015463351
463,1.399617,0.00011901561,0.011901561,0.81986,0.00015416574
464,1.4437478,0.00012276825,0.0122768255,0.81998277,0.00015406832
465,1.5263735,0.00012979428,0.012979428,0.8201126,0.000153919
466,1.4092723,0.00011983665,0.011983665,0.82023245,0.0001535832
467,1.3917121,0.00011834342,0.011834342,0.82035077,0.00015325971
468,1.4279978,0.00012142896,0.012142896,0.8204722,0.00015265238
469,1.3785595,0.000117225,0.0117224995,0.8205894,0.00015241245
470,1.5432003,0.00013122513,0.013122513,0.8207207,0.00015192121
471,1.3665473,0.000116203555,0.011620356,0.8208369,0.00015171396
472,1.4733069,0.00012528179,0.012528179,0.8209622,0.00015135293
473,1.4165903,0.000120458935,0.012045894,0.82108265,0.0001509842
474,1.4476811,0.00012310271,0.012310271,0.82120574,0.00015045781
475,1.5031698,0.00012782117,0.012782117,0.8213335,0.00015033681
476,1.3289582,0.00011300718,0.011300718,0.82144654,0.00014977549
477,1.4317391,0.0001217471,0.01217471,0.8215683,0.00014949049
478,1.3211015,0.0001123391,0.01123391,0.82168067,0.00014909117
479,1.3143444,0.00011176451,0.011176451,0.8217924,0.0001486939
480,1.4795882,0.00012581592,0.0125815915,0.82191825,0.0001486663
481,1.4601004,0.00012415879,0.0124158785,0.8220424,0.00014835432
482,1.3105383,0.00011144086,0.011144086,0.82215387,0.00014789167
483,1.4872278,0.00012646554,0.012646554,0.82228035,0.00014778435
484,1.4272044,0.00012136149,0.012136149,0.8224017,0.00014740339
485,1.3560117,0.00011530767,0.011530766,0.82251704,0.00014732385
486,1.4097571,0.00011987788,0.011987788,0.8226369,0.00014699201
487,1.4528555,0.00012354272,0.0123542715,0.82276046,0.0001462463
488,1.3368361,0.00011367708,0.011367708,0.8228741,0.00014574717
489,1.3965195,0.00011875222,0.011875222,0.82299286,0.00014565753
490,1.3461648,0.00011447034,0.011447034,0.8231073,0.00014549239
491,1.3929178,0.00011844595,0.011844595,0.82322574,0.00014514363
492,1.3288611,0.00011299893,0.011299893,0.82333875,0.00014461677
493,1.3671682,0.00011625635,0.0116256345,0.823455,0.0001444665
494,1.4286968,0.000121488396,0.012148839,0.82357645,0.0001439881
495,1.2932383,0.00010996976,0.010996976,0.8236864,0.00014384309
496,1.4897568,0.0001266806,0.012668061,0.8238131,0.00014322602
497,1.3890598,0.00011811789,0.011811789,0.8239312,0.0001430577
498,1.4492673,0.0001232376,0.0123237595,0.8240545,0.00014262817
499,1.3188034,0.00011214368,0.011214368,0.8241666,0.0001424789
500,1.3403819,0.00011397859,0.011397859,0.82428056,0.00014215705
