row_model,RN101_clip,RN50_clip,ResNet50-ClusterFit-16K-RotNet_selfsupervised,ResNet50-DeepClusterV2-2x224_selfsupervised,ResNet50-MoCoV2-BS256_selfsupervised,ResNet50-PIRL_selfsupervised,ResNet50-SimCLR_selfsupervised,ResNet50-SwAV-BS4096-2x224_selfsupervised,coat_lite_tiny_classification,convit_base_classification,convnext_base_classification,crossvit_base_240_classification,cspresnet50_classification,deit_base_patch16_224_classification,dino_vitb16_selfsupervised,eca_nfnet_l0_classification,ghostnet_100_classification,hardcorenas_f_classification,jx_nest_tiny_classification,levit_128_classification,mobilenetv3_large_100_classification,nf_resnet50_classification,pit_ti_224_classification,resnet50_classification,semnasnet_100_classification,swin_large_patch4_window7_224_classification,tnt_s_patch16_224_classification,visformer_small_classification,vit_base_patch16_224_classification,vit_base_patch32_224_classification,xcit_nano_12_p16_224_classification,xcit_nano_12_p8_224_classification
convnext_base_classification,9.870367651949383,10.15024697249844,7.840290346845645,9.299733034387508,8.904217380777073,8.464844501319458,9.415670136895857,8.873800955633893,9.63586901235983,9.143169996612327,0.0,9.13122342149384,9.197565317834863,9.177819574559344,7.447248257313483,10.447646036279352,8.861593592949603,8.670433523843247,9.712412508846109,8.926315813948396,9.125028667183113,8.677460820246633,9.448109571071608,8.760532320594407,8.698059111408966,9.452039480969573,8.552467991360121,9.542497584619689,8.726570687749103,8.6460283468104,8.548128928494016,8.545278451851324
crossvit_base_240_classification,9.13122342149384,9.13122342149384,7.840290346845645,9.13122342149384,8.904217380777073,8.464844501319458,9.13122342149384,8.873800955633893,9.13122342149384,9.13122342149384,9.13122342149384,0.0,9.13122342149384,9.131223421493868,7.447248257313483,9.13122342149384,8.861593592949603,8.670433523843247,9.13122342149384,8.926315813948396,9.056597262385369,8.677460820246633,9.13122342149384,8.760532320594407,8.698059111408966,9.13122342149384,8.552467991360121,9.13122342149384,8.72657068774911,8.64602834681041,8.54812892849403,8.545278451851331
cspresnet50_classification,9.197565317834872,9.197565317834872,7.840290346845645,9.197565317834872,8.904217380777073,8.464844501319458,9.197565317834872,8.873800955633893,9.197565317834872,9.143169996612327,9.197565317834863,9.13122342149384,0.0,9.177819574559344,7.447248257313483,9.197565317834872,8.861593592949603,8.670433523843247,9.197565317834863,8.926315813948396,9.125028667183102,8.677460820246633,9.197565317834863,8.760532320594407,8.698059111408966,9.197565317834863,8.552467991360121,9.197565317834872,8.726570687749103,8.6460283468104,8.548128928494016,8.545278451851324
deit_base_patch16_224_classification,9.177819574559344,9.177819574559344,7.840290346845645,9.177819574559344,8.904217380777073,8.464844501319458,9.177819574559344,8.873800955633893,9.177819574559344,9.143169996612327,9.177819574559344,9.131223421493868,9.177819574559344,0.0,7.447248257313483,9.177819574559344,8.861593592949603,8.670433523843247,9.177819574559344,8.926315813948396,9.10063103544009,8.677460820246633,9.177819574559344,8.760532320594407,8.698059111408966,9.177819574559344,8.552467991360121,9.177819574559344,8.72657068774911,8.64602834681041,8.54812892849403,8.545278451851331
dino_vitb16_selfsupervised,7.447248257313483,7.447248257313483,6.815425458431109,7.447248257313483,6.97433004972201,7.164410676696285,7.447248257313483,7.447248257313483,7.447248257313483,7.323652801715346,7.447248257313483,7.447248257313483,7.447248257313483,7.447248257313483,0.0,7.447248257313483,7.167636877331677,6.970773030014401,7.447248257313483,7.447248257313483,7.425995261396101,7.346955051921137,7.32328780665221,7.349352525727536,7.447248257313483,7.447248257313483,7.040956808927099,7.447248257313483,7.156360227371383,7.217807510597634,6.933751000740989,7.037391509099134
eca_nfnet_l0_classification,9.870367651949383,10.15024697249844,7.840290346845645,9.299733034387508,8.904217380777073,8.464844501319458,9.415670136895857,8.873800955633893,9.63586901235983,9.143169996612327,10.447646036279352,9.13122342149384,9.197565317834872,9.177819574559344,7.447248257313483,0.0,8.861593592949603,8.670433523843247,9.712412508846109,8.926315813948396,9.125028667183102,8.677460820246633,9.448109571071608,8.7605323205944,8.698059111408977,9.452039480969573,8.552467991360121,9.542497584619689,8.726570687749103,8.6460283468104,8.548128928494016,8.545278451851324
ghostnet_100_classification,8.861593592949603,8.861593592949603,7.840290346845645,8.861593592949603,8.85723412466859,8.433051277335569,8.861593592949603,8.861593592949603,8.861593592949603,8.861593592949603,8.861593592949603,8.861593592949603,8.861593592949603,8.861593592949603,7.167636877331677,8.861593592949603,0.0,8.670433523843247,8.861593592949603,8.861593592949603,8.861593592949603,8.677460820246633,8.861593592949603,8.760532320594407,8.698059111408966,8.861593592949603,8.552467991360121,8.861593592949603,8.726570687749103,8.6460283468104,8.548128928494016,8.51915890984969
hardcorenas_f_classification,8.670433523843261,8.670433523843261,7.840290346845645,8.670433523843261,8.670433523843261,8.430712553139449,8.670433523843261,8.670433523843261,8.670433523843261,8.670433523843261,8.670433523843247,8.670433523843247,8.670433523843247,8.670433523843247,6.970773030014401,8.670433523843247,8.670433523843247,0.0,8.670433523843247,8.670433523843261,8.670433523843247,8.670433523843261,8.670433523843247,8.670433523843247,8.670433523843247,8.670433523843247,8.552467991360121,8.670433523843261,8.670433523843247,8.6460283468104,8.548128928494016,8.545278451851324
jx_nest_tiny_classification,9.712412508846109,9.712412508846109,7.840290346845645,9.299733034387508,8.904217380777073,8.464844501319458,9.415670136895857,8.873800955633893,9.63586901235983,9.143169996612327,9.712412508846109,9.13122342149384,9.197565317834863,9.177819574559344,7.447248257313483,9.712412508846109,8.861593592949603,8.670433523843247,0.0,8.926315813948396,9.125028667183113,8.677460820246633,9.448109571071608,8.760532320594407,8.698059111408966,9.452039480969564,8.552467991360121,9.542497584619689,8.726570687749103,8.6460283468104,8.54812892849403,8.545278451851331
levit_128_classification,8.926315813948396,8.926315813948396,7.840290346845627,8.926315813948396,8.841811357817198,8.46484450131948,8.926315813948396,8.873800955633875,8.926315813948396,8.926315813948396,8.926315813948396,8.926315813948396,8.926315813948396,8.926315813948396,7.447248257313483,8.926315813948396,8.861593592949603,8.670433523843261,8.926315813948396,0.0,8.926315813948396,8.67746082024664,8.926315813948396,8.7605323205944,8.698059111408977,8.926315813948396,8.552467991360121,8.926315813948396,8.726570687749103,8.6460283468104,8.548128928494016,8.464968290222473
mobilenetv3_large_100_classification,9.125028667183102,9.125028667183102,7.840290346845645,9.125028667183102,8.904217380777073,8.464844501319458,9.125028667183102,8.873800955633893,9.125028667183102,9.0704259917811,9.125028667183113,9.056597262385369,9.125028667183102,9.10063103544009,7.425995261396101,9.125028667183102,8.861593592949603,8.670433523843247,9.125028667183113,8.926315813948396,0.0,8.677460820246633,9.125028667183113,8.760532320594407,8.698059111408966,9.125028667183113,8.552467991360121,9.125028667183102,8.726570687749103,8.6460283468104,8.548128928494016,8.545278451851324
nf_resnet50_classification,8.67746082024664,8.67746082024664,7.840290346845645,8.67746082024664,8.67746082024664,8.464844501319458,8.67746082024664,8.67746082024664,8.67746082024664,8.67746082024664,8.677460820246633,8.677460820246633,8.677460820246633,8.677460820246633,7.346955051921137,8.677460820246633,8.677460820246633,8.670433523843261,8.677460820246633,8.67746082024664,8.677460820246633,0.0,8.677460820246633,8.677460820246633,8.677460820246633,8.677460820246633,8.552467991360121,8.67746082024664,8.677460820246633,8.6460283468104,8.53827217342378,8.545278451851324
pit_ti_224_classification,9.448109571071608,9.448109571071608,7.840290346845645,9.299733034387508,8.904217380777073,8.464844501319458,9.415670136895857,8.873800955633893,9.448109571071608,9.143169996612327,9.448109571071608,9.13122342149384,9.197565317834863,9.177819574559344,7.32328780665221,9.448109571071608,8.861593592949603,8.670433523843247,9.448109571071608,8.926315813948396,9.125028667183113,8.677460820246633,0.0,8.760532320594407,8.698059111408966,9.310671941953323,8.552467991360121,9.448109571071608,8.726570687749103,8.6460283468104,8.54812892849403,8.545278451851331
resnet50_classification,8.7605323205944,8.7605323205944,7.840290346845645,8.7605323205944,8.7605323205944,8.464844501319458,8.7605323205944,8.7605323205944,8.7605323205944,8.7605323205944,8.760532320594407,8.760532320594407,8.760532320594407,8.760532320594407,7.349352525727536,8.7605323205944,8.760532320594407,8.670433523843247,8.760532320594407,8.7605323205944,8.760532320594407,8.677460820246633,8.760532320594407,0.0,8.698059111408977,8.760532320594407,8.552467991360121,8.7605323205944,8.726570687749103,8.6460283468104,8.548128928494016,8.545278451851324
