row_model,RN101_clip,RN50_clip,ResNet50-ClusterFit-16K-RotNet_selfsupervised,ResNet50-DeepClusterV2-2x224_selfsupervised,ResNet50-MoCoV2-BS256_selfsupervised,ResNet50-PIRL_selfsupervised,ResNet50-SimCLR_selfsupervised,ResNet50-SwAV-BS4096-2x224_selfsupervised,coat_lite_tiny_classification,convit_base_classification,convnext_base_classification,crossvit_base_240_classification,cspresnet50_classification,deit_base_patch16_224_classification,dino_vitb16_selfsupervised,eca_nfnet_l0_classification,ghostnet_100_classification,hardcorenas_f_classification,jx_nest_tiny_classification,levit_128_classification,mobilenetv3_large_100_classification,nf_resnet50_classification,pit_ti_224_classification,resnet50_classification,semnasnet_100_classification,swin_large_patch4_window7_224_classification,tnt_s_patch16_224_classification,visformer_small_classification,vit_base_patch16_224_classification,vit_base_patch32_224_classification,xcit_nano_12_p16_224_classification,xcit_nano_12_p8_224_classification
RN101_clip,0.0,5.653876457031648,4.262012592278963,5.291980519546514,4.998964844030118,4.802737851432885,5.210721040525403,5.166446687817298,5.336928441183957,5.1542491248785645,5.548760236113737,5.24587953931366,5.242013737295124,5.199962485584567,4.453158656323092,5.496804303488204,5.03944443532332,4.831099828575291,5.347529757419066,5.159067875164887,5.14955549603389,4.5466655888277305,5.135003125390808,5.113719715493515,5.001340895908305,5.077917817329392,5.000961342966417,5.242043756417051,5.034161442977029,5.050796845516003,4.841395348851798,4.948447201715497
RN50_clip,5.653876457031648,0.0,4.347227883957626,5.39521236510845,5.086217478751249,4.8708559476675415,5.311707512636001,5.273647315237146,5.435276308863474,5.22988174918335,5.723650429505484,5.302638528794026,5.262706259477025,5.2612516798449445,4.474826346652009,5.564882973570583,5.083055270919855,4.847355917205179,5.457203036405751,5.227584053212501,5.161749948916648,4.546665588827731,5.228313245236937,5.113719715493514,5.001340895908304,5.045600279117744,5.0512233015090455,5.329425480387291,5.123090199258491,5.059615170836708,4.865291109432786,4.997268218453323
ResNet50-ClusterFit-16K-RotNet_selfsupervised,4.262012592278963,4.347227883957626,0.0,4.3574024561410365,4.230286225191684,4.328668435453151,4.3574024561410365,4.357402456141037,4.3574024561410365,4.3574024561410365,4.357402456141042,4.357402456141041,4.200409137038308,4.357402456141041,3.8651021952047726,4.35740245614104,4.111497774770035,4.038375715491377,4.357402456141041,4.3574024561410365,4.152817902076739,3.887019242878827,4.357402456141041,4.198472848696113,4.140914532882672,4.062457435662946,4.249914958542093,4.357402456141037,4.323141984984627,4.215885692116216,4.177082309126104,4.207234238977393
ResNet50-DeepClusterV2-2x224_selfsupervised,5.291980519546514,5.39521236510845,4.3574024561410365,0.0,5.086217478751248,4.889232559243327,5.31292934399827,5.273647315237145,5.505370438351448,5.342845547179039,5.51537359832213,5.365570643550853,5.1961972011759725,5.375835837587158,4.355033698358717,5.51537359832213,5.091088464570367,4.9160980809794825,5.489139862204761,5.239703871961019,5.179252773904873,4.5466655888277305,5.359496926810028,5.113719715493515,5.001340895908305,5.005268309487681,5.097660532587946,5.420707810387023,5.12309019925849,5.059615170836709,4.987910584199476,5.09653141044743
ResNet50-MoCoV2-BS256_selfsupervised,4.998964844030118,5.086217478751249,4.230286225191684,5.086217478751248,0.0,4.763081952324634,5.041315295247409,4.967680832137787,5.086217478751248,5.031776779762282,5.086217478751239,5.0289117965934444,4.887383627291391,5.014459634222947,3.9735504116462126,5.086217478751239,4.791593048617224,4.644689148673521,5.08621747875124,4.890060291060413,4.823805087515843,4.3748604958760895,5.08621747875124,4.895743637578497,4.742731570025446,4.7293892072612485,4.852717124566646,5.086217478751247,4.874833624399132,4.806793382532412,4.778772403513727,4.836313832772603
ResNet50-PIRL_selfsupervised,4.802737851432885,4.8708559476675415,4.328668435453151,4.889232559243327,4.763081952324634,0.0,4.889232559243327,4.889232559243328,4.889232559243327,4.889232559243327,4.889232559243329,4.88923255924333,4.755747490472485,4.88923255924333,4.059389052941201,4.8892325592433306,4.623247138814072,4.518687307865945,4.88923255924333,4.81486623672992,4.654939875156471,4.346900792977961,4.88923255924333,4.7045631118784375,4.60356356891382,4.586043077751875,4.787909611886979,4.889232559243328,4.764731332919639,4.673003975500056,4.660527397351504,4.730783331290578
ResNet50-SimCLR_selfsupervised,5.210721040525403,5.311707512636001,4.3574024561410365,5.31292934399827,5.041315295247409,4.889232559243327,0.0,5.2379336145270585,5.258443669121501,5.17941442221754,5.31292934399827,5.235983138696666,5.096190305375092,5.211348624318936,4.325629399189741,5.31292934399827,4.901174708186668,4.691578392754719,5.312929343998269,5.0872253111683685,4.968533855315901,4.546665588827732,5.124703842769929,5.010957950825902,4.882054180248311,4.880583527935286,5.009655444489913,5.162833748289793,5.032839089316547,4.955171984482353,4.855691071068994,4.961292619969405
ResNet50-SwAV-BS4096-2x224_selfsupervised,5.166446687817298,5.273647315237146,4.357402456141037,5.273647315237145,4.967680832137787,4.889232559243328,5.2379336145270585,0.0,5.270061689212349,5.145191028266599,5.273647315237142,5.223046939784416,5.123359827084599,5.242886633639637,4.403131874114901,5.254216675971694,4.823242927534734,4.644771952350438,5.273647315237143,5.142189465961898,4.879452280502416,4.522680713850021,5.142082495174166,5.005989149983722,4.889010559364676,4.8325882077995,5.01826369296584,5.1773125272474365,5.082241884147825,4.979235082914946,4.838654552553664,4.941446320568184
coat_lite_tiny_classification,5.336928441183957,5.435276308863474,4.3574024561410365,5.505370438351448,5.086217478751248,4.889232559243327,5.258443669121501,5.270061689212349,0.0,5.436202164206901,5.605782743118361,5.383784677881429,5.18952487797206,5.391861010235757,4.295746320786384,5.750225408528822,5.209361784318387,4.994847295269688,5.598961735887812,5.311613546230035,5.221340014563341,4.5466655888277305,5.388590762597028,5.113719715493515,5.001340895908305,5.172640243629867,5.114645286919824,5.552369237886845,5.12309019925849,5.059615170836709,4.987910584199476,5.142985742578036
convit_base_classification,5.1542491248785645,5.22988174918335,4.3574024561410365,5.342845547179039,5.031776779762282,4.889232559243327,5.17941442221754,5.145191028266599,5.436202164206901,0.0,5.410738047149015,5.435536462122148,5.037030736904804,5.415713591765032,4.25995028124841,5.45433546022746,4.956151817697213,4.844600484267336,5.454335460227461,5.128679174226507,5.031037436264759,4.496798491363328,5.339154249600461,5.018413258422252,4.9683667895435,5.029483557637186,5.114645286919824,5.441238272660914,5.12309019925849,5.0175019221622925,4.984659696786434,5.112132367646272
