row_model,RN101_clip,RN50_clip,ResNet50-ClusterFit-16K-RotNet_selfsupervised,ResNet50-DeepClusterV2-2x224_selfsupervised,ResNet50-MoCoV2-BS256_selfsupervised,ResNet50-PIRL_selfsupervised,ResNet50-SimCLR_selfsupervised,ResNet50-SwAV-BS4096-2x224_selfsupervised,coat_lite_tiny_classification,convit_base_classification,convnext_base_classification,crossvit_base_240_classification,cspresnet50_classification,deit_base_patch16_224_classification,dino_vitb16_selfsupervised,eca_nfnet_l0_classification,ghostnet_100_classification,hardcorenas_f_classification,jx_nest_tiny_classification,levit_128_classification,mobilenetv3_large_100_classification,nf_resnet50_classification,pit_ti_224_classification,resnet50_classification,semnasnet_100_classification,swin_large_patch4_window7_224_classification,tnt_s_patch16_224_classification,visformer_small_classification,vit_base_patch16_224_classification,vit_base_patch32_224_classification,xcit_nano_12_p16_224_classification,xcit_nano_12_p8_224_classification
RN101_clip,0.0,0.4961859002619748,0.6707793449673227,0.6755212158246469,0.597564936138947,0.6592247963464866,0.6222682149272423,0.6010959336819148,0.6543012134174404,0.6409598062546014,0.6037953625793273,0.6040566875140447,0.5606981681033334,0.6312337217389494,0.6405356220284917,0.6013444863125681,0.6517796390084198,0.602522415864267,0.6349610144303899,0.6686749512634078,0.5807088077797804,0.3950414857701085,0.5913497859079717,0.6049385887688485,0.5246004327549079,0.5977355753589322,0.5938393976874652,0.6480797522369119,0.6453661482739541,0.5925841434184145,0.7035580052156956,0.6536211227815096
RN50_clip,0.4961859002619748,0.0,0.6009559139226326,0.61420574728663,0.5125145097930783,0.584784823351427,0.5453136710173565,0.570936935190792,0.5985883144238171,0.578699131795136,0.575874332803636,0.5906585625841991,0.4540993239114277,0.5665621272204291,0.5914866824443497,0.5635273535751519,0.6223098842393631,0.5452927470996869,0.5603697550192432,0.5839317650832498,0.5569510525421304,0.3646638120103089,0.5571165631915296,0.4385642498238615,0.5579325620127094,0.5694819996947684,0.5578587374629072,0.5580976052025006,0.5433286086778342,0.5053997701041633,0.6221169874608687,0.5662168562114127
ResNet50-ClusterFit-16K-RotNet_selfsupervised,0.6707793449673227,0.6009559139226326,0.0,0.3868071107210964,0.5236209181697671,0.5595812306258585,0.5490405411146719,0.5536099530615868,0.3910806208515209,0.4271582969158043,0.4592836364732227,0.4297361280581606,0.5925504919510782,0.4205032166226043,0.5942087827504077,0.4598339490094396,0.6639141054532871,0.6075504600703674,0.3488783209560884,0.4961383918148021,0.6204099673781824,0.586961366384287,0.4375506600458703,0.5454026803960801,0.6395051582594746,0.6942123877304613,0.5734790153089877,0.3480367237718864,0.5297362404567858,0.623893468869058,0.5546290608735873,0.5102546893405666
ResNet50-DeepClusterV2-2x224_selfsupervised,0.6755212158246469,0.61420574728663,0.3868071107210964,0.0,0.435078844251568,0.4043817838153671,0.4742691378228425,0.4957903955687461,0.5338522934191055,0.603932263679062,0.5112857992178119,0.5590041377985138,0.566270091178187,0.5267405918685997,0.6733299867424964,0.5576047204596186,0.6676876091716553,0.6277777914622638,0.5874662705416576,0.5609403957819206,0.6453436780210815,0.45188723030844,0.5549600861663171,0.4570721039352197,0.6098514663452725,0.6935881524045149,0.5719187051402219,0.5541456165976655,0.4773286452908456,0.5941108259994632,0.5981596257913893,0.5756271935934167
ResNet50-MoCoV2-BS256_selfsupervised,0.597564936138947,0.5125145097930783,0.5236209181697671,0.435078844251568,0.0,0.5188190317497741,0.5542165039434579,0.5480314414192593,0.4010870068317604,0.548123743706892,0.3745682129895682,0.5765579383806747,0.5666628145216785,0.545377206020853,0.6508663673306172,0.4085378778546493,0.6758803819177706,0.5752256794038697,0.5039717782397393,0.5436273223096046,0.6002617123834106,0.4767558034029546,0.5003841858247577,0.5412317813873644,0.691729281924669,0.6287585422250075,0.5604169648946691,0.4969547690724845,0.5015524271813065,0.5783306381643181,0.5631194434404962,0.5707977370668207
ResNet50-PIRL_selfsupervised,0.6592247963464866,0.584784823351427,0.5595812306258585,0.4043817838153671,0.5188190317497741,0.0,0.4205262669110778,0.4905824387465562,0.48361052136568,0.5047268740549082,0.4742513257483995,0.4875329537503754,0.5821319113391166,0.4552194486483376,0.6456315672058306,0.4515955917912979,0.6911024868305295,0.6318552559698549,0.4017986374966318,0.5865209421218927,0.6377358254063781,0.5914843487456674,0.5219268512583346,0.5281365444026269,0.6465527858673186,0.6720548782180868,0.6000239689880589,0.4611130897588635,0.5382245894932911,0.5953048422968141,0.5905761167434367,0.5326141886255646
ResNet50-SimCLR_selfsupervised,0.6222682149272423,0.5453136710173565,0.5490405411146719,0.4742691378228425,0.5542165039434579,0.4205262669110778,0.0,0.5170028018812118,0.5322200438352747,0.5260802537546896,0.4765396548778202,0.5249784940339959,0.5526779058797135,0.4800576185798411,0.6165000239640914,0.5291878797740228,0.670262950303778,0.5664789484992889,0.4582764506806445,0.5228973957111087,0.5860619900728166,0.4811745454254534,0.5309013016306965,0.5012227810773693,0.592903926974536,0.6050818987980673,0.5139668247381577,0.5149850876597455,0.5410995178393883,0.592166621170712,0.617344064379509,0.516007470429158
ResNet50-SwAV-BS4096-2x224_selfsupervised,0.6010959336819148,0.570936935190792,0.5536099530615868,0.4957903955687461,0.5480314414192593,0.4905824387465562,0.5170028018812118,0.0,0.5394145027560109,0.5344178455002906,0.3773345907216363,0.5356316321479637,0.5476552929008225,0.4897595972907309,0.6430486466147096,0.6457755958736513,0.679511126204333,0.6406585120412736,0.4579210176960755,0.5503406742016406,0.6785653412910451,0.5406826909435134,0.4795665055956029,0.5600271070564506,0.6116064222488031,0.6371044193552855,0.5162468276270058,0.542410348632937,0.5370214538401008,0.5511957819104047,0.595719432631042,0.5146532444934255
coat_lite_tiny_classification,0.6543012134174404,0.5985883144238171,0.3910806208515209,0.5338522934191055,0.4010870068317604,0.48361052136568,0.5322200438352747,0.5394145027560109,0.0,0.5245084154367694,0.5682119268186208,0.5620964390910279,0.6099885027047254,0.5297628146252702,0.6884336800966722,0.4879350132079576,0.591345608948509,0.4694791216424834,0.5499062247959898,0.5138572240038188,0.628660613830613,0.5091489007912235,0.3779428386678418,0.4293481106520929,0.5543885012387371,0.6562233152575034,0.4467977187112639,0.5244649443914975,0.4901345130461161,0.5555260140684943,0.4275585345351214,0.5296633258231935
convit_base_classification,0.6409598062546014,0.578699131795136,0.4271582969158043,0.603932263679062,0.548123743706892,0.5047268740549082,0.5260802537546896,0.5344178455002906,0.5245084154367694,0.0,0.575821901888693,0.513696731990918,0.5415770559148854,0.4755972449997827,0.6279792287626282,0.5697081184546118,0.6454132193228661,0.6102588790855412,0.4013136190865882,0.5581162452706838,0.6268153735988058,0.5492313723248765,0.5285191331766548,0.5452198830451991,0.5869540982429564,0.6148557386541151,0.3950269989639494,0.5100484167346346,0.4590557829978507,0.5889633600154012,0.6145293189268308,0.5259371756233282
