row_model,RN101_clip,RN50_clip,ResNet50-ClusterFit-16K-RotNet_selfsupervised,ResNet50-DeepClusterV2-2x224_selfsupervised,ResNet50-MoCoV2-BS256_selfsupervised,ResNet50-PIRL_selfsupervised,ResNet50-SimCLR_selfsupervised,ResNet50-SwAV-BS4096-2x224_selfsupervised,coat_lite_tiny_classification,convit_base_classification,convnext_base_classification,crossvit_base_240_classification,cspresnet50_classification,deit_base_patch16_224_classification,dino_vitb16_selfsupervised,eca_nfnet_l0_classification,ghostnet_100_classification,hardcorenas_f_classification,jx_nest_tiny_classification,levit_128_classification,mobilenetv3_large_100_classification,nf_resnet50_classification,pit_ti_224_classification,resnet50_classification,semnasnet_100_classification,swin_large_patch4_window7_224_classification,tnt_s_patch16_224_classification,visformer_small_classification,vit_base_patch16_224_classification,vit_base_patch32_224_classification,xcit_nano_12_p16_224_classification,xcit_nano_12_p8_224_classification
dino_vitb16_selfsupervised,0.1261870002097822,0.1045193098808647,0.7142434613281008,0.224311958174157,0.6057952448866617,0.5199566035916723,0.2537162573431315,0.1762137824179728,0.2835993357464907,0.319395375284464,0.0638990480623284,0.2312313192467971,0.2334026859423401,0.1825687492080341,0.0,0.158572561806392,0.4518230849360556,0.7289463927654545,0.0775372571198067,0.1658505925109299,0.3757969195329078,0.6228704211916298,0.4374055190544341,0.4026751972517539,0.3855803317391455,0.4518337445124123,0.4384778286207664,0.2588759894753218,0.3594078238599696,0.3830978076294506,0.5804245101596122,0.468887298356103
eca_nfnet_l0_classification,0.7169482781732537,0.648869608090874,1.856350125520417,0.6983789833393281,1.127535102910219,1.3245200224181284,0.9008232376631876,0.9595359056897648,0.4635271731326362,0.759417121433998,0.5119058520964366,0.7958565582663581,0.951046322184431,0.7980389898964244,1.7929794869349758,0.0,0.950676684545236,1.21890528639178,0.6063749545124395,0.8707635530991809,0.8886605261631058,1.6670869928337213,0.8251618190644301,1.1000328661679433,1.2124116857531533,0.8425818512691947,1.099107294741633,0.6235152809523292,1.0906623824029662,1.1541374108247489,1.2258419974619814,1.0707668390834213
ghostnet_100_classification,0.2236314617929018,0.1800206261963657,1.1515781223461865,0.1719874325458548,0.4714828484989981,0.6398287583021496,0.3619011889295525,0.4398329695814871,0.0537141127978353,0.3069240794190087,0.0981468239789116,0.3053861506645692,0.337172586367668,0.306858589889238,1.135553325519404,0.0,0.0,0.3347760210037158,0.186135298152319,0.3320393518471496,0.0169558953837674,0.8008222314343847,0.3023535398869796,0.3240957776308297,0.3588750620807932,0.3789250784795159,0.456574615907515,0.2145505916125198,0.4699853358488122,0.4647838015717163,0.5403889584205706,0.4774135854445367
hardcorenas_f_classification,0.1637474666943967,0.1474913780645081,0.9564715797783104,0.0787492142902053,0.3501581465961667,0.4761599874037419,0.3032689025149668,0.3500753429192489,0.0,0.1502468110023516,0.0029753978977655,0.1580377300381403,0.2857880475186602,0.1942207270767992,1.1444480315022592,0.0,0.0665474191571728,0.0,0.0919725605695918,0.2679866924328875,0.0406629846213357,0.7069525333904831,0.1238494004601067,0.2545505158382255,0.2032120842816933,0.2186326366106001,0.2615728813026834,0.0091725074389756,0.3339401714997763,0.3482153276376385,0.3508964588132839,0.3239178210135174
jx_nest_tiny_classification,0.3990975643055883,0.2894242853189022,1.3892248655836124,0.2574874595198935,0.6604098429734142,0.8573947624813236,0.4336979777263829,0.4729800064875107,0.147665585836842,0.2922918614971932,0.082954929440838,0.2895174984171547,0.5581599546579392,0.3309137299596241,1.2448189223115902,0.1392496945756356,0.6696867227607504,0.843752587024567,0.0,0.4036382931623761,0.6110977783941021,1.1999617328969163,0.3580365591276297,0.6329076062311376,0.7452864258163494,0.5997502797659271,0.6319820348048326,0.1246908529151546,0.6235371224661659,0.6870121508879485,0.7587167375251802,0.6036415791466139
levit_128_classification,0.1839211533973905,0.115404975349775,0.9855865724212408,0.1032851566012578,0.452928737501864,0.5281227918323568,0.2557637173939078,0.2007995626003795,0.0313754823322423,0.2143098543357711,0.0,0.1231209329331219,0.2800963324222119,0.1045244531894233,0.9294939645403336,0.0,0.4119524832932058,0.6161284257254778,0.0,0.0,0.3818966595653501,0.8923659421446901,0.1794945729384958,0.3233793516099101,0.4372348236122034,0.4625368684228146,0.4153910127784908,0.0829471715206979,0.36931030688564,0.401997286431242,0.5575675693793372,0.4814764128803732
mobilenetv3_large_100_classification,0.1755365594644606,0.1633421065817035,1.172274153421612,0.1458392815934779,0.5012869679825078,0.6701521803418808,0.3565582001824516,0.4456397749959357,0.1037520409350092,0.2940546192335915,0.053405660193988,0.2927932020330921,0.287159783017767,0.3220670096165126,1.1215433184983832,0.0,0.0789720537658951,0.3709077448500091,0.1895625121677975,0.3639996865014243,0.0,0.7784264666706147,0.325013010107825,0.330278177835777,0.3237511595900475,0.347421723049873,0.4499683541782362,0.2348439326505795,0.4986043974132537,0.4576513851968897,0.6145128353131311,0.5133074513883065
nf_resnet50_classification,0.0,0.0,0.6596463459489046,0.0,0.171805092951641,0.1997647958497701,0.0,0.0239848749777102,0.0,0.0498670974644026,0.0,0.0,0.0,0.0347538889736114,0.5901903534864932,0.0,0.0844119231459004,0.2587708269485329,0.0,0.0960425024101443,0.0,0.0,0.0937953737364383,0.0032099248538139,0.0808846019156908,0.0797722108735321,0.1069177119452113,0.0163474818703157,0.1132708118591603,0.0996130277510438,0.2568740604318673,0.1267976536771158
pit_ti_224_classification,0.2535876372062198,0.1602775173600896,1.031188306455986,0.029093835787,0.302373283845788,0.4993582033536974,0.2638869198270974,0.2465082674228611,0.0,0.049436512996567,0.0,0.0523532964247124,0.3811579778762768,0.0628335774196573,1.2466506251185967,0.0,0.4278684053677848,0.5175928677874557,0.0,0.2250963069732456,0.3885117172065033,0.9357205475057286,0.0,0.3579276880632864,0.4469022334273598,0.440443260169558,0.2739454756772117,0.0,0.2791621755981586,0.3675699523366198,0.4012591688097346,0.3175740561719067
resnet50_classification,0.0,0.0,0.9152468667974007,0.0,0.2179760779150177,0.4091566036150764,0.1027617646676111,0.1077305655097919,0.0,0.0953064570712625,0.0,0.0820931505150097,0.0066365558947572,0.0904820727621071,0.9370492562123962,0.0,0.1747395960081244,0.3734229360620613,0.0,0.0941100385411468,0.1189058378309413,0.5702640515195911,0.083056640959775,0.0,0.1991365801601778,0.2925724975228183,0.2627916616369328,0.0,0.2263374531743673,0.2268057933679452,0.330431697411889,0.2739264917380062
