red,unq1,unq2,syn,bi_mi_1,bi_mi_2,tri_mi,union_info,obj,obj_bias,own_imx_raw_bits,own_imy_raw_bits,own_imxy_raw_bits,own_imx_wishart_bias_bits,own_imy_wishart_bias_bits,own_imxy_wishart_bias_bits,own_imx_wishart_bits,own_imy_wishart_bits,own_imxy_wishart_bits
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.7524887157250495,7.7524887157250495,4.889702142945291,4.939608881165391,10.260253024582827,5.032636568586759,5.032636568586759,10.546829786087995,-0.14293442564146824,-0.09302768742136838,-0.2865767615051678
0.0,0.0,0.08627702588883235,0.013535748274152049,0.0,0.08627702588883235,0.0998127741629844,0.08627702588883235,7.953675924912614,7.867398899023781,4.986197200807558,5.118913594475518,10.646642560250779,5.032636568586759,5.032636568586759,10.546829786087995,-0.04643936777920162,0.08627702588875803,0.09981277416278414
0.025184295654766764,0.0,0.10249736082290717,0.02918067579592165,0.025184295654766764,0.12768165647767393,0.15686233227359558,0.12768165647767393,8.007355022946175,7.879673366468501,5.05782086424145,5.160318225064359,10.703692118361383,5.032636568586759,5.032636568586759,10.546829786087995,0.02518429565469052,0.12768165647759996,0.15686233227338786
0.0,0.00019768550295395926,0.0,0.0,0.00019768550295395926,0.0,0.00019768550295395926,0.00019768550295395926,7.8541323452384,7.8539346597354465,5.032834254089651,5.028475172034133,10.428299977191733,5.032636568586759,5.032636568586759,10.546829786087995,0.0001976855028917086,-0.004161396552626269,-0.11852980889626163
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.834046880016174,7.834046880016174,4.996901032603128,4.949076248168778,10.39660235555323,5.032636568586759,5.032636568586759,10.546829786087995,-0.03573553598363164,-0.0835603204179813,-0.1502274305347647
0.022967942358333146,0.019689172053598505,0.050230018248743805,0.03184255128948714,0.04265711441193165,0.07319796060707695,0.1247296839501626,0.09288713266067546,7.947190506678185,7.854303374017509,5.075293682998633,5.105834529193775,10.671559470037973,5.032636568586759,5.032636568586759,10.546829786087995,0.04265711441187331,0.07319796060701517,0.12472968394997809
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.804676475985619,7.804676475985619,5.00576718669098,4.992236973525227,10.546311142165692,5.032636568586759,5.032636568586759,10.546829786087995,-0.026869381895779646,-0.040399595061532796,-0.0005186439223021147
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.760863189587888,7.760863189587888,4.95039358979964,4.9672009883763515,10.388800928039258,5.032636568586759,5.032636568586759,10.546829786087995,-0.08224297878711925,-0.06543558021040781,-0.1580288580487378
0.0,0.0,0.022118305351688683,0.0,0.0,0.022118305351688683,0.022118305351688683,0.022118305351688683,7.926355228122499,7.90423692277081,4.9748296079340495,5.054754873938373,10.521755146852069,5.032636568586759,5.032636568586759,10.546829786087995,-0.057806960652709655,0.022118305351613587,-0.025074639235926746
0.0,0.045461069429815204,0.0,0.0,0.045461069429815204,0.0,0.045461069429815204,0.045461069429815204,7.939958126135973,7.894497056706157,5.0780976380165095,5.00653752327192,10.524433269044163,5.032636568586759,5.032636568586759,10.546829786087995,0.045461069429749854,-0.02609904531483976,-0.0223965170438308
0.05457579617201963,0.11024151277626798,0.07787042800282157,0.0803217018800248,0.1648173089482876,0.1324462241748412,0.323009438831134,0.24268773695110918,8.166871816699693,7.924184079748584,5.197453877534986,5.1650827927615355,10.869839224918946,5.032636568586759,5.032636568586759,10.546829786087995,0.16481730894822666,0.1324462241747762,0.323009438830952
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.815449784887514,7.815449784887514,5.01459044973247,4.98640821182616,10.452427886581464,5.032636568586759,5.032636568586759,10.546829786087995,-0.018046118854289344,-0.04622835676059953,-0.0944018995065305
0.0,0.1017531154687159,0.0,0.0,0.1017531154687159,0.0,0.1017531154687159,0.1017531154687159,7.899053948692153,7.797300833223437,5.134389684055403,4.927772363919534,10.547325427808335,5.032636568586759,5.032636568586759,10.546829786087995,0.10175311546864334,-0.10486420466722554,0.0004956417203403833
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.842181577397553,7.842181577397553,4.999916779930188,4.994395595020812,10.483983180659237,5.032636568586759,5.032636568586759,10.546829786087995,-0.03271978865657178,-0.038240973565947314,-0.06284660542875767
0.0,0.16340481075109814,0.0,0.0,0.16340481075109814,0.0,0.16340481075109814,0.16340481075109814,7.962202557375932,7.7987977466248335,5.196041379337798,4.974876186540176,10.619255428348739,5.032636568586759,5.032636568586759,10.546829786087995,0.16340481075103847,-0.057760382046582855,0.07242564226074333
0.0,0.028735967521424932,0.0,0.0,0.028735967521424932,0.0,0.028735967521424932,0.028735967521424932,7.923929793194104,7.8951938256726795,5.061372536108114,4.964793806788072,10.518518089921827,5.032636568586759,5.032636568586759,10.546829786087995,0.028735967521354395,-0.06784276179868777,-0.02831169616616812
0.0,0.0,0.037325179369380734,0.0,0.0,0.037325179369380734,0.037325179369380734,0.037325179369380734,7.834727761738559,7.797402582369179,4.907068266803666,5.069961747956071,10.480718700262067,5.032636568586759,5.032636568586759,10.546829786087995,-0.12556830178309347,0.03732517936931094,-0.06611108582592803
