node,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21
i,"{'N': 90, 'p': [20, 25, 35], 'mean': tensor(0.0042), 'std': tensor(0.2928), 'ground_truth': 0.0, 'emp_bias': tensor(4.7157), 'after_corr_bias': tensor(0.0042), 'var': tensor(0.0858), 'mse': tensor(0.0857), 'mi_tri': tensor(-0.0008), 'mi_bi_1': tensor(0.0013, dtype=torch.float64), 'mi_bi_2': tensor(-0.0084), 'mi_tri_ground_truth': 0.0, 'mi_bi_1_ground_truth': tensor(-0., dtype=torch.float64), 'mi_bi_2_ground_truth': -0.0}","{'N': 100, 'p': [20, 25, 35], 'mean': tensor(-0.0023), 'std': tensor(0.2420), 'ground_truth': 0.0, 'emp_bias': tensor(4.0792), 'after_corr_bias': tensor(-0.0023), 'var': tensor(0.0582), 'mse': tensor(0.0581), 'mi_tri': tensor(0.0201), 'mi_bi_1': tensor(-0.0019, dtype=torch.float64), 'mi_bi_2': tensor(0.0001), 'mi_tri_ground_truth': 0.0, 'mi_bi_1_ground_truth': tensor(-0., dtype=torch.float64), 'mi_bi_2_ground_truth': -0.0}","{'N': 125, 'p': [20, 25, 35], 'mean': tensor(0.0011), 'std': tensor(0.1822), 'ground_truth': 0.0, 'emp_bias': tensor(3.0945), 'after_corr_bias': tensor(0.0011), 'var': tensor(0.0332), 'mse': tensor(0.0331), 'mi_tri': tensor(-0.0126), 'mi_bi_1': tensor(-0.0007, dtype=torch.float64), 'mi_bi_2': tensor(-0.0134), 'mi_tri_ground_truth': 0.0, 'mi_bi_1_ground_truth': tensor(-0., dtype=torch.float64), 'mi_bi_2_ground_truth': -0.0}","{'N': 150, 'p': [20, 25, 35], 'mean': tensor(0.0075), 'std': tensor(0.1427), 'ground_truth': 0.0, 'emp_bias': tensor(2.5150), 'after_corr_bias': tensor(0.0075), 'var': tensor(0.0203), 'mse': tensor(0.0203), 'mi_tri': tensor(-0.0073), 'mi_bi_1': tensor(0.0071, dtype=torch.float64), 'mi_bi_2': tensor(-0.0080), 'mi_tri_ground_truth': 0.0, 'mi_bi_1_ground_truth': tensor(-0., dtype=torch.float64), 'mi_bi_2_ground_truth': -0.0}","{'N': 200, 'p': [20, 25, 35], 'mean': tensor(-0.0016), 'std': tensor(0.1064), 'ground_truth': 0.0, 'emp_bias': tensor(1.8280), 'after_corr_bias': tensor(-0.0016), 'var': tensor(0.0113), 'mse': tensor(0.0113), 'mi_tri': tensor(0.0004), 'mi_bi_1': tensor(-0.0024, dtype=torch.float64), 'mi_bi_2': tensor(0.0030), 'mi_tri_ground_truth': 0.0, 'mi_bi_1_ground_truth': tensor(-0., dtype=torch.float64), 'mi_bi_2_ground_truth': -0.0}","{'N': 225, 'p': [20, 25, 35], 'mean': tensor(0.0008), 'std': tensor(0.0888), 'ground_truth': 0.0, 'emp_bias': tensor(1.6149), 'after_corr_bias': tensor(0.0008), 'var': tensor(0.0079), 'mse': tensor(0.0079), 'mi_tri': tensor(-0.0097), 'mi_bi_1': tensor(0.0006, dtype=torch.float64), 'mi_bi_2': tensor(-0.0071), 'mi_tri_ground_truth': 0.0, 'mi_bi_1_ground_truth': tensor(-0., dtype=torch.float64), 'mi_bi_2_ground_truth': -0.0}","{'N': 250, 'p': [20, 25, 35], 'mean': tensor(-0.0032), 'std': tensor(0.0765), 'ground_truth': 0.0, 'emp_bias': tensor(1.4416), 'after_corr_bias': tensor(-0.0032), 'var': tensor(0.0059), 'mse': tensor(0.0059), 'mi_tri': tensor(-0.0057), 'mi_bi_1': tensor(-0.0031, dtype=torch.float64), 'mi_bi_2': tensor(0.0003), 'mi_tri_ground_truth': 0.0, 'mi_bi_1_ground_truth': tensor(-0., dtype=torch.float64), 'mi_bi_2_ground_truth': -0.0}","{'N': 300, 'p': [20, 25, 35], 'mean': tensor(-0.0023), 'std': tensor(0.0643), 'ground_truth': 0.0, 'emp_bias': tensor(1.1927), 'after_corr_bias': tensor(-0.0023), 'var': tensor(0.0041), 'mse': tensor(0.0041), 'mi_tri': tensor(0.0008), 'mi_bi_1': tensor(-0.0022, dtype=torch.float64), 'mi_bi_2': tensor(0.0020), 'mi_tri_ground_truth': 0.0, 'mi_bi_1_ground_truth': tensor(-0., dtype=torch.float64), 'mi_bi_2_ground_truth': -0.0}","{'N': 325, 'p': [20, 25, 35], 'mean': tensor(-0.0003), 'std': tensor(0.0600), 'ground_truth': 0.0, 'emp_bias': tensor(1.0998), 'after_corr_bias': tensor(-0.0003), 'var': tensor(0.0036), 'mse': tensor(0.0036), 'mi_tri': tensor(-0.0024), 'mi_bi_1': tensor(-0.0003, dtype=torch.float64), 'mi_bi_2': tensor(-0.0011), 'mi_tri_ground_truth': 0.0, 'mi_bi_1_ground_truth': tensor(-0., dtype=torch.float64), 'mi_bi_2_ground_truth': -0.0}","{'N': 350, 'p': [20, 25, 35], 'mean': tensor(0.0014), 'std': tensor(0.0546), 'ground_truth': 0.0, 'emp_bias': tensor(1.0207), 'after_corr_bias': tensor(0.0014), 'var': tensor(0.0030), 'mse': tensor(0.0030), 'mi_tri': tensor(0.0016), 'mi_bi_1': tensor(0.0013, dtype=torch.float64), 'mi_bi_2': tensor(0.0007), 'mi_tri_ground_truth': 0.0, 'mi_bi_1_ground_truth': tensor(-0., dtype=torch.float64), 'mi_bi_2_ground_truth': -0.0}","{'N': 400, 'p': [20, 25, 35], 'mean': tensor(0.0002), 'std': tensor(0.0469), 'ground_truth': 0.0, 'emp_bias': tensor(0.8892), 'after_corr_bias': tensor(0.0002), 'var': tensor(0.0022), 'mse': tensor(0.0022), 'mi_tri': tensor(0.0022), 'mi_bi_1': tensor(0.0002, dtype=torch.float64), 'mi_bi_2': tensor(0.0019), 'mi_tri_ground_truth': 0.0, 'mi_bi_1_ground_truth': tensor(-0., dtype=torch.float64), 'mi_bi_2_ground_truth': -0.0}","{'N': 450, 'p': [20, 25, 35], 'mean': tensor(0.0010), 'std': tensor(0.0427), 'ground_truth': 0.0, 'emp_bias': tensor(0.7893), 'after_corr_bias': tensor(0.0010), 'var': tensor(0.0018), 'mse': tensor(0.0018), 'mi_tri': tensor(0.0004), 'mi_bi_1': tensor(0.0012, dtype=torch.float64), 'mi_bi_2': tensor(-0.0004), 'mi_tri_ground_truth': 0.0, 'mi_bi_1_ground_truth': tensor(-0., dtype=torch.float64), 'mi_bi_2_ground_truth': -0.0}","{'N': 500, 'p': [20, 25, 35], 'mean': tensor(-0.0003), 'std': tensor(0.0399), 'ground_truth': 0.0, 'emp_bias': tensor(0.7080), 'after_corr_bias': tensor(-0.0003), 'var': tensor(0.0016), 'mse': tensor(0.0016), 'mi_tri': tensor(-0.0002), 'mi_bi_1': tensor(-0.0003, dtype=torch.float64), 'mi_bi_2': tensor(8.9359e-07), 'mi_tri_ground_truth': 0.0, 'mi_bi_1_ground_truth': tensor(-0., dtype=torch.float64), 'mi_bi_2_ground_truth': -0.0}","{'N': 600, 'p': [20, 25, 35], 'mean': tensor(0.0007), 'std': tensor(0.0326), 'ground_truth': 0.0, 'emp_bias': tensor(0.5895), 'after_corr_bias': tensor(0.0007), 'var': tensor(0.0011), 'mse': tensor(0.0011), 'mi_tri': tensor(-0.0006), 'mi_bi_1': tensor(0.0007, dtype=torch.float64), 'mi_bi_2': tensor(-0.0009), 'mi_tri_ground_truth': 0.0, 'mi_bi_1_ground_truth': tensor(-0., dtype=torch.float64), 'mi_bi_2_ground_truth': -0.0}","{'N': 700, 'p': [20, 25, 35], 'mean': tensor(-0.0010), 'std': tensor(0.0257), 'ground_truth': 0.0, 'emp_bias': tensor(0.5028), 'after_corr_bias': tensor(-0.0010), 'var': tensor(0.0007), 'mse': tensor(0.0007), 'mi_tri': tensor(-0.0004), 'mi_bi_1': tensor(-0.0010, dtype=torch.float64), 'mi_bi_2': tensor(0.0008), 'mi_tri_ground_truth': 0.0, 'mi_bi_1_ground_truth': tensor(-0., dtype=torch.float64), 'mi_bi_2_ground_truth': -0.0}","{'N': 800, 'p': [20, 25, 35], 'mean': tensor(0.0004), 'std': tensor(0.0235), 'ground_truth': 0.0, 'emp_bias': tensor(0.4408), 'after_corr_bias': tensor(0.0004), 'var': tensor(0.0006), 'mse': tensor(0.0006), 'mi_tri': tensor(0.0004), 'mi_bi_1': tensor(0.0005, dtype=torch.float64), 'mi_bi_2': tensor(-0.0003), 'mi_tri_ground_truth': 0.0, 'mi_bi_1_ground_truth': tensor(-0., dtype=torch.float64), 'mi_bi_2_ground_truth': -0.0}","{'N': 900, 'p': [20, 25, 35], 'mean': tensor(0.0005), 'std': tensor(0.0207), 'ground_truth': 0.0, 'emp_bias': tensor(0.3915), 'after_corr_bias': tensor(0.0005), 'var': tensor(0.0004), 'mse': tensor(0.0004), 'mi_tri': tensor(0.0013), 'mi_bi_1': tensor(0.0005, dtype=torch.float64), 'mi_bi_2': tensor(0.0007), 'mi_tri_ground_truth': 0.0, 'mi_bi_1_ground_truth': tensor(-0., dtype=torch.float64), 'mi_bi_2_ground_truth': -0.0}","{'N': 1000, 'p': [20, 25, 35], 'mean': tensor(-0.0004), 'std': tensor(0.0190), 'ground_truth': 0.0, 'emp_bias': tensor(0.3514), 'after_corr_bias': tensor(-0.0004), 'var': tensor(0.0004), 'mse': tensor(0.0004), 'mi_tri': tensor(-0.0006), 'mi_bi_1': tensor(-0.0004, dtype=torch.float64), 'mi_bi_2': tensor(1.2711e-05), 'mi_tri_ground_truth': 0.0, 'mi_bi_1_ground_truth': tensor(-0., dtype=torch.float64), 'mi_bi_2_ground_truth': -0.0}","{'N': 1500, 'p': [20, 25, 35], 'mean': tensor(0.0005), 'std': tensor(0.0125), 'ground_truth': 0.0, 'emp_bias': tensor(0.2345), 'after_corr_bias': tensor(0.0005), 'var': tensor(0.0002), 'mse': tensor(0.0002), 'mi_tri': tensor(0.0007), 'mi_bi_1': tensor(0.0005, dtype=torch.float64), 'mi_bi_2': tensor(0.0002), 'mi_tri_ground_truth': 0.0, 'mi_bi_1_ground_truth': tensor(-0., dtype=torch.float64), 'mi_bi_2_ground_truth': -0.0}","{'N': 2000, 'p': [20, 25, 35], 'mean': tensor(-0.0001), 'std': tensor(0.0092), 'ground_truth': 0.0, 'emp_bias': tensor(0.1753), 'after_corr_bias': tensor(-0.0001), 'var': tensor(8.3949e-05), 'mse': tensor(8.3881e-05), 'mi_tri': tensor(-0.0006), 'mi_bi_1': tensor(-0.0001, dtype=torch.float64), 'mi_bi_2': tensor(-0.0004), 'mi_tri_ground_truth': 0.0, 'mi_bi_1_ground_truth': tensor(-0., dtype=torch.float64), 'mi_bi_2_ground_truth': -0.0}","{'N': 3000, 'p': [20, 25, 35], 'mean': tensor(-0.0002), 'std': tensor(0.0061), 'ground_truth': 0.0, 'emp_bias': tensor(0.1166), 'after_corr_bias': tensor(-0.0002), 'var': tensor(3.7050e-05), 'mse': tensor(3.7070e-05), 'mi_tri': tensor(-0.0004), 'mi_bi_1': tensor(-0.0002, dtype=torch.float64), 'mi_bi_2': tensor(-0.0001), 'mi_tri_ground_truth': 0.0, 'mi_bi_1_ground_truth': tensor(-0., dtype=torch.float64), 'mi_bi_2_ground_truth': -0.0}","{'N': 7000, 'p': [20, 25, 35], 'mean': tensor(0.0001), 'std': tensor(0.0028), 'ground_truth': 0.0, 'emp_bias': tensor(0.0501), 'after_corr_bias': tensor(0.0001), 'var': tensor(7.7764e-06), 'mse': tensor(7.7790e-06), 'mi_tri': tensor(0.0002), 'mi_bi_1': tensor(0.0001, dtype=torch.float64), 'mi_bi_2': tensor(0.0001), 'mi_tri_ground_truth': 0.0, 'mi_bi_1_ground_truth': tensor(-0., dtype=torch.float64), 'mi_bi_2_ground_truth': -0.0}"
j,"{'N': 90, 'p': [20, 25, 35], 'mean': tensor(-0.0021, dtype=torch.float64), 'std': tensor(0.6373, dtype=torch.float64), 'ground_truth': tensor(0., dtype=torch.float64), 'emp_bias': tensor(12.9780, dtype=torch.float64), 'after_corr_bias': tensor(-0.0021, dtype=torch.float64), 'var': tensor(0.4062, dtype=torch.float64), 'mse': tensor(0.4058, dtype=torch.float64), 'mi_tri': tensor(-0.0008), 'mi_bi_1': tensor(0.0013, dtype=torch.float64), 'mi_bi_2': tensor(-0.0084), 'mi_tri_ground_truth': 0.0, 'mi_bi_1_ground_truth': tensor(-0., dtype=torch.float64), 'mi_bi_2_ground_truth': -0.0}","{'N': 100, 'p': [20, 25, 35], 'mean': tensor(0.0221, dtype=torch.float64), 'std': tensor(0.4891, dtype=torch.float64), 'ground_truth': tensor(0., dtype=torch.float64), 'emp_bias': tensor(9.7464, dtype=torch.float64), 'after_corr_bias': tensor(0.0221, dtype=torch.float64), 'var': tensor(0.2392, dtype=torch.float64), 'mse': tensor(0.2395, dtype=torch.float64), 'mi_tri': tensor(0.0201), 'mi_bi_1': tensor(-0.0019, dtype=torch.float64), 'mi_bi_2': tensor(0.0001), 'mi_tri_ground_truth': 0.0, 'mi_bi_1_ground_truth': tensor(-0., dtype=torch.float64), 'mi_bi_2_ground_truth': -0.0}","{'N': 125, 'p': [20, 25, 35], 'mean': tensor(-0.0119, dtype=torch.float64), 'std': tensor(0.2996, dtype=torch.float64), 'ground_truth': tensor(0., dtype=torch.float64), 'emp_bias': tensor(6.1223, dtype=torch.float64), 'after_corr_bias': tensor(-0.0119, dtype=torch.float64), 'var': tensor(0.0898, dtype=torch.float64), 'mse': tensor(0.0898, dtype=torch.float64), 'mi_tri': tensor(-0.0126), 'mi_bi_1': tensor(-0.0007, dtype=torch.float64), 'mi_bi_2': tensor(-0.0134), 'mi_tri_ground_truth': 0.0, 'mi_bi_1_ground_truth': tensor(-0., dtype=torch.float64), 'mi_bi_2_ground_truth': -0.0}","{'N': 150, 'p': [20, 25, 35], 'mean': tensor(-0.0143, dtype=torch.float64), 'std': tensor(0.2180, dtype=torch.float64), 'ground_truth': tensor(0., dtype=torch.float64), 'emp_bias': tensor(4.5004, dtype=torch.float64), 'after_corr_bias': tensor(-0.0143, dtype=torch.float64), 'var': tensor(0.0475, dtype=torch.float64), 'mse': tensor(0.0477, dtype=torch.float64), 'mi_tri': tensor(-0.0073), 'mi_bi_1': tensor(0.0071, dtype=torch.float64), 'mi_bi_2': tensor(-0.0080), 'mi_tri_ground_truth': 0.0, 'mi_bi_1_ground_truth': tensor(-0., dtype=torch.float64), 'mi_bi_2_ground_truth': -0.0}","{'N': 200, 'p': [20, 25, 35], 'mean': tensor(0.0028, dtype=torch.float64), 'std': tensor(0.1402, dtype=torch.float64), 'ground_truth': tensor(0., dtype=torch.float64), 'emp_bias': tensor(2.9699, dtype=torch.float64), 'after_corr_bias': tensor(0.0028, dtype=torch.float64), 'var': tensor(0.0196, dtype=torch.float64), 'mse': tensor(0.0196, dtype=torch.float64), 'mi_tri': tensor(0.0004), 'mi_bi_1': tensor(-0.0024, dtype=torch.float64), 'mi_bi_2': tensor(0.0030), 'mi_tri_ground_truth': 0.0, 'mi_bi_1_ground_truth': tensor(-0., dtype=torch.float64), 'mi_bi_2_ground_truth': -0.0}","{'N': 225, 'p': [20, 25, 35], 'mean': tensor(-0.0104, dtype=torch.float64), 'std': tensor(0.1210, dtype=torch.float64), 'ground_truth': tensor(0., dtype=torch.float64), 'emp_bias': tensor(2.5243, dtype=torch.float64), 'after_corr_bias': tensor(-0.0104, dtype=torch.float64), 'var': tensor(0.0146, dtype=torch.float64), 'mse': tensor(0.0147, dtype=torch.float64), 'mi_tri': tensor(-0.0097), 'mi_bi_1': tensor(0.0006, dtype=torch.float64), 'mi_bi_2': tensor(-0.0071), 'mi_tri_ground_truth': 0.0, 'mi_bi_1_ground_truth': tensor(-0., dtype=torch.float64), 'mi_bi_2_ground_truth': -0.0}","{'N': 250, 'p': [20, 25, 35], 'mean': tensor(-0.0026, dtype=torch.float64), 'std': tensor(0.1102, dtype=torch.float64), 'ground_truth': tensor(0., dtype=torch.float64), 'emp_bias': tensor(2.2101, dtype=torch.float64), 'after_corr_bias': tensor(-0.0026, dtype=torch.float64), 'var': tensor(0.0121, dtype=torch.float64), 'mse': tensor(0.0121, dtype=torch.float64), 'mi_tri': tensor(-0.0057), 'mi_bi_1': tensor(-0.0031, dtype=torch.float64), 'mi_bi_2': tensor(0.0003), 'mi_tri_ground_truth': 0.0, 'mi_bi_1_ground_truth': tensor(-0., dtype=torch.float64), 'mi_bi_2_ground_truth': -0.0}","{'N': 300, 'p': [20, 25, 35], 'mean': tensor(0.0030, dtype=torch.float64), 'std': tensor(0.0847, dtype=torch.float64), 'ground_truth': tensor(0., dtype=torch.float64), 'emp_bias': tensor(1.7680, dtype=torch.float64), 'after_corr_bias': tensor(0.0030, dtype=torch.float64), 'var': tensor(0.0072, dtype=torch.float64), 'mse': tensor(0.0072, dtype=torch.float64), 'mi_tri': tensor(0.0008), 'mi_bi_1': tensor(-0.0022, dtype=torch.float64), 'mi_bi_2': tensor(0.0020), 'mi_tri_ground_truth': 0.0, 'mi_bi_1_ground_truth': tensor(-0., dtype=torch.float64), 'mi_bi_2_ground_truth': -0.0}","{'N': 325, 'p': [20, 25, 35], 'mean': tensor(-0.0021, dtype=torch.float64), 'std': tensor(0.0751, dtype=torch.float64), 'ground_truth': tensor(0., dtype=torch.float64), 'emp_bias': tensor(1.6009, dtype=torch.float64), 'after_corr_bias': tensor(-0.0021, dtype=torch.float64), 'var': tensor(0.0056, dtype=torch.float64), 'mse': tensor(0.0056, dtype=torch.float64), 'mi_tri': tensor(-0.0024), 'mi_bi_1': tensor(-0.0003, dtype=torch.float64), 'mi_bi_2': tensor(-0.0011), 'mi_tri_ground_truth': 0.0, 'mi_bi_1_ground_truth': tensor(-0., dtype=torch.float64), 'mi_bi_2_ground_truth': -0.0}","{'N': 350, 'p': [20, 25, 35], 'mean': tensor(0.0003, dtype=torch.float64), 'std': tensor(0.0675, dtype=torch.float64), 'ground_truth': tensor(0., dtype=torch.float64), 'emp_bias': tensor(1.4685, dtype=torch.float64), 'after_corr_bias': tensor(0.0003, dtype=torch.float64), 'var': tensor(0.0046, dtype=torch.float64), 'mse': tensor(0.0046, dtype=torch.float64), 'mi_tri': tensor(0.0016), 'mi_bi_1': tensor(0.0013, dtype=torch.float64), 'mi_bi_2': tensor(0.0007), 'mi_tri_ground_truth': 0.0, 'mi_bi_1_ground_truth': tensor(-0., dtype=torch.float64), 'mi_bi_2_ground_truth': -0.0}","{'N': 400, 'p': [20, 25, 35], 'mean': tensor(0.0020, dtype=torch.float64), 'std': tensor(0.0603, dtype=torch.float64), 'ground_truth': tensor(0., dtype=torch.float64), 'emp_bias': tensor(1.2590, dtype=torch.float64), 'after_corr_bias': tensor(0.0020, dtype=torch.float64), 'var': tensor(0.0036, dtype=torch.float64), 'mse': tensor(0.0036, dtype=torch.float64), 'mi_tri': tensor(0.0022), 'mi_bi_1': tensor(0.0002, dtype=torch.float64), 'mi_bi_2': tensor(0.0019), 'mi_tri_ground_truth': 0.0, 'mi_bi_1_ground_truth': tensor(-0., dtype=torch.float64), 'mi_bi_2_ground_truth': -0.0}","{'N': 450, 'p': [20, 25, 35], 'mean': tensor(-0.0008, dtype=torch.float64), 'std': tensor(0.0519, dtype=torch.float64), 'ground_truth': tensor(0., dtype=torch.float64), 'emp_bias': tensor(1.0982, dtype=torch.float64), 'after_corr_bias': tensor(-0.0008, dtype=torch.float64), 'var': tensor(0.0027, dtype=torch.float64), 'mse': tensor(0.0027, dtype=torch.float64), 'mi_tri': tensor(0.0004), 'mi_bi_1': tensor(0.0012, dtype=torch.float64), 'mi_bi_2': tensor(-0.0004), 'mi_tri_ground_truth': 0.0, 'mi_bi_1_ground_truth': tensor(-0., dtype=torch.float64), 'mi_bi_2_ground_truth': -0.0}","{'N': 500, 'p': [20, 25, 35], 'mean': tensor(6.1965e-05, dtype=torch.float64), 'std': tensor(0.0476, dtype=torch.float64), 'ground_truth': tensor(0., dtype=torch.float64), 'emp_bias': tensor(0.9763, dtype=torch.float64), 'after_corr_bias': tensor(6.1965e-05, dtype=torch.float64), 'var': tensor(0.0023, dtype=torch.float64), 'mse': tensor(0.0023, dtype=torch.float64), 'mi_tri': tensor(-0.0002), 'mi_bi_1': tensor(-0.0003, dtype=torch.float64), 'mi_bi_2': tensor(8.9359e-07), 'mi_tri_ground_truth': 0.0, 'mi_bi_1_ground_truth': tensor(-0., dtype=torch.float64), 'mi_bi_2_ground_truth': -0.0}","{'N': 600, 'p': [20, 25, 35], 'mean': tensor(-0.0013, dtype=torch.float64), 'std': tensor(0.0383, dtype=torch.float64), 'ground_truth': tensor(0., dtype=torch.float64), 'emp_bias': tensor(0.7967, dtype=torch.float64), 'after_corr_bias': tensor(-0.0013, dtype=torch.float64), 'var': tensor(0.0015, dtype=torch.float64), 'mse': tensor(0.0015, dtype=torch.float64), 'mi_tri': tensor(-0.0006), 'mi_bi_1': tensor(0.0007, dtype=torch.float64), 'mi_bi_2': tensor(-0.0009), 'mi_tri_ground_truth': 0.0, 'mi_bi_1_ground_truth': tensor(-0., dtype=torch.float64), 'mi_bi_2_ground_truth': -0.0}","{'N': 700, 'p': [20, 25, 35], 'mean': tensor(0.0006, dtype=torch.float64), 'std': tensor(0.0330, dtype=torch.float64), 'ground_truth': tensor(0., dtype=torch.float64), 'emp_bias': tensor(0.6754, dtype=torch.float64), 'after_corr_bias': tensor(0.0006, dtype=torch.float64), 'var': tensor(0.0011, dtype=torch.float64), 'mse': tensor(0.0011, dtype=torch.float64), 'mi_tri': tensor(-0.0004), 'mi_bi_1': tensor(-0.0010, dtype=torch.float64), 'mi_bi_2': tensor(0.0008), 'mi_tri_ground_truth': 0.0, 'mi_bi_1_ground_truth': tensor(-0., dtype=torch.float64), 'mi_bi_2_ground_truth': -0.0}","{'N': 800, 'p': [20, 25, 35], 'mean': tensor(-7.9061e-05, dtype=torch.float64), 'std': tensor(0.0277, dtype=torch.float64), 'ground_truth': tensor(0., dtype=torch.float64), 'emp_bias': tensor(0.5846, dtype=torch.float64), 'after_corr_bias': tensor(-7.9061e-05, dtype=torch.float64), 'var': tensor(0.0008, dtype=torch.float64), 'mse': tensor(0.0008, dtype=torch.float64), 'mi_tri': tensor(0.0004), 'mi_bi_1': tensor(0.0005, dtype=torch.float64), 'mi_bi_2': tensor(-0.0003), 'mi_tri_ground_truth': 0.0, 'mi_bi_1_ground_truth': tensor(-0., dtype=torch.float64), 'mi_bi_2_ground_truth': -0.0}","{'N': 900, 'p': [20, 25, 35], 'mean': tensor(0.0008, dtype=torch.float64), 'std': tensor(0.0254, dtype=torch.float64), 'ground_truth': tensor(0., dtype=torch.float64), 'emp_bias': tensor(0.5165, dtype=torch.float64), 'after_corr_bias': tensor(0.0008, dtype=torch.float64), 'var': tensor(0.0006, dtype=torch.float64), 'mse': tensor(0.0006, dtype=torch.float64), 'mi_tri': tensor(0.0013), 'mi_bi_1': tensor(0.0005, dtype=torch.float64), 'mi_bi_2': tensor(0.0007), 'mi_tri_ground_truth': 0.0, 'mi_bi_1_ground_truth': tensor(-0., dtype=torch.float64), 'mi_bi_2_ground_truth': -0.0}","{'N': 1000, 'p': [20, 25, 35], 'mean': tensor(-0.0002, dtype=torch.float64), 'std': tensor(0.0224, dtype=torch.float64), 'ground_truth': tensor(0., dtype=torch.float64), 'emp_bias': tensor(0.4611, dtype=torch.float64), 'after_corr_bias': tensor(-0.0002, dtype=torch.float64), 'var': tensor(0.0005, dtype=torch.float64), 'mse': tensor(0.0005, dtype=torch.float64), 'mi_tri': tensor(-0.0006), 'mi_bi_1': tensor(-0.0004, dtype=torch.float64), 'mi_bi_2': tensor(1.2711e-05), 'mi_tri_ground_truth': 0.0, 'mi_bi_1_ground_truth': tensor(-0., dtype=torch.float64), 'mi_bi_2_ground_truth': -0.0}","{'N': 1500, 'p': [20, 25, 35], 'mean': tensor(0.0002, dtype=torch.float64), 'std': tensor(0.0151, dtype=torch.float64), 'ground_truth': tensor(0., dtype=torch.float64), 'emp_bias': tensor(0.3023, dtype=torch.float64), 'after_corr_bias': tensor(0.0002, dtype=torch.float64), 'var': tensor(0.0002, dtype=torch.float64), 'mse': tensor(0.0002, dtype=torch.float64), 'mi_tri': tensor(0.0007), 'mi_bi_1': tensor(0.0005, dtype=torch.float64), 'mi_bi_2': tensor(0.0002), 'mi_tri_ground_truth': 0.0, 'mi_bi_1_ground_truth': tensor(-0., dtype=torch.float64), 'mi_bi_2_ground_truth': -0.0}","{'N': 2000, 'p': [20, 25, 35], 'mean': tensor(-0.0004, dtype=torch.float64), 'std': tensor(0.0107, dtype=torch.float64), 'ground_truth': tensor(0., dtype=torch.float64), 'emp_bias': tensor(0.2241, dtype=torch.float64), 'after_corr_bias': tensor(-0.0004, dtype=torch.float64), 'var': tensor(0.0001, dtype=torch.float64), 'mse': tensor(0.0001, dtype=torch.float64), 'mi_tri': tensor(-0.0006), 'mi_bi_1': tensor(-0.0001, dtype=torch.float64), 'mi_bi_2': tensor(-0.0004), 'mi_tri_ground_truth': 0.0, 'mi_bi_1_ground_truth': tensor(-0., dtype=torch.float64), 'mi_bi_2_ground_truth': -0.0}","{'N': 3000, 'p': [20, 25, 35], 'mean': tensor(-0.0001, dtype=torch.float64), 'std': tensor(0.0072, dtype=torch.float64), 'ground_truth': tensor(0., dtype=torch.float64), 'emp_bias': tensor(0.1483, dtype=torch.float64), 'after_corr_bias': tensor(-0.0001, dtype=torch.float64), 'var': tensor(5.2346e-05, dtype=torch.float64), 'mse': tensor(5.2310e-05, dtype=torch.float64), 'mi_tri': tensor(-0.0004), 'mi_bi_1': tensor(-0.0002, dtype=torch.float64), 'mi_bi_2': tensor(-0.0001), 'mi_tri_ground_truth': 0.0, 'mi_bi_1_ground_truth': tensor(-0., dtype=torch.float64), 'mi_bi_2_ground_truth': -0.0}","{'N': 7000, 'p': [20, 25, 35], 'mean': tensor(0.0001, dtype=torch.float64), 'std': tensor(0.0030, dtype=torch.float64), 'ground_truth': tensor(0., dtype=torch.float64), 'emp_bias': tensor(0.0631, dtype=torch.float64), 'after_corr_bias': tensor(0.0001, dtype=torch.float64), 'var': tensor(8.9441e-06, dtype=torch.float64), 'mse': tensor(8.9514e-06, dtype=torch.float64), 'mi_tri': tensor(0.0002), 'mi_bi_1': tensor(0.0001, dtype=torch.float64), 'mi_bi_2': tensor(0.0001), 'mi_tri_ground_truth': 0.0, 'mi_bi_1_ground_truth': tensor(-0., dtype=torch.float64), 'mi_bi_2_ground_truth': -0.0}"
