red,unq1,unq2,syn,bi_mi_1,bi_mi_2,tri_mi
0.0,0.1967891492080042,0.0,0.03073044377243639,0.1967891492080042,0.0,0.22751959298044058
0.00013918511634100628,0.20322236103080063,0.0,0.03528092581698691,0.20336154614714164,0.00013918511634101048,0.23864247196412855
0.0001386661790541699,0.20986727109232592,0.0,0.029593335539597393,0.2100059372713801,0.0001386661790541588,0.23959927281097748
1.026175320301137e-06,0.19380493233866544,0.0,0.03039536736493184,0.19380595851398574,1.0261753202986736e-06,0.22420132587891758
3.837469642414826e-06,0.2009075957647492,0.0,0.033273488327413614,0.20091143323439162,3.837469642409529e-06,0.23418492156180523
5.702791418310538e-05,0.19346312258591847,0.0,0.03125956028971097,0.19352015050010157,5.702791418310099e-05,0.22477971078981254
0.00036048056034537757,0.18380334107930382,0.0,0.03574979480223098,0.1841638216396492,0.0003604805603453855,0.21991361644188018
3.37855855461755e-05,0.18657253445188277,0.0,0.027774790145268985,0.18660632003742894,3.3785585546174233e-05,0.21438111018269793
0.00012349032707076324,0.20164096634028927,0.0,0.027652665062222054,0.20176445666736004,0.0001234903270707689,0.2294171217295821
3.4813693497171005e-06,0.1911955865226983,0.0,0.029690279940702446,0.19119906789204802,3.4813693497081055e-06,0.22088934783275047
7.3664273877727116e-06,0.19072541570440252,0.0,0.029331336827171206,0.1907327821317903,7.366427387771733e-06,0.2200641189589615
0.00023700033154927524,0.19961050592773752,0.0,0.025525493077469735,0.1998475062592868,0.0002370003315492749,0.22537299933675653
5.126571574892713e-06,0.19947430321017715,0.0,0.028896473477066087,0.19947942978175204,5.126571574890505e-06,0.22837590325881812
0.00010745013980964502,0.18887290129269824,0.0,0.028033659160623142,0.18898035143250788,0.00010745013980965032,0.21701401059313102
7.333039990192747e-05,0.19826447813958853,0.0,0.028373505785878994,0.19833780853949046,7.3330399901927e-05,0.22671131432536945
4.432551769378845e-06,0.19190801696111445,0.0,0.02846536546270667,0.19191244951288383,4.432551769390946e-06,0.2203778149755905
0.00012970248188506894,0.19600583069473757,0.0,0.02702888068052392,0.19613553317662263,0.0001297024818850771,0.22316441385714655
3.799238644455749e-05,0.19810028367068985,0.0,0.028959055435670983,0.1981382760571344,3.799238644454944e-05,0.2270973314928054
3.272914419238937e-05,0.2048687039188212,0.0,0.026529355570534985,0.2049014330630136,3.272914419239593e-05,0.23143078863354857
0.00017856914623587405,0.1935418756693194,0.0,0.027659066714460195,0.19372044481555528,0.00017856914623586346,0.22137951153001548
6.296862768012668e-06,0.19150069078715878,0.0,0.0294614595165186,0.1915069876499268,6.296862768008303e-06,0.2209684471664454
1.5239586499959934e-06,0.19981817363396837,0.0,0.031056802224034175,0.19981969759261836,1.5239586499821683e-06,0.23087649981665254
6.207235406477385e-05,0.18634250169479472,0.0,0.03107416021837342,0.1864045740488595,6.207235406476486e-05,0.2174787342672329
0.0005482565752073787,0.18658897842028335,0.0,0.03854315199115027,0.18713723499549073,0.000548256575207385,0.225680386986641
6.403553427308806e-05,0.19106350815879436,0.0,0.0352849568001978,0.19112754369306745,6.403553427309069e-05,0.22641250049326525
2.0776497784147363e-06,0.1995946673294973,0.0,0.032104752362728944,0.1995967449792757,2.0776497784089794e-06,0.23170149734200465
6.383346910746046e-05,0.1878543798902552,0.0,0.031985501831594654,0.18791821335936265,6.383346910745813e-05,0.2199037151909573
0.00011836111069957189,0.19964529467395095,0.0,0.0351593284463273,0.19976365578465052,0.00011836111069958303,0.23492298423097782
1.0713307551590834e-05,0.20061408883825535,0.0,0.03180210277823378,0.20062480214580694,1.071330755159525e-05,0.23242690492404072
1.645344077619293e-05,0.19594454445096884,0.0,0.03315376683999399,0.19596099789174504,1.6453440776184923e-05,0.22911476473173903
1.8243286925567759e-06,0.19999140350300715,0.0,0.0301222267125881,0.1999932278316997,1.8243286925507444e-06,0.2301154545442878
0.0001778854023008758,0.18755793446436178,0.0,0.031261705291862035,0.18773581986666266,0.00017788540230088783,0.2189975251585247
8.395535981142732e-07,0.1974279575133459,0.0,0.03099726422852403,0.19742879706694402,8.395535981079919e-07,0.22842606129546805
1.5048217919366724e-05,0.1952445258234822,0.0,0.028325181946401157,0.19525957404140157,1.5048217919370133e-05,0.22358475598780272
9.56658019174439e-05,0.20675821743618006,0.0,0.02992530682394262,0.2068538832380975,9.566580191744152e-05,0.23677919006204012
1.2411415607760379e-06,0.1952421210668888,0.0,0.031521160579854324,0.19524336220844957,1.2411415607668662e-06,0.2267645227883039
2.5364087941071034e-05,0.19720422073487226,0.0,0.03249856151518926,0.19722958482281333,2.536408794106693e-05,0.2297281463380026
6.974120480338075e-05,0.18606790027379494,0.0,0.031202767316285712,0.18613764147859832,6.974120480338962e-05,0.21734040879488403
4.566030278319033e-07,0.19616921496050915,0.0,0.031052188271158826,0.19616967156353698,4.5660302781841464e-07,0.2272218598346958
6.275225478136193e-09,0.19633769251943753,0.0,0.03172694258985123,0.196337698794663,6.275225466663617e-09,0.22806464138451424
0.0001855374352928152,0.19158319106909028,0.0,0.037915832649832504,0.1917687285043831,0.00018553743529282297,0.2296845611542156
0.0004194020956236888,0.20348681894505183,0.0,0.025483835627157975,0.20390622104067552,0.000419402095623699,0.2293900566678335
9.638100674391747e-06,0.19875789744428204,0.0,0.030969736799309644,0.19876753554495644,9.638100674388122e-06,0.22973727234426608
0.00019631744212628144,0.19405476396358717,0.0,0.03299694712478171,0.19425108140571345,0.00019631744212627214,0.22724802853049517
4.683539642130752e-05,0.18851806635762383,0.0,0.02921815126283206,0.18856490175404514,4.683539642130866e-05,0.2177830530168772
7.734618380980662e-05,0.20252134314804834,0.0,0.03117666647763745,0.20259868933185815,7.73461838098048e-05,0.2337753558094956
3.4651409662384e-05,0.19149598182666278,0.0,0.030199563716271943,0.19153063323632516,3.465140966238347e-05,0.2217301969525971
3.928053406793142e-06,0.18833833197739278,0.0,0.030326035523925182,0.18834226003079957,3.928053406783464e-06,0.21866829555472475
9.367885475480842e-06,0.19489435279467193,0.0,0.029117811983567027,0.1949037206801474,9.367885475484226e-06,0.22402153266371444
3.2589153880685506e-05,0.18864936362643908,0.0,0.02751702554799884,0.18868195278031977,3.258915388069822e-05,0.2161989783283186
3.565689297158059e-05,0.1930930580305457,0.0,0.028857705713470544,0.19312871492351727,3.565689297158328e-05,0.2219864206369878
