row_model,RN101_clip,RN50_clip,ResNet50-ClusterFit-16K-RotNet_selfsupervised,ResNet50-DeepClusterV2-2x224_selfsupervised,ResNet50-MoCoV2-BS256_selfsupervised,ResNet50-PIRL_selfsupervised,ResNet50-SimCLR_selfsupervised,ResNet50-SwAV-BS4096-2x224_selfsupervised,coat_lite_tiny_classification,convit_base_classification,convnext_base_classification,crossvit_base_240_classification,cspresnet50_classification,deit_base_patch16_224_classification,dino_resnet50_selfsupervised,dino_vitb16_selfsupervised,eca_nfnet_l0_classification,ghostnet_100_classification,hardcorenas_f_classification,jx_nest_tiny_classification,levit_128_classification,mobilenetv3_large_100_classification,nf_resnet50_classification,pit_ti_224_classification,resnet50_classification,semnasnet_100_classification,swin_large_patch4_window7_224_classification,tnt_s_patch16_224_classification,visformer_small_classification,vit_base_patch16_224_classification,vit_base_patch32_224_classification,xcit_nano_12_p16_224_classification,xcit_nano_12_p8_224_classification
convnext_base_classification,0.3694134693963056,0.194509067232949,1.5607523917539767,0.4027812495728877,0.8319373691437786,1.028922288651688,0.6052255038967473,0.6445075326578751,0.3124025407322017,0.5074541530565346,0.0,0.4610450245875155,0.6554485884179879,0.5024412561299849,0.1868921321671424,1.402716532796271,0.2163097418085771,0.7532537675687214,0.926305444966956,0.2545334965853119,0.5751658193327405,0.6464709405614331,1.371489259067281,0.5295640852979906,0.804435132401502,0.9168139519867138,0.7650227055295877,0.8035095609751934,0.4084681130927947,0.7950646486365267,0.8585396770583094,0.930244263695542,0.7786720650763979
crossvit_base_240_classification,0.2112538826749306,0.1544756021356308,1.0997073671664612,0.0915198353587838,0.4282047868148924,0.5678772640641725,0.2211288017920978,0.2340711540908771,0.0733333949778272,0.0215791800721465,0.0,0.0,0.3741690526563657,0.0413962315424827,0.0400854365778329,1.10900720849296,0.0392159305750565,0.4994230933396713,0.6203040024574458,0.0,0.2372454238070105,0.4248190723168754,0.9104442344797654,0.1208774589571577,0.4254946393938468,0.4557689273991983,0.428380068456458,0.3424645363876735,0.059903120386755,0.334019624049013,0.3974946524707983,0.5207936411370202,0.4012951874626624
cspresnet50_classification,0.0207005596542648,0.0,1.062302682122418,0.0665144616807431,0.3753249727910015,0.5070016078972426,0.166518269014336,0.1393734964550539,0.0731896684026178,0.2256771137564976,0.0,0.1797654888258932,0.0,0.1992005590879273,0.0,0.9167656671077876,0.0,0.3369167954846288,0.5536622792297514,0.0742412436069468,0.199814540593362,0.2247892402666709,0.7160406706492894,0.2552747646196245,0.1556651181272368,0.2978696144952728,0.362986806479677,0.3553707800025991,0.1827999872809931,0.3105553344288676,0.3124653330169131,0.531571182689885,0.4271338133560256
deit_base_patch16_224_classification,0.215755940968636,0.1544631596648003,1.0583111356239918,0.0398814113160721,0.4012565034205764,0.5264810325217031,0.204369449550577,0.1728143227223402,0.0238526359271586,0.0,0.0,0.0,0.3522078913759303,0.0,0.0,1.0189382460977647,0.0,0.4595108206967389,0.6150897729786857,0.0,0.17725403672957,0.4126917411051449,0.9038162876246112,0.0899617699838088,0.392480806597443,0.4384494314589533,0.3930357616682975,0.3010683048452041,0.0,0.2926233925065435,0.3560984209283289,0.4552505782816345,0.3380840990874949
dino_resnet50_selfsupervised,0.3909763844915259,0.2646853141980365,1.4619077416608928,0.3039365994798038,0.7330927190506946,0.930077638558604,0.5063808538036634,0.5456628825647911,0.0867414397632204,0.3665623007699947,0.0880474820740584,0.4022858110722511,0.556603938324904,0.4035966060369116,0.0,1.4252421846753691,0.0,0.5566467315926147,0.8244629025322556,0.1540869310592789,0.4933257821240193,0.4942181423035849,1.272644608974197,0.4307194352048977,0.705590482308418,0.8179693018936298,0.6421748958236151,0.704664910882105,0.2298981043097008,0.6962199985434445,0.7596950269652298,0.8313996136024606,0.6763244552238943
dino_vitb16_selfsupervised,0.1261912869839614,0.1045200115896065,0.7142462156454341,0.2243223181484746,0.6058158648019072,0.5199575358255109,0.2537268008240598,0.1762163021581759,0.2836073452069518,0.3193978813597917,0.0639073414341266,0.2312430417183177,0.2334050641636311,0.182570310865616,0.1852776434063132,0.0,0.1585754281375768,0.45182766068441,0.7289493956360911,0.0775415988575076,0.1658753651860482,0.3758035284105263,0.6228716214541299,0.4374066731342756,0.4026766843240104,0.3856103587830493,0.4518405925203401,0.4384801160867315,0.2588772160524293,0.3594133435373363,0.3830991234750023,0.5804570915928373,0.4688918049374653
eca_nfnet_l0_classification,0.7170216294782614,0.6488721807609865,1.856350125520417,0.6983789833393281,1.127535102910219,1.3245200224181284,0.9008232376631876,0.9595376709592384,0.4635271731326362,0.759417121433998,0.5119074755750166,0.7958586889290116,0.951046322184431,0.7980389898964244,0.3944423838595234,1.7929823532661606,0.0,0.950676684545236,1.21890528639178,0.6063827234135628,0.8707635530991809,0.8886605261631058,1.6670869928337213,0.8251618190644301,1.1000328661679433,1.2124116857531533,0.8425834815710731,1.099107294741633,0.6235175212047386,1.0906623824029662,1.1541374108247489,1.2258419974619814,1.0707668390834213
ghostnet_100_classification,0.2236414571560256,0.1800255820885494,1.1515805703036888,0.1719901900874694,0.4714883806005234,0.6398317987841953,0.361903292889405,0.4398560967501987,0.0537365434679291,0.3069497462925179,0.0981748167899256,0.305389167148391,0.3372864331238201,0.306873126047928,0.0004124309069029,1.1355579012677586,0.0,0.0,0.3347844995956377,0.186142596015828,0.3320339488259236,0.0169776947117705,0.8008279098830631,0.3023572540592241,0.3241060887954869,0.3588775820248555,0.3789508671031338,0.4565803586900552,0.2145527306407713,0.4699918300581691,0.4647949126270356,0.540397838657114,0.4774156078694789
hardcorenas_f_classification,0.1637742038743379,0.1474785133934784,0.9565032127977116,0.0788076195298685,0.3501619284638044,0.4761624152921468,0.3032700524951481,0.3500887154117276,0.0,0.1502588991051352,0.0029978923416162,0.1580414744196216,0.2858033150224033,0.194223476483331,0.0,1.1444510343728955,0.0,0.0665558977490947,0.0,0.0919904128758153,0.267989118910366,0.0406748888218668,0.7069630480615121,0.1238762614323265,0.2545605912550357,0.2032393674375834,0.2186681544492463,0.2615769725399586,0.009177365111439,0.3339415195562676,0.3482096789372351,0.3509136658483687,0.3239202070563998
jx_nest_tiny_classification,0.3991196244644754,0.2894313341336474,1.3892248655836124,0.2574968891262665,0.6604098429734142,0.8573947624813236,0.4336979777263829,0.4729800064875107,0.1476608217832726,0.2922918614971932,0.0830059704149475,0.2895174984171547,0.5581623058545704,0.3309137299596241,0.0814040549820021,1.2448232640492911,0.1392574634767589,0.6696940206242594,0.8437704393307905,0.0,0.4036382931623761,0.6111061503622919,1.1999617328969163,0.3580365591276297,0.6329076062311376,0.7452864258163494,0.599796202177286,0.6319820348048326,0.1246908529151546,0.6235371224661659,0.6870121508879485,0.7587167375251802,0.6036415791466139
