row_model,RN101_clip,RN50_clip,ResNet50-ClusterFit-16K-RotNet_selfsupervised,ResNet50-DeepClusterV2-2x224_selfsupervised,ResNet50-MoCoV2-BS256_selfsupervised,ResNet50-PIRL_selfsupervised,ResNet50-SimCLR_selfsupervised,ResNet50-SwAV-BS4096-2x224_selfsupervised,coat_lite_tiny_classification,convit_base_classification,convnext_base_classification,crossvit_base_240_classification,cspresnet50_classification,deit_base_patch16_224_classification,dino_resnet50_selfsupervised,dino_vitb16_selfsupervised,eca_nfnet_l0_classification,ghostnet_100_classification,hardcorenas_f_classification,jx_nest_tiny_classification,levit_128_classification,mobilenetv3_large_100_classification,nf_resnet50_classification,pit_ti_224_classification,resnet50_classification,semnasnet_100_classification,swin_large_patch4_window7_224_classification,tnt_s_patch16_224_classification,visformer_small_classification,vit_base_patch16_224_classification,vit_base_patch32_224_classification,xcit_nano_12_p16_224_classification,xcit_nano_12_p8_224_classification
levit_128_classification,0.6686657593283742,0.5839283399031236,0.4961383918148021,0.5609368173231957,0.5436258059048988,0.5865172320787613,0.5229006148934197,0.5503197435654199,0.5138446387999975,0.5581004013487059,0.505445872597635,0.5326072681510672,0.6441324908747745,0.5291890298462922,0.5629327613384989,0.6104390917502842,0.5251518335629513,0.616112642319445,0.6026529062550781,0.4888766561585775,0.0,0.5927369538144838,0.6174092642566791,0.5157389801580239,0.6055992380751052,0.5962340320631005,0.6463846901078414,0.5314927893545383,0.524911405467221,0.5579348844274641,0.56263818995357,0.6565089902646868,0.6477184532502296
mobilenetv3_large_100_classification,0.5807074875881604,0.5569494631981096,0.6204074758842042,0.6453004677912437,0.6002595065619172,0.6377324715623178,0.5860571200446252,0.6785528323619099,0.6286209593465459,0.6268129388746022,0.6315485061996391,0.6016549553852979,0.608425541553336,0.629413312910029,0.5948491623757128,0.6240744621846721,0.3834263465299941,0.5311211943753955,0.5527931384403786,0.5988604693636255,0.5927369538144838,0.0,0.5608467136243496,0.5929971969820311,0.6086867946379524,0.5210578457327353,0.6067157737117368,0.5855231252377822,0.6525640453729791,0.6488804739838736,0.5952613147190835,0.6537288874215692,0.6382346105945063
nf_resnet50_classification,0.3950414857701085,0.3646638120103089,0.5869243659688212,0.45188723030844,0.4767522208615187,0.5914503794121391,0.4811745454254534,0.5406709529204701,0.5091489007912235,0.5492283965438229,0.4144843594399336,0.5362949221947586,0.4982223531766863,0.5574241019912938,0.4627266978653486,0.6552976040759546,0.3439367274088747,0.6222422578569153,0.5462817008721972,0.5462417601511662,0.6174092642566791,0.5608467136243496,0.0,0.5475749269615973,0.5282104022452971,0.6170591133972803,0.5484919197166418,0.5747714400787425,0.5969847278641183,0.5949938501905683,0.5828662024975637,0.6189340747026595,0.6065129193219736
pit_ti_224_classification,0.5913460370749739,0.5571128908011334,0.4375506600458703,0.5549514638341506,0.5003841858247577,0.5219268512583346,0.5308996209223897,0.4795642961028656,0.3779428386678418,0.528507211052295,0.4973291330887992,0.5660857482454018,0.5562205380777403,0.5297441246512431,0.4232435828567027,0.6209432239500527,0.4859481395135256,0.6256401623653067,0.5751319170814586,0.4606149751398192,0.5157389801580239,0.5929971969820311,0.5475749269615973,0.0,0.5100218912291341,0.642507626241331,0.6171407934069517,0.5329252131436801,0.4665533766521799,0.5224942438340676,0.5690126266742936,0.5723260064290825,0.5764637166483375
resnet50_classification,0.6049385887688485,0.4385642498238615,0.5454015971390316,0.4570721039352197,0.5412274909393204,0.5281252333165085,0.5012184935481949,0.5600097151995982,0.4293481106520929,0.5452012466096745,0.4476961566598278,0.5870040620310251,0.5588758997605652,0.5566319343842343,0.2982966669890192,0.7319348555221339,0.3958836870117945,0.6175569539464503,0.5891366897338681,0.5131114558858538,0.6055992380751052,0.6086867946379524,0.5282104022452971,0.5100218912291341,0.0,0.6130509233795642,0.6634010000620076,0.5637411428874604,0.5555167905514322,0.57093499335675,0.5754455433634744,0.633999003398392,0.5880571615481403
semnasnet_100_classification,0.5246004327549079,0.5579325620127094,0.6395035685437307,0.6098514663452725,0.6917246695235919,0.6465239692712208,0.5929024872669597,0.6116033212811214,0.5543885012387371,0.5869498265729902,0.464556800722443,0.5157934176684726,0.6537698508539966,0.5781064172077084,0.5391013997648342,0.6239765490891953,0.3577275881294275,0.6160284393904583,0.553603511976716,0.560943921978776,0.5962340320631005,0.5210578457327353,0.6170591133972803,0.642507626241331,0.6130509233795642,0.0,0.5541314909361921,0.5796238323277514,0.6233247705329674,0.601805341745556,0.6118013343064534,0.7039251470315886,0.6430426539122456
swin_large_patch4_window7_224_classification,0.5977254729413657,0.569460226213903,0.6942055660091127,0.6935683161153232,0.6287540726921472,0.6720513479660735,0.6050807790432788,0.6370923244198741,0.656188419822942,0.6148741571200533,0.6152251029832758,0.588639722890191,0.5972353261086223,0.6197007737853761,0.6939369361390231,0.6469268822942409,0.6133747752925629,0.6016789287140982,0.5970134461660868,0.6456763375657175,0.6463846901078414,0.6067157737117368,0.5484919197166418,0.6171407934069517,0.6634010000620076,0.5541314909361921,0.0,0.5848538125066005,0.6593330036445355,0.6389676647775504,0.5712200291203633,0.7028212801752307,0.6262699005558039
tnt_s_patch16_224_classification,0.5938122779063848,0.5578542767472436,0.5734758135840785,0.5719002624106233,0.5603860791421553,0.6000171677446193,0.5139526627843107,0.5162386839931221,0.4467977187112639,0.3950269989639494,0.4451518431450143,0.4133330308465615,0.5450229236475401,0.3583810242488487,0.4192830949806234,0.5861733835279885,0.462298069445457,0.6274227698204564,0.5706338072088419,0.3780703890603076,0.5314927893545383,0.5855231252377822,0.5747714400787425,0.5329252131436801,0.5637411428874604,0.5796238323277514,0.5848538125066005,0.0,0.4993090960992985,0.5193514333159088,0.553945088816195,0.618076042759907,0.5188811590873064
visformer_small_classification,0.6480673817928038,0.5580930906090256,0.3480367237718864,0.5541413363577243,0.4969547690724845,0.4611130897588635,0.514971793734813,0.5424065502384074,0.5244607967211294,0.5100226493673414,0.5323612955193235,0.5294988662435971,0.6116417536127896,0.498739996113656,0.5368378664656976,0.6448367785233104,0.5660640374916177,0.6858621827555833,0.6383597437496409,0.5192498349811041,0.524911405467221,0.6525640453729791,0.5969847278641183,0.4665533766521799,0.5555167905514322,0.6233247705329674,0.6593330036445355,0.4993090960992985,0.0,0.5160546171224114,0.5669398911278352,0.5569836605227048,0.5939139810255796
vit_base_patch16_224_classification,0.6453281907594848,0.5433286086778342,0.529715759036363,0.4773286452908456,0.5015485473470838,0.538210564594543,0.5410450319548765,0.5370189438252444,0.4901345130461161,0.4590557829978507,0.4035252118417887,0.4029037944725004,0.5733950497331026,0.435109894116942,0.415648467715358,0.6339909295242689,0.5435508802529503,0.6482804485929359,0.5836878718602128,0.4031949731219004,0.5579348844274641,0.6488804739838736,0.5949938501905683,0.5224942438340676,0.57093499335675,0.601805341745556,0.6389676647775504,0.5193514333159088,0.5160546171224114,0.0,0.5685881439661014,0.5921880431467867,0.5420596646421227
vit_base_patch32_224_classification,0.5925820976646516,0.5053997701041633,0.6238919047544318,0.5941108259994632,0.5783224986603619,0.5952906047452924,0.5921537868146194,0.5511603956954572,0.5555260140684943,0.5889547480627648,0.4109370845044999,0.5189776436698299,0.5747085364032651,0.5113056655524923,0.5233686077396147,0.5721872804505228,0.4956964612479497,0.6039219817092176,0.5616777941561635,0.5434705751686,0.56263818995357,0.5952613147190835,0.5828662024975637,0.5690126266742936,0.5754455433634744,0.6118013343064534,0.5712200291203633,0.553945088816195,0.5669398911278352,0.5685881439661014,0.0,0.6256531827097609,0.676313407211639
xcit_nano_12_p16_224_classification,0.7035558881333994,0.6221099750089021,0.5546138234658509,0.5981596257913893,0.5631125755035962,0.5905703259012185,0.6173418945095204,0.595701356690717,0.4275585345351214,0.6145227652251988,0.5474557954007757,0.5889249133813781,0.6504656745839048,0.5937072209455652,0.4719609095251647,0.6998936125785393,0.5583067475677455,0.6582730521500224,0.6505769014077334,0.4640869589958569,0.6565089902646868,0.6537288874215692,0.6189340747026595,0.5723260064290825,0.633999003398392,0.7039251470315886,0.7028212801752307,0.618076042759907,0.5569836605227048,0.5921880431467867,0.6256531827097609,0.0,0.5924956823951586
