row_model,RN101_clip,RN50_clip,ResNet50-ClusterFit-16K-RotNet_selfsupervised,ResNet50-DeepClusterV2-2x224_selfsupervised,ResNet50-MoCoV2-BS256_selfsupervised,ResNet50-PIRL_selfsupervised,ResNet50-SimCLR_selfsupervised,ResNet50-SwAV-BS4096-2x224_selfsupervised,coat_lite_tiny_classification,convit_base_classification,convnext_base_classification,crossvit_base_240_classification,cspresnet50_classification,deit_base_patch16_224_classification,dino_resnet50_selfsupervised,dino_vitb16_selfsupervised,eca_nfnet_l0_classification,ghostnet_100_classification,hardcorenas_f_classification,jx_nest_tiny_classification,levit_128_classification,mobilenetv3_large_100_classification,nf_resnet50_classification,pit_ti_224_classification,resnet50_classification,semnasnet_100_classification,swin_large_patch4_window7_224_classification,tnt_s_patch16_224_classification,visformer_small_classification,vit_base_patch16_224_classification,vit_base_patch32_224_classification,xcit_nano_12_p16_224_classification,xcit_nano_12_p8_224_classification
convnext_base_classification,5.548741378498712,5.7236457806620695,4.357402456141042,5.51537359832213,5.086217478751239,4.889232559243329,5.31292934399827,5.273647315237142,5.605752307162816,5.410700694838483,0.0,5.457109823307501,5.26270625947703,5.415713591765034,5.731262715727874,4.515438315098746,5.70184510608644,5.164901080326296,4.991849402928063,5.663621351309705,5.342989028562277,5.271683907333585,4.546665588827736,5.388590762597026,5.113719715493517,5.001340895908303,5.153132142365431,5.114645286919824,5.509686734802222,5.123090199258492,5.059615170836707,4.987910584199476,5.13948278281862
crossvit_base_240_classification,5.245855940632572,5.302634221171871,4.357402456141041,5.365589987948719,5.028905036492611,4.88923255924333,5.235981021515404,5.223038669216625,5.383776428329676,5.4355306432353565,5.457109823307501,0.0,5.082940770651137,5.415713591765034,5.417024386729682,4.348102614814555,5.417893892732446,4.957686729967832,4.836805820850056,5.457109823307502,5.2198643995004925,5.032290750990626,4.546665588827737,5.336232364350344,5.031615183913655,5.001340895908304,5.028729754851043,5.114645286919829,5.397206702920747,5.123090199258489,5.059615170836703,4.936316182170482,5.055814635844841
cspresnet50_classification,5.242005699822761,5.262706259477025,4.200403577354607,5.196191797796283,4.887381286686025,4.7557046515797845,5.09618799046269,5.123332763021973,5.189516591074408,5.0370291457205285,5.26270625947703,5.082940770651137,0.0,5.0635057003891015,5.262706259477031,4.345940592369243,5.262706259477027,4.925789463992402,4.709043980247274,5.188465015870084,5.062891718883664,5.037917019210358,4.546665588827738,5.007431494857406,5.1070411413497885,4.964836644981754,4.899719452997352,4.907335479474431,5.079906272196034,4.952150925048161,4.9502409264601175,4.731135076787145,4.835572446121004
deit_base_patch16_224_classification,5.199957650796396,5.2612504321002325,4.357402456141041,5.37583218044896,5.014457088344456,4.88923255924333,5.211344142214457,5.2428992690426925,5.391860955837873,5.415713591765032,5.415713591765034,5.415713591765034,5.0635057003891015,0.0,5.415713591765022,4.396775345667257,5.415713591765033,4.956202771068293,4.800623818786347,5.415713591765033,5.238459555035462,5.003021850659889,4.511897304140422,5.325751821781224,5.02323278516759,4.977264160306079,5.022677830096736,5.114645286919829,5.415713591765033,5.123090199258489,5.059615170836705,4.960463013483398,5.077629492677537
dino_resnet50_selfsupervised,5.428333813310409,5.554624883603897,4.357402456141041,5.515373598322131,5.08621747875124,4.88923255924333,5.312929343998269,5.273647315237143,5.732568758038714,5.45274789703194,5.731262715727874,5.417024386729682,5.262706259477031,5.415713591765022,0.0,4.394068013126559,5.819310197801934,5.26266346620932,4.994847295269678,5.665223266742655,5.325984415677915,5.325092055498348,4.546665588827737,5.388590762597036,5.113719715493516,5.001340895908304,5.177135301978318,5.114645286919829,5.589412093492233,5.123090199258489,5.059615170836703,4.987910584199473,5.14298574257804
dino_vitb16_selfsupervised,4.453154369548913,4.474825644943267,3.8650994408874393,4.3550233383844,3.973529791730967,4.0593881207073625,4.325618855708813,4.403129354374697,4.295738311325922,4.2599477751730825,4.515438315098746,4.348102614814555,4.345940592369243,4.396775345667257,4.394068013126559,0.0,4.4207702283952965,4.127517995848464,3.8503962608967823,4.501804057675366,4.413470291346826,4.203542128122346,3.956474035078744,4.141938983398598,4.176668972208863,4.193735297749824,4.127505064012532,4.140865540446142,4.320468440480444,4.219932312995537,4.19624653305787,3.998888564940036,4.110453851595409
eca_nfnet_l0_classification,5.496730952183197,5.564880400900471,4.35740245614104,5.51537359832213,5.086217478751239,4.8892325592433306,5.31292934399827,5.2542149107022205,5.750225408528822,5.45433546022746,5.70184510608644,5.417893892732446,5.262706259477027,5.415713591765033,5.819310197801934,4.4207702283952965,0.0,5.263075897116221,4.994847295269677,5.607369858247894,5.342989028562277,5.325092055498351,4.546665588827738,5.388590762597027,5.113719715493514,5.001340895908304,5.371169100090384,5.114645286919823,5.59023506045672,5.123090199258491,5.059615170836708,4.987910584199475,5.142985742578037
ghostnet_100_classification,5.039434439960196,5.083050315027672,4.111495326812532,5.0910857070287525,4.7915875165156985,4.623244098332026,4.901172604226815,4.823219800366022,5.209339353648293,4.956126150823704,5.164901080326296,4.957686729967832,4.925789463992402,4.956202771068293,5.26266346620932,4.127517995848464,5.263075897116221,0.0,4.928291397520583,5.076933301100395,4.931041948290298,5.24609820240445,4.462247987233158,4.960718643056999,4.938969808320734,4.9041983150913655,4.884125030013087,4.806495538426167,5.04852316647545,4.793084067058052,4.798280984489187,4.722678058459108,4.785660289246743
hardcorenas_f_classification,4.83107309139535,4.847368781876209,4.038344082471975,4.916039675739819,4.644685366805883,4.51868487997754,4.691577242774538,4.644758579857959,4.994847295269688,4.844588396164553,4.991849402928063,4.836805820850056,4.709043980247274,4.800623818786347,4.994847295269678,3.8503962608967823,4.994847295269677,4.928291397520583,0.0,4.902856882393863,4.726858176359322,4.954172406447811,4.287884247208175,4.870971033837352,4.740286704014642,4.791607927832095,4.776179140820432,4.73327032272972,4.985669930158248,4.6609057757134105,4.646637616332443,4.64393362942131,4.670927088213277
jx_nest_tiny_classification,5.347507697260179,5.457195987591006,4.357402456141041,5.489130432598388,5.08621747875124,4.88923255924333,5.312929343998269,5.273647315237143,5.5989664999413815,5.454335460227461,5.663621351309705,5.457109823307502,5.188465015870084,5.415713591765033,5.665223266742655,4.501804057675366,5.607369858247894,5.076933301100395,4.902856882393863,0.0,5.342989028562278,5.1355211713623605,4.546665588827737,5.388590762597027,5.113719715493516,5.001340895908304,5.146831119547366,5.114645286919823,5.621936468809499,5.123090199258491,5.059615170836708,4.987910584199473,5.14298574257804
levit_128_classification,5.159058683229853,5.227580628032375,4.3574024561410365,5.239700293502295,4.890058774655707,4.814862526686789,5.08722853035068,5.142168535325677,5.311600961026214,5.128663330304529,5.342989028562277,5.2198643995004925,5.062891718883664,5.238459555035462,5.325984415677915,4.413470291346826,5.342989028562277,4.931041948290298,4.726858176359322,5.342989028562278,0.0,4.961091897262207,4.4506199017498025,5.163492396407351,5.019606206784813,4.905746437455386,4.880450067370725,4.927595985336858,5.260038946970343,4.973670760048779,4.940969181790581,4.7854133466630815,4.861511735843666
mobilenetv3_large_100_classification,5.14955417584227,5.161748359572627,4.152815410582761,5.179209563675035,4.823802881694349,4.65493652131241,4.968528985287709,4.8794397715732805,5.221300360079274,5.031035001540555,5.271683907333585,5.032290750990626,5.037917019210358,5.003021850659889,5.325092055498348,4.203542128122346,5.325092055498351,5.24609820240445,4.954172406447811,5.1355211713623605,4.961091897262207,0.0,4.546665588827737,5.000053824627315,4.994809942788058,5.001340895908304,4.977658032398455,4.875120898384562,5.090246124031605,4.826443590793006,4.867437949564352,4.710576131125285,4.811781091404195
nf_resnet50_classification,4.5466655888277305,4.546665588827731,3.886982242463361,4.5466655888277305,4.3748569133346535,4.346866823644433,4.546665588827732,4.522668975826978,4.5466655888277305,4.496795515582274,4.546665588827736,4.546665588827737,4.546665588827738,4.511897304140422,4.546665588827737,3.956474035078744,4.546665588827738,4.462247987233158,4.287884247208175,4.546665588827737,4.4506199017498025,4.546665588827737,0.0,4.452869496515287,4.543443847100513,4.465775817897388,4.466891715601729,4.439743344319614,4.530314059235426,4.433393386985482,4.447042618219832,4.289789911282149,4.419854793860913
pit_ti_224_classification,5.13499937655781,5.228309572846541,4.357402456141041,5.359488304477861,5.08621747875124,4.88923255924333,5.124702162061622,5.142080285681429,5.388590762597028,5.339142327476101,5.388590762597026,5.336232364350344,5.007431494857406,5.325751821781224,5.388590762597036,4.141938983398598,5.388590762597027,4.960718643056999,4.870971033837352,5.388590762597027,5.163492396407351,5.000053824627315,4.452869496515287,0.0,5.030660411811927,4.941658957863895,4.948139204828856,5.114645286919825,5.388590762597027,5.1094238647283285,5.020999833110167,4.987321138474995,5.071010026621099
resnet50_classification,5.113719715493515,5.113719715493514,4.198471765439065,5.113719715493515,4.895739347130453,4.704551800792319,5.010953663296728,5.0059717581268695,5.113719715493515,5.018394621986728,5.113719715493517,5.031615183913655,5.1070411413497885,5.02323278516759,5.113719715493516,4.176668972208863,5.113719715493514,4.938969808320734,4.740286704014642,5.113719715493516,5.019606206784813,4.994809942788058,4.543443847100513,5.030660411811927,0.0,4.914578122388104,4.821145630307327,4.8509250169080085,5.113719715493514,4.88737997152664,4.886905445918265,4.78328258978306,4.8397928196517865
semnasnet_100_classification,5.001340895908305,5.001340895908304,4.140912943166928,5.001340895908305,4.742726957624369,4.603534752317723,4.882052740540734,4.8890074583969945,5.001340895908305,4.968362517873533,5.001340895908303,5.001340895908304,4.964836644981754,4.977264160306079,5.001340895908304,4.193735297749824,5.001340895908304,4.9041983150913655,4.791607927832095,5.001340895908304,4.905746437455386,5.001340895908304,4.465775817897388,4.941658957863895,4.914578122388104,0.0,4.8982880384153225,4.847940698381969,5.001340895908304,4.803252122568874,4.828010349061873,4.662374675832861,4.750403091572128
swin_large_patch4_window7_224_classification,5.0779077149118255,5.045578505636878,4.062450613941597,5.005248473198489,4.729384737728388,4.586039547499862,4.880582408180498,4.832576112864088,5.172605348195305,5.029501976103124,5.153132142365431,5.028729754851043,4.899719452997352,5.022677830096736,5.177135301978318,4.127505064012532,5.371169100090384,4.884125030013087,4.776179140820432,5.146831119547366,4.880450067370725,4.977658032398455,4.466891715601729,4.948139204828856,4.821145630307327,4.8982880384153225,0.0,4.8993689417709065,5.118748157732358,4.798724822957007,4.804856504832773,4.716175012368355,4.79621198355862
tnt_s_patch16_224_classification,5.000934223185337,5.051218840793382,4.249911756817184,5.097642089858347,4.852686238814132,4.78790281064354,5.009641282536066,5.018255549331956,5.114645286919824,5.114645286919824,5.114645286919824,5.114645286919829,4.907335479474431,5.114645286919829,5.114645286919829,4.140865540446142,5.114645286919823,4.806495538426167,4.73327032272972,5.114645286919823,4.927595985336858,4.875120898384562,4.439743344319614,5.114645286919825,4.8509250169080085,4.847940698381969,4.8993689417709065,0.0,5.114645286919823,4.972746134941567,4.929634346180167,4.879793953114364,4.956911651675636
visformer_small_classification,5.242031385972942,5.329420965793816,4.357402456141037,5.420703530147082,5.086217478751247,4.889232559243328,5.16282045436486,5.177308728852907,5.552365090216477,5.44121250529362,5.509686734802222,5.397206702920747,5.079906272196034,5.415713591765033,5.589412093492233,4.320468440480444,5.59023506045672,5.04852316647545,4.985669930158248,5.621936468809499,5.260038946970343,5.090246124031605,4.530314059235426,5.388590762597027,5.113719715493514,5.001340895908304,5.118748157732358,5.114645286919823,0.0,5.123090199258491,5.039335124371227,4.987910584199475,5.139506803112457
vit_base_patch16_224_classification,5.03412348546256,5.123090199258491,4.323121503564204,5.12309019925849,4.874829744564909,4.764717308020891,5.032784603432035,5.082239374132969,5.12309019925849,5.12309019925849,5.123090199258492,5.123090199258489,4.952150925048161,5.123090199258489,5.123090199258489,4.219932312995537,5.123090199258491,4.793084067058052,4.6609057757134105,5.123090199258491,4.973670760048779,4.826443590793006,4.433393386985482,5.1094238647283285,4.88737997152664,4.803252122568874,4.798724822957007,4.972746134941567,5.123090199258491,0.0,5.030021630864617,4.752298122273014,4.875131981313775
vit_base_patch32_224_classification,5.05079479976224,5.059615170836708,4.21588412800159,5.059615170836709,4.806785243028456,4.672989737948535,4.955159150126261,4.979199696699999,5.059615170836709,5.017493310209656,5.059615170836707,5.059615170836703,4.9502409264601175,5.059615170836705,5.059615170836703,4.19624653305787,5.059615170836708,4.798280984489187,4.646637616332443,5.059615170836708,4.940969181790581,4.867437949564352,4.447042618219832,5.020999833110167,4.886905445918265,4.828010349061873,4.804856504832773,4.929634346180167,5.039335124371227,5.030021630864617,0.0,4.705037170903871,4.811954120172572
xcit_nano_12_p16_224_classification,4.841393231769501,4.86528409698082,4.177067071718367,4.987910584199476,4.778765535576826,4.660521606509286,4.855688901199005,4.838636476613339,4.987910584199476,4.984653143084802,4.987910584199476,4.936316182170482,4.731135076787145,4.960463013483398,4.987910584199473,3.998888564940036,4.987910584199475,4.722678058459108,4.64393362942131,4.987910584199473,4.7854133466630815,4.710576131125285,4.289789911282149,4.987321138474995,4.78328258978306,4.662374675832861,4.716175012368355,4.879793953114364,4.987910584199475,4.752298122273014,4.705037170903871,0.0,4.926629583564996
xcit_nano_12_p8_224_classification,4.94844301822646,4.997255826654852,4.207225470995244,5.096515971706143,4.836306267736448,4.730779194257196,4.961289710880829,4.941434899306609,5.142985742578036,5.112129270486858,5.13948278281862,5.055814635844841,4.835572446121004,5.077629492677537,5.14298574257804,4.110453851595409,5.142985742578037,4.785660289246743,4.670927088213277,5.14298574257804,4.861511735843666,4.811781091404195,4.419854793860913,5.071010026621099,4.8397928196517865,4.750403091572128,4.79621198355862,4.956911651675636,5.139506803112457,4.875131981313775,4.811954120172572,4.926629583564996,0.0
