R²_A,R²_B,R²_AB,unique_A,unique_B,common,unexplained,suppression_strength,snr,mixing_dimension,rng_seed
0.12949006341678784,-0.0033671217660040664,0.13529785728963079,0.13866497905563485,0.005807793872842942,-0.009174915638847009,0.8647021427103692,0.7,10.0,30,1
0.13802052978132312,-0.006546684632901991,0.14083431865591184,0.14738100328881382,0.0028137888745887185,-0.009360473507490696,0.8591656813440882,0.7,10.0,50,1
0.15708317473110825,-0.012651166919271711,0.16102409901640383,0.17367526593567553,0.003940924285295577,-0.016592091204567283,0.8389759009835962,0.7,10.0,100,1
0.24082562518004377,-0.0313275548695109,0.23688041572190097,0.2682079705914119,-0.0039452094581428065,-0.02738234541136811,0.763119584278099,0.7,10.0,250,1
0.30274650349838766,-0.06810028665683507,0.27557534167183756,0.3436756283286726,-0.027171161826550105,-0.04092912483028496,0.7244246583281624,0.7,10.0,500,1
0.3441846265274528,-0.14542270071565652,0.25582164276714964,0.40124434348280613,-0.08836298376030316,-0.05705971695535336,0.7441783572328504,0.7,10.0,1000,1
0.5716057474298301,-0.18843127912950444,0.5248835806337481,0.7133148597632525,-0.04672216679608199,-0.14170911233342243,0.47511641936625193,0.7,20.0,,1
0.13049188529185918,-0.0033622237593351847,0.13640812616718634,0.13977034992652151,0.005916240875327161,-0.009278464634662337,0.8635918738328137,0.7,20.0,30,1
0.13908729282977747,-0.006547301358297081,0.14196655995144494,0.14851386130974203,0.0028792671216674726,-0.009426568479964564,0.8580334400485551,0.7,20.0,50,1
0.15845184151076858,-0.012646460037802357,0.1625397776784484,0.17518623771625075,0.004087936167679829,-0.01673439620548217,0.8374602223215516,0.7,20.0,100,1
0.2430898515474897,-0.031271656304965825,0.2394509642454531,0.2707226205504189,-0.0036388873020365975,-0.027632769002929214,0.7605490357545469,0.7,20.0,250,1
0.30584875915324167,-0.06806925467112591,0.2791681261752774,0.3472373808464033,-0.026680632977964247,-0.041388621693161654,0.7208318738247226,0.7,20.0,500,1
0.34847949077922474,-0.14541952294271143,0.26116097900953156,0.406580501952243,-0.08731851176969319,-0.05810101117301825,0.7388390209904685,0.7,20.0,1000,1
0.5736910215234197,-0.18838243663487406,0.5270153808147788,0.7153978174496529,-0.04667564070864083,-0.14170679592623325,0.47298461918522117,0.7,700.0,,1
0.13087030413950454,-0.0033619084372156884,0.13684267672453557,0.14020458516175124,0.005972372585031027,-0.009334281022246704,0.8631573232754645,0.7,700.0,30,1
0.13945737468437788,-0.006549588321220709,0.1423522997248886,0.14890188804610932,0.0028949250405107263,-0.009444513361731438,0.8576477002751114,0.7,700.0,50,1
0.15892866193752733,-0.012646390186313588,0.16307089636732564,0.17571728655363922,0.004142234429798303,-0.016788624616111886,0.8369291036326744,0.7,700.0,100,1
0.24383484474487005,-0.031230570968093327,0.24031752390088723,0.27154809486898057,-0.0035173208439828185,-0.027713250124110522,0.7596824760991128,0.7,700.0,250,1
0.30686195603738897,-0.06804574730236951,0.28036132452339585,0.34840707182576536,-0.026500631513993123,-0.041545115788376386,0.7196386754766042,0.7,700.0,500,1
0.34992102810780773,-0.14543929268062852,0.26294298357431056,0.40838227625493906,-0.08697804453349717,-0.058461248147131356,0.7370570164256894,0.7,700.0,1000,1
-0.05175563244581754,-0.200365497207998,-0.11112457974413459,0.08924091746386342,-0.05936894729831705,-0.14099654990968097,1.1111245797441347,0.3,0.5,,2
0.021227240035947673,-0.004144384500321212,0.019686494814458354,0.023830879314779566,-0.0015407452214893196,-0.002603639278831893,0.9803135051855416,0.3,0.5,30,2
0.0537379586580207,-0.006366434569828275,0.05004021334107164,0.056406647910899915,-0.0036977453169490596,-0.0026686892528792125,0.9499597866589283,0.3,0.5,50,2
0.04255534467028497,-0.01281620773031507,0.032630762920165333,0.0454469706504804,-0.009924581750119635,-0.0028916259801954336,0.9673692370798347,0.3,0.5,100,2
0.04139109497450906,-0.033476805718010295,0.01133984167516624,0.044816647393176534,-0.03005125329934282,-0.003425552418667476,0.9886601583248338,0.3,0.5,250,2
0.02742497143122941,-0.06839899434860328,-0.04092110320729533,0.02747789114130795,-0.06834607463852474,-5.291971007854307e-05,1.0409211032072954,0.3,0.5,500,2
-0.03179036000875241,-0.14986934449751352,-0.2107162237893748,-0.06084687929186128,-0.1789258637806224,0.029056519283108873,1.2107162237893747,0.3,0.5,1000,2
0.2107450046070421,-0.20195110987185447,0.1555413637648154,0.35749247363666986,-0.0552036408422267,-0.14674746902962776,0.8444586362351846,0.3,1.0,,2
0.057481934179080534,-0.004157605783992543,0.058764614430924504,0.06292222021491704,0.0012826802518439706,-0.00544028603583651,0.9412353855690755,0.3,1.0,30,2
