model_1,model_2,layer_1,layer_2,subj_id,n_samples,n_components_source_1,n_components_source_2,n_components_target,pid_method,rng_seed,bias_correction,red,unq1,unq2,syn,bi_mi_1,bi_mi_2,tri_mi
eca_nfnet_l0_classification,crossvit_base_240_classification,134,336,,1000,70,70,70,tilde,56,True,9.13122342149384,1.4831599471560288,0.0,1.0007647227201701,10.614383368649868,9.13122342149384,11.615148091370038
eca_nfnet_l0_classification,deit_base_patch16_224_classification,134,205,,1000,70,70,70,tilde,56,True,9.177819574559344,1.4365637940905245,0.0,0.9396100682572808,10.614383368649868,9.177819574559344,11.553993436907149
eca_nfnet_l0_classification,dino_vitb16_selfsupervised,134,208,,1000,70,70,70,tilde,56,True,7.447248257313483,3.1671351113363864,0.0,1.369849115769064,10.614383368649868,7.447248257313482,11.984232484418932
resnet50_classification,semnasnet_100_classification,156,270,,1000,70,70,70,tilde,56,True,8.698059111408977,0.062473209185430534,0.0,1.328044376061694,8.760532320594407,8.698059111408977,10.088576696656101
resnet50_classification,cspresnet50_classification,156,320,,1000,70,70,70,tilde,56,True,8.760532320594407,0.0,0.43703299724046474,1.0045278167964753,8.760532320594407,9.197565317834872,10.202093134631347
resnet50_classification,mobilenetv3_large_100_classification,156,252,,1000,70,70,70,tilde,56,True,8.760532320594407,0.0,0.36449634658869456,1.2143010613194285,8.760532320594407,9.125028667183102,10.33932972850253
resnet50_classification,ghostnet_100_classification,156,290,,1000,70,70,70,tilde,56,True,8.760532320594407,0.0,0.1010612723551958,1.286632728728776,8.760532320594407,8.861593592949603,10.14822632167838
resnet50_classification,convnext_base_classification,156,273,,1000,70,70,70,tilde,56,True,8.760532320594407,0.0,1.6871137156849443,0.7030620457041081,8.760532320594407,10.447646036279352,11.15070808198346
resnet50_classification,xcit_nano_12_p8_224_classification,156,266,,1000,70,70,70,tilde,56,True,8.545278451851324,0.2152538687430834,0.0,1.5597997115143976,8.760532320594407,8.545278451851324,10.320332032108805
resnet50_classification,xcit_nano_12_p16_224_classification,156,242,,1000,70,70,70,tilde,56,True,8.548128928494016,0.21240339210039139,0.0,1.4451266330187806,8.760532320594407,8.548128928494016,10.205658953613188
resnet50_classification,swin_large_patch4_window7_224_classification,156,281,,1000,70,70,70,tilde,56,True,8.760532320594407,0.0,0.6915071603751635,1.435799597956045,8.760532320594407,9.452039480969571,10.887839078925616
resnet50_classification,jx_nest_tiny_classification,156,148,,1000,70,70,70,tilde,56,True,8.760532320594407,0.0,0.9518801882516996,1.0590073931562536,8.760532320594407,9.712412508846107,10.77141990200236
resnet50_classification,pit_ti_224_classification,156,207,,1000,70,70,70,tilde,56,True,8.760532320594407,0.0,0.6875772504772009,1.016772580539449,8.760532320594407,9.448109571071608,10.464882151611057
resnet50_classification,vit_base_patch32_224_classification,156,218,,1000,70,70,70,tilde,56,True,8.6460283468104,0.11450397378400723,0.0,1.4620333939420256,8.760532320594407,8.6460283468104,10.222565714536433
resnet50_classification,vit_base_patch16_224_classification,156,197,,1000,70,70,70,tilde,56,True,8.726570687749103,0.033961632845304734,0.0,1.3439788576494998,8.760532320594407,8.726570687749103,10.104511178243907
resnet50_classification,tnt_s_patch16_224_classification,156,198,,1000,70,70,70,tilde,56,True,8.552467991360121,0.2080643292342863,0.0,1.4441243769521321,8.760532320594407,8.552467991360121,10.20465669754654
resnet50_classification,crossvit_base_240_classification,156,336,,1000,70,70,70,tilde,56,True,8.760532320594407,0.0,0.3706911008994318,1.3770914888994525,8.760532320594407,9.13122342149384,10.508314910393292
resnet50_classification,deit_base_patch16_224_classification,156,205,,1000,70,70,70,tilde,56,True,8.760532320594407,0.0,0.41728725396493616,1.2357302924453002,8.760532320594407,9.177819574559344,10.413549867004644
resnet50_classification,dino_vitb16_selfsupervised,156,208,,1000,70,70,70,tilde,56,True,7.349352525727536,1.4111797948668725,0.09789573158594678,1.7224104629956294,8.760532320594407,7.447248257313482,10.580838515175984
semnasnet_100_classification,cspresnet50_classification,270,320,,1000,70,70,70,tilde,56,True,8.698059111408966,0.0,0.49950620642590593,0.9694426008288346,8.698059111408966,9.197565317834872,10.167007918663707
semnasnet_100_classification,mobilenetv3_large_100_classification,270,252,,1000,70,70,70,tilde,56,True,8.698059111408966,0.0,0.42696955577413576,0.9524025474680151,8.698059111408966,9.125028667183102,10.077431214651117
semnasnet_100_classification,ghostnet_100_classification,270,290,,1000,70,70,70,tilde,56,True,8.698059111408966,0.0,0.163534481540637,1.2592626771794784,8.698059111408966,8.861593592949603,10.120856270129082
semnasnet_100_classification,convnext_base_classification,270,273,,1000,70,70,70,tilde,56,True,8.698059111408966,0.0,1.7495869248703855,0.8062457801167646,8.698059111408966,10.447646036279352,11.253891816396116
semnasnet_100_classification,xcit_nano_12_p8_224_classification,270,266,,1000,70,70,70,tilde,56,True,8.545278451851324,0.1527806595576422,0.0,1.5537551867917792,8.698059111408966,8.545278451851324,10.251814298200745
semnasnet_100_classification,xcit_nano_12_p16_224_classification,270,242,,1000,70,70,70,tilde,56,True,8.548128928494016,0.1499301829149502,0.0,1.5514191094082967,8.698059111408966,8.548128928494016,10.249478220817263
