model_1,model_2,layer_1,layer_2,subj_id,n_samples,n_components_source_1,n_components_source_2,n_components_target,pid_method,rng_seed,bias_correction,red,unq1,unq2,syn,bi_mi_1,bi_mi_2,tri_mi
levit_128_classification,coat_lite_tiny_classification,181,219,,1000,30,30,30,tilde,56,True,5.311600961026214,0.0313880675360636,0.43862444750260465,0.5138446387999975,5.342989028562277,5.750225408528818,6.295458114864879
levit_128_classification,visformer_small_classification,181,163,,1000,30,30,30,tilde,56,True,5.260038946970343,0.08295008159193351,0.36189752183916024,0.524911405467221,5.342989028562277,5.621936468809504,6.2297979558686585
levit_128_classification,convit_base_classification,181,201,,1000,30,30,30,tilde,56,True,5.128663330304529,0.21432569825774905,0.3256721299229204,0.5581004013487059,5.342989028562277,5.4543354602274485,6.2267615598339034
levit_128_classification,RN50_clip,181,179,,1000,30,30,30,tilde,56,True,5.227580628032375,0.1154084005299012,0.5060782346057602,0.5839283399031236,5.342989028562277,5.733658862638136,6.432995603071161
levit_128_classification,RN101_clip,181,366,,1000,30,30,30,tilde,56,True,5.159058683229853,0.18393034533242414,0.4948177738017936,0.6686657593283742,5.342989028562277,5.653876457031647,6.506472561692445
levit_128_classification,ResNet50-SimCLR_selfsupervised,181,162,,1000,30,30,30,tilde,56,True,5.0872285303506795,0.25576049821159685,0.22570081364759265,0.5229006148934197,5.342989028562277,5.312929343998273,6.0915904571032895
levit_128_classification,ResNet50-DeepClusterV2-2x224_selfsupervised,181,162,,1000,30,30,30,tilde,56,True,5.2397002935022945,0.1032887350599827,0.27567330481982655,0.5609368173231957,5.342989028562277,5.515373598322121,6.179599150705299
levit_128_classification,ResNet50-SwAV-BS4096-2x224_selfsupervised,181,165,,1000,30,30,30,tilde,56,True,5.142168535325677,0.20082049323660023,0.13147877991146828,0.5503197435654199,5.342989028562277,5.273647315237145,6.024787552039165
levit_128_classification,ResNet50-PIRL_selfsupervised,181,165,,1000,30,30,30,tilde,56,True,4.814862526686789,0.5281265018754882,0.07437003255653796,0.5865172320787613,5.342989028562277,4.889232559243327,6.003876293197576
levit_128_classification,ResNet50-ClusterFit-16K-RotNet_selfsupervised,181,160,,1000,30,30,30,tilde,56,True,4.3574024561410365,0.9855865724212407,0.0,0.4961383918148021,5.342989028562277,4.3574024561410365,5.839127420377079
levit_128_classification,ResNet50-MoCoV2-BS256_selfsupervised,181,155,,1000,30,30,30,tilde,56,True,4.890058774655707,0.4529302539065698,0.1961587040955406,0.5436258059048988,5.342989028562277,5.086217478751248,6.082773538562717
levit_128_classification,nf_resnet50_classification,181,141,,1000,30,30,30,tilde,56,True,4.4506199017498025,0.8923691268124738,0.09604568707792804,0.6174092642566791,5.342989028562277,4.546665588827731,6.056443979896884
levit_128_classification,hardcorenas_f_classification,181,294,,1000,30,30,30,tilde,56,True,4.726858176359322,0.6161308522029563,0.26798911891036603,0.6026529062550781,5.342989028562277,4.994847295269687,6.213631053727721
