row_model,RN101_clip,RN50_clip,ResNet50-ClusterFit-16K-RotNet_selfsupervised,ResNet50-DeepClusterV2-2x224_selfsupervised,ResNet50-MoCoV2-BS256_selfsupervised,ResNet50-PIRL_selfsupervised,ResNet50-SimCLR_selfsupervised,ResNet50-SwAV-BS4096-2x224_selfsupervised,coat_lite_tiny_classification,convit_base_classification,convnext_base_classification,crossvit_base_240_classification,cspresnet50_classification,deit_base_patch16_224_classification,dino_resnet50_selfsupervised,dino_vitb16_selfsupervised,eca_nfnet_l0_classification,ghostnet_100_classification,hardcorenas_f_classification,jx_nest_tiny_classification,levit_128_classification,mobilenetv3_large_100_classification,nf_resnet50_classification,pit_ti_224_classification,resnet50_classification,semnasnet_100_classification,swin_large_patch4_window7_224_classification,tnt_s_patch16_224_classification,visformer_small_classification,vit_base_patch16_224_classification,vit_base_patch32_224_classification,xcit_nano_12_p16_224_classification,xcit_nano_12_p8_224_classification
RN101_clip,0.0,0.7566071913396879,0.9870520034837496,1.1255166517164463,1.135870352028455,0.9988344330784332,1.1565544221928956,0.931676510747141,1.127890475361756,1.1046309787187143,1.0971584506831995,1.1151608751666862,0.8531727361391992,1.1392827743604306,1.1784711047845295,1.037624584056437,1.1013044535676055,1.0973474597280015,1.041402991753123,1.1806052142492938,1.1300812223696166,1.026992812085541,0.7291566370752429,1.091645273465856,0.9223976342456472,0.8356330154156391,1.123758547408661,0.9725916335005128,1.1397367463681984,0.9000320372493631,0.8671055316770859,1.142819352121676,1.175150947622554
RN50_clip,0.7566071913396879,0.0,0.7751140033135346,0.799424592890448,0.8780241195033422,0.7957812182114896,0.9902791159975096,0.716393968412115,1.0826695582551586,0.9554999792989456,0.9565501245419163,0.947311451078992,0.6304034842381974,0.9055665302420052,0.9962154081336044,1.085909545586091,1.0684782690862136,0.9047490991521272,0.7759493069074637,1.0974049496433531,0.9159338412808644,0.8459707489316042,0.6098901453439804,0.9577861668489812,0.5823988397590174,0.7160940330861063,1.1192654905001105,0.7032578596692893,1.0314749858358034,0.5737283895582141,0.6869702765885801,0.8867966211473615,0.8462362066073759
ResNet50-ClusterFit-16K-RotNet_selfsupervised,0.9870520034837496,0.7751140033135346,0.0,0.6231099140728036,0.7895106455972742,0.9310130997557762,0.7235590378131613,0.808217515521469,0.55466040219049,0.6738436796060734,0.6011361052739534,0.6564058919433515,1.0243264350869348,0.6174789639487015,0.5910365218118772,1.0593677095500054,0.644255328794042,1.1105120898731302,1.0925032941584512,0.5027784283821601,0.7753343904861802,1.0956602902565915,1.0355988173653987,0.4852398641042468,0.9297190103156004,1.0892112717446478,1.2055241837391693,1.0117229085129518,0.4882189719715866,0.80598232816845,1.0362864760278088,1.0964876664392875,1.0681544937884997
ResNet50-DeepClusterV2-2x224_selfsupervised,1.1255166517164463,0.799424592890448,0.6231099140728036,0.0,0.8179150180318322,0.6621114077521311,0.8363978018620779,0.8187791444767152,0.802530179004898,0.9180561470146964,0.7287992413802868,0.9700503705643896,0.969719697637866,0.9296810803469108,0.5032372273292749,1.2029789020318402,0.7102425175060656,1.144627365022325,1.0436852641300804,0.8897530225032275,1.0964635152122932,1.1053427773539974,0.8186868504753173,0.8829148302955891,0.6797593674558824,0.9771424897093572,1.2173975738258722,0.820604233087967,0.9491589118814536,0.6747494862964318,0.9465418315408513,0.8480017761471403,0.892878628966451
ResNet50-MoCoV2-BS256_selfsupervised,1.135870352028455,0.8780241195033422,0.7895106455972742,0.8179150180318322,0.0,0.9039723112043924,0.9893110850046788,1.071293333741517,0.7148397736719092,0.9973366413682349,0.6328826687165492,1.0687032839144006,1.1075325119258397,1.0706706348369206,0.6287331035465504,1.1795902080035088,0.6890590209796983,1.173541728874654,1.1342421590553895,0.8527516196985827,1.0069169422160194,1.180760982051467,1.0481567646765226,0.6368852520806856,1.1055820337215536,1.1370939098538937,1.2233966594793708,1.0018838388572648,0.8281247662059146,0.8785993561483538,1.0760727889384691,1.061188655376588,1.114886210354193
ResNet50-PIRL_selfsupervised,0.9988344330784332,0.7957812182114896,0.9310130997557762,0.6621114077521311,0.9039723112043924,0.0,0.6634521360049233,0.797263583486612,0.735988888766566,0.8408999507401793,0.6337440019107703,0.795302612011402,0.9201012625643116,0.8010880286472082,0.4769828808897705,1.0747144571164426,0.7035982113204788,1.1633361388932073,1.1566955626603246,0.6282319041285556,0.984288709034046,1.1341244744519337,1.0763001616051395,0.73233930106288,1.0087685477417248,1.1041552164962205,1.1632294836913273,1.0151716359203302,0.6899872662810393,0.9659631473572584,1.083076803667871,1.0682682960177097,1.043859032415619
ResNet50-SimCLR_selfsupervised,1.1565544221928956,0.9902791159975096,0.7235590378131613,0.8363978018620779,0.9893110850046788,0.6634521360049233,0.0,0.9119701537042522,0.9733210830866784,1.1435244201422057,0.841586768906577,1.0440910628649211,1.1164055771792,1.0394063092090997,0.6413926794349143,1.1794110546131469,0.8532721306674169,1.1386666988085743,1.1257845840357126,0.9483684231528472,1.105680547305922,1.1382822232423957,0.8628125609393953,1.0995499700685416,0.8663304704925823,1.1046962805374685,1.191598312309707,0.8496579047061052,1.198489229918431,0.7970184605545905,1.0418505112173326,1.0579888308428602,0.978695471679802
ResNet50-SwAV-BS4096-2x224_selfsupervised,0.931676510747141,0.716393968412115,0.808217515521469,0.8187791444767152,1.071293333741517,0.797263583486612,0.9119701537042522,0.0,0.8940760504822967,0.9816835714801,0.6204586228148372,0.999185616139152,0.957590256350996,0.9644559437240464,0.7523323468534988,1.1402875924951292,0.8184559083858733,1.10404650254198,1.0953182978123095,0.7541486466863683,1.011944609938504,1.13749507662994,0.9762253351002572,0.8550309087081454,0.8656228546006881,0.984350186941561,1.1621700226718517,0.881390504415001,0.973748585816142,0.8952482356820708,1.072044990327968,1.0731157745066255,1.0729526006195504
coat_lite_tiny_classification,1.127890475361756,1.0826695582551586,0.55466040219049,0.802530179004898,0.7148397736719092,0.735988888766566,0.9733210830866784,0.8940760504822967,0.0,0.7515617972793498,0.8593254848705971,0.8840394453778009,0.9703638270543412,0.8123783088195653,0.7367610886263902,1.1484061359639297,0.7234573442079206,0.9721371246479658,0.7199489009065703,0.8736803966820892,0.9142476075706876,1.0536276640109137,0.8606499648010617,0.6802615797210221,0.7135818315611582,0.7806900779670256,1.1743471558101248,0.7010191299387136,0.7567508335587627,0.5849423204374942,0.8702547847160647,0.5801288000479223,0.7564747826103835
convit_base_classification,1.1046309787187143,0.9554999792989456,0.6738436796060734,0.9180561470146964,0.9973366413682349,0.8408999507401793,1.1435244201422057,0.9816835714801,0.7515617972793498,0.0,0.7503684689570225,0.8666277845048009,1.0837324625317797,0.8165836769421917,0.6858215147297626,1.1692473578582767,0.7502381583775204,1.1507876495917886,1.13611088415594,0.6208115649986281,1.0857331730884914,1.118639925284885,1.0378692364503117,0.6630481352874709,1.0058742839569854,1.0259188186388526,1.170512910501711,0.532120904738508,0.842281086834638,0.6451662350798921,0.9743561134797032,0.8048166701643682,0.6863436531056886
convnext_base_classification,1.0971584506831995,0.9565501245419163,0.6011361052739534,0.7287992413802868,0.6328826687165492,0.6337440019107703,0.841586768906577,0.6204586228148372,0.8593254848705971,0.7503684689570225,0.0,0.6660950891181567,0.6398766241312845,0.7079381234452473,0.7987695121612273,1.0495242757090608,1.142780796240194,0.8591542472927518,0.6998970366214401,0.8034708896190104,0.7038126005534835,0.8725560940080044,0.6687566368319366,0.6841267162300237,0.6464155700457184,0.6790697293377939,1.1815487736992605,0.5909083231952792,0.8552923861799293,0.5138529450851674,0.6383576248416531,0.7831119277279299,0.8326499521182882
crossvit_base_240_classification,1.1151608751666862,0.947311451078992,0.6564058919433515,0.9700503705643896,1.0687032839144006,0.795302612011402,1.0440910628649211,0.999185616139152,0.8840394453778009,0.8666277845048009,0.6660950891181567,0.0,1.0752220503304644,0.7180595472506193,0.8710161179309734,1.1097997839292866,0.8282702076686359,1.1195901038324214,1.078233119945298,0.6944843723903995,1.114987199447162,1.1345436020274269,1.0377810281129536,0.881830777418986,1.0391001709649688,0.9915787220951762,1.0773692352621174,0.8270491723397688,0.8548691770294665,0.8670612653768801,1.0354316150927536,0.9594197317293628,1.003289916758189
cspresnet50_classification,0.8531727361391992,0.6304034842381974,1.0243264350869348,0.969719697637866,1.1075325119258397,0.9201012625643116,1.1164055771792,0.957590256350996,0.9703638270543412,1.0837324625317797,0.6398766241312845,1.0752220503304644,0.0,1.0648308893323115,0.8699850996707985,1.1650908634815282,0.8418658587022119,1.0814504733368668,1.116877004907015,1.02539639306159,1.114509270593489,0.9923305042369988,0.841187106224468,1.0893658885021311,0.8053934966510683,0.8038615619930303,1.1168908381427238,0.9608751788328158,1.0698845650663706,0.975101326442542,0.9938107764949776,1.0440765651672104,1.1235927263204708
deit_base_patch16_224_classification,1.1392827743604306,0.9055665302420052,0.6174789639487015,0.9296810803469108,1.0706706348369206,0.8010880286472082,1.0394063092090997,0.9644559437240464,0.8123783088195653,0.8165836769421917,0.7079381234452473,0.7180595472506193,1.0648308893323115,0.0,0.7253037401861713,1.0804259377975385,0.7961826056327439,1.1170223715323289,1.116871237360816,0.5501817157096349,1.0223654959871586,1.1379051733525811,1.0779379579642514,0.7324061377803366,1.028453066134472,0.9618054250542613,1.0875637798790248,0.7586365990218527,0.7612275345357018,0.8225398299150024,1.0077309454030088,0.8960948493752268,0.938859300787894
dino_resnet50_selfsupervised,1.1784711047845295,0.9962154081336044,0.5910365218118772,0.5032372273292749,0.6287331035465504,0.4769828808897705,0.6413926794349143,0.7523323468534988,0.7367610886263902,0.6858215147297626,0.7987695121612273,0.8710161179309734,0.8699850996707985,0.7253037401861713,0.0,1.1572191715854077,0.7044592691388107,0.885887531871222,0.7364866618245509,0.9946025870028016,0.9831145799237708,0.9012605120931676,0.7238665561097806,0.6803833926876139,0.523095864651407,0.8070288289250795,1.2062357384012137,0.5996670976041178,0.7792713691535669,0.5488679200610447,0.8374584060541084,0.6600232952037315,0.6229428491999522
