row_model,RN101_clip,RN50_clip,ResNet50-ClusterFit-16K-RotNet_selfsupervised,ResNet50-DeepClusterV2-2x224_selfsupervised,ResNet50-MoCoV2-BS256_selfsupervised,ResNet50-PIRL_selfsupervised,ResNet50-SimCLR_selfsupervised,ResNet50-SwAV-BS4096-2x224_selfsupervised,coat_lite_tiny_classification,convit_base_classification,convnext_base_classification,crossvit_base_240_classification,cspresnet50_classification,deit_base_patch16_224_classification,dino_resnet50_selfsupervised,dino_vitb16_selfsupervised,eca_nfnet_l0_classification,ghostnet_100_classification,hardcorenas_f_classification,jx_nest_tiny_classification,levit_128_classification,mobilenetv3_large_100_classification,nf_resnet50_classification,pit_ti_224_classification,resnet50_classification,semnasnet_100_classification,swin_large_patch4_window7_224_classification,tnt_s_patch16_224_classification,visformer_small_classification,vit_base_patch16_224_classification,vit_base_patch32_224_classification,xcit_nano_12_p16_224_classification,xcit_nano_12_p8_224_classification
RN101_clip,0.0,0.0,1.5752310278779191,0.5313441360190758,0.8403364354426417,1.208062822529712,0.524758238796136,0.694986855630594,0.4385020365112586,0.6720357128016055,0.0,0.6744618657335302,0.5467802335471319,0.7039305440543195,0.3080468426404676,1.712600434856844,0.1361137918970349,0.6463336321701458,0.9130049152265228,0.3949006925456038,0.6836322582425192,0.5760721018496273,1.2199807950144628,0.6144964359445053,0.8859438282211602,0.9234701636118636,0.5604347387995174,1.0034717125171984,0.581930557765939,0.8920220071945462,0.9095598152302068,1.0445100073437672,0.9885539684337008
RN50_clip,0.2165491503183263,0.0,1.7917801781962457,0.7051513378875169,0.9927965486111788,1.4246119728480382,0.6815262502878392,0.9115360059489204,0.2971296713737592,0.7793830237391388,0.0,0.861307003630917,0.7633293838654582,0.8759418228799047,0.2778215869499467,1.9291495851751703,0.0,0.8628827824884722,1.1295540655448493,0.2973815064678531,0.8704222278349834,0.7926212521679536,1.436529945332789,0.6018222767959278,1.1024929785394866,1.14001931393019,0.5965926848521699,1.220020862835525,0.5288007177870648,1.1085711575128725,1.126108965548533,1.2323335834696048,1.2051031187520271
ResNet50-ClusterFit-16K-RotNet_selfsupervised,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9104896401262526,0.0,0.005716821212216,0.0653661471643571,0.0,0.0,0.0234032900789014,0.2968539668747381,0.0,0.0,0.0,0.0706451154404916,0.0,0.0,0.0,0.0,0.0247840533635441,0.0092022781812302
ResNet50-DeepClusterV2-2x224_selfsupervised,0.0427419484498852,0.0,1.0866288403087283,0.0,0.287645210723662,0.7194606349605213,0.0,0.2063846680614034,0.0,0.0742316858516218,0.0,0.1561556657434,0.0581780459779412,0.1707904849923878,0.0,1.473476032294709,0.0,0.165901340923507,0.4244027276573323,0.0,0.1652708899474664,0.140529417445423,0.7313786074452722,0.0,0.3973416406519696,0.434867976042673,0.3256261631939923,0.5148695249480078,0.0,0.4034198196253555,0.4209576276610161,0.5271822455820878,0.4999517808645102
ResNet50-MoCoV2-BS256_selfsupervised,0.064089037149789,0.0,0.7989836295850665,0.0,0.0,0.4318154242368592,0.0,0.0536644642480856,0.0,0.0,0.0,0.1048697485709331,0.0788468674297186,0.0676494667533562,0.0,1.6195607642012986,0.0,0.2078992001174899,0.2732931066025257,0.0,0.257940485072889,0.1716465740820814,0.6249310050277401,0.0,0.1610798127837975,0.3248444111671658,0.3153164017093495,0.2272243142243457,0.0,0.1157746089016935,0.2135698432010535,0.2401167174069032,0.2320840340166468
ResNet50-PIRL_selfsupervised,0.0,0.0,0.3671682053482072,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.03847069086176,0.0,0.1055190951530002,0.2209628675691251,0.0,0.0,0.0619183263694074,0.2835393010371563,0.0,0.0,0.1152597160732264,0.1361676881323195,0.0407318544259736,0.0,0.0,0.0492097673413489,0.138993633270581,0.0814102007819101
ResNet50-SimCLR_selfsupervised,0.0597811388266231,0.0,1.1102539279084065,0.0236250875996777,0.3112702983233397,0.743085722560199,0.0,0.2300097556610811,0.0,0.0978567734512996,0.0,0.1797807533430777,0.081803133577619,0.1944155725920655,0.0,1.3734120837933812,0.0,0.3378853967170334,0.4682945600151225,0.0,0.2494626255503469,0.254040274493664,0.7550036950449499,0.0,0.4209667282516474,0.4584930636423507,0.4445095655822086,0.5384946125476855,0.0206103949573277,0.4270449072250333,0.4445827152606938,0.5508073331817656,0.5235768684641879
ResNet50-SwAV-BS4096-2x224_selfsupervised,0.0,0.0,0.8802441722473251,0.0,0.1349250069103442,0.5130759668991178,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1033712521400068,0.0,0.2629285295267207,0.4426114898138493,0.0,0.0023130273957718,0.2694965322874658,0.5249939393838687,0.0,0.1909569725905662,0.2284833079812696,0.1922325985518282,0.3084848568866043,0.0,0.1970351515639521,0.2145729595996126,0.3853687878932854,0.3228736387082342
coat_lite_tiny_classification,0.3579215154558257,0.0,1.4946505068224862,0.4080216665137577,0.6956668772374197,1.127482301474279,0.3843965789140799,0.6144063345751611,0.0,0.4822533523653796,0.0,0.5641773322571577,0.466199712491699,0.5788121515061455,0.0,1.8993527983197775,0.0,0.5657531111147129,0.83242439417109,0.0002518350940938,0.5732925564612241,0.4954915807941944,1.13940027395903,0.3046926054221686,0.8053633071657273,0.8428896425564307,0.532892305823979,0.9228911914617656,0.2316710464133056,0.8114414861391133,0.8289792941747738,0.9352039120958456,0.907973447378268
convit_base_classification,0.1092018393807929,0.0,1.0123971544571069,0.0,0.2134135248720401,0.6452289491088994,0.0,0.1321529822097815,0.0,0.0,0.0,0.0819239798917781,0.1548761905539146,0.0965587991407659,0.0,1.4998137538321048,0.0,0.3245741239780795,0.3775770860435345,0.0,0.2595685902212814,0.3130958161724839,0.6571469215936503,0.0,0.3231099548003477,0.3606362901910511,0.1545700802576775,0.4406378390963859,0.0,0.3291881337737337,0.3467259418093942,0.4529505597304659,0.4257200950128883
convnext_base_classification,0.4516369856481708,0.2350878353298444,2.02686801352609,0.9402391732173614,1.2278843839410234,1.6596998081778829,0.9166140856176836,1.1466238412787648,0.5322175067036037,1.0144708590689833,0.0,1.0963948389607614,0.9984172191953028,1.1110296582097492,0.5129094222797912,2.1642374205050148,0.0577054597845521,1.0979706178183166,1.3646419008746935,0.5324693417976976,1.1055100631648278,1.027709087497798,1.6716177806626336,0.8369101121257723,1.337580813869331,1.3751071492600344,0.7889031231231813,1.4551086981653691,0.7638885531169093,1.343658992842717,1.3611968008783777,1.4674214187994492,1.4401909540818716
crossvit_base_240_classification,0.0297040124209395,0.0,0.9304731745653284,0.0,0.2363592935511951,0.5633049692171213,0.0,0.0502290023180034,0.0,0.0,0.0,0.0,0.11780923766511,0.0146348192489877,0.0,1.2244114077370325,0.0,0.3760186198832116,0.4270348232470802,0.0,0.0539364452985688,0.3408271832928502,0.5752229417018722,0.0,0.2411859749085696,0.278712310299273,0.161427217384583,0.3587138592046077,0.0,0.2472641538819555,0.264801961917616,0.3710265798386878,0.3437961151211102
cspresnet50_classification,0.0,0.0,1.0284507943307872,0.0,0.3083140321754394,0.66128258898258,0.0,0.1482066220834621,0.0,0.1709298304275952,0.0,0.2157868574305688,0.0,0.2082234658166699,0.0,1.2496754914412662,0.0,0.1286151570576015,0.3692055459146157,0.0,0.148517402381457,0.0292918683024954,0.6732005614673309,0.1202590358514479,0.3391635946740283,0.3766899300647317,0.1549697239692324,0.4566914789700664,0.100494170670605,0.3452417736474142,0.3627795816830748,0.5506308311048027,0.4511353411329706
deit_base_patch16_224_classification,0.0445378714927411,0.0,0.9158383553163408,0.0,0.1845041924846304,0.5486701499681335,0.0,0.0355941830690156,0.0,0.0,0.0,0.0,0.0956110268022234,0.0,0.0,1.145161882363995,0.0,0.322675632828024,0.3818939329038482,0.0,0.0,0.2867608350089181,0.5649905318035824,0.0,0.2265511556595818,0.2640774910502852,0.1218987492223968,0.3440790399556199,0.0,0.2326293346329677,0.2501671426686283,0.3563917605897,0.3291612958721224
dino_resnet50_selfsupervised,0.2467744060088472,0.0,1.5139585912462987,0.4273297509375702,0.7149749616612322,1.1467903858980917,0.4037046633378924,0.6337144189989736,0.0193080844238124,0.5015614367891921,0.0,0.5834854166809702,0.4855077969155115,0.598120235929958,0.0,1.7435740819420786,0.0,0.5850611955385254,0.8517324785949025,0.0195599195179063,0.5926006408850366,0.5147996652180069,1.1587083583828424,0.324000689845981,0.8246713915895398,0.8621977269802432,0.4964094990724748,0.942199275885578,0.2509791308371181,0.8307495705629258,0.8482873785985863,0.954511996519658,0.9272815318020804
dino_vitb16_selfsupervised,0.0,0.0,0.7731202331473277,0.2494777850070555,0.6832077276373072,0.5339330785346279,0.12578874890605,0.0857576729137568,0.2673328845183667,0.3500471923960733,0.0,0.1565688261927791,0.0838552901315541,0.0919541200687295,0.092246083716855,0.0,0.0433802169983401,0.4479350809175857,0.7249636731193743,0.0,0.0,0.323877771656667,0.4682906108446047,0.4030538339139582,0.3598218220403124,0.2788665448324456,0.1987552474341081,0.5558908750426612,0.2032129043081623,0.4548166458604843,0.4204614530335018,0.6742587291024655,0.5269223736958226
eca_nfnet_l0_classification,0.6409705746900931,0.2883076324747318,2.0800878106709773,0.9934589703622488,1.2811041810859107,1.71291960532277,0.969833882762571,1.1998436384236522,0.585437303848491,1.0676906562138706,0.1109252569294394,1.1496146361056487,1.05163701634019,1.1642494553546363,0.5661292194246785,2.2608374346482423,0.0,1.151190414963204,1.417861698019581,0.5856891389425849,1.1587298603097151,1.0809288846426854,1.724837577807521,0.8901299092706596,1.3908006110142184,1.4283269464049215,0.8421229202680687,1.5083284953102565,0.8171083502617966,1.3968787899876045,1.4144165980232648,1.5206412159443363,1.493410751226759
ghostnet_100_classification,0.0,0.0,0.9346142169199894,0.0081698963225518,0.3378129662401967,0.6672482855125663,0.1565288645164004,0.3115817529871689,0.0,0.2410743652287461,0.0,0.3744428410256564,0.0290617584345875,0.3357346732194566,0.0,1.514201883604284,0.0,0.0,0.2666712830563771,0.0100388130396904,0.2337021856165817,0.0,0.5736471628443169,0.1250181661166287,0.2396101960510144,0.2771365314417178,0.2334297741133193,0.4630295120324641,0.0938978091621649,0.3643079583758588,0.3797342783455333,0.4906772159940473,0.5197861128028975
