row_model,RN101_clip,RN50_clip,ResNet50-ClusterFit-16K-RotNet_selfsupervised,ResNet50-DeepClusterV2-2x224_selfsupervised,ResNet50-MoCoV2-BS256_selfsupervised,ResNet50-PIRL_selfsupervised,ResNet50-SimCLR_selfsupervised,ResNet50-SwAV-BS4096-2x224_selfsupervised,coat_lite_tiny_classification,convit_base_classification,convnext_base_classification,crossvit_base_240_classification,cspresnet50_classification,deit_base_patch16_224_classification,dino_vitb16_selfsupervised,eca_nfnet_l0_classification,ghostnet_100_classification,hardcorenas_f_classification,jx_nest_tiny_classification,levit_128_classification,mobilenetv3_large_100_classification,nf_resnet50_classification,pit_ti_224_classification,resnet50_classification,semnasnet_100_classification,swin_large_patch4_window7_224_classification,tnt_s_patch16_224_classification,visformer_small_classification,vit_base_patch16_224_classification,vit_base_patch32_224_classification,xcit_nano_12_p16_224_classification,xcit_nano_12_p8_224_classification
RN101_clip,0.0,0.756607352089139,0.9870521159217196,1.1255372295884092,1.135866592339319,0.998834470715452,1.1565785880199346,0.931676271429878,1.1278924432609774,1.104633226735281,1.0971581405456217,1.1151621348501424,0.8531725582540206,1.1395746754597225,1.037624231630601,1.1013073757572442,1.0973471902209695,1.0414027264475,1.1806131847145809,1.1300844465497413,1.0269925157231825,0.729156363250179,1.091725780287275,0.9223974822702194,0.8356329223723789,1.1237764077257886,0.9725915384325968,1.1397380177549667,0.9000316575027538,0.8671052706305931,1.1427410569488543,1.1751507970142017
RN50_clip,0.756607352089139,0.0,0.7751140764387614,0.7994244586969206,0.878024119679198,0.7957813871597512,0.9902790487369568,0.7163940140374763,1.082669814104804,0.9554990860897234,0.956549453299914,0.9473112842611152,0.6304035174300608,0.9055663856527668,1.0859095895776036,1.0684780732847443,0.904749022979594,0.7759492938815864,1.09740467378478,0.9159340872557084,0.8459709380942275,0.6098901204902596,0.9577860757999606,0.5823986112091806,0.7160940266668216,1.1192678427775355,0.7032581445640247,1.0314750103092258,0.5737283183451662,0.6869704733133855,0.8867969231365223,0.8462360300310081
ResNet50-ClusterFit-16K-RotNet_selfsupervised,0.9870521159217196,0.7751140764387614,0.0,0.6231098647311155,0.7895105996135348,0.9310128335140488,0.7235589879909936,0.8082175082876271,0.5546603837956612,0.6738451687790592,0.6011361471490808,0.6564061884795338,1.024326317770016,0.6174800240711251,1.0593913590453994,0.6442553266084321,1.1105190768130724,1.0925075666359874,0.5027783857296191,0.7753341768446669,1.0956779965017125,1.0356005507937427,0.4852398682523082,0.9297190613459998,1.0892111880028006,1.2055239787707812,1.011723007562776,0.4882188671168181,0.8059824382385772,1.036286866694053,1.09648994471378,1.068169304980021
ResNet50-DeepClusterV2-2x224_selfsupervised,1.1255372295884092,0.7994244586969206,0.6231098647311155,0.0,0.817915246678889,0.6621110694239549,0.8363978772251608,0.8187791719851605,0.8025305004868537,0.918054921433236,0.7287987174701804,0.9700502782942372,0.9697197834326792,0.9296809303940732,1.2029826290149297,0.7102424289915383,1.1446373652913395,1.0436852509427164,0.8897529201215617,1.0964636129438814,1.105344044091359,0.8186867912073827,0.8829148502482687,0.6797593448772661,0.9771424449387772,1.217399606559927,0.8206041996872058,0.9491592082996254,0.6747499071804528,0.946541807416664,0.8480022554932409,0.8928785508401207
ResNet50-MoCoV2-BS256_selfsupervised,1.135866592339319,0.878024119679198,0.7895105996135348,0.817915246678889,0.0,0.9039720902452162,0.9893113488617482,1.0712976332778377,0.7148397661162642,0.9973381392093,0.632882793042624,1.0687084651453578,1.1075368701618409,1.0706733327312792,1.179622648618503,0.6890592092503098,1.17346735019197,1.1342649867047347,0.8527516060582494,1.0069285141463509,1.1807628992171102,1.0481498754352518,0.6368853967686805,1.1055932075928894,1.1371297411200008,1.223397310053965,1.0018839509976631,0.8281255236254212,0.8785998484239697,1.0761964503301993,1.0611913061625344,1.1148923589817894
ResNet50-PIRL_selfsupervised,0.998834470715452,0.7957813871597512,0.9310128335140488,0.6621110694239549,0.9039720902452162,0.0,0.6634518951313302,0.7972638671444239,0.7359891192822952,0.8409003243854558,0.6337443830967064,0.7953029167529264,0.9201016755386418,0.8010891521263703,1.0747309649992711,0.7035983113788706,1.1633408711967244,1.156759287780674,0.6282318416594395,0.9842888951552462,1.134153310905332,1.076301056221057,0.732339344885296,1.0087686385852723,1.1041570938854477,1.1632909693958933,1.0151741375114334,0.6899875281465215,0.9659631106585662,1.0830809039931086,1.0682867493649564,1.0438607084444262
ResNet50-SimCLR_selfsupervised,1.1565785880199346,0.9902790487369568,0.7235589879909936,0.8363978772251608,0.9893113488617482,0.6634518951313302,0.0,0.9119701192823646,0.9733212906712536,1.1435236974018066,0.8415866219087604,1.0440905340078226,1.116405681634448,1.039405886687763,1.17942038817546,0.853272126544093,1.138674525951607,1.1257946868372883,0.9483683717543192,1.1056821100479288,1.1382869489836125,0.8628124721597397,1.0995498571547673,0.8663305897662239,1.1046963343826546,1.191608932946628,0.8496580230054613,1.1985097595942422,0.797018523680868,1.0418504041672447,1.0579891085375897,0.9786954569285156
ResNet50-SwAV-BS4096-2x224_selfsupervised,0.931676271429878,0.7163940140374763,0.8082175082876271,0.8187791719851605,1.0712976332778377,0.7972638671444239,0.9119701192823646,0.0,0.8940761930839907,0.9816837476901936,0.6204587429582755,0.999186245315392,0.9575903469563416,0.9644566481503238,1.1403046051557144,0.8184557277807176,1.1040659313826735,1.0953207328411665,0.7541483474226398,1.011953970194627,1.137531539154108,0.9762253904816972,0.8550308667147357,0.8656227445703566,0.9843501659683148,1.1621728198427803,0.8813902631677424,0.973748677423896,0.8952483358170786,1.0720446604963945,1.0731173500735922,1.0729646942564737
coat_lite_tiny_classification,1.1278924432609774,1.082669814104804,0.5546603837956612,0.8025305004868537,0.7148397661162642,0.7359891192822952,0.9733212906712536,0.8940761930839907,0.0,0.751561821015911,0.8593255399187338,0.8840397606133168,0.9703637467284354,0.812377994068533,1.1484078583242745,0.723457594807865,0.9721368985872348,0.7199486619330822,0.8736802757709539,0.9142478664051348,1.0536275216609168,0.8606497671104476,0.680261088350913,0.7135816188008546,0.780690245606519,1.17434967674318,0.7010189241443383,0.7567504238865714,0.5849425027742443,0.8702548758137452,0.580129246418271,0.7564743412450605
convit_base_classification,1.104633226735281,0.9554990860897234,0.6738451687790592,0.918054921433236,0.9973381392093,0.8409003243854558,1.1435236974018066,0.9816837476901936,0.751561821015911,0.0,0.7503684001554518,0.8666290160856756,1.0837264109598266,0.8165857883105732,1.1694453465760466,0.7502373748641258,1.1507909733328765,1.1363500963201236,0.6208111354287356,1.0857374615391722,1.1186415538563637,1.0378694979991083,0.6630480230269873,1.0058742797558589,1.025919199783707,1.1705204855414353,0.5321214893285804,0.8422798917057834,0.645166300081077,0.9743563491097024,0.8048175500645103,0.6863440674938603
