row_model,RN101_clip,RN50_clip,ResNet50-ClusterFit-16K-RotNet_selfsupervised,ResNet50-DeepClusterV2-2x224_selfsupervised,ResNet50-MoCoV2-BS256_selfsupervised,ResNet50-PIRL_selfsupervised,ResNet50-SimCLR_selfsupervised,ResNet50-SwAV-BS4096-2x224_selfsupervised,coat_lite_tiny_classification,convit_base_classification,convnext_base_classification,crossvit_base_240_classification,cspresnet50_classification,deit_base_patch16_224_classification,dino_vitb16_selfsupervised,eca_nfnet_l0_classification,ghostnet_100_classification,hardcorenas_f_classification,jx_nest_tiny_classification,levit_128_classification,mobilenetv3_large_100_classification,nf_resnet50_classification,pit_ti_224_classification,resnet50_classification,semnasnet_100_classification,swin_large_patch4_window7_224_classification,tnt_s_patch16_224_classification,visformer_small_classification,vit_base_patch16_224_classification,vit_base_patch32_224_classification,xcit_nano_12_p16_224_classification,xcit_nano_12_p8_224_classification
convnext_base_classification,7.852601355294951,8.069150003113482,6.277369985593598,7.363998788512426,7.076353850530058,6.644538315987859,7.387623900092173,7.157614046658146,7.772020909479171,7.28976614353839,0.0,7.207842481845454,7.305820767391239,7.193207088392757,6.140000679736055,8.246579750969907,7.206267343096542,6.93959609860298,7.77176894117968,7.198728162589863,7.276529032003012,6.632620295819308,7.467327764149644,6.966657149925723,6.929130871351358,7.515335349280388,6.849129253672647,7.540349348168391,6.960579090998582,6.943040965181176,6.836817120342758,6.864047089966352
crossvit_base_240_classification,7.178140021782508,7.207842481845454,6.277369985593597,7.207842481845453,6.97148840684245,6.644538315987858,7.207842481845453,7.1576140466581455,7.207842481845453,7.207842481845453,7.207842481845454,0.0,7.09003709791909,7.193207088392758,5.983434467556724,7.207842481845452,6.831827506011496,6.780812095207658,7.207842481845453,7.1539043499909445,6.867019499880373,6.632620295819307,7.207842481845453,6.966657149925722,6.929130871351359,7.046419016662704,6.8491292536726425,7.207842481845453,6.9605790909985865,6.94304096518118,6.836817120342759,6.864047089966358
cspresnet50_classification,7.305820767391267,7.305820767391268,6.277369985593597,7.305820767391267,6.997511053624182,6.644538315987858,7.305820767391267,7.1576140466581455,7.305820767391267,7.134884672637515,7.305820767391239,7.09003709791909,0.0,7.097493591187948,6.0561881210811,7.305820767391266,7.177238481832114,6.936616848866817,7.30582076739124,7.157307161216782,7.276529032003011,6.632620295819307,7.185566596372027,6.966657149925722,6.929130871351359,7.150854147509582,6.849129253672648,7.205330129263515,6.960579090998583,6.943040965181175,6.75519109679381,6.854695594691164
deit_base_patch16_224_classification,7.148961071819987,7.193207088392757,6.277369985593597,7.193207088392758,7.008705734277686,6.644538315987858,7.193207088392758,7.1576140466581455,7.193207088392758,7.193207088392758,7.193207088392757,7.193207088392758,7.097493591187948,0.0,6.048071058133305,7.193207088392759,6.870532803539248,6.811315493557171,7.193207088392758,7.193207088392758,6.906452200249935,6.628250410047021,7.193207088392758,6.966657149925722,6.929130871351359,7.0713098656747215,6.8491292536726425,7.193207088392758,6.9605790909985865,6.94304096518118,6.836817120342759,6.864047089966358
dino_vitb16_selfsupervised,6.140000679736054,6.140000679736055,5.36690389255828,5.8905265343637545,5.456825297243752,5.606083723135625,6.014220985555312,6.054259946026004,5.872669104661837,5.790151427701212,6.140000679736055,5.983434467556724,6.0561881210811,6.048071058133305,0.0,6.096629664341034,5.692124766061586,5.415014663964057,6.140000679736054,6.140000679736054,5.8161227637003305,5.67171535125382,5.736950632096849,5.780197651401415,5.861111780008823,5.941268605305074,5.584113131628639,5.93682530049518,5.685188099012647,5.719542040928832,5.465758129258087,5.613080211341529
eca_nfnet_l0_classification,7.71649040508934,8.069150003113482,6.277369985593598,7.363998788512426,7.076353850530058,6.644538315987859,7.387623900092173,7.157614046658146,7.772020909479171,7.28976614353839,8.246579750969907,7.207842481845452,7.305820767391266,7.193207088392759,6.096629664341034,0.0,7.20626734309654,6.93959609860298,7.771768941179678,7.198728162589863,7.27652903200301,6.632620295819308,7.467327764149642,6.966657149925721,6.929130871351363,7.51533534928039,6.849129253672649,7.540349348168391,6.960579090998584,6.943040965181174,6.83681712034276,6.86404708996635
ghostnet_100_classification,7.206267343096539,7.206267343096538,6.271660152133081,7.198107518514858,6.8683799871019335,6.539023953700974,7.049746221539887,6.894705048204021,7.206267343096539,6.9651965091028405,7.206267343096542,6.831827506011496,7.177238481832114,6.870532803539248,5.692124766061586,7.20626734309654,0.0,6.939596098602981,7.196235481551852,6.972590908267868,7.206267343096539,6.632620295819307,7.081252404065565,6.966657149925722,6.929130871351359,6.97284567947402,6.7432403066918445,7.112372982731172,6.841972769933268,6.826541536781152,6.715624892279921,6.686499629289297
hardcorenas_f_classification,6.939596098602981,6.93959609860298,6.21200824114173,6.939596098602981,6.803083352498716,6.423639100160142,6.919339363217803,6.715005043336884,6.939596098602981,6.912428800784982,6.93959609860298,6.780812095207658,6.936616848866817,6.811315493557171,5.415014663964057,6.93959609860298,6.939596098602981,0.0,6.939596098602981,6.751510954636771,6.939596098602981,6.412332023403356,6.939596098602981,6.810435289327648,6.929130871351364,6.831209303112039,6.732123433829275,6.939596098602981,6.795704848082211,6.685782710741731,6.624990598782201,6.625629501108518
jx_nest_tiny_classification,7.457708676881451,7.77176894117968,6.277369985593597,7.363998788512425,7.076353850530059,6.644538315987858,7.387623900092172,7.1576140466581455,7.771768941179679,7.289766143538391,7.77176894117968,7.207842481845453,7.30582076739124,7.193207088392758,6.140000679736054,7.771768941179678,7.196235481551852,6.939596098602981,0.0,7.198728162589863,7.1992467118407095,6.632620295819307,7.467327764149643,6.966657149925722,6.929130871351359,7.338255603045268,6.849129253672648,7.540349348168392,6.960579090998583,6.943040965181175,6.836817120342759,6.864047089966358
levit_128_classification,7.1689719198953465,7.198728162589864,6.277369985593611,7.198728162589863,6.818424815254016,6.64453831598786,7.138162699887187,7.155310517754858,7.198728162589863,7.030203064897655,7.198728162589863,7.1539043499909445,7.157307161216782,7.193207088392758,6.140000679736054,7.198728162589863,6.972590908267868,6.751510954636771,7.198728162589863,0.0,6.969521231525423,6.553530194656196,7.198728162589863,6.966657149925722,6.929130871351364,6.9005774786790885,6.72807258634466,7.198728162589863,6.866050310797914,6.840991168610421,6.636336307365977,6.630108426501807
