model_name,layer_index,pc_0_correlation,pc_1_correlation,pc_2_correlation,pc_3_correlation,pc_4_correlation,pc_5_correlation,pc_6_correlation,pc_7_correlation,pc_8_correlation,pc_9_correlation,pc_10_correlation,pc_11_correlation,pc_12_correlation,pc_13_correlation,pc_14_correlation,pc_15_correlation,pc_16_correlation,pc_17_correlation,pc_18_correlation,pc_19_correlation,pc_20_correlation,pc_21_correlation,pc_22_correlation,pc_23_correlation,pc_24_correlation,pc_25_correlation,pc_26_correlation,pc_27_correlation,pc_28_correlation,pc_29_correlation
nf_resnet50_classification,141,0.45069346131064425,0.8247465528894553,0.735092528265219,0.7315095173982681,0.6938421280563296,0.5053383139699457,0.4639414958500133,0.2063852008291498,0.5039561608883226,0.5042502132621288,0.43100723467909885,0.7216564116719537,0.3331583634790284,0.4296444735684638,0.4831456718327809,0.34285296454164715,0.363397495142963,0.19181150932554572,0.4099604843923225,0.32485379787428137,0.37894058057043184,0.3663219237578318,0.34739070278238626,0.25970254748549254,0.4051530060801116,0.23911964349738074,0.36811372636920364,0.25172378926428113,0.3067442823039935,0.36563863870507257
hardcorenas_f_classification,294,0.4597453110778287,0.8046775872017645,0.7388988928882586,0.7205707535015444,0.6897789436532438,0.49161728114790726,0.47709879585922904,0.20695950442336972,0.49428014632649164,0.5016611338704384,0.44182509504252554,0.7137848356275603,0.3177776590388749,0.4434754413739698,0.4849532303339717,0.340691431371192,0.3869729119010384,0.1955280208465114,0.4064274726924567,0.2992415424795637,0.37445029406844726,0.36433189860309895,0.3404907941065805,0.2723605470854434,0.37599835302204576,0.27122467974575265,0.34362554603835505,0.25045359408674206,0.3181496126416574,0.3701248800820682
eca_nfnet_l0_classification,134,0.4470466851902133,0.8207414061114857,0.7581186264437489,0.7430354525855521,0.7097250964275339,0.5052098562074961,0.48115233115876405,0.22528297203018344,0.5211117950737211,0.5216466393218223,0.4541731765622073,0.7264608334273804,0.35063554110303424,0.4445306310761533,0.49566392607694876,0.3590785715359919,0.38539851792581564,0.20839477288433936,0.4451653214107823,0.3374063199068579,0.3727471927850247,0.3641006212318103,0.36230526770277116,0.2823954566754323,0.416714279791848,0.23196062935488052,0.34535442484533685,0.26477245019128587,0.33097102277676194,0.369063507961647
resnet50_classification,156,0.43291122174452196,0.8089255072749627,0.7134540334708034,0.7140361941899953,0.6733914232806133,0.5002201159090014,0.43315560008150444,0.22099093103466189,0.49545903677364955,0.48894305461485094,0.43087596032666925,0.6961000467884682,0.31874588090554123,0.4244538212228914,0.46389782820602915,0.3470880846523734,0.37337466460076263,0.15433523352922274,0.41353662746471564,0.28509862221408366,0.36496173245310676,0.3569262958250368,0.34273189048030234,0.2557597021807283,0.4090564913833311,0.24657485110951277,0.3364187866193288,0.22512569003461463,0.2798496766272768,0.3401816053401084
