seed,example,Red,Unq1,Unq2,Syn,I(X1;T),I(X2;T),"I(X1,X2;T)"
32,full_suppresion,0.031875871439110526,8.815769321794482,5.210551279333231e-08,4.154345248733394,8.847645193233593,0.03187592354462254,13.0019904940725
32,unq2_zero,2.3929377839873744,5.172630988791277,4.8808802333155654e-08,0.8302771579098795,7.5655687727786525,2.3929378327961777,8.395845979497334
32,unq12_zero,2.272699877862331,0.1832942041406218,0.1291059810593147,0.4698141090226664,2.455994082002953,2.4018058589216458,3.054914172084934
