seed,Red,Unq1,Unq2,Syn,I(X1;T),I(X2;T),"I(X1,X2;T)"
32,0.031305103093770444,10.004775161063673,0.0,5.798726668034047,10.036080264157443,0.031305103093770444,15.83480693219149
33,0.02793384784768007,9.941269816992829,2.563921297493721e-15,5.8560026068171975,9.96920366484051,0.027933847847682634,15.82520627165771
