seed,Red,Unq1,Unq2,Syn,I(X1;T),I(X2;T),"I(X1,X2;T)"
32,0.031553677378457934,8.844711006686495,1.024760223344856e-07,4.15038333512101,8.876264684064953,0.03155377985448013,13.026648121661985
33,0.027425314770081144,8.543687190446576,0.0,4.01304024898999,8.571112505216657,0.027425314770081484,12.584152754206647
