seed,Red,Unq1,Unq2,Syn,I(X1;T),I(X2;T),"I(X1,X2;T)"
32,2.511255485283023,0.13419723768446667,0.11140980501396491,0.4650517949575095,2.645452722967489,2.6226652902969874,3.2219143229389635
33,2.5188016200383276,0.11494522652844674,0.137611992430704,0.4701476276717256,2.6337468465667744,2.6564136124690316,3.241506466669204
