seed,example,Red,Unq1,Unq2,Syn,I(X1;T),I(X2;T),"I(X1,X2;T)"
32,full_suppresion,0.031305103093770444,10.004775161063673,0.0,5.798726668034047,10.036080264157443,0.031305103093770444,15.83480693219149
32,unq2_zero,2.639992563388768,5.90138803793778,2.6645352591003757e-15,1.5811785755330634,8.541380601326548,2.6399925633887706,10.122559176859614
32,unq12_zero,2.645820607926786,0.02854530719333015,0.005757874522825723,0.599675167808269,2.674365915120116,2.6515784824496116,3.2797989574512108
