seed,Red,Unq1,Unq2,Syn,I(X1;T),I(X2;T),"I(X1,X2;T)"
32,0.002391910941142328,10.004775161063684,0.0,5.769752550286096,10.007167072004826,0.0023919109411431813,15.776919622290922
33,0.0,9.940290472687865,0.0,5.827028468259568,9.940290472687865,0.0,15.767318940947433
