seed,Red,Unq1,Unq2,Syn,I(X1;T),I(X2;T),"I(X1,X2;T)"
32,2.4012453387778123,5.186843460120075,0.0,0.8727536381586418,7.588088798897887,2.4012453387778128,8.46084243705653
33,2.419659297865125,5.116873985387137,0.0,0.808636459044128,7.536533283252262,2.419659297865125,8.34516974229639
