node,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21
i,"{'N': 90, 'p': [20, 25, 35], 'mean': tensor(1.0965), 'std': tensor(0.3217), 'ground_truth': 1.6223227852491005, 'emp_bias': tensor(4.0787), 'after_corr_bias': tensor(-0.5258), 'var': tensor(0.1038), 'mse': tensor(0.3801), 'mi_tri': tensor(4.1320), 'mi_bi_1': tensor(1.8307, dtype=torch.float64), 'mi_bi_2': tensor(2.6664), 'mi_tri_ground_truth': 4.110334148182249, 'mi_bi_1_ground_truth': tensor(1.8149, dtype=torch.float64), 'mi_bi_2_ground_truth': 2.6551038033839283}","{'N': 100, 'p': [20, 25, 35], 'mean': tensor(1.1215), 'std': tensor(0.2758), 'ground_truth': 1.6223227852491005, 'emp_bias': tensor(3.4921), 'after_corr_bias': tensor(-0.5008), 'var': tensor(0.0762), 'mse': tensor(0.3270), 'mi_tri': tensor(4.1278), 'mi_bi_1': tensor(1.8284, dtype=torch.float64), 'mi_bi_2': tensor(2.6542), 'mi_tri_ground_truth': 4.110334148182249, 'mi_bi_1_ground_truth': tensor(1.8149, dtype=torch.float64), 'mi_bi_2_ground_truth': 2.6551038033839283}","{'N': 125, 'p': [20, 25, 35], 'mean': tensor(1.1707), 'std': tensor(0.2208), 'ground_truth': 1.6223227852491005, 'emp_bias': tensor(2.5845), 'after_corr_bias': tensor(-0.4516), 'var': tensor(0.0486), 'mse': tensor(0.2525), 'mi_tri': tensor(4.1083), 'mi_bi_1': tensor(1.8105, dtype=torch.float64), 'mi_bi_2': tensor(2.6557), 'mi_tri_ground_truth': 4.110334148182249, 'mi_bi_1_ground_truth': tensor(1.8149, dtype=torch.float64), 'mi_bi_2_ground_truth': 2.6551038033839283}","{'N': 150, 'p': [20, 25, 35], 'mean': tensor(1.2215), 'std': tensor(0.1814), 'ground_truth': 1.6223227852491005, 'emp_bias': tensor(2.0654), 'after_corr_bias': tensor(-0.4008), 'var': tensor(0.0332), 'mse': tensor(0.1938), 'mi_tri': tensor(4.1125), 'mi_bi_1': tensor(1.8129, dtype=torch.float64), 'mi_bi_2': tensor(2.6591), 'mi_tri_ground_truth': 4.110334148182249, 'mi_bi_1_ground_truth': tensor(1.8149, dtype=torch.float64), 'mi_bi_2_ground_truth': 2.6551038033839283}","{'N': 200, 'p': [20, 25, 35], 'mean': tensor(1.2941), 'std': tensor(0.1488), 'ground_truth': 1.6223227852491005, 'emp_bias': tensor(1.4773), 'after_corr_bias': tensor(-0.3282), 'var': tensor(0.0222), 'mse': tensor(0.1299), 'mi_tri': tensor(4.1104), 'mi_bi_1': tensor(1.8087, dtype=torch.float64), 'mi_bi_2': tensor(2.6575), 'mi_tri_ground_truth': 4.110334148182249, 'mi_bi_1_ground_truth': tensor(1.8149, dtype=torch.float64), 'mi_bi_2_ground_truth': 2.6551038033839283}","{'N': 225, 'p': [20, 25, 35], 'mean': tensor(1.3299), 'std': tensor(0.1323), 'ground_truth': 1.6223227852491005, 'emp_bias': tensor(1.3024), 'after_corr_bias': tensor(-0.2924), 'var': tensor(0.0176), 'mse': tensor(0.1031), 'mi_tri': tensor(4.1062), 'mi_bi_1': tensor(1.8168, dtype=torch.float64), 'mi_bi_2': tensor(2.6505), 'mi_tri_ground_truth': 4.110334148182249, 'mi_bi_1_ground_truth': tensor(1.8149, dtype=torch.float64), 'mi_bi_2_ground_truth': 2.6551038033839283}","{'N': 250, 'p': [20, 25, 35], 'mean': tensor(1.3470), 'std': tensor(0.1189), 'ground_truth': 1.6223227852491005, 'emp_bias': tensor(1.1533), 'after_corr_bias': tensor(-0.2753), 'var': tensor(0.0142), 'mse': tensor(0.0899), 'mi_tri': tensor(4.1033), 'mi_bi_1': tensor(1.8093, dtype=torch.float64), 'mi_bi_2': tensor(2.6543), 'mi_tri_ground_truth': 4.110334148182249, 'mi_bi_1_ground_truth': tensor(1.8149, dtype=torch.float64), 'mi_bi_2_ground_truth': 2.6551038033839283}","{'N': 300, 'p': [20, 25, 35], 'mean': tensor(1.3862), 'std': tensor(0.1079), 'ground_truth': 1.6223227852491005, 'emp_bias': tensor(0.9475), 'after_corr_bias': tensor(-0.2361), 'var': tensor(0.0117), 'mse': tensor(0.0674), 'mi_tri': tensor(4.1067), 'mi_bi_1': tensor(1.8127, dtype=torch.float64), 'mi_bi_2': tensor(2.6527), 'mi_tri_ground_truth': 4.110334148182249, 'mi_bi_1_ground_truth': tensor(1.8149, dtype=torch.float64), 'mi_bi_2_ground_truth': 2.6551038033839283}","{'N': 325, 'p': [20, 25, 35], 'mean': tensor(1.4058), 'std': tensor(0.1048), 'ground_truth': 1.6223227852491005, 'emp_bias': tensor(0.8740), 'after_corr_bias': tensor(-0.2165), 'var': tensor(0.0110), 'mse': tensor(0.0579), 'mi_tri': tensor(4.1113), 'mi_bi_1': tensor(1.8153, dtype=torch.float64), 'mi_bi_2': tensor(2.6543), 'mi_tri_ground_truth': 4.110334148182249, 'mi_bi_1_ground_truth': tensor(1.8149, dtype=torch.float64), 'mi_bi_2_ground_truth': 2.6551038033839283}","{'N': 350, 'p': [20, 25, 35], 'mean': tensor(1.4199), 'std': tensor(0.0945), 'ground_truth': 1.6223227852491005, 'emp_bias': tensor(0.8085), 'after_corr_bias': tensor(-0.2025), 'var': tensor(0.0089), 'mse': tensor(0.0499), 'mi_tri': tensor(4.1149), 'mi_bi_1': tensor(1.8170, dtype=torch.float64), 'mi_bi_2': tensor(2.6591), 'mi_tri_ground_truth': 4.110334148182249, 'mi_bi_1_ground_truth': tensor(1.8149, dtype=torch.float64), 'mi_bi_2_ground_truth': 2.6551038033839283}","{'N': 400, 'p': [20, 25, 35], 'mean': tensor(1.4406), 'std': tensor(0.0886), 'ground_truth': 1.6223227852491005, 'emp_bias': tensor(0.7009), 'after_corr_bias': tensor(-0.1817), 'var': tensor(0.0079), 'mse': tensor(0.0409), 'mi_tri': tensor(4.1033), 'mi_bi_1': tensor(1.8137, dtype=torch.float64), 'mi_bi_2': tensor(2.6508), 'mi_tri_ground_truth': 4.110334148182249, 'mi_bi_1_ground_truth': tensor(1.8149, dtype=torch.float64), 'mi_bi_2_ground_truth': 2.6551038033839283}","{'N': 450, 'p': [20, 25, 35], 'mean': tensor(1.4579), 'std': tensor(0.0827), 'ground_truth': 1.6223227852491005, 'emp_bias': tensor(0.6187), 'after_corr_bias': tensor(-0.1645), 'var': tensor(0.0068), 'mse': tensor(0.0339), 'mi_tri': tensor(4.1063), 'mi_bi_1': tensor(1.8145, dtype=torch.float64), 'mi_bi_2': tensor(2.6528), 'mi_tri_ground_truth': 4.110334148182249, 'mi_bi_1_ground_truth': tensor(1.8149, dtype=torch.float64), 'mi_bi_2_ground_truth': 2.6551038033839283}","{'N': 500, 'p': [20, 25, 35], 'mean': tensor(1.4776), 'std': tensor(0.0771), 'ground_truth': 1.6223227852491005, 'emp_bias': tensor(0.5593), 'after_corr_bias': tensor(-0.1447), 'var': tensor(0.0059), 'mse': tensor(0.0269), 'mi_tri': tensor(4.1139), 'mi_bi_1': tensor(1.8197, dtype=torch.float64), 'mi_bi_2': tensor(2.6551), 'mi_tri_ground_truth': 4.110334148182249, 'mi_bi_1_ground_truth': tensor(1.8149, dtype=torch.float64), 'mi_bi_2_ground_truth': 2.6551038033839283}","{'N': 600, 'p': [20, 25, 35], 'mean': tensor(1.4965), 'std': tensor(0.0686), 'ground_truth': 1.6223227852491005, 'emp_bias': tensor(0.4600), 'after_corr_bias': tensor(-0.1258), 'var': tensor(0.0047), 'mse': tensor(0.0205), 'mi_tri': tensor(4.1108), 'mi_bi_1': tensor(1.8157, dtype=torch.float64), 'mi_bi_2': tensor(2.6552), 'mi_tri_ground_truth': 4.110334148182249, 'mi_bi_1_ground_truth': tensor(1.8149, dtype=torch.float64), 'mi_bi_2_ground_truth': 2.6551038033839283}","{'N': 700, 'p': [20, 25, 35], 'mean': tensor(1.5129), 'std': tensor(0.0633), 'ground_truth': 1.6223227852491005, 'emp_bias': tensor(0.3922), 'after_corr_bias': tensor(-0.1094), 'var': tensor(0.0040), 'mse': tensor(0.0160), 'mi_tri': tensor(4.1127), 'mi_bi_1': tensor(1.8145, dtype=torch.float64), 'mi_bi_2': tensor(2.6554), 'mi_tri_ground_truth': 4.110334148182249, 'mi_bi_1_ground_truth': tensor(1.8149, dtype=torch.float64), 'mi_bi_2_ground_truth': 2.6551038033839283}","{'N': 800, 'p': [20, 25, 35], 'mean': tensor(1.5264), 'std': tensor(0.0598), 'ground_truth': 1.6223227852491005, 'emp_bias': tensor(0.3427), 'after_corr_bias': tensor(-0.0959), 'var': tensor(0.0036), 'mse': tensor(0.0128), 'mi_tri': tensor(4.1149), 'mi_bi_1': tensor(1.8159, dtype=torch.float64), 'mi_bi_2': tensor(2.6586), 'mi_tri_ground_truth': 4.110334148182249, 'mi_bi_1_ground_truth': tensor(1.8149, dtype=torch.float64), 'mi_bi_2_ground_truth': 2.6551038033839283}","{'N': 900, 'p': [20, 25, 35], 'mean': tensor(1.5354), 'std': tensor(0.0547), 'ground_truth': 1.6223227852491005, 'emp_bias': tensor(0.3028), 'after_corr_bias': tensor(-0.0869), 'var': tensor(0.0030), 'mse': tensor(0.0105), 'mi_tri': tensor(4.1112), 'mi_bi_1': tensor(1.8147, dtype=torch.float64), 'mi_bi_2': tensor(2.6560), 'mi_tri_ground_truth': 4.110334148182249, 'mi_bi_1_ground_truth': tensor(1.8149, dtype=torch.float64), 'mi_bi_2_ground_truth': 2.6551038033839283}","{'N': 1000, 'p': [20, 25, 35], 'mean': tensor(1.5451), 'std': tensor(0.0536), 'ground_truth': 1.6223227852491005, 'emp_bias': tensor(0.2735), 'after_corr_bias': tensor(-0.0772), 'var': tensor(0.0029), 'mse': tensor(0.0088), 'mi_tri': tensor(4.1150), 'mi_bi_1': tensor(1.8164, dtype=torch.float64), 'mi_bi_2': tensor(2.6582), 'mi_tri_ground_truth': 4.110334148182249, 'mi_bi_1_ground_truth': tensor(1.8149, dtype=torch.float64), 'mi_bi_2_ground_truth': 2.6551038033839283}","{'N': 1500, 'p': [20, 25, 35], 'mean': tensor(1.5696), 'std': tensor(0.0418), 'ground_truth': 1.6223227852491005, 'emp_bias': tensor(0.1808), 'after_corr_bias': tensor(-0.0528), 'var': tensor(0.0017), 'mse': tensor(0.0045), 'mi_tri': tensor(4.1096), 'mi_bi_1': tensor(1.8150, dtype=torch.float64), 'mi_bi_2': tensor(2.6534), 'mi_tri_ground_truth': 4.110334148182249, 'mi_bi_1_ground_truth': tensor(1.8149, dtype=torch.float64), 'mi_bi_2_ground_truth': 2.6551038033839283}","{'N': 2000, 'p': [20, 25, 35], 'mean': tensor(1.5830), 'std': tensor(0.0362), 'ground_truth': 1.6223227852491005, 'emp_bias': tensor(0.1358), 'after_corr_bias': tensor(-0.0393), 'var': tensor(0.0013), 'mse': tensor(0.0029), 'mi_tri': tensor(4.1100), 'mi_bi_1': tensor(1.8154, dtype=torch.float64), 'mi_bi_2': tensor(2.6543), 'mi_tri_ground_truth': 4.110334148182249, 'mi_bi_1_ground_truth': tensor(1.8149, dtype=torch.float64), 'mi_bi_2_ground_truth': 2.6551038033839283}","{'N': 3000, 'p': [20, 25, 35], 'mean': tensor(1.5946), 'std': tensor(0.0288), 'ground_truth': 1.6223227852491005, 'emp_bias': tensor(0.0890), 'after_corr_bias': tensor(-0.0278), 'var': tensor(0.0008), 'mse': tensor(0.0016), 'mi_tri': tensor(4.1067), 'mi_bi_1': tensor(1.8142, dtype=torch.float64), 'mi_bi_2': tensor(2.6528), 'mi_tri_ground_truth': 4.110334148182249, 'mi_bi_1_ground_truth': tensor(1.8149, dtype=torch.float64), 'mi_bi_2_ground_truth': 2.6551038033839283}","{'N': 7000, 'p': [20, 25, 35], 'mean': tensor(1.6104), 'std': tensor(0.0194), 'ground_truth': 1.6223227852491005, 'emp_bias': tensor(0.0381), 'after_corr_bias': tensor(-0.0119), 'var': tensor(0.0004), 'mse': tensor(0.0005), 'mi_tri': tensor(4.1096), 'mi_bi_1': tensor(1.8145, dtype=torch.float64), 'mi_bi_2': tensor(2.6549), 'mi_tri_ground_truth': 4.110334148182249, 'mi_bi_1_ground_truth': tensor(1.8149, dtype=torch.float64), 'mi_bi_2_ground_truth': 2.6551038033839283}"
j,"{'N': 90, 'p': [20, 25, 35], 'mean': tensor(2.3013, dtype=torch.float64), 'std': tensor(0.7028, dtype=torch.float64), 'ground_truth': tensor(2.2955, dtype=torch.float64), 'emp_bias': tensor(12.9860, dtype=torch.float64), 'after_corr_bias': tensor(0.0058, dtype=torch.float64), 'var': tensor(0.4940, dtype=torch.float64), 'mse': tensor(0.4935, dtype=torch.float64), 'mi_tri': tensor(4.1320), 'mi_bi_1': tensor(1.8307, dtype=torch.float64), 'mi_bi_2': tensor(2.6664), 'mi_tri_ground_truth': 4.110334148182249, 'mi_bi_1_ground_truth': tensor(1.8149, dtype=torch.float64), 'mi_bi_2_ground_truth': 2.6551038033839283}","{'N': 100, 'p': [20, 25, 35], 'mean': tensor(2.2994, dtype=torch.float64), 'std': tensor(0.5450, dtype=torch.float64), 'ground_truth': tensor(2.2955, dtype=torch.float64), 'emp_bias': tensor(9.7283, dtype=torch.float64), 'after_corr_bias': tensor(0.0039, dtype=torch.float64), 'var': tensor(0.2970, dtype=torch.float64), 'mse': tensor(0.2967, dtype=torch.float64), 'mi_tri': tensor(4.1278), 'mi_bi_1': tensor(1.8284, dtype=torch.float64), 'mi_bi_2': tensor(2.6542), 'mi_tri_ground_truth': 4.110334148182249, 'mi_bi_1_ground_truth': tensor(1.8149, dtype=torch.float64), 'mi_bi_2_ground_truth': 2.6551038033839283}","{'N': 125, 'p': [20, 25, 35], 'mean': tensor(2.2978, dtype=torch.float64), 'std': tensor(0.3584, dtype=torch.float64), 'ground_truth': tensor(2.2955, dtype=torch.float64), 'emp_bias': tensor(6.1365, dtype=torch.float64), 'after_corr_bias': tensor(0.0024, dtype=torch.float64), 'var': tensor(0.1285, dtype=torch.float64), 'mse': tensor(0.1283, dtype=torch.float64), 'mi_tri': tensor(4.1083), 'mi_bi_1': tensor(1.8105, dtype=torch.float64), 'mi_bi_2': tensor(2.6557), 'mi_tri_ground_truth': 4.110334148182249, 'mi_bi_1_ground_truth': tensor(1.8149, dtype=torch.float64), 'mi_bi_2_ground_truth': 2.6551038033839283}","{'N': 150, 'p': [20, 25, 35], 'mean': tensor(2.2996, dtype=torch.float64), 'std': tensor(0.2819, dtype=torch.float64), 'ground_truth': tensor(2.2955, dtype=torch.float64), 'emp_bias': tensor(4.5189, dtype=torch.float64), 'after_corr_bias': tensor(0.0041, dtype=torch.float64), 'var': tensor(0.0795, dtype=torch.float64), 'mse': tensor(0.0794, dtype=torch.float64), 'mi_tri': tensor(4.1125), 'mi_bi_1': tensor(1.8129, dtype=torch.float64), 'mi_bi_2': tensor(2.6591), 'mi_tri_ground_truth': 4.110334148182249, 'mi_bi_1_ground_truth': tensor(1.8149, dtype=torch.float64), 'mi_bi_2_ground_truth': 2.6551038033839283}","{'N': 200, 'p': [20, 25, 35], 'mean': tensor(2.3016, dtype=torch.float64), 'std': tensor(0.2075, dtype=torch.float64), 'ground_truth': tensor(2.2955, dtype=torch.float64), 'emp_bias': tensor(2.9732, dtype=torch.float64), 'after_corr_bias': tensor(0.0062, dtype=torch.float64), 'var': tensor(0.0431, dtype=torch.float64), 'mse': tensor(0.0430, dtype=torch.float64), 'mi_tri': tensor(4.1104), 'mi_bi_1': tensor(1.8087, dtype=torch.float64), 'mi_bi_2': tensor(2.6575), 'mi_tri_ground_truth': 4.110334148182249, 'mi_bi_1_ground_truth': tensor(1.8149, dtype=torch.float64), 'mi_bi_2_ground_truth': 2.6551038033839283}","{'N': 225, 'p': [20, 25, 35], 'mean': tensor(2.2895, dtype=torch.float64), 'std': tensor(0.1874, dtype=torch.float64), 'ground_truth': tensor(2.2955, dtype=torch.float64), 'emp_bias': tensor(2.5287, dtype=torch.float64), 'after_corr_bias': tensor(-0.0060, dtype=torch.float64), 'var': tensor(0.0351, dtype=torch.float64), 'mse': tensor(0.0351, dtype=torch.float64), 'mi_tri': tensor(4.1062), 'mi_bi_1': tensor(1.8168, dtype=torch.float64), 'mi_bi_2': tensor(2.6505), 'mi_tri_ground_truth': 4.110334148182249, 'mi_bi_1_ground_truth': tensor(1.8149, dtype=torch.float64), 'mi_bi_2_ground_truth': 2.6551038033839283}","{'N': 250, 'p': [20, 25, 35], 'mean': tensor(2.2940, dtype=torch.float64), 'std': tensor(0.1671, dtype=torch.float64), 'ground_truth': tensor(2.2955, dtype=torch.float64), 'emp_bias': tensor(2.2113, dtype=torch.float64), 'after_corr_bias': tensor(-0.0014, dtype=torch.float64), 'var': tensor(0.0279, dtype=torch.float64), 'mse': tensor(0.0279, dtype=torch.float64), 'mi_tri': tensor(4.1033), 'mi_bi_1': tensor(1.8093, dtype=torch.float64), 'mi_bi_2': tensor(2.6543), 'mi_tri_ground_truth': 4.110334148182249, 'mi_bi_1_ground_truth': tensor(1.8149, dtype=torch.float64), 'mi_bi_2_ground_truth': 2.6551038033839283}","{'N': 300, 'p': [20, 25, 35], 'mean': tensor(2.2940, dtype=torch.float64), 'std': tensor(0.1461, dtype=torch.float64), 'ground_truth': tensor(2.2955, dtype=torch.float64), 'emp_bias': tensor(1.7635, dtype=torch.float64), 'after_corr_bias': tensor(-0.0015, dtype=torch.float64), 'var': tensor(0.0213, dtype=torch.float64), 'mse': tensor(0.0213, dtype=torch.float64), 'mi_tri': tensor(4.1067), 'mi_bi_1': tensor(1.8127, dtype=torch.float64), 'mi_bi_2': tensor(2.6527), 'mi_tri_ground_truth': 4.110334148182249, 'mi_bi_1_ground_truth': tensor(1.8149, dtype=torch.float64), 'mi_bi_2_ground_truth': 2.6551038033839283}","{'N': 325, 'p': [20, 25, 35], 'mean': tensor(2.2959, dtype=torch.float64), 'std': tensor(0.1326, dtype=torch.float64), 'ground_truth': tensor(2.2955, dtype=torch.float64), 'emp_bias': tensor(1.6034, dtype=torch.float64), 'after_corr_bias': tensor(0.0005, dtype=torch.float64), 'var': tensor(0.0176, dtype=torch.float64), 'mse': tensor(0.0176, dtype=torch.float64), 'mi_tri': tensor(4.1113), 'mi_bi_1': tensor(1.8153, dtype=torch.float64), 'mi_bi_2': tensor(2.6543), 'mi_tri_ground_truth': 4.110334148182249, 'mi_bi_1_ground_truth': tensor(1.8149, dtype=torch.float64), 'mi_bi_2_ground_truth': 2.6551038033839283}","{'N': 350, 'p': [20, 25, 35], 'mean': tensor(2.2979, dtype=torch.float64), 'std': tensor(0.1288, dtype=torch.float64), 'ground_truth': tensor(2.2955, dtype=torch.float64), 'emp_bias': tensor(1.4706, dtype=torch.float64), 'after_corr_bias': tensor(0.0024, dtype=torch.float64), 'var': tensor(0.0166, dtype=torch.float64), 'mse': tensor(0.0166, dtype=torch.float64), 'mi_tri': tensor(4.1149), 'mi_bi_1': tensor(1.8170, dtype=torch.float64), 'mi_bi_2': tensor(2.6591), 'mi_tri_ground_truth': 4.110334148182249, 'mi_bi_1_ground_truth': tensor(1.8149, dtype=torch.float64), 'mi_bi_2_ground_truth': 2.6551038033839283}","{'N': 400, 'p': [20, 25, 35], 'mean': tensor(2.2896, dtype=torch.float64), 'std': tensor(0.1140, dtype=torch.float64), 'ground_truth': tensor(2.2955, dtype=torch.float64), 'emp_bias': tensor(1.2511, dtype=torch.float64), 'after_corr_bias': tensor(-0.0059, dtype=torch.float64), 'var': tensor(0.0130, dtype=torch.float64), 'mse': tensor(0.0130, dtype=torch.float64), 'mi_tri': tensor(4.1033), 'mi_bi_1': tensor(1.8137, dtype=torch.float64), 'mi_bi_2': tensor(2.6508), 'mi_tri_ground_truth': 4.110334148182249, 'mi_bi_1_ground_truth': tensor(1.8149, dtype=torch.float64), 'mi_bi_2_ground_truth': 2.6551038033839283}","{'N': 450, 'p': [20, 25, 35], 'mean': tensor(2.2917, dtype=torch.float64), 'std': tensor(0.1060, dtype=torch.float64), 'ground_truth': tensor(2.2955, dtype=torch.float64), 'emp_bias': tensor(1.0952, dtype=torch.float64), 'after_corr_bias': tensor(-0.0037, dtype=torch.float64), 'var': tensor(0.0112, dtype=torch.float64), 'mse': tensor(0.0112, dtype=torch.float64), 'mi_tri': tensor(4.1063), 'mi_bi_1': tensor(1.8145, dtype=torch.float64), 'mi_bi_2': tensor(2.6528), 'mi_tri_ground_truth': 4.110334148182249, 'mi_bi_1_ground_truth': tensor(1.8149, dtype=torch.float64), 'mi_bi_2_ground_truth': 2.6551038033839283}","{'N': 500, 'p': [20, 25, 35], 'mean': tensor(2.2942, dtype=torch.float64), 'std': tensor(0.1018, dtype=torch.float64), 'ground_truth': tensor(2.2955, dtype=torch.float64), 'emp_bias': tensor(0.9749, dtype=torch.float64), 'after_corr_bias': tensor(-0.0013, dtype=torch.float64), 'var': tensor(0.0104, dtype=torch.float64), 'mse': tensor(0.0103, dtype=torch.float64), 'mi_tri': tensor(4.1139), 'mi_bi_1': tensor(1.8197, dtype=torch.float64), 'mi_bi_2': tensor(2.6551), 'mi_tri_ground_truth': 4.110334148182249, 'mi_bi_1_ground_truth': tensor(1.8149, dtype=torch.float64), 'mi_bi_2_ground_truth': 2.6551038033839283}","{'N': 600, 'p': [20, 25, 35], 'mean': tensor(2.2950, dtype=torch.float64), 'std': tensor(0.0893, dtype=torch.float64), 'ground_truth': tensor(2.2955, dtype=torch.float64), 'emp_bias': tensor(0.7976, dtype=torch.float64), 'after_corr_bias': tensor(-0.0004, dtype=torch.float64), 'var': tensor(0.0080, dtype=torch.float64), 'mse': tensor(0.0080, dtype=torch.float64), 'mi_tri': tensor(4.1108), 'mi_bi_1': tensor(1.8157, dtype=torch.float64), 'mi_bi_2': tensor(2.6552), 'mi_tri_ground_truth': 4.110334148182249, 'mi_bi_1_ground_truth': tensor(1.8149, dtype=torch.float64), 'mi_bi_2_ground_truth': 2.6551038033839283}","{'N': 700, 'p': [20, 25, 35], 'mean': tensor(2.2982, dtype=torch.float64), 'std': tensor(0.0840, dtype=torch.float64), 'ground_truth': tensor(2.2955, dtype=torch.float64), 'emp_bias': tensor(0.6777, dtype=torch.float64), 'after_corr_bias': tensor(0.0028, dtype=torch.float64), 'var': tensor(0.0070, dtype=torch.float64), 'mse': tensor(0.0070, dtype=torch.float64), 'mi_tri': tensor(4.1127), 'mi_bi_1': tensor(1.8145, dtype=torch.float64), 'mi_bi_2': tensor(2.6554), 'mi_tri_ground_truth': 4.110334148182249, 'mi_bi_1_ground_truth': tensor(1.8149, dtype=torch.float64), 'mi_bi_2_ground_truth': 2.6551038033839283}","{'N': 800, 'p': [20, 25, 35], 'mean': tensor(2.2991, dtype=torch.float64), 'std': tensor(0.0760, dtype=torch.float64), 'ground_truth': tensor(2.2955, dtype=torch.float64), 'emp_bias': tensor(0.5883, dtype=torch.float64), 'after_corr_bias': tensor(0.0036, dtype=torch.float64), 'var': tensor(0.0058, dtype=torch.float64), 'mse': tensor(0.0058, dtype=torch.float64), 'mi_tri': tensor(4.1149), 'mi_bi_1': tensor(1.8159, dtype=torch.float64), 'mi_bi_2': tensor(2.6586), 'mi_tri_ground_truth': 4.110334148182249, 'mi_bi_1_ground_truth': tensor(1.8149, dtype=torch.float64), 'mi_bi_2_ground_truth': 2.6551038033839283}","{'N': 900, 'p': [20, 25, 35], 'mean': tensor(2.2965, dtype=torch.float64), 'std': tensor(0.0701, dtype=torch.float64), 'ground_truth': tensor(2.2955, dtype=torch.float64), 'emp_bias': tensor(0.5168, dtype=torch.float64), 'after_corr_bias': tensor(0.0011, dtype=torch.float64), 'var': tensor(0.0049, dtype=torch.float64), 'mse': tensor(0.0049, dtype=torch.float64), 'mi_tri': tensor(4.1112), 'mi_bi_1': tensor(1.8147, dtype=torch.float64), 'mi_bi_2': tensor(2.6560), 'mi_tri_ground_truth': 4.110334148182249, 'mi_bi_1_ground_truth': tensor(1.8149, dtype=torch.float64), 'mi_bi_2_ground_truth': 2.6551038033839283}","{'N': 1000, 'p': [20, 25, 35], 'mean': tensor(2.2985, dtype=torch.float64), 'std': tensor(0.0654, dtype=torch.float64), 'ground_truth': tensor(2.2955, dtype=torch.float64), 'emp_bias': tensor(0.4644, dtype=torch.float64), 'after_corr_bias': tensor(0.0031, dtype=torch.float64), 'var': tensor(0.0043, dtype=torch.float64), 'mse': tensor(0.0043, dtype=torch.float64), 'mi_tri': tensor(4.1150), 'mi_bi_1': tensor(1.8164, dtype=torch.float64), 'mi_bi_2': tensor(2.6582), 'mi_tri_ground_truth': 4.110334148182249, 'mi_bi_1_ground_truth': tensor(1.8149, dtype=torch.float64), 'mi_bi_2_ground_truth': 2.6551038033839283}","{'N': 1500, 'p': [20, 25, 35], 'mean': tensor(2.2946, dtype=torch.float64), 'std': tensor(0.0521, dtype=torch.float64), 'ground_truth': tensor(2.2955, dtype=torch.float64), 'emp_bias': tensor(0.3012, dtype=torch.float64), 'after_corr_bias': tensor(-0.0008, dtype=torch.float64), 'var': tensor(0.0027, dtype=torch.float64), 'mse': tensor(0.0027, dtype=torch.float64), 'mi_tri': tensor(4.1096), 'mi_bi_1': tensor(1.8150, dtype=torch.float64), 'mi_bi_2': tensor(2.6534), 'mi_tri_ground_truth': 4.110334148182249, 'mi_bi_1_ground_truth': tensor(1.8149, dtype=torch.float64), 'mi_bi_2_ground_truth': 2.6551038033839283}","{'N': 2000, 'p': [20, 25, 35], 'mean': tensor(2.2946, dtype=torch.float64), 'std': tensor(0.0445, dtype=torch.float64), 'ground_truth': tensor(2.2955, dtype=torch.float64), 'emp_bias': tensor(0.2237, dtype=torch.float64), 'after_corr_bias': tensor(-0.0009, dtype=torch.float64), 'var': tensor(0.0020, dtype=torch.float64), 'mse': tensor(0.0020, dtype=torch.float64), 'mi_tri': tensor(4.1100), 'mi_bi_1': tensor(1.8154, dtype=torch.float64), 'mi_bi_2': tensor(2.6543), 'mi_tri_ground_truth': 4.110334148182249, 'mi_bi_1_ground_truth': tensor(1.8149, dtype=torch.float64), 'mi_bi_2_ground_truth': 2.6551038033839283}","{'N': 3000, 'p': [20, 25, 35], 'mean': tensor(2.2925, dtype=torch.float64), 'std': tensor(0.0360, dtype=torch.float64), 'ground_truth': tensor(2.2955, dtype=torch.float64), 'emp_bias': tensor(0.1455, dtype=torch.float64), 'after_corr_bias': tensor(-0.0029, dtype=torch.float64), 'var': tensor(0.0013, dtype=torch.float64), 'mse': tensor(0.0013, dtype=torch.float64), 'mi_tri': tensor(4.1067), 'mi_bi_1': tensor(1.8142, dtype=torch.float64), 'mi_bi_2': tensor(2.6528), 'mi_tri_ground_truth': 4.110334148182249, 'mi_bi_1_ground_truth': tensor(1.8149, dtype=torch.float64), 'mi_bi_2_ground_truth': 2.6551038033839283}","{'N': 7000, 'p': [20, 25, 35], 'mean': tensor(2.2951, dtype=torch.float64), 'std': tensor(0.0242, dtype=torch.float64), 'ground_truth': tensor(2.2955, dtype=torch.float64), 'emp_bias': tensor(0.0626, dtype=torch.float64), 'after_corr_bias': tensor(-0.0004, dtype=torch.float64), 'var': tensor(0.0006, dtype=torch.float64), 'mse': tensor(0.0006, dtype=torch.float64), 'mi_tri': tensor(4.1096), 'mi_bi_1': tensor(1.8145, dtype=torch.float64), 'mi_bi_2': tensor(2.6549), 'mi_tri_ground_truth': 4.110334148182249, 'mi_bi_1_ground_truth': tensor(1.8149, dtype=torch.float64), 'mi_bi_2_ground_truth': 2.6551038033839283}"
