red,unq1,unq2,syn,bi_mi_1,bi_mi_2,tri_mi
4.1503749927884375,0.0,0.0,2.8540216684199846,4.1503749927884375,4.1503749927884375,7.004396661208422
3.830301845400193,0.26355561082053747,0.3090647496227765,2.535901958206855,4.0938574562207295,4.1393665950229686,6.938824164050361
3.845905852185484,0.3008823362003721,0.3201453415009592,2.5425919007046627,4.146788188385856,4.166051193686443,7.009525430591478
3.870708592185565,0.30464680963377067,0.27671765536299997,2.5545032240471874,4.175355401819336,4.147426247548565,7.006576281229523
3.8371602703289964,0.30137930166346205,0.33486496927749787,2.526104997232789,4.1385395719924585,4.172025239606494,6.999509538502745
3.843846993132077,0.2876670532477581,0.34995791678786325,2.546125601915983,4.131514046379834,4.1938049099199395,7.02759756508368
3.859643143371697,0.3054683105885303,0.290548566201573,2.566412338877597,4.165111453960226,4.150191709573269,7.022072359039396
3.8870159645868725,0.2880742515994008,0.296077284613812,2.575812666729811,4.175090216186273,4.1830932492006845,7.046980167529896
3.8461545275930193,0.28592023186863447,0.31251668228367446,2.551280971616035,4.132074759461654,4.158671209876694,6.995872413361363
3.853818642801163,0.3196595807973086,0.3177780647881576,2.5653815334708643,4.1734782235984715,4.1715967075893206,7.056637821857493
3.8451338596222673,0.3414808847101405,0.2751430772134835,2.5312194480037444,4.186614744332408,4.120276936835751,6.992977269549636
