red,unq1,unq2,syn,bi_mi_1,bi_mi_2,tri_mi
nan,nan,nan,nan,0.0,0.0,0.0
0.327123822135585,0.296591953083421,0.28218255442671947,0.35013058901379757,0.623715775219006,0.6093063765623045,1.256028918659523
0.3552886033718795,0.325912858221293,0.2674153364206753,0.3775041974803125,0.6812014615931724,0.6227039397925547,1.3261209954941602
0.34381968694508114,0.28264387987551653,0.2736981669925518,0.3609259926061621,0.6264635668205978,0.617517853937633,1.2610877264193117
0.338285213966505,0.2789966272163019,0.28552450936031126,0.3822136409297171,0.6172818411828069,0.6238097233268163,1.2850199914728353
0.34026458014092686,0.3027540615738259,0.3117722447380834,0.35832171564236315,0.6430186417147528,0.6520368248790103,1.3131126020951993
0.33160746054485957,0.2880142286925109,0.3084475167200369,0.3580427299046256,0.6196216892373705,0.6400549772648965,1.286111935862033
0.35216240640037877,0.2914891445351179,0.2974246214233762,0.38184853183188694,0.6436515509354968,0.6495870278237551,1.32292470419076
0.32375859983937993,0.35993360919785644,0.34147434881242844,0.3591856943465146,0.6836922090372365,0.6652329486518085,1.3843522521961795
0.33373353621145796,0.30428630653239397,0.30897704476625354,0.35959670775176544,0.6380198427438518,0.6427105809777114,1.3065935952618708
0.3270703620635884,0.31979138316615674,0.3866101680423125,0.37328792710766323,0.646861745229745,0.7136805301059008,1.4067598403797208
0.33223922210963464,0.30956784525533987,0.2696168760224559,0.35122289234672555,0.6418070673649746,0.6018560981320906,1.262646835734156
0.3451925192357057,0.30415280476922646,0.3396239819113148,0.37505686584207854,0.6493453240049322,0.6848165011470205,1.3640261717583255
0.32924271545208417,0.3189518331679897,0.32363856221946863,0.3478748687757033,0.6481945486200739,0.6528812776715528,1.3197079796152458
0.35231784263622457,0.2537533774909303,0.3195807601404128,0.3945643286596521,0.606071220127155,0.6718986027766375,1.3202163089272199
0.34461030928173286,0.3372058353710605,0.28528255147154347,0.3766099563262305,0.6818161446527935,0.6298928607532764,1.3437086524505675
0.3336051986682387,0.30388073973741536,0.35378796854856176,0.36246316158195446,0.637485938405654,0.6873931672168004,1.3537370685361703
0.33813483760621443,0.3613953501171129,0.2787634263491745,0.3575062623058526,0.6995301877233274,0.616898263955389,1.3357998763783545
0.3301614688895692,0.2693942883246886,0.35632774258053546,0.3488165043335202,0.5995557572142578,0.6864892114701047,1.3047000041283134
0.34289882329853927,0.308726298299163,0.3236934405580465,0.3998446564831766,0.6516251215977023,0.6665922638565858,1.3751632186389253
0.337936653561444,0.28480607502894295,0.32681680968095916,0.371213451400901,0.6227427285903869,0.6647534632424031,1.320772989672247
0.35534302720994115,0.2358768269292354,0.39469734045465166,0.3813984190404589,0.5912198541391764,0.7500403676645927,1.367315613634287
0.32914545147457996,0.3026001741459884,0.26484504697499833,0.35694718352355737,0.6317456256205682,0.5939904984495782,1.253537856119124
0.34536740036176194,0.3184276547965197,0.2897812712500968,0.3829449250859076,0.6637950551582817,0.6351486716118588,1.3365212514942861
0.3615964846602271,0.29689523093049897,0.3001591224169241,0.40654430869062264,0.6584917155907261,0.6617556070771512,1.3651951466982728
0.34179952467328534,0.3053409450789334,0.32007519014760266,0.3913139515920837,0.6471404697522186,0.6618747148208879,1.358529611491905
0.3471600652439575,0.2778595012155415,0.2920699801284725,0.37088207476700874,0.6250195664594991,0.6392300453724301,1.2879716213549803
0.3580561259969586,0.28067545451333265,0.38295662374458683,0.40914911580564683,0.6387315805102912,0.7410127497415454,1.4308373200605249
0.3439249236098769,0.32063482244936503,0.33032763384873287,0.3584163715891442,0.6645597460592418,0.6742525574586097,1.353303751497119
0.3270051543496961,0.2644038198551312,0.34168718814552745,0.34999896363729777,0.5914089742048272,0.6686923424952235,1.2830951259876524
0.32084573120613213,0.33256691563268714,0.27880278164972816,0.3590203205361704,0.6534126468388192,0.5996485128558602,1.2912357490247177
0.36571300735907886,0.30251564468336234,0.2718704544722488,0.40117563650118604,0.6682286520424412,0.6375834618313276,1.341274743015876
0.29455708500815725,0.2722232680526844,0.36754045772343313,0.338781710253207,0.5667803530608416,0.6620975427315904,1.2731025210374818
0.33873510948160257,0.29643491851909043,0.3366919821180804,0.38036366981402414,0.6351700280006929,0.6754270915996828,1.3522256799327974
0.3392762733488204,0.28250710641008103,0.25353491074586565,0.36826071596115995,0.6217833797589013,0.5928111840946859,1.243579006465927
0.31485333838847585,0.3091656218021157,0.3547587276684824,0.33352366704471514,0.6240189601905917,0.6696120660569583,1.3123013549037892
0.3431492422475705,0.3205840059871722,0.31195630024304355,0.4037112225345273,0.6637332482347427,0.655105542490614,1.3794007710123135
0.32237252640888914,0.2825142910299774,0.32763752708170657,0.3450678335919727,0.6048868174388666,0.6500100534905958,1.2775921781125459
0.34860249756539863,0.3117714162425612,0.3320006876106181,0.40142070766613924,0.66037391380796,0.6806031851760168,1.3937953090847173
0.3346871077606889,0.34541152737055003,0.3169870236246509,0.3707350490044886,0.6800986351312388,0.6516741313853397,1.3678207077603783
0.31301468969186963,0.28010165236583817,0.3270747310756308,0.359800419042814,0.5931163420577078,0.6400894207675004,1.2799914921761526
0.34435338482310507,0.3005082957403591,0.32924806406236595,0.38104397633181786,0.644861680563464,0.6736014488854709,1.3551537209576479
0.2965659506951055,0.2651669673256307,0.35609091409010674,0.31982740006012933,0.5617329180207362,0.6526568647852122,1.2376512321709723
0.3213175869754633,0.32000170812025475,0.3030950717500054,0.3539646346671065,0.641319295095718,0.6244126587254686,1.2983790015128298
0.35548868500619557,0.2595004051825809,0.35857812141099665,0.38939283806862,0.6149890901887765,0.7140668064171922,1.3629600496683931
0.3364452825736427,0.2881806981568156,0.2976862141211202,0.3674250798561599,0.6246259807304584,0.634131496694763,1.2897372747077385
0.3405661998853886,0.3068711210974078,0.2935188504684445,0.36874650312181445,0.6474373209827964,0.6340850503538331,1.3097026745730553
0.30367876059432186,0.2626685180208259,0.36919329145250457,0.32299652475735674,0.5663472786151477,0.6728720520468263,1.258537094825009
0.3418294601037336,0.2778735124896633,0.3473525046408821,0.37434936432830634,0.6197029725933968,0.6891819647446156,1.3414048415625852
0.3144357241689152,0.33043544324227314,0.2625983531812165,0.3450934609956783,0.6448711674111884,0.5770340773501318,1.2525629815880832
0.3014759131255156,0.31711208873996855,0.2939637719188959,0.3277788971078981,0.6185880018654841,0.5954396850444115,1.240330670892278
0.3359384794258208,0.3535338286833364,0.2969921931308974,0.37413524596821135,0.6894723081091573,0.6329306725567183,1.360599747208266
