swept_variable,swept_dimension,target_dim,source1_dim,source2_dim,method,minimum_eigenvalue,redundancy,unique_source1,unique_source2,synergy,I(source1;target),I(source2;target),"I(source1,source2;target)",runtime_seconds,max_abs_diff_vs_eigen
source1,530,50,530,55,eigen_pid,0.2087121525220756,16.524101186092025,0.0,15.787930072922427,7.3120312590144465,16.52410118609203,32.312031259014454,39.6240625180289,0.7833343970123678,0.0
source1,540,50,540,55,gpid_tilde,0.2087121525220783,16.524101186092025,0.0,15.787930072922425,7.312028904616469,16.52410118609202,32.31203125901445,39.624060163630915,162.19042202085257,2.3543979850160213e-06
source1,540,50,540,55,thin_pid,0.2087121525220783,16.524101186092025,0.0,15.787930072922425,7.312028904616469,16.52410118609202,32.31203125901445,39.624060163630915,379.0786281351466,2.3543979850160213e-06
source1,540,50,540,55,eigen_pid,0.2087121525220783,16.524101186092025,0.0,15.787930072922427,7.3120312590144465,16.52410118609203,32.312031259014454,39.6240625180289,0.8382297828793526,0.0
source1,550,50,550,55,gpid_tilde,0.20871215252207936,16.524101186092025,0.0,15.787930072922425,7.312028904616469,16.52410118609202,32.31203125901445,39.624060163630915,165.56444118893705,2.3543979850160213e-06
source1,550,50,550,55,thin_pid,0.20871215252207936,16.524101186092025,0.0,15.787930072922425,7.312028904616469,16.52410118609202,32.31203125901445,39.624060163630915,380.1119941219222,2.3543979850160213e-06
source1,550,50,550,55,eigen_pid,0.20871215252207936,16.524101186092025,0.0,15.787930072922427,7.3120312590144465,16.52410118609203,32.312031259014454,39.6240625180289,0.8933617661241442,0.0
source1,560,50,560,55,gpid_tilde,0.20871215252207842,16.524101186092025,0.0,15.787930072922425,7.312028904616469,16.52410118609202,32.31203125901445,39.624060163630915,167.58578286413103,2.3543979850160213e-06
source1,560,50,560,55,thin_pid,0.20871215252207842,16.524101186092025,0.0,15.787930072922425,7.312028904616469,16.52410118609202,32.31203125901445,39.624060163630915,383.98372208699584,2.3543979850160213e-06
source1,560,50,560,55,eigen_pid,0.20871215252207842,16.524101186092025,0.0,15.787930072922427,7.3120312590144465,16.52410118609203,32.312031259014454,39.6240625180289,0.9632482428569347,0.0
source1,570,50,570,55,gpid_tilde,0.2087121525220766,16.524101186092025,0.0,15.787930072922425,7.312028904616469,16.52410118609202,32.31203125901445,39.624060163630915,172.66555417794734,2.3543979850160213e-06
source1,570,50,570,55,thin_pid,0.2087121525220766,16.524101186092025,0.0,15.787930072922425,7.312028904616469,16.52410118609202,32.31203125901445,39.624060163630915,391.9900058901403,2.3543979850160213e-06
source1,570,50,570,55,eigen_pid,0.2087121525220766,16.524101186092025,0.0,15.787930072922427,7.3120312590144465,16.52410118609203,32.312031259014454,39.6240625180289,0.813381516141817,0.0
source1,580,50,580,55,gpid_tilde,0.20871215252207762,16.524101186092025,0.0,15.787930072922425,7.312028904616469,16.52410118609202,32.31203125901445,39.624060163630915,173.1676659649238,2.3543979850160213e-06
source1,580,50,580,55,thin_pid,0.20871215252207762,16.524101186092025,0.0,15.787930072922425,7.312028904616469,16.52410118609202,32.31203125901445,39.624060163630915,396.8657000269741,2.3543979850160213e-06
source1,580,50,580,55,eigen_pid,0.20871215252207762,16.524101186092025,0.0,15.787930072922427,7.3120312590144465,16.52410118609203,32.312031259014454,39.6240625180289,0.6933539428282529,0.0
source1,590,50,590,55,gpid_tilde,0.20871215252207542,16.524101186092025,0.0,15.787930072922425,7.312028904616469,16.52410118609202,32.31203125901445,39.624060163630915,177.95427994499914,2.3543979850160213e-06
source1,590,50,590,55,thin_pid,0.20871215252207542,16.524101186092025,0.0,15.787930072922425,7.312028904616469,16.52410118609202,32.31203125901445,39.624060163630915,397.6819864939898,2.3543979850160213e-06
source1,590,50,590,55,eigen_pid,0.20871215252207542,16.524101186092025,0.0,15.787930072922427,7.3120312590144465,16.52410118609203,32.312031259014454,39.6240625180289,0.8024299719836563,0.0
source1,600,50,600,55,gpid_tilde,0.20871215252207861,16.524101186092025,0.0,15.787930072922425,7.312028904616469,16.52410118609202,32.31203125901445,39.624060163630915,184.3947654950898,2.3543979850160213e-06
