node,0,1,2,3,4,5,6,7,8,9,10,11
i,"{'N': 100, 'p': [20, 25, 35], 'mean': tensor(1.1367), 'std': tensor(0.2092), 'ground_truth': 1.570141397705878, 'emp_bias': tensor(3.5599), 'after_corr_bias': tensor(-0.4334), 'var': tensor(0.0416), 'mse': tensor(0.2253)}","{'N': 100, 'p': [40, 20, 20], 'mean': tensor(0.9925), 'std': tensor(0.1971), 'ground_truth': 1.7110482912401486, 'emp_bias': tensor(4.4090), 'after_corr_bias': tensor(-0.7185), 'var': tensor(0.0380), 'mse': tensor(0.5504)}","{'N': 100, 'p': [30, 30, 30], 'mean': tensor(0.9188), 'std': tensor(0.2896), 'ground_truth': 1.8295790667336815, 'emp_bias': tensor(4.1987), 'after_corr_bias': tensor(-0.9108), 'var': tensor(0.0797), 'mse': tensor(0.9012)}","{'N': 100, 'p': [35, 40, 20], 'mean': tensor(0.9041), 'std': tensor(0.2384), 'ground_truth': 1.6081568592677078, 'emp_bias': tensor(2.6689), 'after_corr_bias': tensor(-0.7040), 'var': tensor(0.0599), 'mse': tensor(0.5496)}","{'N': 120, 'p': [20, 25, 35], 'mean': tensor(1.1596), 'std': tensor(0.2631), 'ground_truth': 1.570141397705878, 'emp_bias': tensor(2.7755), 'after_corr_bias': tensor(-0.4105), 'var': tensor(0.0680), 'mse': tensor(0.2297)}","{'N': 120, 'p': [40, 20, 20], 'mean': tensor(1.0957), 'std': tensor(0.2638), 'ground_truth': 1.7110482912401486, 'emp_bias': tensor(3.3783), 'after_corr_bias': tensor(-0.6153), 'var': tensor(0.0656), 'mse': tensor(0.4376)}","{'N': 120, 'p': [30, 30, 30], 'mean': tensor(1.1928), 'std': tensor(0.3387), 'ground_truth': 1.8295790667336815, 'emp_bias': tensor(3.4259), 'after_corr_bias': tensor(-0.6368), 'var': tensor(0.1170), 'mse': tensor(0.5108)}","{'N': 120, 'p': [35, 40, 20], 'mean': tensor(0.9215), 'std': tensor(0.2255), 'ground_truth': 1.6081568592677078, 'emp_bias': tensor(2.1185), 'after_corr_bias': tensor(-0.6867), 'var': tensor(0.0508), 'mse': tensor(0.5173)}","{'N': 150, 'p': [20, 25, 35], 'mean': tensor(1.2049), 'std': tensor(0.1180), 'ground_truth': 1.570141397705878, 'emp_bias': tensor(2.0977), 'after_corr_bias': tensor(-0.3653), 'var': tensor(0.0142), 'mse': tensor(0.1462)}","{'N': 150, 'p': [40, 20, 20], 'mean': tensor(1.1697), 'std': tensor(0.2128), 'ground_truth': 1.7110482912401486, 'emp_bias': tensor(2.4848), 'after_corr_bias': tensor(-0.5414), 'var': tensor(0.0441), 'mse': tensor(0.3328)}","{'N': 150, 'p': [30, 30, 30], 'mean': tensor(1.1620), 'std': tensor(0.1555), 'ground_truth': 1.8295790667336815, 'emp_bias': tensor(2.4792), 'after_corr_bias': tensor(-0.6676), 'var': tensor(0.0262), 'mse': tensor(0.4693)}","{'N': 150, 'p': [35, 40, 20], 'mean': tensor(1.0057), 'std': tensor(0.1229), 'ground_truth': 1.6081568592677078, 'emp_bias': tensor(1.6286), 'after_corr_bias': tensor(-0.6025), 'var': tensor(0.0159), 'mse': tensor(0.3773)}"
j,"{'N': 100, 'p': [20, 25, 35], 'mean': tensor(2.0273, dtype=torch.float64), 'std': tensor(0.3494, dtype=torch.float64), 'ground_truth': tensor(2.0424, dtype=torch.float64), 'emp_bias': tensor(9.7092, dtype=torch.float64), 'after_corr_bias': tensor(-0.0151, dtype=torch.float64), 'var': tensor(0.1221, dtype=torch.float64), 'mse': tensor(0.1101, dtype=torch.float64)}","{'N': 100, 'p': [40, 20, 20], 'mean': tensor(1.3394, dtype=torch.float64), 'std': tensor(0.4684, dtype=torch.float64), 'ground_truth': tensor(1.2887, dtype=torch.float64), 'emp_bias': tensor(5.5068, dtype=torch.float64), 'after_corr_bias': tensor(0.0507, dtype=torch.float64), 'var': tensor(0.2194, dtype=torch.float64), 'mse': tensor(0.2000, dtype=torch.float64)}","{'N': 100, 'p': [30, 30, 30], 'mean': tensor(2.2446, dtype=torch.float64), 'std': tensor(0.6511, dtype=torch.float64), 'ground_truth': tensor(2.5315, dtype=torch.float64), 'emp_bias': tensor(13.0187, dtype=torch.float64), 'after_corr_bias': tensor(-0.2869, dtype=torch.float64), 'var': tensor(0.4240, dtype=torch.float64), 'mse': tensor(0.4639, dtype=torch.float64)}","{'N': 100, 'p': [35, 40, 20], 'mean': tensor(1.3847, dtype=torch.float64), 'std': tensor(0.5589, dtype=torch.float64), 'ground_truth': tensor(1.5713, dtype=torch.float64), 'emp_bias': tensor(14.6250, dtype=torch.float64), 'after_corr_bias': tensor(-0.1866, dtype=torch.float64), 'var': tensor(0.3124, dtype=torch.float64), 'mse': tensor(0.3159, dtype=torch.float64)}","{'N': 120, 'p': [20, 25, 35], 'mean': tensor(2.0677, dtype=torch.float64), 'std': tensor(0.4717, dtype=torch.float64), 'ground_truth': tensor(2.0424, dtype=torch.float64), 'emp_bias': tensor(6.6393, dtype=torch.float64), 'after_corr_bias': tensor(0.0253, dtype=torch.float64), 'var': tensor(0.2225, dtype=torch.float64), 'mse': tensor(0.2009, dtype=torch.float64)}","{'N': 120, 'p': [40, 20, 20], 'mean': tensor(1.3663, dtype=torch.float64), 'std': tensor(0.3359, dtype=torch.float64), 'ground_truth': tensor(1.2887, dtype=torch.float64), 'emp_bias': tensor(3.5659, dtype=torch.float64), 'after_corr_bias': tensor(0.0777, dtype=torch.float64), 'var': tensor(0.1128, dtype=torch.float64), 'mse': tensor(0.1076, dtype=torch.float64)}","{'N': 120, 'p': [30, 30, 30], 'mean': tensor(2.6370, dtype=torch.float64), 'std': tensor(0.4366, dtype=torch.float64), 'ground_truth': tensor(2.5315, dtype=torch.float64), 'emp_bias': tensor(8.1752, dtype=torch.float64), 'after_corr_bias': tensor(0.1055, dtype=torch.float64), 'var': tensor(0.1906, dtype=torch.float64), 'mse': tensor(0.1827, dtype=torch.float64)}","{'N': 120, 'p': [35, 40, 20], 'mean': tensor(1.3893, dtype=torch.float64), 'std': tensor(0.4335, dtype=torch.float64), 'ground_truth': tensor(1.5713, dtype=torch.float64), 'emp_bias': tensor(7.7954, dtype=torch.float64), 'after_corr_bias': tensor(-0.1820, dtype=torch.float64), 'var': tensor(0.1879, dtype=torch.float64), 'mse': tensor(0.2022, dtype=torch.float64)}","{'N': 150, 'p': [20, 25, 35], 'mean': tensor(2.0583, dtype=torch.float64), 'std': tensor(0.2329, dtype=torch.float64), 'ground_truth': tensor(2.0424, dtype=torch.float64), 'emp_bias': tensor(4.5306, dtype=torch.float64), 'after_corr_bias': tensor(0.0159, dtype=torch.float64), 'var': tensor(0.0543, dtype=torch.float64), 'mse': tensor(0.0491, dtype=torch.float64)}","{'N': 150, 'p': [40, 20, 20], 'mean': tensor(1.2648, dtype=torch.float64), 'std': tensor(0.1914, dtype=torch.float64), 'ground_truth': tensor(1.2887, dtype=torch.float64), 'emp_bias': tensor(2.2556, dtype=torch.float64), 'after_corr_bias': tensor(-0.0238, dtype=torch.float64), 'var': tensor(0.0366, dtype=torch.float64), 'mse': tensor(0.0335, dtype=torch.float64)}","{'N': 150, 'p': [30, 30, 30], 'mean': tensor(2.4467, dtype=torch.float64), 'std': tensor(0.2626, dtype=torch.float64), 'ground_truth': tensor(2.5315, dtype=torch.float64), 'emp_bias': tensor(5.1018, dtype=torch.float64), 'after_corr_bias': tensor(-0.0848, dtype=torch.float64), 'var': tensor(0.0690, dtype=torch.float64), 'mse': tensor(0.0693, dtype=torch.float64)}","{'N': 150, 'p': [35, 40, 20], 'mean': tensor(1.5581, dtype=torch.float64), 'std': tensor(0.3247, dtype=torch.float64), 'ground_truth': tensor(1.5713, dtype=torch.float64), 'emp_bias': tensor(4.8978, dtype=torch.float64), 'after_corr_bias': tensor(-0.0132, dtype=torch.float64), 'var': tensor(0.1054, dtype=torch.float64), 'mse': tensor(0.0950, dtype=torch.float64)}"
k,"{'N': 100, 'p': [20, 25, 35], 'mean': tensor(1.5033), 'std': tensor(0.3033), 'ground_truth': 1.3985660143932472, 'emp_bias': tensor(8.2853), 'after_corr_bias': tensor(0.1048), 'var': tensor(0.0920), 'mse': tensor(0.0937)}","{'N': 100, 'p': [40, 20, 20], 'mean': tensor(1.3747), 'std': tensor(0.4321), 'ground_truth': 1.4458389396366604, 'emp_bias': tensor(8.8732), 'after_corr_bias': tensor(-0.0712), 'var': tensor(0.1867), 'mse': tensor(0.1731)}","{'N': 100, 'p': [30, 30, 30], 'mean': tensor(1.2554), 'std': tensor(0.4315), 'ground_truth': 1.4834345849681823, 'emp_bias': tensor(13.0776), 'after_corr_bias': tensor(-0.2280), 'var': tensor(0.1862), 'mse': tensor(0.2196)}","{'N': 100, 'p': [35, 40, 20], 'mean': tensor(1.1808), 'std': tensor(0.5205), 'ground_truth': 1.2618803651795072, 'emp_bias': tensor(13.7366), 'after_corr_bias': tensor(-0.0810), 'var': tensor(0.2709), 'mse': tensor(0.2504)}","{'N': 120, 'p': [20, 25, 35], 'mean': tensor(1.4321), 'std': tensor(0.2987), 'ground_truth': 1.3985660143932472, 'emp_bias': tensor(5.5135), 'after_corr_bias': tensor(0.0335), 'var': tensor(0.0893), 'mse': tensor(0.0814)}","{'N': 120, 'p': [40, 20, 20], 'mean': tensor(1.4059), 'std': tensor(0.4285), 'ground_truth': 1.4458389396366604, 'emp_bias': tensor(6.0242), 'after_corr_bias': tensor(-0.0399), 'var': tensor(0.1836), 'mse': tensor(0.1669)}","{'N': 120, 'p': [30, 30, 30], 'mean': tensor(1.7423), 'std': tensor(0.5675), 'ground_truth': 1.4834345849681823, 'emp_bias': tensor(8.3286), 'after_corr_bias': tensor(0.2589), 'var': tensor(0.3221), 'mse': tensor(0.3569)}","{'N': 120, 'p': [35, 40, 20], 'mean': tensor(1.1803), 'std': tensor(0.5681), 'ground_truth': 1.2618803651795072, 'emp_bias': tensor(7.1867), 'after_corr_bias': tensor(-0.0815), 'var': tensor(0.3228), 'mse': tensor(0.2971)}","{'N': 150, 'p': [20, 25, 35], 'mean': tensor(1.3880), 'std': tensor(0.1486), 'ground_truth': 1.3985660143932472, 'emp_bias': tensor(3.6905), 'after_corr_bias': tensor(-0.0106), 'var': tensor(0.0221), 'mse': tensor(0.0200)}","{'N': 150, 'p': [40, 20, 20], 'mean': tensor(1.3104), 'std': tensor(0.2745), 'ground_truth': 1.4458389396366604, 'emp_bias': tensor(3.9978), 'after_corr_bias': tensor(-0.1355), 'var': tensor(0.0753), 'mse': tensor(0.0862)}","{'N': 150, 'p': [30, 30, 30], 'mean': tensor(1.4521), 'std': tensor(0.1561), 'ground_truth': 1.4834345849681823, 'emp_bias': tensor(5.1552), 'after_corr_bias': tensor(-0.0314), 'var': tensor(0.0244), 'mse': tensor(0.0229)}","{'N': 150, 'p': [35, 40, 20], 'mean': tensor(1.2491), 'std': tensor(0.2421), 'ground_truth': 1.2618803651795072, 'emp_bias': tensor(4.4015), 'after_corr_bias': tensor(-0.0128), 'var': tensor(0.0586), 'mse': tensor(0.0529)}"
h,"{'N': 100, 'p': [20, 25, 35], 'mean': tensor(1.6606, dtype=torch.float64), 'std': tensor(0.3105, dtype=torch.float64), 'ground_truth': tensor(2.2140, dtype=torch.float64), 'emp_bias': tensor(4.9838, dtype=torch.float64), 'after_corr_bias': tensor(-0.5533, dtype=torch.float64), 'var': tensor(0.0926, dtype=torch.float64), 'mse': tensor(0.3895, dtype=torch.float64)}","{'N': 100, 'p': [40, 20, 20], 'mean': tensor(0.9573, dtype=torch.float64), 'std': tensor(0.1970, dtype=torch.float64), 'ground_truth': tensor(1.5539, dtype=torch.float64), 'emp_bias': tensor(1.0426, dtype=torch.float64), 'after_corr_bias': tensor(-0.5966, dtype=torch.float64), 'var': tensor(0.0362, dtype=torch.float64), 'mse': tensor(0.3885, dtype=torch.float64)}","{'N': 100, 'p': [30, 30, 30], 'mean': tensor(1.9080, dtype=torch.float64), 'std': tensor(0.3761, dtype=torch.float64), 'ground_truth': tensor(2.8777, dtype=torch.float64), 'emp_bias': tensor(4.1398, dtype=torch.float64), 'after_corr_bias': tensor(-0.9697, dtype=torch.float64), 'var': tensor(0.1600, dtype=torch.float64), 'mse': tensor(1.0842, dtype=torch.float64)}","{'N': 100, 'p': [35, 40, 20], 'mean': tensor(1.1080, dtype=torch.float64), 'std': tensor(0.1241, dtype=torch.float64), 'ground_truth': tensor(1.9176, dtype=torch.float64), 'emp_bias': tensor(3.5573, dtype=torch.float64), 'after_corr_bias': tensor(-0.8096, dtype=torch.float64), 'var': tensor(0.0145, dtype=torch.float64), 'mse': tensor(0.6685, dtype=torch.float64)}","{'N': 120, 'p': [20, 25, 35], 'mean': tensor(1.7952, dtype=torch.float64), 'std': tensor(0.3250, dtype=torch.float64), 'ground_truth': tensor(2.2140, dtype=torch.float64), 'emp_bias': tensor(3.9013, dtype=torch.float64), 'after_corr_bias': tensor(-0.4188, dtype=torch.float64), 'var': tensor(0.1034, dtype=torch.float64), 'mse': tensor(0.2685, dtype=torch.float64)}","{'N': 120, 'p': [40, 20, 20], 'mean': tensor(1.0562, dtype=torch.float64), 'std': tensor(0.1197, dtype=torch.float64), 'ground_truth': tensor(1.5539, dtype=torch.float64), 'emp_bias': tensor(0.9200, dtype=torch.float64), 'after_corr_bias': tensor(-0.4977, dtype=torch.float64), 'var': tensor(0.0144, dtype=torch.float64), 'mse': tensor(0.2607, dtype=torch.float64)}","{'N': 120, 'p': [30, 30, 30], 'mean': tensor(2.0875, dtype=torch.float64), 'std': tensor(0.2156, dtype=torch.float64), 'ground_truth': tensor(2.8777, dtype=torch.float64), 'emp_bias': tensor(3.2725, dtype=torch.float64), 'after_corr_bias': tensor(-0.7901, dtype=torch.float64), 'var': tensor(0.0465, dtype=torch.float64), 'mse': tensor(0.6661, dtype=torch.float64)}","{'N': 120, 'p': [35, 40, 20], 'mean': tensor(1.1304, dtype=torch.float64), 'std': tensor(0.1656, dtype=torch.float64), 'ground_truth': tensor(1.9176, dtype=torch.float64), 'emp_bias': tensor(2.7271, dtype=torch.float64), 'after_corr_bias': tensor(-0.7871, dtype=torch.float64), 'var': tensor(0.0277, dtype=torch.float64), 'mse': tensor(0.6445, dtype=torch.float64)}","{'N': 150, 'p': [20, 25, 35], 'mean': tensor(1.8752, dtype=torch.float64), 'std': tensor(0.1744, dtype=torch.float64), 'ground_truth': tensor(2.2140, dtype=torch.float64), 'emp_bias': tensor(2.9378, dtype=torch.float64), 'after_corr_bias': tensor(-0.3388, dtype=torch.float64), 'var': tensor(0.0307, dtype=torch.float64), 'mse': tensor(0.1424, dtype=torch.float64)}","{'N': 150, 'p': [40, 20, 20], 'mean': tensor(1.1242, dtype=torch.float64), 'std': tensor(0.1202, dtype=torch.float64), 'ground_truth': tensor(1.5539, dtype=torch.float64), 'emp_bias': tensor(0.7426, dtype=torch.float64), 'after_corr_bias': tensor(-0.4297, dtype=torch.float64), 'var': tensor(0.0161, dtype=torch.float64), 'mse': tensor(0.1991, dtype=torch.float64)}","{'N': 150, 'p': [30, 30, 30], 'mean': tensor(2.1566, dtype=torch.float64), 'std': tensor(0.1974, dtype=torch.float64), 'ground_truth': tensor(2.8777, dtype=torch.float64), 'emp_bias': tensor(2.4258, dtype=torch.float64), 'after_corr_bias': tensor(-0.7210, dtype=torch.float64), 'var': tensor(0.0387, dtype=torch.float64), 'mse': tensor(0.5547, dtype=torch.float64)}","{'N': 150, 'p': [35, 40, 20], 'mean': tensor(1.3147, dtype=torch.float64), 'std': tensor(0.1850, dtype=torch.float64), 'ground_truth': tensor(1.9176, dtype=torch.float64), 'emp_bias': tensor(2.1249, dtype=torch.float64), 'after_corr_bias': tensor(-0.6029, dtype=torch.float64), 'var': tensor(0.0348, dtype=torch.float64), 'mse': tensor(0.3948, dtype=torch.float64)}"
