row_model,RN101_clip,RN50_clip,ResNet50-ClusterFit-16K-RotNet_selfsupervised,ResNet50-DeepClusterV2-2x224_selfsupervised,ResNet50-MoCoV2-BS256_selfsupervised,ResNet50-PIRL_selfsupervised,ResNet50-SimCLR_selfsupervised,ResNet50-SwAV-BS4096-2x224_selfsupervised,coat_lite_tiny_classification,convit_base_classification,convnext_base_classification,crossvit_base_240_classification,cspresnet50_classification,deit_base_patch16_224_classification,dino_vitb16_selfsupervised,eca_nfnet_l0_classification,ghostnet_100_classification,hardcorenas_f_classification,jx_nest_tiny_classification,levit_128_classification,mobilenetv3_large_100_classification,nf_resnet50_classification,pit_ti_224_classification,resnet50_classification,semnasnet_100_classification,swin_large_patch4_window7_224_classification,tnt_s_patch16_224_classification,visformer_small_classification,vit_base_patch16_224_classification,vit_base_patch32_224_classification,xcit_nano_12_p16_224_classification,xcit_nano_12_p8_224_classification
convnext_base_classification,9.870367651949383,10.15024697249844,7.840290346845645,9.299733034387508,8.904217380777073,8.464844501319458,9.415670136895857,8.873800955633893,9.63586901235983,9.143169996612327,0.0,,,,,,,,,8.926315813948396,,,,,,,,9.542497584619689,,,,
crossvit_base_240_classification,9.13122342149384,9.13122342149384,7.840290346845645,9.13122342149384,8.904217380777073,8.464844501319458,9.13122342149384,8.873800955633893,9.13122342149384,9.13122342149384,,0.0,,,,,,,,8.926315813948396,,,,,,,,9.13122342149384,,,,
cspresnet50_classification,9.197565317834872,9.197565317834872,7.840290346845645,9.197565317834872,8.904217380777073,8.464844501319458,9.197565317834872,8.873800955633893,9.197565317834872,9.143169996612327,,,0.0,,,,,,,8.926315813948396,,,,,,,,9.197565317834872,,,,
deit_base_patch16_224_classification,9.177819574559344,9.177819574559344,7.840290346845645,9.177819574559344,8.904217380777073,8.464844501319458,9.177819574559344,8.873800955633893,9.177819574559344,9.143169996612327,,,,0.0,,,,,,8.926315813948396,,,,,,,,9.177819574559344,,,,
dino_vitb16_selfsupervised,7.447248257313483,7.447248257313483,6.815451107629293,7.447248257313483,6.974333105657463,7.164419919817071,7.447248257313483,7.447248257313483,7.447248257313483,7.32365419482068,,,,,0.0,,,,,7.447248257313483,,,,,,,,7.447248257313483,,,,
eca_nfnet_l0_classification,9.870367651949383,10.15024697249844,7.840290346845645,9.299733034387508,8.904217380777073,8.464844501319458,9.415670136895857,8.873800955633893,9.63586901235983,9.143169996612327,,,,,,0.0,,,,8.926315813948396,,8.677460820246633,,,,,,9.542497584619689,,,,
ghostnet_100_classification,8.861593592949603,8.861593592949603,7.840290346845645,8.861593592949603,8.857266007773958,8.433053402444282,8.861593592949603,8.861593592949603,8.861593592949603,8.861593592949603,,,,,,,0.0,,,8.861593592949603,,,,,,,,8.861593592949603,,,,
hardcorenas_f_classification,8.670433523843261,8.670433523843261,7.840290346845645,8.670433523843261,8.670433523843261,8.43071527624388,8.670433523843261,8.670433523843261,8.670433523843261,8.670433523843261,,,,,,,,0.0,,8.670433523843261,,8.670433523843261,,,,,,8.670433523843261,,,,
jx_nest_tiny_classification,9.712412508846109,9.712412508846109,7.840290346845645,9.299733034387508,8.904217380777073,8.464844501319458,9.415670136895857,8.873800955633893,9.63586901235983,9.143169996612327,,,,,,,,,0.0,8.926315813948396,,,,,,,,9.542497584619689,,,,
levit_128_classification,8.926315813948396,8.926315813948396,7.840290346845627,8.926315813948396,8.84182913772595,8.46484450131948,8.926315813948396,8.873800955633875,8.926315813948396,8.926315813948396,8.926315813948396,8.926315813948396,8.926315813948396,8.926315813948396,7.447248257313483,8.926315813948396,8.861593592949603,8.670433523843261,8.926315813948396,0.0,8.926315813948396,8.67746082024664,8.926315813948396,8.7605323205944,8.698059111408977,8.926315813948396,8.552467991360121,8.926315813948396,8.726570687749103,8.6460283468104,8.548128928494016,8.46497249299872
mobilenetv3_large_100_classification,9.125028667183102,9.125028667183102,7.840290346845645,9.125028667183102,8.904217380777073,8.464844501319458,9.125028667183102,8.873800955633893,9.125028667183102,9.07044927454237,,,,,,,,,,8.926315813948396,0.0,,,,,,,9.125028667183102,,,,
nf_resnet50_classification,8.67746082024664,8.67746082024664,7.840290346845645,8.67746082024664,8.67746082024664,8.464844501319458,8.67746082024664,8.67746082024664,8.67746082024664,8.67746082024664,,,,,,8.677460820246633,,8.670433523843261,,8.67746082024664,,0.0,,,,,,8.67746082024664,,,,
pit_ti_224_classification,9.448109571071608,9.448109571071608,7.840290346845645,9.299733034387508,8.904217380777073,8.464844501319458,9.415670136895857,8.873800955633893,9.448109571071608,9.143169996612327,,,,,,,,,,8.926315813948396,,,0.0,,,,,9.448109571071608,,,,
resnet50_classification,8.7605323205944,8.7605323205944,7.840290346845645,8.7605323205944,8.7605323205944,8.464844501319458,8.7605323205944,8.7605323205944,8.7605323205944,8.7605323205944,,,,,,,,,,8.7605323205944,,,,0.0,,,,8.7605323205944,,,,
semnasnet_100_classification,8.698059111408977,8.698059111408977,7.840290346845645,8.698059111408977,8.698059111408977,8.464844501319458,8.698059111408977,8.698059111408977,8.698059111408977,8.698059111408977,,,,,,,,,,8.698059111408977,,,,,0.0,,,8.698059111408977,,,,
swin_large_patch4_window7_224_classification,9.452039480969573,9.452039480969573,7.840290346845645,9.267356999593408,8.886882908936517,8.464844501319458,9.157536855674186,8.873800955633893,9.452039480969573,9.143169996612327,,,,,,,,,,8.926315813948396,,,,,,0.0,,9.452039480969573,,,,
tnt_s_patch16_224_classification,8.552467991360121,8.552467991360121,7.840290346845645,8.552467991360121,8.552467991360121,8.464844501319458,8.552467991360121,8.552467991360121,8.552467991360121,8.552467991360121,,,,,,,,,,8.552467991360121,,,,,,,0.0,8.552467991360121,,,,
visformer_small_classification,9.542497584619689,9.542497584619689,7.840290346845627,9.299733034387522,8.90421738077707,8.46484450131948,9.415670136895844,8.873800955633875,9.542497584619705,9.143169996612336,9.542497584619689,9.13122342149384,9.197565317834872,9.177819574559344,7.447248257313483,9.542497584619689,8.861593592949603,8.670433523843261,9.542497584619689,8.926315813948396,9.125028667183102,8.67746082024664,9.448109571071608,8.7605323205944,8.698059111408977,9.452039480969573,8.552467991360121,0.0,8.726570687749103,8.6460283468104,8.548128928494016,8.545278451851324
vit_base_patch16_224_classification,8.726570687749103,8.726570687749103,7.840290346845645,8.726570687749103,8.726570687749103,8.464844501319458,8.726570687749103,8.726570687749103,8.726570687749103,8.726570687749103,,,,,,,,,,8.726570687749103,,,,,,,,8.726570687749103,0.0,,,
vit_base_patch32_224_classification,8.6460283468104,8.6460283468104,7.840290346845645,8.6460283468104,8.6460283468104,8.464844501319458,8.6460283468104,8.6460283468104,8.6460283468104,8.6460283468104,,,,,,,,,,8.6460283468104,,,,,,,,8.6460283468104,,0.0,,
xcit_nano_12_p16_224_classification,8.548128928494016,8.548128928494016,7.840290346845645,8.548128928494016,8.548128928494016,8.464844501319458,8.548128928494016,8.548128928494016,8.548128928494016,8.548128928494016,,,,,,,,,,8.548128928494016,,,,,,,,8.548128928494016,,,0.0,
xcit_nano_12_p8_224_classification,8.545278451851324,8.545278451851324,7.840290346845645,8.545278451851324,8.545278451851324,8.464844501319458,8.545278451851324,8.545278451851324,8.545278451851324,8.545278451851324,,,,,,,,,,8.46497249299872,,,,,,,,8.545278451851324,,,,0.0
