red,unq1,unq2,syn,bi_mi_1,bi_mi_2,tri_mi
0.0,7.26315623737977,0.0,0.8463519945566471,7.26315623737977,0.0,8.109508231936417
0.0,6.871079967404448,0.0,0.7925860523739123,6.871079967404448,0.0,7.66366601977836
0.07365157435400782,7.2296165131384384,0.0,0.7997967541377182,7.303268087492446,0.07365157435400782,8.103064841630164
0.0,6.851605784588932,0.0,1.0076221942654895,6.851605784588932,0.0,7.859227978854421
0.07896817439615411,7.369584312792044,0.0,0.7577451141303584,7.4485524871881985,0.07896817439615367,8.206297601318557
0.0,7.288591059699458,0.0,0.8620249486627838,7.288591059699458,0.0,8.150616008362242
0.03194782381180694,7.117991483638123,0.0,0.7095839895550524,7.14993930744993,0.031947823811807385,7.859523297004983
0.0,7.408485014380615,0.0,0.8434568997182925,7.408485014380615,0.0,8.251941914098907
0.04671310192853895,6.793663680856685,0.0,0.9416760323297302,6.840376782785224,0.0467131019285385,7.782052815114954
0.07352023763539073,7.086674752399672,0.0,0.867772070139651,7.1601949900350625,0.07352023763539073,8.027967060174714
0.008598878518835562,7.0289608692533285,0.0,0.9361990953038193,7.037559747772164,0.008598878518835118,7.973758843075983
0.0,7.4753436313970685,0.0,0.8757341991054499,7.4753436313970685,0.0,8.351077830502518
0.0758422954071385,7.207087196151965,0.0,0.8634814241546795,7.282929491559104,0.07584229540713805,8.146410915713783
0.0,7.1902165384546795,0.0,0.9476137038716228,7.1902165384546795,0.0,8.137830242326302
0.14247099391389817,7.193476726956895,0.0,0.9559705759878359,7.335947720870793,0.14247099391389817,8.29191829685863
0.16444055075058728,7.04545902071766,0.0,0.9545622944284364,7.209899571468247,0.16444055075058728,8.164461865896683
0.0034511267175041382,7.349925219811793,0.0,0.7581577022238069,7.353376346529297,0.003451126717503694,8.111534048753104
0.03868341514129803,7.304913776508538,0.0,0.8306642831025517,7.343597191649836,0.03868341514129847,8.174261474752388
0.07916529657332383,7.2517129342561155,0.0,1.0424460451286937,7.330878230829439,0.07916529657332427,8.373324275958133
0.04966931159728283,7.615041419052854,0.0,0.9409409650261704,7.664710730650137,0.049669311597282384,8.605651695676308
0.018866126992472587,7.332183189680034,0.0,0.7787856741991046,7.351049316672507,0.01886612699247303,8.129834990871611
