pc_index,heldout_component_variance,heldout_explained_variance_ratio,heldout_explained_variance_percent,heldout_cumulative_explained_variance_ratio,training_explained_variance_ratio
416,1.7141614,0.00014576271,0.014576271,0.8134529,0.00017379761
417,1.7277335,0.0001469168,0.014691681,0.8135998,0.00017347714
418,1.6371583,0.0001392148,0.01392148,0.81373906,0.0001726112
419,1.6355295,0.00013907629,0.013907629,0.8138781,0.00017232711
420,1.6974262,0.00014433965,0.014433965,0.8140225,0.0001714925
421,1.7675459,0.00015030224,0.015030224,0.8141728,0.00017133464
422,1.7305361,0.00014715512,0.014715512,0.81431997,0.00017122658
423,1.6403565,0.00013948676,0.013948676,0.81445944,0.00017055709
424,1.6784278,0.00014272412,0.014272412,0.8146022,0.0001699858
425,1.6740606,0.00014235276,0.014235276,0.81474453,0.00016962357
426,1.8078964,0.00015373342,0.015373342,0.81489825,0.00016926198
427,1.7609938,0.00014974509,0.014974508,0.815048,0.00016874148
428,1.6638813,0.00014148718,0.014148718,0.8151895,0.00016855178
429,1.659683,0.00014113018,0.014113018,0.8153306,0.00016805071
430,1.6362774,0.0001391399,0.01391399,0.81546974,0.00016766276
431,1.6199646,0.00013775274,0.013775274,0.8156075,0.00016720999
432,1.6513093,0.00014041812,0.014041812,0.8157479,0.00016701852
433,1.5713658,0.00013362018,0.013362018,0.81588155,0.00016681796
434,1.7084202,0.0001452745,0.01452745,0.8160268,0.00016598146
435,1.53364,0.00013041218,0.013041219,0.8161572,0.00016543045
436,1.5972275,0.0001358193,0.01358193,0.81629306,0.00016481365
437,1.659942,0.0001411522,0.01411522,0.8164342,0.00016465381
438,1.6115248,0.00013703507,0.013703506,0.81657124,0.00016443721
439,1.6061432,0.00013657745,0.013657745,0.8167078,0.0001638682
440,1.6108484,0.00013697756,0.0136977555,0.81684476,0.00016348502
441,1.6402973,0.00013948172,0.013948172,0.81698424,0.00016275326
442,1.6331142,0.00013887092,0.0138870925,0.8171231,0.00016219678
443,1.4999102,0.00012754399,0.012754398,0.81725067,0.00016147035
444,1.5545952,0.0001321941,0.01321941,0.8173829,0.0001612155
445,1.5841789,0.00013470973,0.013470973,0.8175176,0.0001609923
446,1.5848997,0.00013477102,0.013477102,0.81765234,0.0001604495
447,1.6002738,0.00013607835,0.013607835,0.8177884,0.00016024202
448,1.4264001,0.000121293095,0.01212931,0.8179097,0.00015993913
449,1.6387792,0.00013935263,0.013935263,0.8180491,0.00015957473
450,1.4266524,0.00012131456,0.012131456,0.81817037,0.00015923436
451,1.5595486,0.0001326153,0.01326153,0.818303,0.0001586295
452,1.5144988,0.00012878452,0.012878452,0.8184318,0.00015852573
453,1.5064974,0.00012810412,0.012810412,0.8185599,0.00015818382
454,1.4839157,0.0001261839,0.012618391,0.81868607,0.00015791724
455,1.5458342,0.00013144911,0.013144911,0.8188175,0.00015705737
456,1.5450809,0.00013138505,0.013138505,0.81894886,0.00015674508
457,1.6073351,0.0001366788,0.013667881,0.81908554,0.0001564819
458,1.6652336,0.00014160217,0.014160217,0.81922716,0.00015620387
459,1.5087243,0.0001282935,0.012829349,0.8193554,0.00015578148
460,1.5182915,0.00012910702,0.012910702,0.81948453,0.00015522656
461,1.4325699,0.00012181774,0.012181774,0.81960636,0.00015478936
462,1.5824418,0.00013456201,0.013456201,0.81974095,0.00015463351
463,1.399617,0.00011901561,0.011901561,0.81986,0.00015416574
464,1.4437478,0.00012276825,0.0122768255,0.81998277,0.00015406832
465,1.5263735,0.00012979428,0.012979428,0.8201126,0.000153919
466,1.4092724,0.00011983666,0.011983666,0.82023245,0.0001535832
467,1.391712,0.000118343414,0.011834341,0.82035077,0.00015325971
468,1.4279978,0.00012142896,0.012142896,0.8204722,0.00015265238
469,1.3785594,0.00011722499,0.0117224995,0.8205894,0.00015241245
470,1.5432006,0.00013122517,0.013122517,0.8207207,0.00015192121
471,1.3665473,0.000116203555,0.011620356,0.8208369,0.00015171396
472,1.4733068,0.00012528177,0.012528177,0.8209622,0.00015135293
473,1.4165901,0.00012045891,0.012045891,0.82108265,0.0001509842
474,1.4476811,0.00012310271,0.012310271,0.82120574,0.00015045781
475,1.5031698,0.00012782117,0.012782117,0.8213335,0.00015033681
476,1.3289582,0.00011300718,0.011300718,0.82144654,0.00014977549
477,1.4317391,0.0001217471,0.01217471,0.8215683,0.00014949049
478,1.3211015,0.0001123391,0.01123391,0.82168067,0.00014909117
479,1.3143444,0.00011176451,0.011176451,0.8217924,0.0001486939
480,1.4795882,0.00012581592,0.0125815915,0.82191825,0.0001486663
481,1.4601004,0.00012415879,0.0124158785,0.8220424,0.00014835432
482,1.3105383,0.00011144086,0.011144086,0.82215387,0.00014789167
483,1.4872277,0.00012646554,0.012646554,0.82228035,0.00014778435
484,1.4272044,0.00012136149,0.012136149,0.8224017,0.00014740339
485,1.3560117,0.00011530767,0.011530766,0.82251704,0.00014732385
486,1.4097571,0.00011987788,0.011987788,0.8226369,0.00014699201
487,1.4528555,0.00012354272,0.0123542715,0.82276046,0.0001462463
488,1.3368361,0.00011367708,0.011367708,0.8228741,0.00014574717
489,1.3965194,0.000118752214,0.0118752215,0.82299286,0.00014565753
490,1.3461647,0.00011447033,0.011447033,0.8231073,0.00014549239
491,1.3929176,0.00011844594,0.011844594,0.82322574,0.00014514363
492,1.3288616,0.00011299897,0.011299897,0.82333875,0.00014461677
493,1.3671681,0.000116256335,0.011625634,0.823455,0.0001444665
494,1.428696,0.00012148833,0.012148833,0.82357645,0.0001439881
495,1.293238,0.00010996974,0.010996974,0.8236864,0.00014384309
496,1.4897566,0.00012668058,0.012668057,0.8238131,0.00014322602
497,1.3890597,0.000118117874,0.011811787,0.8239312,0.0001430577
498,1.4492669,0.00012323757,0.012323757,0.8240545,0.00014262817
499,1.3188032,0.00011214366,0.011214366,0.8241666,0.0001424789
500,1.3403816,0.00011397857,0.011397856,0.82428056,0.00014215705
501,1.418075,0.00012058517,0.012058517,0.82440114,0.00014173129
502,1.3944316,0.00011857467,0.011857468,0.8245197,0.00014160338
503,1.2726051,0.00010821523,0.010821523,0.82462794,0.00014146513
504,1.2964548,0.00011024327,0.011024327,0.8247382,0.00014084516
505,1.4047866,0.00011945521,0.0119455205,0.82485765,0.00014047047
506,1.3071954,0.0001111566,0.01111566,0.8249688,0.00014006122
507,1.2007053,0.00010210127,0.010210128,0.8250709,0.00013997298
508,1.3126457,0.00011162006,0.011162005,0.82518256,0.00013950118
509,1.301114,0.00011063946,0.011063946,0.8252932,0.00013929879
510,1.2437403,0.00010576073,0.010576073,0.8253989,0.00013880848
511,1.3519288,0.00011496048,0.011496048,0.8255139,0.0001385559
512,1.3715345,0.000116627634,0.011662764,0.82563055,0.00013834143
513,1.4906052,0.00012675274,0.012675274,0.8257573,0.0001382139
514,1.2649467,0.000107564,0.0107564,0.8258649,0.00013792932
515,1.3165215,0.00011194964,0.011194964,0.82597685,0.00013785227
516,1.3334823,0.000113391885,0.011339189,0.8260902,0.00013752516
517,1.2301987,0.00010460923,0.0104609225,0.8261948,0.00013721774
518,1.2925087,0.00010990773,0.010990772,0.82630473,0.0001369447
519,1.3904434,0.00011823555,0.0118235545,0.826423,0.00013674716
520,1.1980574,0.00010187611,0.010187611,0.82652485,0.00013652851
521,1.2477282,0.00010609984,0.010609984,0.82663095,0.00013623472
522,1.3379072,0.000113768154,0.011376815,0.82674474,0.00013573306
523,1.3201895,0.00011226154,0.011226154,0.826857,0.00013537513
524,1.1871412,0.00010094786,0.010094786,0.82695794,0.00013506331
525,1.1628997,9.88865e-05,0.00988865,0.8270568,0.00013476038
526,1.2305197,0.00010463652,0.010463652,0.8271615,0.0001346445
527,1.3153664,0.00011185141,0.011185141,0.82727337,0.00013408679
528,1.24033,0.00010547074,0.010547074,0.82737887,0.00013404229
529,1.181208,0.000100443336,0.0100443335,0.8274793,0.00013370259
530,1.1753652,9.99465e-05,0.009994649,0.82757926,0.00013343916
531,1.1959231,0.00010169462,0.010169462,0.82768095,0.00013314768
532,1.2002684,0.00010206412,0.0102064125,0.827783,0.00013270593
533,1.2400401,0.00010544608,0.010544608,0.8278884,0.00013264817
534,1.239331,0.000105385785,0.010538578,0.8279938,0.00013241165
535,1.1286467,9.597382e-05,0.009597382,0.8280898,0.00013208836
536,1.2681246,0.00010783423,0.010783423,0.8281976,0.00013171273
537,1.2798446,0.00010883084,0.0108830845,0.82830644,0.00013121175
538,1.2392539,0.00010537923,0.010537923,0.8284118,0.00013112235
539,1.2221012,0.00010392066,0.010392066,0.8285157,0.00013098223
540,1.1980602,0.00010187634,0.010187634,0.8286176,0.00013083864
541,1.188557,0.00010106825,0.010106825,0.82871866,0.00013055648
542,1.2718073,0.00010814739,0.010814739,0.8288268,0.00013050612
543,1.3034767,0.00011084038,0.011084038,0.82893765,0.00013018622
544,1.2247239,0.000104143684,0.0104143685,0.8290418,0.00013001272
545,1.265473,0.00010760876,0.010760875,0.82914937,0.00012951352
546,1.2038994,0.000102372884,0.010237289,0.82925177,0.00012946657
547,1.2399365,0.00010543728,0.010543727,0.8293572,0.00012902453
548,1.2006816,0.00010209926,0.0102099255,0.8294593,0.00012878045
549,1.1677095,9.9295496e-05,0.00992955,0.8295586,0.00012856319
550,1.1807418,0.00010040369,0.010040369,0.829659,0.00012834917
551,1.2452283,0.00010588726,0.010588726,0.82976484,0.00012812538
552,1.298256,0.000110396446,0.0110396445,0.82987523,0.00012768283
553,1.2272652,0.00010435978,0.010435978,0.8299796,0.00012763533
554,1.1355956,9.6564705e-05,0.00965647,0.83007616,0.00012738479
555,1.229933,0.00010458664,0.010458664,0.83018076,0.0001273191
556,1.1169583,9.497989e-05,0.009497989,0.8302757,0.00012708172
557,1.1958951,0.00010169224,0.010169224,0.8303774,0.00012700638
558,1.1689149,9.9398e-05,0.0099398,0.8304768,0.00012651291
559,1.1774848,0.00010012673,0.010012673,0.83057696,0.00012636582
560,1.0887825,9.2583985e-05,0.009258399,0.8306695,0.00012607886
561,1.1104375,9.4425406e-05,0.009442541,0.83076394,0.0001257699
562,1.0716517,9.112727e-05,0.009112727,0.8308551,0.0001257361
563,1.0926844,9.2915776e-05,0.009291577,0.830948,0.0001253876
564,1.138395,9.680275e-05,0.009680275,0.8310448,0.0001252978
565,1.1151412,9.482538e-05,0.009482538,0.8311396,0.00012518781
566,1.107528,9.4177994e-05,0.009417799,0.8312338,0.00012490847
567,1.1614107,9.875988e-05,0.009875989,0.83133256,0.00012462767
568,1.1472898,9.755912e-05,0.009755911,0.83143014,0.00012426823
569,1.129542,9.6049946e-05,0.009604994,0.83152616,0.0001239469
570,1.2066648,0.000102608035,0.010260804,0.83162874,0.00012378699
571,1.1450224,9.736631e-05,0.009736631,0.83172613,0.00012351974
572,1.1783236,0.00010019806,0.010019806,0.8318263,0.00012324027
573,1.1202953,9.5263655e-05,0.009526365,0.8319216,0.00012299555
574,1.0368904,8.817137e-05,0.008817137,0.83200973,0.0001226874
575,1.0527246,8.9517824e-05,0.008951782,0.83209926,0.00012253904
576,1.1345263,9.647378e-05,0.009647378,0.83219576,0.00012232653
577,1.1423876,9.714226e-05,0.009714226,0.8322929,0.00012217092
578,1.1366265,9.6652366e-05,0.009665237,0.8323896,0.00012173964
579,1.129458,9.60428e-05,0.00960428,0.8324856,0.00012149669
580,1.0959994,9.319767e-05,0.009319766,0.83257884,0.00012139258
581,1.0535833,8.959084e-05,0.008959084,0.8326684,0.00012119926
582,1.119492,9.5195355e-05,0.009519535,0.8327636,0.00012101839
583,1.0673397,9.076061e-05,0.009076061,0.8328544,0.00012078756
584,1.1200982,9.52469e-05,0.00952469,0.83294964,0.000120573844
585,1.1448408,9.735087e-05,0.009735087,0.833047,0.00012025043
586,1.1082599,9.424023e-05,0.009424023,0.8331412,0.00012020383
587,1.1057328,9.4025345e-05,0.009402535,0.8332352,0.00011976655
588,1.0690836,9.09089e-05,0.00909089,0.8333261,0.00011937493
589,1.1154084,9.48481e-05,0.009484811,0.83342093,0.00011931661
590,1.0869064,9.242445e-05,0.009242445,0.8335134,0.000118873344
591,1.0470157,8.9032364e-05,0.008903236,0.8336024,0.00011865712
592,1.1006513,9.359324e-05,0.009359324,0.833696,0.000118545104
593,1.0569565,8.987768e-05,0.008987768,0.8337859,0.00011832085
594,1.0502465,8.93071e-05,0.00893071,0.8338752,0.000118209
595,1.1172566,9.500526e-05,0.009500526,0.8339702,0.000118043245
596,1.0755858,9.1461814e-05,0.009146182,0.8340616,0.000117599724
597,1.1263446,9.577805e-05,0.009577805,0.8341574,0.00011752426
598,1.1345103,9.647242e-05,0.009647242,0.8342539,0.00011736669
599,1.1358451,9.658592e-05,0.009658592,0.83435047,0.00011726273
600,1.075991,9.149627e-05,0.009149628,0.83444196,0.00011707882
601,1.0699551,9.0983005e-05,0.009098301,0.8345329,0.00011681588
602,1.0165128,8.6438566e-05,0.008643856,0.83461934,0.00011665578
603,1.0733184,9.1269e-05,0.0091269,0.8347106,0.0001164031
604,1.0939128,9.302024e-05,0.009302024,0.83480364,0.00011625944
605,1.0071602,8.564328e-05,0.008564328,0.8348893,0.000115821495
606,1.0111061,8.597882e-05,0.0085978815,0.83497524,0.00011567632
607,1.0500283,8.9288544e-05,0.008928854,0.83506453,0.000115453375
608,1.0063275,8.557247e-05,0.008557247,0.8351501,0.00011525914
609,1.1402982,9.69646e-05,0.00969646,0.8352471,0.000114965456
610,1.0412021,8.853801e-05,0.008853801,0.8353356,0.00011487528
611,0.97395796,8.281995e-05,0.008281995,0.8354184,0.000114619455
612,1.0200956,8.674323e-05,0.008674324,0.8355051,0.00011455887
613,0.97829866,8.318906e-05,0.008318906,0.83558834,0.00011418781
614,1.0739177,9.131997e-05,0.009131997,0.83567965,0.00011414601
615,1.004395,8.5408145e-05,0.008540815,0.83576506,0.00011386576
616,0.9985141,8.490807e-05,0.008490806,0.83585,0.00011382682
617,1.0752535,9.1433554e-05,0.009143355,0.83594143,0.00011351297
618,0.96993583,8.247793e-05,0.008247793,0.8360239,0.00011328709
619,1.057159,8.989489e-05,0.00898949,0.8361138,0.00011317303
620,1.0203779,8.6767235e-05,0.008676724,0.8362006,0.000113040725
621,0.98252726,8.354863e-05,0.008354863,0.83628416,0.00011301214
622,1.1232982,9.5519004e-05,0.0095519,0.8363797,0.00011282369
623,1.0792686,9.177497e-05,0.009177497,0.8364715,0.00011255996
624,0.99488413,8.459939e-05,0.00845994,0.8365561,0.00011228986
625,1.0319184,8.774858e-05,0.008774858,0.8366438,0.00011218451
626,1.0016037,8.517079e-05,0.008517079,0.836729,0.000111791946
627,0.98769665,8.3988205e-05,0.008398821,0.836813,0.00011172775
628,1.0630841,9.039874e-05,0.009039874,0.8369034,0.00011168081
629,1.0216806,8.687801e-05,0.008687801,0.8369903,0.000111452406
630,1.0094163,8.583513e-05,0.008583513,0.8370761,0.000111173635
631,1.0220214,8.690699e-05,0.008690699,0.83716303,0.0001111509
632,1.0152729,8.633314e-05,0.008633314,0.83724934,0.00011095399
633,0.95447403,8.116314e-05,0.008116314,0.8373305,0.000110742556
634,1.003236,8.530959e-05,0.0085309595,0.8374158,0.00011058454
635,1.0189674,8.66473e-05,0.00866473,0.8375025,0.00011048794
636,1.0206519,8.679054e-05,0.008679054,0.83758926,0.00011022692
637,0.9518643,8.094122e-05,0.008094123,0.8376702,0.0001099409
638,1.0403278,8.846367e-05,0.008846367,0.83775866,0.00010971898
639,1.0432847,8.87151e-05,0.008871511,0.83784735,0.00010951069
640,0.9762617,8.301584e-05,0.008301584,0.8379304,0.00010937907
641,0.98397774,8.367197e-05,0.008367197,0.83801407,0.000109197106
642,1.0126929,8.611375e-05,0.0086113755,0.8381002,0.00010890118
643,0.9979654,8.486141e-05,0.0084861405,0.8381851,0.000108768814
644,1.060124,9.014703e-05,0.009014702,0.8382752,0.00010873501
645,0.9126796,7.760918e-05,0.007760918,0.8383528,0.00010847783
646,1.0369744,8.8178516e-05,0.008817852,0.83844095,0.00010826072
647,0.91073626,7.7443925e-05,0.0077443924,0.8385184,0.000108089545
648,0.90967685,7.735384e-05,0.007735384,0.83859575,0.00010787627
649,1.0281558,8.742863e-05,0.008742862,0.8386832,0.000107786786
650,0.90881425,7.728049e-05,0.007728049,0.8387605,0.000107726904
651,0.93822026,7.978101e-05,0.007978101,0.8388403,0.000107568274
652,1.0305402,8.7631386e-05,0.008763138,0.8389279,0.000107217034
653,0.97398204,8.282199e-05,0.0082821995,0.8390108,0.00010713737
654,0.9190176,7.814813e-05,0.0078148125,0.8390889,0.000106945976
655,0.9403837,7.996498e-05,0.007996498,0.8391689,0.00010677339
656,0.9713634,8.259932e-05,0.008259932,0.8392515,0.00010659413
657,0.9495491,8.074435e-05,0.008074435,0.8393323,0.00010644091
658,0.90289044,7.677676e-05,0.007677676,0.83940905,0.00010632245
659,0.9357717,7.95728e-05,0.00795728,0.8394886,0.00010618544
660,0.9255715,7.870543e-05,0.007870543,0.8395673,0.00010606536
661,0.950158,8.079613e-05,0.008079614,0.8396481,0.000105879655
662,0.9707424,8.254651e-05,0.008254651,0.8397307,0.0001058134
663,0.96203923,8.180644e-05,0.008180644,0.83981246,0.00010547275
664,0.8453115,7.1880575e-05,0.0071880575,0.83988434,0.000105380255
665,0.9741457,8.283591e-05,0.008283591,0.8399672,0.000105078245
666,0.92598385,7.874049e-05,0.007874049,0.8400459,0.00010486506
667,0.93113047,7.9178135e-05,0.007917814,0.8401251,0.00010465704
668,0.9218192,7.838636e-05,0.007838636,0.84020346,0.00010450652
669,0.9410531,8.00219e-05,0.00800219,0.8402835,0.000104437444
670,0.9613518,8.174799e-05,0.008174798,0.8403653,0.000104327286
671,0.88252556,7.504505e-05,0.007504505,0.84044033,0.00010409815
672,0.9245796,7.862109e-05,0.007862109,0.84051895,0.00010392031
673,0.91512656,7.7817254e-05,0.0077817254,0.8405968,0.00010383558
674,0.9585415,8.150902e-05,0.008150902,0.8406783,0.00010373209
675,0.8905788,7.572985e-05,0.007572985,0.84075403,0.000103573184
676,0.9356007,7.955826e-05,0.007955826,0.8408336,0.00010341925
677,0.91932523,7.8174286e-05,0.007817429,0.8409118,0.00010335569
678,0.95114166,8.087978e-05,0.008087978,0.8409927,0.000103011254
679,0.9664983,8.218562e-05,0.008218562,0.8410749,0.000102871374
680,1.0479748,8.911393e-05,0.008911393,0.841164,0.00010273565
681,0.9750453,8.291241e-05,0.008291241,0.8412469,0.00010256778
682,0.950138,8.079443e-05,0.008079443,0.8413277,0.00010250873
683,0.92295337,7.84828e-05,0.0078482805,0.8414062,0.0001022319
684,0.8434415,7.172155e-05,0.007172155,0.84147793,0.00010211515
685,1.0122783,8.607849e-05,0.0086078495,0.841564,0.000101954996
686,0.89212495,7.5861324e-05,0.0075861323,0.8416399,0.00010184937
687,0.8675451,7.3771196e-05,0.0073771197,0.84171367,0.00010162212
688,0.8574403,7.2911935e-05,0.0072911936,0.84178656,0.000101579455
689,0.9656847,8.2116436e-05,0.008211643,0.8418687,0.00010139726
690,0.90790594,7.720325e-05,0.007720325,0.8419459,0.00010127663
691,0.8252823,7.01774e-05,0.0070177396,0.84201604,0.00010098313
692,0.86640984,7.367465e-05,0.007367465,0.8420897,0.00010080421
693,0.9443238,8.030002e-05,0.008030002,0.84217,0.00010074417
694,0.9762362,8.301368e-05,0.008301368,0.842253,0.000100639
695,0.8781225,7.4670636e-05,0.0074670636,0.8423277,0.000100553276
696,0.88373667,7.514803e-05,0.007514803,0.8424029,0.000100312216
697,0.83240795,7.0783324e-05,0.0070783324,0.8424737,0.00010025758
698,0.8730325,7.423781e-05,0.007423781,0.84254795,0.00010006619
699,0.81157446,6.901176e-05,0.0069011757,0.842617,9.99238e-05
700,0.91424304,7.774212e-05,0.0077742124,0.8426947,9.977646e-05
701,0.9393563,7.987762e-05,0.007987762,0.84277457,9.964346e-05
702,0.9105759,7.743029e-05,0.007743029,0.842852,9.9592056e-05
703,0.845311,7.1880524e-05,0.0071880524,0.8429239,9.939577e-05
704,0.8301414,7.059059e-05,0.007059059,0.84299445,9.9302066e-05
705,0.8395331,7.138921e-05,0.007138921,0.84306586,9.9129895e-05
706,0.8906082,7.573235e-05,0.007573235,0.8431416,9.890878e-05
707,0.9156651,7.786305e-05,0.0077863047,0.84321946,9.8861245e-05
708,0.91601956,7.7893186e-05,0.0077893184,0.84329736,9.8758406e-05
709,0.93906724,7.985304e-05,0.007985304,0.84337723,9.869435e-05
710,0.889275,7.5618984e-05,0.0075618983,0.8434529,9.8481134e-05
711,0.89291084,7.5928154e-05,0.0075928154,0.8435288,9.8265366e-05
712,0.9089571,7.7292636e-05,0.0077292635,0.8436061,9.812851e-05
713,0.8323985,7.078252e-05,0.007078252,0.8436769,9.792446e-05
714,0.82574266,7.021654e-05,0.0070216544,0.84374714,9.7859156e-05
715,0.900691,7.658973e-05,0.007658973,0.84382373,9.761348e-05
716,0.853771,7.259991e-05,0.007259991,0.8438963,9.754999e-05
717,0.868756,7.387416e-05,0.007387416,0.8439702,9.7379474e-05
718,0.9486714,8.066972e-05,0.008066972,0.8440508,9.728047e-05
719,0.9236923,7.8545636e-05,0.007854563,0.8441294,9.7167285e-05
720,0.81869656,6.961738e-05,0.006961738,0.844199,9.707478e-05
721,0.8249253,7.014704e-05,0.007014704,0.84426916,9.685969e-05
722,0.88356155,7.513314e-05,0.007513314,0.8443443,9.682774e-05
723,0.8443318,7.1797265e-05,0.0071797264,0.84441614,9.666968e-05
724,0.9416871,8.007581e-05,0.008007581,0.8444962,9.653414e-05
725,0.8501476,7.2291805e-05,0.0072291805,0.8445685,9.640769e-05
726,0.8786306,7.471384e-05,0.007471384,0.8446432,9.627074e-05
727,0.79330075,6.745786e-05,0.0067457864,0.84471065,9.60721e-05
728,0.83502364,7.100575e-05,0.007100575,0.84478164,9.594864e-05
729,0.8568737,7.286375e-05,0.0072863754,0.8448545,9.585309e-05
730,0.84578353,7.192071e-05,0.007192071,0.8449264,9.5743715e-05
731,0.9556605,8.1264036e-05,0.008126403,0.84500766,9.557235e-05
732,0.7659619,6.513312e-05,0.006513312,0.8450728,9.555614e-05
733,0.9239609,7.8568475e-05,0.007856848,0.84515136,9.544429e-05
734,0.86174345,7.327785e-05,0.007327785,0.8452246,9.526339e-05
735,0.8130838,6.914011e-05,0.0069140107,0.84529376,9.5241114e-05
736,0.81891596,6.9636044e-05,0.0069636046,0.8453634,9.507262e-05
737,0.8035395,6.832851e-05,0.006832851,0.8454317,9.482438e-05
738,0.8408377,7.1500144e-05,0.0071500144,0.8455032,9.473086e-05
739,0.92961013,7.9048856e-05,0.007904885,0.84558225,9.454239e-05
740,0.85845375,7.299811e-05,0.007299811,0.84565526,9.452086e-05
741,0.81060636,6.892944e-05,0.0068929438,0.84572417,9.4462834e-05
742,0.8407679,7.149421e-05,0.0071494207,0.84579563,9.441488e-05
743,0.7553674,6.423223e-05,0.006423223,0.8458599,9.4283874e-05
744,0.79019964,6.719417e-05,0.006719417,0.84592706,9.41009e-05
745,0.87614584,7.4502546e-05,0.0074502546,0.84600157,9.384505e-05
746,0.81983787,6.9714435e-05,0.0069714435,0.8460713,9.363612e-05
747,0.77033997,6.550541e-05,0.006550541,0.8461368,9.350644e-05
748,0.8230567,6.998815e-05,0.006998815,0.8462068,9.3327886e-05
749,0.88313955,7.5097254e-05,0.007509725,0.8462819,9.3306975e-05
750,0.7774522,6.6110195e-05,0.0066110194,0.846348,9.324114e-05
751,0.8589959,7.304422e-05,0.007304422,0.846421,9.314542e-05
752,0.92080975,7.8300516e-05,0.007830052,0.8464993,9.293111e-05
753,0.7403428,6.295462e-05,0.006295462,0.84656227,9.285412e-05
754,0.78480786,6.673568e-05,0.006673568,0.846629,9.275503e-05
755,0.7683989,6.534035e-05,0.006534035,0.84669435,9.267444e-05
756,0.8533381,7.256311e-05,0.007256311,0.8467669,9.254227e-05
757,0.8104453,6.8915746e-05,0.0068915747,0.8468358,9.248633e-05
758,0.8352346,7.1023685e-05,0.0071023684,0.84690684,9.231632e-05
759,0.7734832,6.577269e-05,0.006577269,0.8469726,9.2129005e-05
760,0.82183826,6.988454e-05,0.006988454,0.84704244,9.1984e-05
761,0.8369856,7.117258e-05,0.007117258,0.8471136,9.1855276e-05
762,0.76747775,6.526202e-05,0.006526202,0.8471789,9.1833936e-05
763,0.8152035,6.9320355e-05,0.0069320356,0.8472482,9.180541e-05
764,0.8568966,7.28657e-05,0.0072865705,0.84732103,9.172817e-05
765,0.8475249,7.206878e-05,0.007206878,0.8473931,9.150034e-05
766,0.85445285,7.26579e-05,0.0072657904,0.84746575,9.136956e-05
767,0.7720007,6.564663e-05,0.006564663,0.8475314,9.119769e-05
768,0.8306632,7.063496e-05,0.007063496,0.847602,9.106412e-05
769,0.81770396,6.953298e-05,0.006953298,0.84767157,9.096692e-05
770,0.7718477,6.563362e-05,0.0065633617,0.8477372,9.077356e-05
771,0.79717886,6.778764e-05,0.0067787636,0.84780496,9.0658454e-05
772,0.85119534,7.23809e-05,0.00723809,0.8478773,9.058906e-05
773,0.8152214,6.9321875e-05,0.0069321874,0.84794664,9.050745e-05
774,0.8414356,7.155099e-05,0.007155099,0.84801817,9.035398e-05
775,0.8025791,6.8246845e-05,0.0068246843,0.8480864,9.026916e-05
776,0.7592323,6.4560874e-05,0.0064560873,0.84815097,9.002854e-05
777,0.79802257,6.7859386e-05,0.0067859385,0.8482188,8.992665e-05
778,0.8247764,7.013438e-05,0.0070134383,0.84828895,8.980712e-05
779,0.804295,6.839276e-05,0.006839276,0.8483573,8.9722416e-05
780,0.8045316,6.8412875e-05,0.0068412875,0.84842575,8.966635e-05
781,0.743921,6.3258885e-05,0.0063258884,0.848489,8.948345e-05
782,0.8316679,7.0720394e-05,0.0070720394,0.8485597,8.943852e-05
783,0.7916681,6.731904e-05,0.0067319036,0.848627,8.928737e-05
784,0.78167766,6.64695e-05,0.0066469503,0.84869343,8.918069e-05
785,0.8066316,6.859145e-05,0.006859145,0.84876204,8.9072775e-05
786,0.69379365,5.899634e-05,0.0058996337,0.84882104,8.896956e-05
787,0.78872687,6.7068926e-05,0.0067068925,0.8488881,8.892104e-05
788,0.74645966,6.347476e-05,0.0063474765,0.8489516,8.877221e-05
789,0.8148071,6.9286645e-05,0.0069286646,0.84902084,8.866812e-05
790,0.81952333,6.968769e-05,0.006968769,0.8490905,8.856576e-05
791,0.8127884,6.911499e-05,0.006911499,0.84915966,8.8482e-05
792,0.79996645,6.802468e-05,0.006802468,0.84922767,8.8389854e-05
793,0.8307719,7.064421e-05,0.0070644207,0.8492983,8.8250825e-05
794,0.77295077,6.5727414e-05,0.0065727415,0.84936404,8.816283e-05
795,0.75596887,6.428337e-05,0.0064283367,0.8494283,8.794116e-05
796,0.73149717,6.220244e-05,0.006220244,0.8494905,8.780861e-05
797,0.7836086,6.66337e-05,0.00666337,0.84955716,8.7719796e-05
798,0.75138927,6.3893945e-05,0.0063893944,0.84962106,8.764954e-05
799,0.79301596,6.743365e-05,0.006743365,0.8496885,8.755951e-05
800,0.76849747,6.534874e-05,0.0065348735,0.8497538,8.738244e-05
801,0.73047066,6.211515e-05,0.006211515,0.8498159,8.732533e-05
802,0.8434993,7.172647e-05,0.007172647,0.8498876,8.7067936e-05
803,0.7375822,6.2719875e-05,0.0062719877,0.8499503,8.703337e-05
804,0.7939406,6.751228e-05,0.006751228,0.85001785,8.691797e-05
805,0.7882167,6.702555e-05,0.006702555,0.8500849,8.683566e-05
806,0.7589409,6.453609e-05,0.006453609,0.85014945,8.675948e-05
807,0.7797665,6.630699e-05,0.0066306987,0.85021573,8.6641594e-05
808,0.8079768,6.8705835e-05,0.0068705836,0.85028446,8.6579574e-05
809,0.7926175,6.7399764e-05,0.0067399764,0.85035187,8.640802e-05
810,0.7450963,6.335883e-05,0.006335883,0.8504152,8.6322965e-05
