subset,subset_size,cmi_score,unique,red,unq2,syn,elapsed_seconds,status
2,1,0.3129943924331431,0.09808643393805738,1.4288751759601936,43.070648855368496,0.03358313321722761,1623.6323797680088,best_size_1
