red,unq1,unq2,syn,bi_mi_1,bi_mi_2,tri_mi,union_info,obj,obj_bias
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.009639245025560683,-0.06140832493014514,0.1575108576709887,-0.030818090557389155,-0.07104756995570582,0.14787161264542803,0.05564519715789373,0.08646328771528289,7.907408664810979,7.820945377095696
-0.02935335194425459,0.1729511682109397,0.061419679968538254,-0.001670922678567166,0.1435978162666851,0.03206632802428366,0.2033465735566562,0.20501749623522336,8.022198149140609,7.817180652905385
-0.16420359203690627,0.12835664518654433,0.3217250265970888,-0.08477129534675854,-0.03584694685036194,0.15752143456018253,0.20110678439996832,0.28587807974672685,8.06057239663555,7.774694316888823
-0.10844646398285107,0.04405249888468443,0.11022318278230436,-0.15422751623024755,-0.06439396509816664,0.0017767187994532918,-0.10839829854610983,0.045829217684137724,7.859766614024515,7.8139373963403775
-0.1053872332196697,-0.09573945255543048,0.18871290435048227,-0.09370703713248929,-0.20112668577510018,0.08332567113081257,-0.1061208185571072,-0.012413781424617909,7.813081316935232,7.82549509835985
-0.13692939638257773,0.14604938134893697,0.22924829243574507,-0.10762141983983753,0.00911998496635924,0.09231889605316734,0.13074685756226678,0.2383682774021043,8.025172029179789,7.7868037517776845
-0.08122654756103387,0.14858259853397282,-0.013407433720877826,-0.11339362705943046,0.06735605097293895,-0.0946339812819117,-0.05944500980736933,0.053948617252061126,7.867257799710978,7.813309182458917
-0.07050492931076313,0.21866301934417365,0.2669138867708334,-0.06571581316602426,0.14815809003341052,0.19640895746007025,0.34935616363821964,0.4150719768042439,8.21357620200299,7.798504225198746
-0.12704243442794194,0.07731596931423734,0.04901164305472783,-0.17274210563915826,-0.0497264651137046,-0.07803079137321411,-0.17345692769813503,-0.0007148220589767718,7.81048394948414,7.811198771543117
-0.044140850076874294,0.08644103923932622,0.057860929346931655,-0.03999042450767121,0.04230018916245193,0.013720079270057361,0.06017069400171238,0.10016111850938358,7.918282116813247,7.818120998303863
-0.14763703906892545,0.13346105636995986,0.07622828539383342,-0.13139258816477017,-0.014175982698965583,-0.07140875367509203,-0.06934028546990234,0.062052302694867834,7.8490154091545765,7.786963106459709
-0.1345857747148944,0.2755656923270635,0.008519577162555692,-0.05698457599125639,0.1409799176121691,-0.12606619755233872,0.0925149187834684,0.1494994947747248,7.96557780581474,7.816078311040015
-0.13627024251745556,0.13315948146647827,0.11487335681932898,-0.15641815895750621,-0.0031107610509772954,-0.02139688569812659,-0.044655563189154535,0.11176259576835168,7.934614399399481,7.82285180363113
-0.13328405680808686,0.16029348444396962,0.2594804502080432,-0.1382607781258356,0.027009427635882766,0.12619639339995636,0.1482290997180904,0.286489877843926,8.073234412010963,7.786744534167037
-0.1668600581334605,0.2921052165470659,0.0618787576014066,-0.12392267573832338,0.1252451584136054,-0.1049813005320539,0.06320124027668861,0.187123916015012,7.964255863844481,7.777131947829469
-0.10513963026629103,0.14492308910401341,0.18305827522748697,-0.11683313304933307,0.039783458837722385,0.07791864496119594,0.10600860101587628,0.22284173406520935,8.025892526078497,7.803050792013288
-0.134074177994556,0.04614841765914246,0.21205413967237075,-0.16163007383510042,-0.08792576033541355,0.07797996167781474,-0.03750169449814322,0.1241283793369572,7.926786241723214,7.802657862386257
-0.06157425933473171,0.06988241325509215,0.25101823172097504,-0.05261251622675367,0.00830815392036044,0.18944397238624333,0.2067138694145818,0.2593263856413355,8.092384527862379,7.833058142221043
-0.12777616384772106,0.21505768118955437,0.05379376053106011,-0.1849978715135574,0.08728151734183331,-0.07398240331666095,-0.043922593640663976,0.14107527787289342,7.950195945852839,7.809120667979945
0.0029822218226556174,0.05568355754807186,0.059139175631632845,-0.018625969482589433,0.05866577937072748,0.06212139745428846,0.09917898551977089,0.11780495500236032,7.945881834099434,7.828076879097074
-0.12875111185755195,0.12731691760878583,0.12936395134821765,-0.12042620003876792,-0.0014341942487661186,0.0006128394906657064,0.007503557060683619,0.12792975709945154,7.947539659901147,7.819609902801695
-0.0737052308656212,-0.013650150989867882,0.06042590172792561,-0.11781665561889731,-0.08735538185548908,-0.013279329137695584,-0.14474613574646078,-0.026929480127563465,7.793074689954262,7.820004170081825
0.0043055515724557125,0.0762179428228702,0.045785698422296406,0.007592839228202308,0.08052349439532591,0.05009124999475212,0.13390203204582463,0.12630919281762232,7.954785881049347,7.828476688231724
-0.09857286006018384,0.05949673931305721,0.06180590166630928,-0.09850788168910629,-0.03907612074712663,-0.03676695839387456,-0.07577810076992364,0.02272978091918265,7.849627093449265,7.8268973125300825
-0.07135632883805076,0.0719716967828381,0.0550755241518166,-0.1127275485598398,0.0006153679447873373,-0.016280804686234163,-0.05703665646323586,0.05569089209660394,7.865471653861767,7.809780761765163
-0.05209549488890186,0.09742432457885375,0.080368925612464,-0.027331535201889245,0.04532882968995189,0.028273430723562143,0.09836622010052665,0.1256977553024159,7.962313546729406,7.83661579142699
-0.06875199469223414,0.13217511668763393,0.07810403096452578,-0.07012923225986789,0.06342312199539979,0.009352036272291642,0.07139792070005768,0.14152715295992557,7.961500305064857,7.819973152104931
-0.15275048619217468,0.09640364503537668,0.21186874934092792,-0.1391462735633029,-0.056346841156798,0.059118263148753236,0.01637563462082703,0.15552190818412992,7.964986127030368,7.809464218846238
-0.13168068522377308,0.037306866692970786,0.17957142763866774,-0.13346872359799455,-0.09437381853080229,0.04789074241489466,-0.04827111449012911,0.08519760910786545,7.8992786810697595,7.814081071961894
-0.09811648752559154,-0.03918880311106765,0.23412365697716098,-0.11559327580701506,-0.1373052906366592,0.13600716945156943,-0.01877490946651328,0.09681836634050178,7.920670696845519,7.823852330505018
-0.16003307056915617,0.12071461109449544,-0.0025505671119159246,-0.18647152893685082,-0.03931845947466073,-0.1625836376810721,-0.22834055552342747,-0.04186902658657665,7.771875369828529,7.813744396415106
0.018982327817587574,-0.03272253420360549,0.17579580509601112,0.08920231721307648,-0.013740206386017917,0.1947781329135987,0.2512579159230697,0.1620555987099932,8.002490417731465,7.840434819021472
-0.13398670638376942,0.08984787030948205,-0.022867556133156164,-0.16311529653095835,-0.04413883607428737,-0.15685426251692558,-0.23012168873840189,-0.06700639220744353,7.760923376671759,7.827929768879202
-0.14811153785662068,0.13739591580999377,0.08057146148609551,-0.14845798637195262,-0.010715622046626905,-0.06754007637052517,-0.07860214693248402,0.0698558394394686,7.87353101456836,7.803675175128891
-0.10442332985808722,0.03633195683295387,0.0711127388680648,-0.13919054273020315,-0.06809137302513335,-0.033310590990022426,-0.1361691768872717,0.003021365842931445,7.83634515957992,7.833323793736988
-0.16972090105622684,0.026786475414754207,0.07669321363485082,-0.22033663806332804,-0.14293442564147263,-0.09302768742137602,-0.28657785006994985,-0.06624121200662181,7.7524885767912135,7.818729788797835
-0.10415505750744103,0.057715689728220276,0.19043208339619255,-0.044181089621345926,-0.04643936777922075,0.08627702588875152,0.09981162599562587,0.1439927156169718,7.9536773007783035,7.809684585161332
-0.012312818511849066,0.037497114166535006,0.13999447498944217,-0.008317581197714752,0.02518429565468594,0.1276816564775931,0.15686118944641336,0.16517877064412811,8.007354997848577,7.842176227204448
-0.06204146909975439,0.06223915460262752,0.05788007254711758,-0.17660866774845463,0.00019768550287313502,-0.004161396552636809,-0.11853090969846392,0.05807775804999071,7.854140021625802,7.796062263575811
-0.13912373954166668,0.10338820355802625,0.05556341912368001,-0.17005641927652793,-0.03573553598364043,-0.08356032041798667,-0.15022853613648834,0.01982788314003958,7.8340466810160825,7.814218797876043
0.0036028732508359695,0.03905424116101486,0.06959508735616016,0.012476342407224728,0.04265711441185083,0.07319796060699613,0.12472854417523571,0.11225220176801098,7.947193587671175,7.834941385903164
-0.039444285984732375,0.012574904088945793,-0.0009553090768150696,0.027304909524885623,-0.02686938189578658,-0.040399595061547444,-0.0005197814477160279,-0.02782469097260165,7.804704429423566,7.832529120396168
-0.06083173176539436,-0.02141124702174224,-0.004603848445030145,-0.07118314535636294,-0.0822429787871366,-0.0654355802104245,-0.1580299725885297,-0.08684682723216675,7.760862425248729,7.847709252480896
