node,0,1,2,3,4,5,6,7,8,9
i,"{'N': 130, 'p': [30, 40, 50], 'mean': tensor(-0.7403), 'std': tensor(0.2661), 'ground_truth': 3.3832603349992496e-06, 'emp_bias': tensor(6.0048), 'after_corr_bias': tensor(-0.7404), 'var': tensor(0.0714), 'mse': tensor(0.6194), 'mi_tri': tensor(47.2426), 'mi_bi_1': tensor(0.0084, dtype=torch.float64), 'mi_bi_2': tensor(35.2814), 'mi_tri_ground_truth': 47.26843315303739, 'mi_bi_1_ground_truth': tensor(0.0039, dtype=torch.float64), 'mi_bi_2_ground_truth': 35.27895678904747}","{'N': 150, 'p': [30, 40, 50], 'mean': tensor(-0.6894), 'std': tensor(0.2219), 'ground_truth': 3.3832603349992496e-06, 'emp_bias': tensor(4.9052), 'after_corr_bias': tensor(-0.6894), 'var': tensor(0.0491), 'mse': tensor(0.5243), 'mi_tri': tensor(47.2566), 'mi_bi_1': tensor(-0.0007, dtype=torch.float64), 'mi_bi_2': tensor(35.2714), 'mi_tri_ground_truth': 47.26843315303739, 'mi_bi_1_ground_truth': tensor(0.0039, dtype=torch.float64), 'mi_bi_2_ground_truth': 35.27895678904747}","{'N': 180, 'p': [30, 40, 50], 'mean': tensor(-0.6105), 'std': tensor(0.1667), 'ground_truth': 3.3832603349992496e-06, 'emp_bias': tensor(3.8837), 'after_corr_bias': tensor(-0.6105), 'var': tensor(0.0281), 'mse': tensor(0.4007), 'mi_tri': tensor(47.2472), 'mi_bi_1': tensor(0.0006, dtype=torch.float64), 'mi_bi_2': tensor(35.2669), 'mi_tri_ground_truth': 47.26843315303739, 'mi_bi_1_ground_truth': tensor(0.0039, dtype=torch.float64), 'mi_bi_2_ground_truth': 35.27895678904747}","{'N': 200, 'p': [30, 40, 50], 'mean': tensor(-0.5643), 'std': tensor(0.1465), 'ground_truth': 3.3832603349992496e-06, 'emp_bias': tensor(3.4203), 'after_corr_bias': tensor(-0.5643), 'var': tensor(0.0217), 'mse': tensor(0.3401), 'mi_tri': tensor(47.2551), 'mi_bi_1': tensor(0.0042, dtype=torch.float64), 'mi_bi_2': tensor(35.2663), 'mi_tri_ground_truth': 47.26843315303739, 'mi_bi_1_ground_truth': tensor(0.0039, dtype=torch.float64), 'mi_bi_2_ground_truth': 35.27895678904747}","{'N': 225, 'p': [30, 40, 50], 'mean': tensor(-0.5127), 'std': tensor(0.1236), 'ground_truth': 3.3832603349992496e-06, 'emp_bias': tensor(2.9842), 'after_corr_bias': tensor(-0.5127), 'var': tensor(0.0155), 'mse': tensor(0.2783), 'mi_tri': tensor(47.2723), 'mi_bi_1': tensor(0.0102, dtype=torch.float64), 'mi_bi_2': tensor(35.2889), 'mi_tri_ground_truth': 47.26843315303739, 'mi_bi_1_ground_truth': tensor(0.0039, dtype=torch.float64), 'mi_bi_2_ground_truth': 35.27895678904747}","{'N': 250, 'p': [30, 40, 50], 'mean': tensor(-0.4781), 'std': tensor(0.1126), 'ground_truth': 3.3832603349992496e-06, 'emp_bias': tensor(2.6414), 'after_corr_bias': tensor(-0.4781), 'var': tensor(0.0126), 'mse': tensor(0.2412), 'mi_tri': tensor(47.2541), 'mi_bi_1': tensor(0.0038, dtype=torch.float64), 'mi_bi_2': tensor(35.2778), 'mi_tri_ground_truth': 47.26843315303739, 'mi_bi_1_ground_truth': tensor(0.0039, dtype=torch.float64), 'mi_bi_2_ground_truth': 35.27895678904747}","{'N': 300, 'p': [30, 40, 50], 'mean': tensor(-0.4133), 'std': tensor(0.0880), 'ground_truth': 3.3832603349992496e-06, 'emp_bias': tensor(2.1563), 'after_corr_bias': tensor(-0.4133), 'var': tensor(0.0078), 'mse': tensor(0.1786), 'mi_tri': tensor(47.2687), 'mi_bi_1': tensor(0.0051, dtype=torch.float64), 'mi_bi_2': tensor(35.2811), 'mi_tri_ground_truth': 47.26843315303739, 'mi_bi_1_ground_truth': tensor(0.0039, dtype=torch.float64), 'mi_bi_2_ground_truth': 35.27895678904747}","{'N': 350, 'p': [30, 40, 50], 'mean': tensor(-0.3665), 'std': tensor(0.0779), 'ground_truth': 3.3832603349992496e-06, 'emp_bias': tensor(1.8210), 'after_corr_bias': tensor(-0.3665), 'var': tensor(0.0061), 'mse': tensor(0.1404), 'mi_tri': tensor(47.2632), 'mi_bi_1': tensor(0.0010, dtype=torch.float64), 'mi_bi_2': tensor(35.2774), 'mi_tri_ground_truth': 47.26843315303739, 'mi_bi_1_ground_truth': tensor(0.0039, dtype=torch.float64), 'mi_bi_2_ground_truth': 35.27895678904747}","{'N': 400, 'p': [30, 40, 50], 'mean': tensor(-0.3265), 'std': tensor(0.0661), 'ground_truth': 3.3832603349992496e-06, 'emp_bias': tensor(1.5791), 'after_corr_bias': tensor(-0.3265), 'var': tensor(0.0044), 'mse': tensor(0.1110), 'mi_tri': tensor(47.2633), 'mi_bi_1': tensor(0.0030, dtype=torch.float64), 'mi_bi_2': tensor(35.2849), 'mi_tri_ground_truth': 47.26843315303739, 'mi_bi_1_ground_truth': tensor(0.0039, dtype=torch.float64), 'mi_bi_2_ground_truth': 35.27895678904747}","{'N': 500, 'p': [30, 40, 50], 'mean': tensor(-0.2663), 'std': tensor(0.0515), 'ground_truth': 3.3832603349992496e-06, 'emp_bias': tensor(1.2500), 'after_corr_bias': tensor(-0.2663), 'var': tensor(0.0027), 'mse': tensor(0.0736), 'mi_tri': tensor(47.2609), 'mi_bi_1': tensor(0.0063, dtype=torch.float64), 'mi_bi_2': tensor(35.2745), 'mi_tri_ground_truth': 47.26843315303739, 'mi_bi_1_ground_truth': tensor(0.0039, dtype=torch.float64), 'mi_bi_2_ground_truth': 35.27895678904747}"
j,"{'N': 130, 'p': [30, 40, 50], 'mean': tensor(47.2342, dtype=torch.float64), 'std': tensor(0.8368, dtype=torch.float64), 'ground_truth': tensor(47.2645, dtype=torch.float64), 'emp_bias': tensor(21.9690, dtype=torch.float64), 'after_corr_bias': tensor(-0.0303, dtype=torch.float64), 'var': tensor(0.7003, dtype=torch.float64), 'mse': tensor(0.7005, dtype=torch.float64), 'mi_tri': tensor(47.2426), 'mi_bi_1': tensor(0.0084, dtype=torch.float64), 'mi_bi_2': tensor(35.2814), 'mi_tri_ground_truth': 47.26843315303739, 'mi_bi_1_ground_truth': tensor(0.0039, dtype=torch.float64), 'mi_bi_2_ground_truth': 35.27895678904747}","{'N': 150, 'p': [30, 40, 50], 'mean': tensor(47.2573, dtype=torch.float64), 'std': tensor(0.5859, dtype=torch.float64), 'ground_truth': tensor(47.2645, dtype=torch.float64), 'emp_bias': tensor(14.6202, dtype=torch.float64), 'after_corr_bias': tensor(-0.0072, dtype=torch.float64), 'var': tensor(0.3432, dtype=torch.float64), 'mse': tensor(0.3429, dtype=torch.float64), 'mi_tri': tensor(47.2566), 'mi_bi_1': tensor(-0.0007, dtype=torch.float64), 'mi_bi_2': tensor(35.2714), 'mi_tri_ground_truth': 47.26843315303739, 'mi_bi_1_ground_truth': tensor(0.0039, dtype=torch.float64), 'mi_bi_2_ground_truth': 35.27895678904747}","{'N': 180, 'p': [30, 40, 50], 'mean': tensor(47.2466, dtype=torch.float64), 'std': tensor(0.4114, dtype=torch.float64), 'ground_truth': tensor(47.2645, dtype=torch.float64), 'emp_bias': tensor(9.9776, dtype=torch.float64), 'after_corr_bias': tensor(-0.0179, dtype=torch.float64), 'var': tensor(0.1693, dtype=torch.float64), 'mse': tensor(0.1694, dtype=torch.float64), 'mi_tri': tensor(47.2472), 'mi_bi_1': tensor(0.0006, dtype=torch.float64), 'mi_bi_2': tensor(35.2669), 'mi_tri_ground_truth': 47.26843315303739, 'mi_bi_1_ground_truth': tensor(0.0039, dtype=torch.float64), 'mi_bi_2_ground_truth': 35.27895678904747}","{'N': 200, 'p': [30, 40, 50], 'mean': tensor(47.2508, dtype=torch.float64), 'std': tensor(0.3591, dtype=torch.float64), 'ground_truth': tensor(47.2645, dtype=torch.float64), 'emp_bias': tensor(8.2750, dtype=torch.float64), 'after_corr_bias': tensor(-0.0137, dtype=torch.float64), 'var': tensor(0.1289, dtype=torch.float64), 'mse': tensor(0.1290, dtype=torch.float64), 'mi_tri': tensor(47.2551), 'mi_bi_1': tensor(0.0042, dtype=torch.float64), 'mi_bi_2': tensor(35.2663), 'mi_tri_ground_truth': 47.26843315303739, 'mi_bi_1_ground_truth': tensor(0.0039, dtype=torch.float64), 'mi_bi_2_ground_truth': 35.27895678904747}","{'N': 225, 'p': [30, 40, 50], 'mean': tensor(47.2621, dtype=torch.float64), 'std': tensor(0.3285, dtype=torch.float64), 'ground_truth': tensor(47.2645, dtype=torch.float64), 'emp_bias': tensor(6.8398, dtype=torch.float64), 'after_corr_bias': tensor(-0.0024, dtype=torch.float64), 'var': tensor(0.1079, dtype=torch.float64), 'mse': tensor(0.1078, dtype=torch.float64), 'mi_tri': tensor(47.2723), 'mi_bi_1': tensor(0.0102, dtype=torch.float64), 'mi_bi_2': tensor(35.2889), 'mi_tri_ground_truth': 47.26843315303739, 'mi_bi_1_ground_truth': tensor(0.0039, dtype=torch.float64), 'mi_bi_2_ground_truth': 35.27895678904747}","{'N': 250, 'p': [30, 40, 50], 'mean': tensor(47.2503, dtype=torch.float64), 'std': tensor(0.2865, dtype=torch.float64), 'ground_truth': tensor(47.2645, dtype=torch.float64), 'emp_bias': tensor(5.8166, dtype=torch.float64), 'after_corr_bias': tensor(-0.0142, dtype=torch.float64), 'var': tensor(0.0821, dtype=torch.float64), 'mse': tensor(0.0822, dtype=torch.float64), 'mi_tri': tensor(47.2541), 'mi_bi_1': tensor(0.0038, dtype=torch.float64), 'mi_bi_2': tensor(35.2778), 'mi_tri_ground_truth': 47.26843315303739, 'mi_bi_1_ground_truth': tensor(0.0039, dtype=torch.float64), 'mi_bi_2_ground_truth': 35.27895678904747}","{'N': 300, 'p': [30, 40, 50], 'mean': tensor(47.2637, dtype=torch.float64), 'std': tensor(0.2422, dtype=torch.float64), 'ground_truth': tensor(47.2645, dtype=torch.float64), 'emp_bias': tensor(4.5045, dtype=torch.float64), 'after_corr_bias': tensor(-0.0008, dtype=torch.float64), 'var': tensor(0.0587, dtype=torch.float64), 'mse': tensor(0.0586, dtype=torch.float64), 'mi_tri': tensor(47.2687), 'mi_bi_1': tensor(0.0051, dtype=torch.float64), 'mi_bi_2': tensor(35.2811), 'mi_tri_ground_truth': 47.26843315303739, 'mi_bi_1_ground_truth': tensor(0.0039, dtype=torch.float64), 'mi_bi_2_ground_truth': 35.27895678904747}","{'N': 350, 'p': [30, 40, 50], 'mean': tensor(47.2623, dtype=torch.float64), 'std': tensor(0.2126, dtype=torch.float64), 'ground_truth': tensor(47.2645, dtype=torch.float64), 'emp_bias': tensor(3.6709, dtype=torch.float64), 'after_corr_bias': tensor(-0.0022, dtype=torch.float64), 'var': tensor(0.0452, dtype=torch.float64), 'mse': tensor(0.0452, dtype=torch.float64), 'mi_tri': tensor(47.2632), 'mi_bi_1': tensor(0.0010, dtype=torch.float64), 'mi_bi_2': tensor(35.2774), 'mi_tri_ground_truth': 47.26843315303739, 'mi_bi_1_ground_truth': tensor(0.0039, dtype=torch.float64), 'mi_bi_2_ground_truth': 35.27895678904747}","{'N': 400, 'p': [30, 40, 50], 'mean': tensor(47.2603, dtype=torch.float64), 'std': tensor(0.1958, dtype=torch.float64), 'ground_truth': tensor(47.2645, dtype=torch.float64), 'emp_bias': tensor(3.0972, dtype=torch.float64), 'after_corr_bias': tensor(-0.0042, dtype=torch.float64), 'var': tensor(0.0383, dtype=torch.float64), 'mse': tensor(0.0383, dtype=torch.float64), 'mi_tri': tensor(47.2633), 'mi_bi_1': tensor(0.0030, dtype=torch.float64), 'mi_bi_2': tensor(35.2849), 'mi_tri_ground_truth': 47.26843315303739, 'mi_bi_1_ground_truth': tensor(0.0039, dtype=torch.float64), 'mi_bi_2_ground_truth': 35.27895678904747}","{'N': 500, 'p': [30, 40, 50], 'mean': tensor(47.2546, dtype=torch.float64), 'std': tensor(0.1611, dtype=torch.float64), 'ground_truth': tensor(47.2645, dtype=torch.float64), 'emp_bias': tensor(2.3559, dtype=torch.float64), 'after_corr_bias': tensor(-0.0099, dtype=torch.float64), 'var': tensor(0.0260, dtype=torch.float64), 'mse': tensor(0.0260, dtype=torch.float64), 'mi_tri': tensor(47.2609), 'mi_bi_1': tensor(0.0063, dtype=torch.float64), 'mi_bi_2': tensor(35.2745), 'mi_tri_ground_truth': 47.26843315303739, 'mi_bi_1_ground_truth': tensor(0.0039, dtype=torch.float64), 'mi_bi_2_ground_truth': 35.27895678904747}"
k,"{'N': 130, 'p': [30, 40, 50], 'mean': tensor(11.9612), 'std': tensor(0.7878), 'ground_truth': 11.989476363989922, 'emp_bias': tensor(18.1367), 'after_corr_bias': tensor(-0.0283), 'var': tensor(0.6206), 'mse': tensor(0.6208), 'mi_tri': tensor(47.2426), 'mi_bi_1': tensor(0.0084, dtype=torch.float64), 'mi_bi_2': tensor(35.2814), 'mi_tri_ground_truth': 47.26843315303739, 'mi_bi_1_ground_truth': tensor(0.0039, dtype=torch.float64), 'mi_bi_2_ground_truth': 35.27895678904747}","{'N': 150, 'p': [30, 40, 50], 'mean': tensor(11.9852), 'std': tensor(0.5606), 'ground_truth': 11.989476363989922, 'emp_bias': tensor(11.7159), 'after_corr_bias': tensor(-0.0043), 'var': tensor(0.3142), 'mse': tensor(0.3140), 'mi_tri': tensor(47.2566), 'mi_bi_1': tensor(-0.0007, dtype=torch.float64), 'mi_bi_2': tensor(35.2714), 'mi_tri_ground_truth': 47.26843315303739, 'mi_bi_1_ground_truth': tensor(0.0039, dtype=torch.float64), 'mi_bi_2_ground_truth': 35.27895678904747}","{'N': 180, 'p': [30, 40, 50], 'mean': tensor(11.9803), 'std': tensor(0.3715), 'ground_truth': 11.989476363989922, 'emp_bias': tensor(7.8432), 'after_corr_bias': tensor(-0.0091), 'var': tensor(0.1380), 'mse': tensor(0.1380), 'mi_tri': tensor(47.2472), 'mi_bi_1': tensor(0.0006, dtype=torch.float64), 'mi_bi_2': tensor(35.2669), 'mi_tri_ground_truth': 47.26843315303739, 'mi_bi_1_ground_truth': tensor(0.0039, dtype=torch.float64), 'mi_bi_2_ground_truth': 35.27895678904747}","{'N': 200, 'p': [30, 40, 50], 'mean': tensor(11.9888), 'std': tensor(0.3406), 'ground_truth': 11.989476363989922, 'emp_bias': tensor(6.4621), 'after_corr_bias': tensor(-0.0007), 'var': tensor(0.1160), 'mse': tensor(0.1159), 'mi_tri': tensor(47.2551), 'mi_bi_1': tensor(0.0042, dtype=torch.float64), 'mi_bi_2': tensor(35.2663), 'mi_tri_ground_truth': 47.26843315303739, 'mi_bi_1_ground_truth': tensor(0.0039, dtype=torch.float64), 'mi_bi_2_ground_truth': 35.27895678904747}","{'N': 225, 'p': [30, 40, 50], 'mean': tensor(11.9834), 'std': tensor(0.2948), 'ground_truth': 11.989476363989922, 'emp_bias': tensor(5.2945), 'after_corr_bias': tensor(-0.0061), 'var': tensor(0.0869), 'mse': tensor(0.0868), 'mi_tri': tensor(47.2723), 'mi_bi_1': tensor(0.0102, dtype=torch.float64), 'mi_bi_2': tensor(35.2889), 'mi_tri_ground_truth': 47.26843315303739, 'mi_bi_1_ground_truth': tensor(0.0039, dtype=torch.float64), 'mi_bi_2_ground_truth': 35.27895678904747}","{'N': 250, 'p': [30, 40, 50], 'mean': tensor(11.9763), 'std': tensor(0.2703), 'ground_truth': 11.989476363989922, 'emp_bias': tensor(4.4832), 'after_corr_bias': tensor(-0.0132), 'var': tensor(0.0731), 'mse': tensor(0.0732), 'mi_tri': tensor(47.2541), 'mi_bi_1': tensor(0.0038, dtype=torch.float64), 'mi_bi_2': tensor(35.2778), 'mi_tri_ground_truth': 47.26843315303739, 'mi_bi_1_ground_truth': tensor(0.0039, dtype=torch.float64), 'mi_bi_2_ground_truth': 35.27895678904747}","{'N': 300, 'p': [30, 40, 50], 'mean': tensor(11.9876), 'std': tensor(0.2279), 'ground_truth': 11.989476363989922, 'emp_bias': tensor(3.4512), 'after_corr_bias': tensor(-0.0019), 'var': tensor(0.0520), 'mse': tensor(0.0519), 'mi_tri': tensor(47.2687), 'mi_bi_1': tensor(0.0051, dtype=torch.float64), 'mi_bi_2': tensor(35.2811), 'mi_tri_ground_truth': 47.26843315303739, 'mi_bi_1_ground_truth': tensor(0.0039, dtype=torch.float64), 'mi_bi_2_ground_truth': 35.27895678904747}","{'N': 350, 'p': [30, 40, 50], 'mean': tensor(11.9858), 'std': tensor(0.2006), 'ground_truth': 11.989476363989922, 'emp_bias': tensor(2.8007), 'after_corr_bias': tensor(-0.0036), 'var': tensor(0.0402), 'mse': tensor(0.0402), 'mi_tri': tensor(47.2632), 'mi_bi_1': tensor(0.0010, dtype=torch.float64), 'mi_bi_2': tensor(35.2774), 'mi_tri_ground_truth': 47.26843315303739, 'mi_bi_1_ground_truth': tensor(0.0039, dtype=torch.float64), 'mi_bi_2_ground_truth': 35.27895678904747}","{'N': 400, 'p': [30, 40, 50], 'mean': tensor(11.9784), 'std': tensor(0.1807), 'ground_truth': 11.989476363989922, 'emp_bias': tensor(2.3503), 'after_corr_bias': tensor(-0.0111), 'var': tensor(0.0326), 'mse': tensor(0.0327), 'mi_tri': tensor(47.2633), 'mi_bi_1': tensor(0.0030, dtype=torch.float64), 'mi_bi_2': tensor(35.2849), 'mi_tri_ground_truth': 47.26843315303739, 'mi_bi_1_ground_truth': tensor(0.0039, dtype=torch.float64), 'mi_bi_2_ground_truth': 35.27895678904747}","{'N': 500, 'p': [30, 40, 50], 'mean': tensor(11.9864), 'std': tensor(0.1521), 'ground_truth': 11.989476363989922, 'emp_bias': tensor(1.7920), 'after_corr_bias': tensor(-0.0031), 'var': tensor(0.0231), 'mse': tensor(0.0231), 'mi_tri': tensor(47.2609), 'mi_bi_1': tensor(0.0063, dtype=torch.float64), 'mi_bi_2': tensor(35.2745), 'mi_tri_ground_truth': 47.26843315303739, 'mi_bi_1_ground_truth': tensor(0.0039, dtype=torch.float64), 'mi_bi_2_ground_truth': 35.27895678904747}"
h,"{'N': 130, 'p': [30, 40, 50], 'mean': tensor(34.5327, dtype=torch.float64), 'std': tensor(0.4792, dtype=torch.float64), 'ground_truth': tensor(35.2750, dtype=torch.float64), 'emp_bias': tensor(9.8370, dtype=torch.float64), 'after_corr_bias': tensor(-0.7424, dtype=torch.float64), 'var': tensor(0.2312, dtype=torch.float64), 'mse': tensor(0.7821, dtype=torch.float64), 'mi_tri': tensor(47.2426), 'mi_bi_1': tensor(0.0084, dtype=torch.float64), 'mi_bi_2': tensor(35.2814), 'mi_tri_ground_truth': 47.26843315303739, 'mi_bi_1_ground_truth': tensor(0.0039, dtype=torch.float64), 'mi_bi_2_ground_truth': 35.27895678904747}","{'N': 150, 'p': [30, 40, 50], 'mean': tensor(34.5827, dtype=torch.float64), 'std': tensor(0.3933, dtype=torch.float64), 'ground_truth': tensor(35.2750, dtype=torch.float64), 'emp_bias': tensor(7.8095, dtype=torch.float64), 'after_corr_bias': tensor(-0.6923, dtype=torch.float64), 'var': tensor(0.1557, dtype=torch.float64), 'mse': tensor(0.6348, dtype=torch.float64), 'mi_tri': tensor(47.2566), 'mi_bi_1': tensor(-0.0007, dtype=torch.float64), 'mi_bi_2': tensor(35.2714), 'mi_tri_ground_truth': 47.26843315303739, 'mi_bi_1_ground_truth': tensor(0.0039, dtype=torch.float64), 'mi_bi_2_ground_truth': 35.27895678904747}","{'N': 180, 'p': [30, 40, 50], 'mean': tensor(34.6558, dtype=torch.float64), 'std': tensor(0.3362, dtype=torch.float64), 'ground_truth': tensor(35.2750, dtype=torch.float64), 'emp_bias': tensor(6.0180, dtype=torch.float64), 'after_corr_bias': tensor(-0.6193, dtype=torch.float64), 'var': tensor(0.1138, dtype=torch.float64), 'mse': tensor(0.4971, dtype=torch.float64), 'mi_tri': tensor(47.2472), 'mi_bi_1': tensor(0.0006, dtype=torch.float64), 'mi_bi_2': tensor(35.2669), 'mi_tri_ground_truth': 47.26843315303739, 'mi_bi_1_ground_truth': tensor(0.0039, dtype=torch.float64), 'mi_bi_2_ground_truth': 35.27895678904747}","{'N': 200, 'p': [30, 40, 50], 'mean': tensor(34.6978, dtype=torch.float64), 'std': tensor(0.3012, dtype=torch.float64), 'ground_truth': tensor(35.2750, dtype=torch.float64), 'emp_bias': tensor(5.2332, dtype=torch.float64), 'after_corr_bias': tensor(-0.5772, dtype=torch.float64), 'var': tensor(0.0912, dtype=torch.float64), 'mse': tensor(0.4243, dtype=torch.float64), 'mi_tri': tensor(47.2551), 'mi_bi_1': tensor(0.0042, dtype=torch.float64), 'mi_bi_2': tensor(35.2663), 'mi_tri_ground_truth': 47.26843315303739, 'mi_bi_1_ground_truth': tensor(0.0039, dtype=torch.float64), 'mi_bi_2_ground_truth': 35.27895678904747}","{'N': 225, 'p': [30, 40, 50], 'mean': tensor(34.7660, dtype=torch.float64), 'std': tensor(0.2832, dtype=torch.float64), 'ground_truth': tensor(35.2750, dtype=torch.float64), 'emp_bias': tensor(4.5295, dtype=torch.float64), 'after_corr_bias': tensor(-0.5090, dtype=torch.float64), 'var': tensor(0.0803, dtype=torch.float64), 'mse': tensor(0.3393, dtype=torch.float64), 'mi_tri': tensor(47.2723), 'mi_bi_1': tensor(0.0102, dtype=torch.float64), 'mi_bi_2': tensor(35.2889), 'mi_tri_ground_truth': 47.26843315303739, 'mi_bi_1_ground_truth': tensor(0.0039, dtype=torch.float64), 'mi_bi_2_ground_truth': 35.27895678904747}","{'N': 250, 'p': [30, 40, 50], 'mean': tensor(34.7960, dtype=torch.float64), 'std': tensor(0.2499, dtype=torch.float64), 'ground_truth': tensor(35.2750, dtype=torch.float64), 'emp_bias': tensor(3.9748, dtype=torch.float64), 'after_corr_bias': tensor(-0.4791, dtype=torch.float64), 'var': tensor(0.0623, dtype=torch.float64), 'mse': tensor(0.2918, dtype=torch.float64), 'mi_tri': tensor(47.2541), 'mi_bi_1': tensor(0.0038, dtype=torch.float64), 'mi_bi_2': tensor(35.2778), 'mi_tri_ground_truth': 47.26843315303739, 'mi_bi_1_ground_truth': tensor(0.0039, dtype=torch.float64), 'mi_bi_2_ground_truth': 35.27895678904747}","{'N': 300, 'p': [30, 40, 50], 'mean': tensor(34.8628, dtype=torch.float64), 'std': tensor(0.2153, dtype=torch.float64), 'ground_truth': tensor(35.2750, dtype=torch.float64), 'emp_bias': tensor(3.2096, dtype=torch.float64), 'after_corr_bias': tensor(-0.4123, dtype=torch.float64), 'var': tensor(0.0463, dtype=torch.float64), 'mse': tensor(0.2163, dtype=torch.float64), 'mi_tri': tensor(47.2687), 'mi_bi_1': tensor(0.0051, dtype=torch.float64), 'mi_bi_2': tensor(35.2811), 'mi_tri_ground_truth': 47.26843315303739, 'mi_bi_1_ground_truth': tensor(0.0039, dtype=torch.float64), 'mi_bi_2_ground_truth': 35.27895678904747}","{'N': 350, 'p': [30, 40, 50], 'mean': tensor(34.9099, dtype=torch.float64), 'std': tensor(0.2027, dtype=torch.float64), 'ground_truth': tensor(35.2750, dtype=torch.float64), 'emp_bias': tensor(2.6912, dtype=torch.float64), 'after_corr_bias': tensor(-0.3651, dtype=torch.float64), 'var': tensor(0.0411, dtype=torch.float64), 'mse': tensor(0.1744, dtype=torch.float64), 'mi_tri': tensor(47.2632), 'mi_bi_1': tensor(0.0010, dtype=torch.float64), 'mi_bi_2': tensor(35.2774), 'mi_tri_ground_truth': 47.26843315303739, 'mi_bi_1_ground_truth': tensor(0.0039, dtype=torch.float64), 'mi_bi_2_ground_truth': 35.27895678904747}","{'N': 400, 'p': [30, 40, 50], 'mean': tensor(34.9554, dtype=torch.float64), 'std': tensor(0.1822, dtype=torch.float64), 'ground_truth': tensor(35.2750, dtype=torch.float64), 'emp_bias': tensor(2.3259, dtype=torch.float64), 'after_corr_bias': tensor(-0.3196, dtype=torch.float64), 'var': tensor(0.0332, dtype=torch.float64), 'mse': tensor(0.1354, dtype=torch.float64), 'mi_tri': tensor(47.2633), 'mi_bi_1': tensor(0.0030, dtype=torch.float64), 'mi_bi_2': tensor(35.2849), 'mi_tri_ground_truth': 47.26843315303739, 'mi_bi_1_ground_truth': tensor(0.0039, dtype=torch.float64), 'mi_bi_2_ground_truth': 35.27895678904747}","{'N': 500, 'p': [30, 40, 50], 'mean': tensor(35.0018, dtype=torch.float64), 'std': tensor(0.1599, dtype=torch.float64), 'ground_truth': tensor(35.2750, dtype=torch.float64), 'emp_bias': tensor(1.8139, dtype=torch.float64), 'after_corr_bias': tensor(-0.2732, dtype=torch.float64), 'var': tensor(0.0256, dtype=torch.float64), 'mse': tensor(0.1002, dtype=torch.float64), 'mi_tri': tensor(47.2609), 'mi_bi_1': tensor(0.0063, dtype=torch.float64), 'mi_bi_2': tensor(35.2745), 'mi_tri_ground_truth': 47.26843315303739, 'mi_bi_1_ground_truth': tensor(0.0039, dtype=torch.float64), 'mi_bi_2_ground_truth': 35.27895678904747}"
