red,unq1,unq2,syn,bi_mi_1,bi_mi_2,tri_mi,union_info,obj,obj_bias
0.07574656500166554,0.0,0.09133846613736019,0.04165914284509853,0.07574656500166554,0.16708503113902573,0.20874417398412426,0.16708503113902573,8.097278902031732,7.930193870892706
0.034469048407643504,0.027341077457164326,0.06042796273150078,0.04098559377616848,0.06181012586480783,0.09489701113914428,0.16322368237247709,0.12223808859630861,8.011710798906341,7.889472710310033
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.7987210947994035,7.7987210947994035
0.0,0.0,0.09885290880700293,0.0,0.0,0.09885290880700293,0.09885290880700293,0.09885290880700293,7.958426988057199,7.859574079250196
0.007498275788024995,0.0012516788112651826,0.011564226802687077,0.006618616092498936,0.008749954599290177,0.01906250259071207,0.02693279749447619,0.020314181401977254,7.966202561508681,7.945888380106704
0.0,0.1191896403326318,0.0,0.0,0.1191896403326318,0.0,0.1191896403326318,0.1191896403326318,7.9296203084888015,7.81043066815617
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.642183395386392,7.642183395386392
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.859072243017568,7.859072243017568
0.0,0.0,0.13336159099257205,0.0,0.0,0.13336159099257205,0.13336159099257205,0.13336159099257205,7.969078551429089,7.835716960436517
0.0,0.0,0.11319807617355959,0.0,0.0,0.11319807617355959,0.11319807617355959,0.11319807617355959,7.950772283799599,7.837574207626039
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.877913485309574,7.877913485309574
0.0,0.06141822876767211,0.0,0.0,0.06141822876767211,0.0,0.06141822876767211,0.06141822876767211,7.88198324013165,7.8205650113639775
0.011200986474797503,0.0,0.09807618418711783,0.0,0.011200986474797503,0.10927717066191533,0.10927717066191533,0.10927717066191533,7.973392047123862,7.864114876461946
0.0,0.04496935800670432,0.0,0.0,0.04496935800670432,0.0,0.04496935800670432,0.04496935800670432,7.921968344165834,7.87699898615913
0.0,0.0,0.05655359688139061,0.0,0.0,0.05655359688139061,0.05655359688139061,0.05655359688139061,7.721743850323663,7.6651902534422725
0.0,0.023294150176750072,0.0,0.0,0.023294150176750072,0.0,0.023294150176750072,0.023294150176750072,7.876372316041859,7.853078165865109
0.0,0.050402722980851244,0.0,0.0,0.050402722980851244,0.0,0.050402722980851244,0.050402722980851244,7.879016594963361,7.82861387198251
0.011350328644155638,0.1341487978707221,0.0,0.012677781978258196,0.14549912651487773,0.011350328644155638,0.15817690849313593,0.14549912651487773,8.086504297500955,7.941005170986077
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.772401875854017,7.772401875854017
0.01437632971886632,0.026345251599502684,0.030251125582277327,0.023482971363671223,0.040721581318369005,0.04462745530114365,0.09445567826431756,0.07097270690064633,7.986646672642448,7.915673965741801
0.0,0.04698463386388241,0.0,0.0,0.04698463386388241,0.0,0.04698463386388241,0.04698463386388241,7.823709736303847,7.776725102439965
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.856532785751896,7.856532785751896
