model_1,model_2,layer_1,layer_2,subj_id,n_samples,n_components_source_1,n_components_source_2,n_components_target,pid_method,rng_seed,bias_correction,red,unq1,unq2,syn,bi_mi_1,bi_mi_2,tri_mi
hardcorenas_f_classification,RN101_clip,294,366,subj01,10000,100,100,100,tilde,56,True,9.72617530871349,0.5711350105985673,1.8293029851959854,1.202093922777923,10.297310319312059,11.555478293909477,13.328707227285967
hardcorenas_f_classification,ViT-L_14_clip,294,96,subj01,10000,100,100,100,tilde,56,True,9.984438503385348,0.31287181592671054,1.6017216721064305,1.2309768484282237,10.297310319312059,11.586160175491779,13.130008839846713
hardcorenas_f_classification,ResNet50-SimCLR_selfsupervised,294,162,subj01,10000,100,100,100,tilde,56,True,9.547425159450883,0.749885159861174,1.1993240411235533,1.081927089051872,10.297310319312059,10.746749200574438,12.578561449487484
hardcorenas_f_classification,ResNet50-DeepClusterV2-2x224_selfsupervised,294,162,subj01,10000,100,100,100,tilde,56,True,9.682355264315628,0.6149550549964324,0.8875455060560267,1.0532516004496095,10.297310319312059,10.569900770371653,12.238107425817695
hardcorenas_f_classification,ResNet50-SwAV-BS4096-2x224_selfsupervised,294,165,subj01,10000,100,100,100,tilde,56,True,9.426410908462666,0.870899410849395,1.0692545878180724,1.0402611503648505,10.297310319312059,10.495665496280736,12.406826057494982
hardcorenas_f_classification,ResNet50-PIRL_selfsupervised,294,165,subj01,10000,100,100,100,tilde,56,True,9.218659937090862,1.0786503822211984,0.8942381627109288,1.1805486286726286,10.297310319312059,10.11289809980179,12.372097110695616
hardcorenas_f_classification,ResNet50-ClusterFit-16K-RotNet_selfsupervised,294,160,subj01,10000,100,100,100,tilde,56,True,8.581624850458452,1.7156854688536072,0.5999288772655582,1.129601881063623,10.297310319312059,9.18155372772401,12.02684107764124
hardcorenas_f_classification,ResNet50-MoCoV2-BS256_selfsupervised,294,155,subj01,10000,100,100,100,tilde,56,True,9.506843840219746,0.790466479092311,0.818808229693893,1.101442607845117,10.297310319312059,10.325652069913641,12.217561156851069
eca_nfnet_l0_classification,resnet50_classification,134,156,subj01,10000,100,100,100,tilde,56,True,10.0348368081967,1.5860894779045278,0.12812164723998087,0.964903124176713,11.620926286101227,10.16295845543668,12.71395105751792
eca_nfnet_l0_classification,semnasnet_100_classification,134,270,subj01,10000,100,100,100,tilde,56,True,10.08566037547518,1.5352659106260464,0.17212828797522484,0.9679339393690629,11.620926286101227,10.257788663450405,12.760988513445515
eca_nfnet_l0_classification,cspresnet50_classification,134,320,subj01,10000,100,100,100,tilde,56,True,10.296474498090111,1.324451788011114,0.51999362832081,0.9853494298052521,11.620926286101227,10.816468126410923,13.126269344227289
