red,unq1,unq2,syn,bi_mi_1,bi_mi_2,tri_mi,union_info,obj,obj_bias
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.0158390169036573,0.03013732227579624,0.006237826104371957,-0.02800178940925835,0.014298305372138942,-0.009601190799285342,-0.007465657932747449,0.0205361314765109,1.059841955572439,1.039305824095928
-0.022453928408382118,0.06688686975586622,0.0231731679941668,-0.02372024640571313,0.0444329413474841,0.0007192395857846812,0.04388586293593777,0.0676061093416509,1.112959188488277,1.0453530791466261
0.0045225115006040095,-0.02729987661011901,0.002279646473342445,0.006590944223146211,-0.022777365109515002,0.006802157973946454,-0.013906774413026346,-0.020497718636172557,1.0303250218482671,1.0508227404844397
-0.019090562820111234,-0.024576428665116445,0.03756827458069956,-0.004874994844360714,-0.04366699148522768,0.018477711760588322,-0.010973711748888837,-0.006098716904528123,1.0440145068860744,1.0501132237906026
-0.03510879017668023,-0.009975450197578062,0.03866001600210234,-0.030463675397233825,-0.04508424037425829,0.0035512258254221107,-0.036887899769389776,-0.006424224372155951,1.0405080572002987,1.0469322815724547
