node,0,1,2,3,4,5,6,7,8,9,10,11
i,"{'N': 100, 'p': [20, 25, 35], 'mean': tensor(0.0609), 'std': tensor(0.2196), 'ground_truth': 0.0, 'emp_bias': tensor(4.1359), 'after_corr_bias': tensor(0.0609), 'var': tensor(0.0440), 'mse': tensor(0.0433)}","{'N': 100, 'p': [40, 20, 20], 'mean': tensor(0.0493), 'std': tensor(0.2644), 'ground_truth': 0.0, 'emp_bias': tensor(5.2087), 'after_corr_bias': tensor(0.0493), 'var': tensor(0.0676), 'mse': tensor(0.0633)}","{'N': 100, 'p': [30, 30, 30], 'mean': tensor(0.0812), 'std': tensor(0.4542), 'ground_truth': 0.0, 'emp_bias': tensor(5.3054), 'after_corr_bias': tensor(0.0812), 'var': tensor(0.1987), 'mse': tensor(0.1855)}","{'N': 100, 'p': [35, 40, 20], 'mean': tensor(-0.0708), 'std': tensor(0.2695), 'ground_truth': 0.0, 'emp_bias': tensor(3.3543), 'after_corr_bias': tensor(-0.0708), 'var': tensor(0.0618), 'mse': tensor(0.0606)}","{'N': 120, 'p': [20, 25, 35], 'mean': tensor(-0.0056), 'std': tensor(0.2234), 'ground_truth': 0.0, 'emp_bias': tensor(3.2404), 'after_corr_bias': tensor(-0.0056), 'var': tensor(0.0474), 'mse': tensor(0.0427)}","{'N': 120, 'p': [40, 20, 20], 'mean': tensor(0.1059), 'std': tensor(0.2319), 'ground_truth': 0.0, 'emp_bias': tensor(4.1192), 'after_corr_bias': tensor(0.1059), 'var': tensor(0.0564), 'mse': tensor(0.0620)}","{'N': 120, 'p': [30, 30, 30], 'mean': tensor(-0.0097), 'std': tensor(0.1158), 'ground_truth': 0.0, 'emp_bias': tensor(4.1181), 'after_corr_bias': tensor(-0.0097), 'var': tensor(0.0128), 'mse': tensor(0.0116)}","{'N': 120, 'p': [35, 40, 20], 'mean': tensor(-0.0545), 'std': tensor(0.2062), 'ground_truth': 0.0, 'emp_bias': tensor(2.7670), 'after_corr_bias': tensor(-0.0545), 'var': tensor(0.0437), 'mse': tensor(0.0423)}","{'N': 150, 'p': [20, 25, 35], 'mean': tensor(-0.0091), 'std': tensor(0.1169), 'ground_truth': 0.0, 'emp_bias': tensor(2.4976), 'after_corr_bias': tensor(-0.0091), 'var': tensor(0.0145), 'mse': tensor(0.0131)}","{'N': 150, 'p': [40, 20, 20], 'mean': tensor(-0.0473), 'std': tensor(0.1860), 'ground_truth': 0.0, 'emp_bias': tensor(2.9893), 'after_corr_bias': tensor(-0.0473), 'var': tensor(0.0328), 'mse': tensor(0.0318)}","{'N': 150, 'p': [30, 30, 30], 'mean': tensor(0.0176), 'std': tensor(0.2217), 'ground_truth': 0.0, 'emp_bias': tensor(3.2134), 'after_corr_bias': tensor(0.0176), 'var': tensor(0.0486), 'mse': tensor(0.0440)}","{'N': 150, 'p': [35, 40, 20], 'mean': tensor(0.0325), 'std': tensor(0.0550), 'ground_truth': 0.0, 'emp_bias': tensor(2.2820), 'after_corr_bias': tensor(0.0325), 'var': tensor(0.0031), 'mse': tensor(0.0038)}"
j,"{'N': 100, 'p': [20, 25, 35], 'mean': tensor(-0.0962, dtype=torch.float64), 'std': tensor(0.2627, dtype=torch.float64), 'ground_truth': tensor(0., dtype=torch.float64), 'emp_bias': tensor(9.6281, dtype=torch.float64), 'after_corr_bias': tensor(-0.0962, dtype=torch.float64), 'var': tensor(0.0690, dtype=torch.float64), 'mse': tensor(0.0714, dtype=torch.float64)}","{'N': 100, 'p': [40, 20, 20], 'mean': tensor(-0.1213, dtype=torch.float64), 'std': tensor(0.3076, dtype=torch.float64), 'ground_truth': tensor(0., dtype=torch.float64), 'emp_bias': tensor(5.3348, dtype=torch.float64), 'after_corr_bias': tensor(-0.1213, dtype=torch.float64), 'var': tensor(0.0946, dtype=torch.float64), 'mse': tensor(0.0999, dtype=torch.float64)}","{'N': 100, 'p': [30, 30, 30], 'mean': tensor(0.0963, dtype=torch.float64), 'std': tensor(0.6405, dtype=torch.float64), 'ground_truth': tensor(0., dtype=torch.float64), 'emp_bias': tensor(13.4020, dtype=torch.float64), 'after_corr_bias': tensor(0.0963, dtype=torch.float64), 'var': tensor(0.4102, dtype=torch.float64), 'mse': tensor(0.3784, dtype=torch.float64)}","{'N': 100, 'p': [35, 40, 20], 'mean': tensor(-0.2069, dtype=torch.float64), 'std': tensor(0.9276, dtype=torch.float64), 'ground_truth': tensor(0., dtype=torch.float64), 'emp_bias': tensor(14.6047, dtype=torch.float64), 'after_corr_bias': tensor(-0.2069, dtype=torch.float64), 'var': tensor(0.8605, dtype=torch.float64), 'mse': tensor(0.8172, dtype=torch.float64)}","{'N': 120, 'p': [20, 25, 35], 'mean': tensor(0.1509, dtype=torch.float64), 'std': tensor(0.4114, dtype=torch.float64), 'ground_truth': tensor(0., dtype=torch.float64), 'emp_bias': tensor(6.7649, dtype=torch.float64), 'after_corr_bias': tensor(0.1509, dtype=torch.float64), 'var': tensor(0.1692, dtype=torch.float64), 'mse': tensor(0.1751, dtype=torch.float64)}","{'N': 120, 'p': [40, 20, 20], 'mean': tensor(-0.0002, dtype=torch.float64), 'std': tensor(0.2359, dtype=torch.float64), 'ground_truth': tensor(0., dtype=torch.float64), 'emp_bias': tensor(3.4881, dtype=torch.float64), 'after_corr_bias': tensor(-0.0002, dtype=torch.float64), 'var': tensor(0.0557, dtype=torch.float64), 'mse': tensor(0.0501, dtype=torch.float64)}","{'N': 120, 'p': [30, 30, 30], 'mean': tensor(0.1487, dtype=torch.float64), 'std': tensor(0.4493, dtype=torch.float64), 'ground_truth': tensor(0., dtype=torch.float64), 'emp_bias': tensor(8.2184, dtype=torch.float64), 'after_corr_bias': tensor(0.1487, dtype=torch.float64), 'var': tensor(0.2019, dtype=torch.float64), 'mse': tensor(0.2038, dtype=torch.float64)}","{'N': 120, 'p': [35, 40, 20], 'mean': tensor(0.2269, dtype=torch.float64), 'std': tensor(0.3804, dtype=torch.float64), 'ground_truth': tensor(0., dtype=torch.float64), 'emp_bias': tensor(8.2043, dtype=torch.float64), 'after_corr_bias': tensor(0.2269, dtype=torch.float64), 'var': tensor(0.1447, dtype=torch.float64), 'mse': tensor(0.1817, dtype=torch.float64)}","{'N': 150, 'p': [20, 25, 35], 'mean': tensor(0.0370, dtype=torch.float64), 'std': tensor(0.1657, dtype=torch.float64), 'ground_truth': tensor(0., dtype=torch.float64), 'emp_bias': tensor(4.5518, dtype=torch.float64), 'after_corr_bias': tensor(0.0370, dtype=torch.float64), 'var': tensor(0.0274, dtype=torch.float64), 'mse': tensor(0.0261, dtype=torch.float64)}","{'N': 150, 'p': [40, 20, 20], 'mean': tensor(-0.0031, dtype=torch.float64), 'std': tensor(0.1807, dtype=torch.float64), 'ground_truth': tensor(0., dtype=torch.float64), 'emp_bias': tensor(2.2763, dtype=torch.float64), 'after_corr_bias': tensor(-0.0031, dtype=torch.float64), 'var': tensor(0.0327, dtype=torch.float64), 'mse': tensor(0.0294, dtype=torch.float64)}","{'N': 150, 'p': [30, 30, 30], 'mean': tensor(-0.0111, dtype=torch.float64), 'std': tensor(0.1556, dtype=torch.float64), 'ground_truth': tensor(0., dtype=torch.float64), 'emp_bias': tensor(5.1755, dtype=torch.float64), 'after_corr_bias': tensor(-0.0111, dtype=torch.float64), 'var': tensor(0.0242, dtype=torch.float64), 'mse': tensor(0.0219, dtype=torch.float64)}","{'N': 150, 'p': [35, 40, 20], 'mean': tensor(0.1479, dtype=torch.float64), 'std': tensor(0.1965, dtype=torch.float64), 'ground_truth': tensor(0., dtype=torch.float64), 'emp_bias': tensor(5.0589, dtype=torch.float64), 'after_corr_bias': tensor(0.1479, dtype=torch.float64), 'var': tensor(0.0386, dtype=torch.float64), 'mse': tensor(0.0566, dtype=torch.float64)}"
k,"{'N': 100, 'p': [20, 25, 35], 'mean': tensor(0.0275), 'std': tensor(0.3732), 'ground_truth': 0.0, 'emp_bias': tensor(8.2080), 'after_corr_bias': tensor(0.0275), 'var': tensor(0.1393), 'mse': tensor(0.1261)}","{'N': 100, 'p': [40, 20, 20], 'mean': tensor(-0.0746), 'std': tensor(0.3428), 'ground_truth': 0.0, 'emp_bias': tensor(8.8698), 'after_corr_bias': tensor(-0.0746), 'var': tensor(0.1175), 'mse': tensor(0.1113)}","{'N': 100, 'p': [30, 30, 30], 'mean': tensor(0.0602), 'std': tensor(1.0809), 'ground_truth': 0.0, 'emp_bias': tensor(13.3659), 'after_corr_bias': tensor(0.0602), 'var': tensor(1.1683), 'mse': tensor(1.0551)}","{'N': 100, 'p': [35, 40, 20], 'mean': tensor(-0.3181), 'std': tensor(0.9485), 'ground_truth': 0.0, 'emp_bias': tensor(13.4996), 'after_corr_bias': tensor(-0.3181), 'var': tensor(0.8997), 'mse': tensor(0.9109)}","{'N': 120, 'p': [20, 25, 35], 'mean': tensor(0.1013), 'std': tensor(0.3360), 'ground_truth': 0.0, 'emp_bias': tensor(5.5812), 'after_corr_bias': tensor(0.1013), 'var': tensor(0.1129), 'mse': tensor(0.1118)}","{'N': 120, 'p': [40, 20, 20], 'mean': tensor(0.1236), 'std': tensor(0.2745), 'ground_truth': 0.0, 'emp_bias': tensor(6.1878), 'after_corr_bias': tensor(0.1236), 'var': tensor(0.0753), 'mse': tensor(0.0831)}","{'N': 120, 'p': [30, 30, 30], 'mean': tensor(0.0487), 'std': tensor(0.3891), 'ground_truth': 0.0, 'emp_bias': tensor(8.1183), 'after_corr_bias': tensor(0.0487), 'var': tensor(0.1514), 'mse': tensor(0.1386)}","{'N': 120, 'p': [35, 40, 20], 'mean': tensor(0.0887), 'std': tensor(0.4956), 'ground_truth': 0.0, 'emp_bias': tensor(7.3569), 'after_corr_bias': tensor(0.0887), 'var': tensor(0.2456), 'mse': tensor(0.2289)}","{'N': 150, 'p': [20, 25, 35], 'mean': tensor(0.0333), 'std': tensor(0.1503), 'ground_truth': 0.0, 'emp_bias': tensor(3.7343), 'after_corr_bias': tensor(0.0333), 'var': tensor(0.0226), 'mse': tensor(0.0214)}","{'N': 150, 'p': [40, 20, 20], 'mean': tensor(-0.0691), 'std': tensor(0.2146), 'ground_truth': 0.0, 'emp_bias': tensor(4.0642), 'after_corr_bias': tensor(-0.0691), 'var': tensor(0.0461), 'mse': tensor(0.0462)}","{'N': 150, 'p': [30, 30, 30], 'mean': tensor(0.0774), 'std': tensor(0.2914), 'ground_truth': 0.0, 'emp_bias': tensor(5.2640), 'after_corr_bias': tensor(0.0774), 'var': tensor(0.0849), 'mse': tensor(0.0824)}","{'N': 150, 'p': [35, 40, 20], 'mean': tensor(0.1652), 'std': tensor(0.1802), 'ground_truth': 0.0, 'emp_bias': tensor(4.5794), 'after_corr_bias': tensor(0.1652), 'var': tensor(0.0325), 'mse': tensor(0.0565)}"
h,"{'N': 100, 'p': [20, 25, 35], 'mean': tensor(-0.0628, dtype=torch.float64), 'std': tensor(0.1672, dtype=torch.float64), 'ground_truth': tensor(0., dtype=torch.float64), 'emp_bias': tensor(5.5560, dtype=torch.float64), 'after_corr_bias': tensor(-0.0628, dtype=torch.float64), 'var': tensor(0.0282, dtype=torch.float64), 'mse': tensor(0.0293, dtype=torch.float64)}","{'N': 100, 'p': [40, 20, 20], 'mean': tensor(0.0026, dtype=torch.float64), 'std': tensor(0.1510, dtype=torch.float64), 'ground_truth': tensor(0., dtype=torch.float64), 'emp_bias': tensor(1.6738, dtype=torch.float64), 'after_corr_bias': tensor(0.0026, dtype=torch.float64), 'var': tensor(0.0224, dtype=torch.float64), 'mse': tensor(0.0201, dtype=torch.float64)}","{'N': 100, 'p': [30, 30, 30], 'mean': tensor(0.1173, dtype=torch.float64), 'std': tensor(0.3327, dtype=torch.float64), 'ground_truth': tensor(0., dtype=torch.float64), 'emp_bias': tensor(5.3415, dtype=torch.float64), 'after_corr_bias': tensor(0.1173, dtype=torch.float64), 'var': tensor(0.1078, dtype=torch.float64), 'mse': tensor(0.1108, dtype=torch.float64)}","{'N': 100, 'p': [35, 40, 20], 'mean': tensor(0.0404, dtype=torch.float64), 'std': tensor(0.3097, dtype=torch.float64), 'ground_truth': tensor(0., dtype=torch.float64), 'emp_bias': tensor(4.4594, dtype=torch.float64), 'after_corr_bias': tensor(0.0404, dtype=torch.float64), 'var': tensor(0.0912, dtype=torch.float64), 'mse': tensor(0.0837, dtype=torch.float64)}","{'N': 120, 'p': [20, 25, 35], 'mean': tensor(0.0440, dtype=torch.float64), 'std': tensor(0.1678, dtype=torch.float64), 'ground_truth': tensor(0., dtype=torch.float64), 'emp_bias': tensor(4.4240, dtype=torch.float64), 'after_corr_bias': tensor(0.0440, dtype=torch.float64), 'var': tensor(0.0328, dtype=torch.float64), 'mse': tensor(0.0315, dtype=torch.float64)}","{'N': 120, 'p': [40, 20, 20], 'mean': tensor(-0.0179, dtype=torch.float64), 'std': tensor(0.0992, dtype=torch.float64), 'ground_truth': tensor(0., dtype=torch.float64), 'emp_bias': tensor(1.4196, dtype=torch.float64), 'after_corr_bias': tensor(-0.0179, dtype=torch.float64), 'var': tensor(0.0091, dtype=torch.float64), 'mse': tensor(0.0085, dtype=torch.float64)}","{'N': 120, 'p': [30, 30, 30], 'mean': tensor(0.0904, dtype=torch.float64), 'std': tensor(0.1591, dtype=torch.float64), 'ground_truth': tensor(0., dtype=torch.float64), 'emp_bias': tensor(4.2182, dtype=torch.float64), 'after_corr_bias': tensor(0.0904, dtype=torch.float64), 'var': tensor(0.0215, dtype=torch.float64), 'mse': tensor(0.0275, dtype=torch.float64)}","{'N': 120, 'p': [35, 40, 20], 'mean': tensor(0.0837, dtype=torch.float64), 'std': tensor(0.1956, dtype=torch.float64), 'ground_truth': tensor(0., dtype=torch.float64), 'emp_bias': tensor(3.6144, dtype=torch.float64), 'after_corr_bias': tensor(0.0837, dtype=torch.float64), 'var': tensor(0.0373, dtype=torch.float64), 'mse': tensor(0.0406, dtype=torch.float64)}","{'N': 150, 'p': [20, 25, 35], 'mean': tensor(-0.0054, dtype=torch.float64), 'std': tensor(0.1827, dtype=torch.float64), 'ground_truth': tensor(0., dtype=torch.float64), 'emp_bias': tensor(3.3150, dtype=torch.float64), 'after_corr_bias': tensor(-0.0054, dtype=torch.float64), 'var': tensor(0.0348, dtype=torch.float64), 'mse': tensor(0.0313, dtype=torch.float64)}","{'N': 150, 'p': [40, 20, 20], 'mean': tensor(0.0186, dtype=torch.float64), 'std': tensor(0.0693, dtype=torch.float64), 'ground_truth': tensor(0., dtype=torch.float64), 'emp_bias': tensor(1.2015, dtype=torch.float64), 'after_corr_bias': tensor(0.0186, dtype=torch.float64), 'var': tensor(0.0049, dtype=torch.float64), 'mse': tensor(0.0048, dtype=torch.float64)}","{'N': 150, 'p': [30, 30, 30], 'mean': tensor(-0.0709, dtype=torch.float64), 'std': tensor(0.1333, dtype=torch.float64), 'ground_truth': tensor(0., dtype=torch.float64), 'emp_bias': tensor(3.1249, dtype=torch.float64), 'after_corr_bias': tensor(-0.0709, dtype=torch.float64), 'var': tensor(0.0168, dtype=torch.float64), 'mse': tensor(0.0201, dtype=torch.float64)}","{'N': 150, 'p': [35, 40, 20], 'mean': tensor(0.0152, dtype=torch.float64), 'std': tensor(0.1440, dtype=torch.float64), 'ground_truth': tensor(0., dtype=torch.float64), 'emp_bias': tensor(2.7615, dtype=torch.float64), 'after_corr_bias': tensor(0.0152, dtype=torch.float64), 'var': tensor(0.0189, dtype=torch.float64), 'mse': tensor(0.0172, dtype=torch.float64)}"
