config_json,"{""all_runs_results_prefix"": ""seed_runs"", ""method"": ""ridge_cv"", ""n"": 10000, ""n_seeds"": 1000, ""p"": 100, ""progress_print_every"": 100, ""r_str"": 30, ""results_dir"": ""/home/ohadshee/Desktop/Thesis_Ohad_Sheelo/simulation_results/turned_off_unique"", ""results_prefix"": ""seed_summary"", ""seed_start"": 0, ""snr"": 10, ""test_name"": ""turned_off_unique"", ""u1_str"": 15, ""u2_str"": 2}"

seed,CA_R²_X1,CA_R²_X2,CA_R²_X12,CA_unique_X1,CA_unique_X2,CA_common,CA_unexplained,PID_red,PID_unq1,PID_unq2,PID_syn,I(M1;T),I(M2;T),"I(M1,M2;T)"
581,0.9864366749116256,0.7907791738328963,0.986373738615088,0.19559456478219173,-6.293629653753019e-05,0.7908421101294337,0.013626261384911964,77.44440954307228,138.10104910164517,1.2922101233324952,2.842170943040401e-14,215.54545864471746,78.73661966640478,216.83766876804998
582,0.9864900963088954,0.7900509410315008,0.9864302981230166,0.19637935709151588,-5.979818587875663e-05,0.7901107392173794,0.013569701876983364,77.27023787208412,138.47571998934035,1.3023216491534981,-2.842170943040401e-14,215.74595786142447,78.57255952123764,217.04827951057794
583,0.9864592345908199,0.7905917110366609,0.9864015663672694,0.19580985533060846,-5.7668223550466635e-05,0.7906493792602114,0.013598433632730611,77.3712618751457,138.24783355745808,1.3097009756484397,2.842170943040401e-14,215.61909543260379,78.68096285079415,216.92879640825225
584,0.9864537575481571,0.7909729097377837,0.9863949624783567,0.195422052740573,-5.879506980044358e-05,0.7910317048075842,0.013605037521643326,77.48010379050336,138.11656072641668,1.3047958288968289,5.684341886080802e-14,215.59666451692004,78.78489961940019,216.90146034581693
585,0.9864616730436647,0.7906014672549279,0.9864068198820084,0.19580535262708054,-5.4853161656320815e-05,0.7906563204165842,0.013593180117991599,77.39056630077278,138.25438899608125,1.3196693037323257,2.842170943040401e-14,215.64495529685402,78.7102356045051,216.96462460058638
586,0.9864438101750191,0.7894103083895374,0.9863782013598416,0.19696789297030415,-6.560881517758688e-05,0.7894759172047151,0.013621798640158445,77.13421193323913,138.43224501179938,1.2801410349199216,0.0,215.5664569450385,78.41435296815905,216.84659797995843
587,0.9864263380469602,0.7907114319414953,0.9863691259377202,0.1956576939962249,-5.7212109240034614e-05,0.7907686440507352,0.013630874062279807,77.40810935849103,138.0896505185702,1.3110594231487482,2.842170943040401e-14,215.49775987706124,78.71916878163978,216.80881930021002
588,0.98647780079986,0.7897651931113719,0.9864153003340133,0.1966501072226413,-6.250046584677094e-05,0.7898276935772186,0.013584699665986744,77.20790350588237,138.49536822774093,1.292165800860971,2.842170943040401e-14,215.7032717336233,78.50006930674334,216.9954375344843
589,0.9864628827304834,0.7909364356265336,0.9864008948434553,0.19546445921692168,-6.198788702815872e-05,0.7909984235135619,0.013599105156544722,77.4829762730505,138.1559525002183,1.2948955141565364,-2.842170943040401e-14,215.6389287732688,78.77787178720703,216.9338242874253
590,0.9864780330842975,0.7910591820663708,0.9864175499438029,0.1953583678774321,-6.0483140494560494e-05,0.7911196652068654,0.01358245005619707,77.51098269814122,138.17197534762556,1.299137784101788,0.0,215.68295804576678,78.810120482243,216.98209582986857
591,0.9864493122874136,0.7904523163514418,0.9863927980018319,0.19594048165039013,-5.651428558173244e-05,0.7905088306370234,0.013607201998168117,77.33650555441477,138.25045019457193,1.31507364143431,-2.842170943040401e-14,215.5869557489867,78.65157919584908,216.90202939042098
592,0.986450563008093,0.7900345383012234,0.9863875982314599,0.19635305993023655,-6.296477663303435e-05,0.7900975030778564,0.013612401768540061,77.27981309961712,138.31474349801567,1.289989006765495,-2.842170943040401e-14,215.5945565976328,78.5698021063826,216.88454560439826
593,0.9864490766426267,0.7898719321349674,0.9863964633170511,0.19652453118208368,-5.2613325575601166e-05,0.7899245454605429,0.013603536682948891,77.19484246019817,138.3785322471839,1.327262184937922,0.0,215.57337470738207,78.52210464513611,216.90063689232
594,0.9864703491703759,0.7903468105926856,0.9864082845245623,0.19606147393187667,-6.206464581359761e-05,0.7904088752384992,0.013591715475437693,77.35384109383426,138.31684214120568,1.2928847831793746,0.0,215.67068323503995,78.64672587701364,216.96356801821932
595,0.9864865478676329,0.7911427251331289,0.9864281065539392,0.1952853814208103,-5.844131369370231e-05,0.7912011664468225,0.013571893446060801,77.51313853017973,138.2113036856611,1.3076505437795731,0.0,215.72444221584084,78.8207890739593,217.0320927596204
596,0.9864554566497142,0.7908899940224506,0.9863984955124433,0.19550850148999266,-5.696113727093888e-05,0.7909469551597216,0.013601504487556704,77.44870656851512,138.1405685787327,1.3134030870494655,-2.842170943040401e-14,215.58927514724783,78.76210965556459,216.90267823429727
597,0.986478775990171,0.791006292740563,0.9864216053666337,0.1954153126260707,-5.717062353727265e-05,0.7910634633641003,0.013578394633366297,77.47668247634664,138.21903761474073,1.3106724896755395,5.684341886080802e-14,215.69572009108737,78.78735496602219,217.00639258076296
598,0.9864590499302741,0.7900669570399417,0.9863993488643433,0.19633239182440165,-5.970106593078395e-05,0.7901266581058725,0.013600651135656672,77.24848700017552,138.3639443217084,1.3028665437319944,5.684341886080802e-14,215.61243132188392,78.55135354390752,216.91529786561597
599,0.9864225478398164,0.790522463806634,0.9863578735995097,0.19583540979287561,-6.467424030676128e-05,0.7905871380469408,0.01364212640049034,77.38773592271897,138.11165442039737,1.2848230124445195,0.0,215.49939034311635,78.67255893516351,216.78421335556087
600,0.9864673595328252,0.7906311022132685,0.9864070157471382,0.1957759135338697,-6.034378568697818e-05,0.7906914459989555,0.013592984252861817,77.405039142263,138.24964590929383,1.2986351148838366,-2.842170943040401e-14,215.65468505155684,78.70367425714684,216.95332016644065
601,0.9864464077250474,0.790942988086055,0.9863831478919769,0.1954401598059219,-6.325983307053917e-05,0.7910062479191255,0.013616852108023103,77.49270854129162,138.0856895068614,1.290192163221036,-2.842170943040401e-14,215.57839804815302,78.78290070451264,216.86859021137403
602,0.9864354348437963,0.7907402326739397,0.9863756838148774,0.19563545114093772,-5.975102891886408e-05,0.7907999837028585,0.013624316185122609,77.42905865838392,138.11424836651037,1.3040378242095017,0.0,215.5433070248943,78.73309648259341,216.8473448491038
603,0.9864536942022265,0.7898612046140824,0.9863902075394466,0.19652900292536424,-6.348666277988801e-05,0.7899246912768623,0.013609792460553383,77.22685609222182,138.37505229886847,1.2888007629522065,0.0,215.6019083910903,78.51565685517403,216.8907091540425
604,0.9864594137060668,0.7908556871419538,0.9864032498889814,0.19554756274702767,-5.6163817085397305e-05,0.7909118509590392,0.013596750111018574,77.44787234005082,138.18441345061956,1.3144220293951605,2.842170943040401e-14,215.63228579067038,78.76229436944598,216.94670782006557
605,0.9864559539247258,0.7910861391924122,0.9863947998493796,0.1953086606569674,-6.115407534623696e-05,0.7911472932677583,0.013605200150620389,77.51135813001267,138.09419011774165,1.296712787775249,-2.842170943040401e-14,215.6055482477543,78.80807091778792,216.90226103552953
606,0.986447024929182,0.7909319489985558,0.9863847229758921,0.1954527739773363,-6.230195328993382e-05,0.7909942509518456,0.013615277024107919,77.48198953598745,138.09341562102287,1.2924498248164866,5.684341886080802e-14,215.57540515701032,78.77443936080394,216.86785498182687
607,0.9864243127897204,0.7906081917642156,0.9863645417444394,0.19575634998022384,-5.977104528098742e-05,0.7906679628094967,0.013635458255560562,77.39462022675048,138.10768117158176,1.302115199007801,-2.842170943040401e-14,215.50230139833224,78.69673542575828,216.80441659734
608,0.9864784695494206,0.7907603615899353,0.9864188024740479,0.19565844088411255,-5.966707537274907e-05,0.7908200286653082,0.013581197525952104,77.43564952377571,138.26636740965978,1.3039591299596793,2.842170943040401e-14,215.7020169334355,78.7396086537354,217.0059760633952
609,0.9864364248731663,0.7901686131163344,0.986376848850064,0.1962082357337297,-5.9576023102247966e-05,0.7902281891394366,0.013623151149935953,77.2870088998059,138.2530383628905,1.3026544396082045,-2.842170943040401e-14,215.5400472626964,78.5896633394141,216.84270170230457
610,0.9864695724127379,0.7905218015274896,0.9864080721267087,0.19588627059921904,-6.150028602924795e-05,0.7905833018135188,0.013591927873291332,77.3766016557116,138.28734972346814,1.2948088154589072,5.684341886080802e-14,215.66395137917974,78.67141047117052,216.9587601946387
611,0.9864313887192954,0.7908499468392926,0.9863713130088837,0.19552136616959115,-6.0075710411666705e-05,0.7909100225497042,0.013628686991116301,77.45064765753466,138.0739268618376,1.3016681131148005,-5.684341886080802e-14,215.52457451937227,78.75231577064946,216.826242632487
612,0.9864483689072593,0.791253021000423,0.9863890493850426,0.19513602838461952,-5.9319522216716436e-05,0.7913123405226398,0.013610950614957429,77.55422315047306,138.04407363141354,1.3042091572507104,0.0,215.5982967818866,78.85843230772377,216.9025059391373
613,0.9864609450648771,0.7905933340468662,0.9863996553247315,0.19580632127786535,-6.128974014563138e-05,0.7906546237870117,0.013600344675268494,77.40934513307974,138.24086757128634,1.2957590675256085,-5.684341886080802e-14,215.65021270436608,78.70510420060536,216.94597177189164
614,0.9864636984515711,0.7904340204196738,0.9864033438887332,0.19596932346905938,-6.035456283792762e-05,0.7904943749825117,0.013596656111266814,77.34940575160084,138.28029026379403,1.2991757926665741,2.842170943040401e-14,215.62969601539487,78.64858154426743,216.92887180806147
615,0.9864170125535873,0.7905755120340155,0.9863554958090937,0.1957799837750781,-6.15167444936171e-05,0.7906370287785092,0.013644504190906348,77.38418682271214,138.0794554755057,1.2985881163846784,2.842170943040401e-14,215.46364229821785,78.68277493909682,216.76223041460256
616,0.9864703459836826,0.790514952960175,0.9864088313193067,0.19589387835913163,-6.151466437587239e-05,0.7905764676245508,0.013591168680693322,77.36821226811281,138.2907070006882,1.295455549035438,2.842170943040401e-14,215.65891926880101,78.66366781714825,216.95437481783648
617,0.9864668436551282,0.7908155624283063,0.9864081660455923,0.19559260361728603,-5.867760953581769e-05,0.7908742400378421,0.013591833954407662,77.43798761970467,138.211348925179,1.3054211988238364,2.842170943040401e-14,215.64933654488368,78.74340881852851,216.95475774370755
618,0.9864403260725202,0.790797291833766,0.986378383395698,0.19558109156193204,-6.194267682213539e-05,0.790859234510588,0.013621616604301945,77.43691449032019,138.10734779667695,1.2929145212404194,0.0,215.54426228699714,78.72982901156061,216.83717680823756
619,0.9864769013964109,0.7904572776987264,0.9864148188287903,0.19595754113006392,-6.2082567620525e-05,0.7905193602663468,0.01358518117120966,77.3739373814185,138.3287793575447,1.294487996489238,2.842170943040401e-14,215.7027167389632,78.66842537790774,216.99720473545247
620,0.986445731354423,0.7900823741157234,0.9863802634767377,0.19629788936101433,-6.546787768535456e-05,0.7901478419934086,0.013619736523262316,77.29658397450774,138.27942348410062,1.2811322915842993,0.0,215.57600745860836,78.57771626609203,216.85713975019266
621,0.9864236807977171,0.7904985947526775,0.9863656510590747,0.19586705630639722,-5.802973864243999e-05,0.7905566244913199,0.0136343489409253,77.36480068888056,138.1317922608048,1.3078392380394064,0.0,215.49659294968535,78.67263992691996,216.80443218772476
622,0.9864813972265375,0.7903954209175581,0.9864240470935937,0.19602862617603556,-5.7350132943834176e-05,0.790452771050502,0.013575952906406341,77.33848240077461,138.3567701652442,1.3092370362195425,5.684341886080802e-14,215.6952525660188,78.64771943699415,217.0044896022384
623,0.9864548376116626,0.7910354282451947,0.9863936804183332,0.1953582521731385,-6.115719332944192e-05,0.791096585438524,0.013606319581666804,77.49968746240353,138.10174003788376,1.297126990326376,0.0,215.6014275002873,78.7968144527299,216.89855449061366
624,0.9864460402935422,0.7901626427010277,0.9863858580945964,0.1962232153935688,-6.0182198945768484e-05,0.7902228248999733,0.013614141905403554,77.29620356230373,138.2840367649393,1.2996190186207457,2.842170943040401e-14,215.58024032724302,78.59582258092449,216.8798593458638
625,0.9864689436563505,0.7906865293188112,0.9864140528393684,0.19572752352055722,-5.4890816982067214e-05,0.7907414201357933,0.01358594716063155,77.39590113820654,138.2641571458774,1.3169554074890186,0.0,215.66005828408393,78.71285654569557,216.97701369157295
626,0.9864357816034293,0.7913652188275516,0.986378856832211,0.19501363800465943,-5.6924771218214154e-05,0.7914221435987697,0.013621143167788952,77.57384730481192,137.95667466985907,1.3124812348898445,2.842170943040401e-14,215.530521974671,78.88632853970176,216.84300320956086
627,0.986462439075017,0.790067403911107,0.9863987944013017,0.19633139049019477,-6.364467371522409e-05,0.7901310485848223,0.013601205598698263,77.28551906561549,138.3529783160264,1.2892229393893615,-2.842170943040401e-14,215.63849738164188,78.57474200500485,216.92772032103122
628,0.9864743869778263,0.7906455869209652,0.986418434067638,0.19577284714667276,-5.5952910188339366e-05,0.7907015398311535,0.013581565932362039,77.38266900458515,138.29566653626492,1.3181382466632101,0.0,215.67833554085007,78.70080725124836,216.99647378751328
629,0.9864581940569308,0.7907670174273933,0.9864001427406641,0.19563312531327082,-5.805131626668292e-05,0.79082506874366,0.013599857259335879,77.42944351307267,138.20723101778663,1.3081478629283083,0.0,215.6366745308593,78.73759137600098,216.9448223937876
630,0.9864337695137685,0.7906913942189415,0.986368881723471,0.1956774875045295,-6.488779029745206e-05,0.7907562820092389,0.013631118276528964,77.4369775488114,138.09873167245587,1.283954746496562,-2.842170943040401e-14,215.53570922126727,78.72093229530797,216.8196639677638
631,0.9864772880394952,0.7898487149125674,0.986417491745841,0.19656877683327367,-5.9796293654157395e-05,0.7899085112062216,0.013582508254158965,77.20773844027764,138.48058993957983,1.30242082831424,0.0,215.68832837985747,78.51015926859188,216.9907492081717
632,0.9864392027488611,0.7903783634915489,0.9863794395931174,0.19600107610156847,-5.976315574374169e-05,0.7904381266472926,0.013620560406882642,77.33538638722348,138.21752189095696,1.3032688643636448,0.0,215.55290827818044,78.63865525158711,216.85617714254408
633,0.9864415869323103,0.7906885404170864,0.9863782241444443,0.19568968372735795,-6.336278786600591e-05,0.7907519032049524,0.013621775855555684,77.42901498372694,138.1304361716944,1.287017490971607,-5.684341886080802e-14,215.55945115542136,78.71603247469855,216.8464686463929
634,0.9864723874348447,0.7905885821455813,0.986409739607266,0.19582115746168471,-6.264782757869902e-05,0.7906512299731598,0.013590260392734033,77.40882423987102,138.27205498709475,1.2915471084227477,5.684341886080802e-14,215.68087922696577,78.70037134829377,216.97242633538858
635,0.9864437591102113,0.7910643072043563,0.9863824797441648,0.19531817253980854,-6.127936604649609e-05,0.7911255865704029,0.01361752025583518,77.51357371055494,138.06207295743536,1.298006204337753,-2.842170943040401e-14,215.5756466679903,78.81157991489269,216.87365287232802
636,0.9864447270589269,0.7908415855815631,0.986381363256709,0.19553977767514585,-6.336380221794169e-05,0.7909049493837811,0.013618636743291002,77.45184276565863,138.11287991998398,1.2882567635765838,-2.842170943040401e-14,215.5647226856426,78.74009952923521,216.85297944921916
637,0.986459250857993,0.790160673762404,0.9863994602177715,0.19623878645536752,-5.9790640221546454e-05,0.7902204644026254,0.013600539782228527,77.29167553025945,138.33602914635696,1.301545354652859,2.842170943040401e-14,215.62770467661642,78.59322088491231,216.9292500312693
638,0.9864335904291985,0.7904650186474446,0.9863753925562889,0.19591037390884436,-5.819787290961553e-05,0.7905232165203541,0.013624607443711079,77.34847603374038,138.17043095670294,1.3096534762173917,2.842170943040401e-14,215.51890699044333,78.65812950995777,216.82856046666075
639,0.9864835561812371,0.7909123053463288,0.9864265355117295,0.1955142301654007,-5.7020669507523714e-05,0.7909693260158365,0.01357346448827046,77.46644480432082,138.25102520598804,1.3130655711051702,-5.684341886080802e-14,215.71747001030886,78.77951037542599,217.03053558141397
640,0.9864500476026358,0.7909735587772545,0.9863877494409351,0.1954141906636806,-6.229816170066904e-05,0.7910358569389552,0.013612250559064898,77.50098925745809,138.09247431670602,1.292773475775931,2.842170943040401e-14,215.5934635741641,78.79376273323402,216.88623704994006
641,0.9864963986119015,0.7905142470382482,0.9864386654801806,0.1959244184419323,-5.773313172097172e-05,0.7905719801699692,0.013561334519819446,77.36971570685199,138.3983381965728,1.30814211280142,2.842170943040401e-14,215.7680539034248,78.67785781965343,217.07619601622625
642,0.986442472449861,0.7910741029594515,0.9863809115654267,0.19530680860597527,-6.156088443431962e-05,0.7911356638438858,0.013619088434573268,77.49690187002622,138.05774755615397,1.2971366450332766,-2.842170943040401e-14,215.5546494261802,78.7940385150595,216.85178607121344
643,0.9864209953455125,0.7899736555377461,0.986352984786859,0.19637932924911283,-6.801055865357508e-05,0.7900416660963997,0.013647015213141045,77.29073118825019,138.19865729736725,1.272556904314314,0.0,215.48938848561744,78.5632880925645,216.76194538993175
644,0.9864437799313016,0.7902223727190587,0.9863802641554489,0.19615789143639017,-6.351577585272938e-05,0.7902858884949115,0.013619735844551117,77.3135833568505,138.25401983280443,1.2901886271035892,-5.684341886080802e-14,215.56760318965493,78.60377198395408,216.85779181675846
645,0.9864359518231686,0.7902808280555462,0.9863753851178632,0.19609455706231693,-6.056670530540931e-05,0.7903413947608517,0.013624614882136843,77.32874165811847,138.2208318833708,1.2968810336878107,-2.842170943040401e-14,215.54957354148928,78.62562269180629,216.84645457517706
646,0.9864551897776235,0.7903065749814424,0.9863976711090247,0.19609109612758224,-5.75186685988216e-05,0.7903640936500412,0.013602328890975346,77.314865042489,138.2881957994094,1.3096652076721398,2.842170943040401e-14,215.6030608418984,78.62453025016114,216.91272604957058
647,0.9864417194869586,0.7903297647457022,0.9863798499156998,0.19605008516999767,-6.18695712587547e-05,0.7903916343169609,0.013620150084300175,77.34206936025853,138.21979057939657,1.2951044448411437,0.0,215.5618599396551,78.63717380509968,216.85696438449625
648,0.9864879221356094,0.7905529404870439,0.9864316914549406,0.19587875096789664,-5.623068066884507e-05,0.7906091711677127,0.013568308545059415,77.3733474083071,138.36525318642936,1.314174878360376,0.0,215.73860059473645,78.68752228666749,217.05277547309683
649,0.9864050972604191,0.7898199250388922,0.986345050263748,0.19652512522485577,-6.0046996671170305e-05,0.7898799720355635,0.013654949736252031,77.20779314894045,138.2260681192219,1.3031214344544253,2.842170943040401e-14,215.43386126816236,78.51091458339488,216.7369827026168
650,0.9864317417411226,0.7903982720321359,0.986371626036158,0.19597335400402216,-6.0115704964558425e-05,0.7904583877371004,0.013628373963841978,77.35403703372958,138.1802512223357,1.3016499430037243,2.842170943040401e-14,215.53428825606528,78.6556869767333,216.83593819906903
651,0.9864399637121296,0.7904500124067804,0.9863752730818723,0.19592526067509197,-6.469063025726918e-05,0.7905147030370375,0.013624726918127661,77.36743251535401,138.17912862299397,1.2847939623731577,5.684341886080802e-14,215.54656113834798,78.65222647772718,216.8313551007212
652,0.9864507302754452,0.7911387622249707,0.9863882329971855,0.19524947077221477,-6.249727825968776e-05,0.7912012595032304,0.013611767002814523,77.52270270080311,138.0636263116457,1.292467363439016,-5.684341886080802e-14,215.5863290124488,78.81517006424211,216.87879637588776
653,0.98645246571665,0.7906971086684057,0.9863944547711044,0.19569734610269873,-5.80109455455835e-05,0.7907551196139512,0.013605545228895566,77.41322618839365,138.1958551567247,1.3097465941844177,2.842170943040401e-14,215.60908134511834,78.72297278257807,216.9188279393028
654,0.9864499446673424,0.7908720404054382,0.9863882850375467,0.19551624463210848,-6.165962979565176e-05,0.7909337000352339,0.01361171496245328,77.46807377603929,138.12764428605692,1.2959219419252577,2.842170943040401e-14,215.5957180620962,78.76399571796453,216.8916400040215
655,0.9864677948533737,0.7904819153819104,0.9864135135104373,0.1959315981285269,-5.4281342936390864e-05,0.7905361967248468,0.013586486489562732,77.35096878095948,138.29394073330974,1.3217167007641706,-5.684341886080802e-14,215.64490951426922,78.67268548172366,216.96662621503333
656,0.9864409427760376,0.7912744870971342,0.986382922985625,0.1951084358884908,-5.801979041253347e-05,0.7913325068875469,0.013617077014374979,77.5399605033171,138.002482590734,1.3091103713102257,2.842170943040401e-14,215.5424430940511,78.84907087462733,216.85155346536135
657,0.9864507509461555,0.7907807589407152,0.9863918461349348,0.1956110871942196,-5.890481122072799e-05,0.7908396637519359,0.013608153865065198,77.42338491909129,138.15993865965692,1.3055091986395269,-5.684341886080802e-14,215.5833235787482,78.72889411773083,216.88883277738768
658,0.9864312750473022,0.7901314013197752,0.9863722281974963,0.19624082687772104,-5.904684980595487e-05,0.7901904481695812,0.013627771802503741,77.28409005849531,138.24856921237935,1.3047423859341336,0.0,215.53265927087466,78.58883244442944,216.8374016568088
659,0.9864667249966945,0.790456550908054,0.9864035943463542,0.19594704343830016,-6.313065034035947e-05,0.7905196815583942,0.013596405653645838,77.3650433425299,138.29227150580766,1.2915102967475889,0.0,215.65731484833756,78.65655363927748,216.94882514508515
660,0.9864603268635611,0.7899291351992244,0.9864001547692607,0.19647101957003632,-6.0172094300425805e-05,0.7899893072935247,0.013599845230739316,77.24554478267859,138.39247637663732,1.3006702976214228,2.842170943040401e-14,215.6380211593159,78.54621508030002,216.93869145693736
661,0.9864337330066176,0.7909222509552031,0.9863750510839944,0.1954528001287913,-5.868192262326044e-05,0.7909809328778263,0.01362494891600563,77.46140797115919,138.05894377000658,1.3071851136528778,0.0,215.52035174116577,78.76859308481207,216.82753685481865
662,0.9864301303423193,0.7903846593443695,0.9863688747801024,0.19598421543573286,-6.125556221692197e-05,0.7904459149065864,0.013631125219897622,77.35156647451657,138.17304855561918,1.2976695803121459,2.842170943040401e-14,215.52461503013575,78.64923605482873,216.82228461044792
663,0.9864868671254925,0.7907594547462372,0.9864266987392686,0.19566724399303137,-6.0168386223913295e-05,0.790819623132461,0.013573301260731419,77.43739914250392,138.29085687705697,1.2996812034238872,2.842170943040401e-14,215.7282560195609,78.73708034592781,217.0279372229848
664,0.9864346540831735,0.7903975751467901,0.9863719075917436,0.19597433244495355,-6.274649142989919e-05,0.79046032163822,0.013628092408256354,77.35446250682332,138.1809836254265,1.292323970507141,0.0,215.53544613224983,78.64678647733048,216.82777010275697
665,0.9864502080426987,0.7905140213580765,0.9863915530036977,0.19587753164562127,-5.865503900093216e-05,0.7905726763970775,0.01360844699630226,77.36625811663359,138.2283414581484,1.3065709976391986,0.0,215.594599574782,78.6728291142728,216.9011705724212
666,0.9864672242181407,0.7907273145736745,0.9864066899262006,0.1956793753525261,-6.0534291940084195e-05,0.7907878488656147,0.01359331007379938,77.4278052746516,138.23197976270228,1.2984620575801102,2.842170943040401e-14,215.65978503735388,78.72626733223171,216.95824709493402
667,0.9864154502634911,0.7896871244354646,0.9863566330129513,0.19666950857748666,-5.8817250539799915e-05,0.7897459416860045,0.01364336698704871,77.18261339764274,138.2890639993845,1.3061618581469077,0.0,215.47167739702724,78.48877525578963,216.77783925517414
668,0.9864649857156473,0.7904906937676139,0.9864059564824477,0.19591526271483373,-5.902923319967002e-05,0.7905497230008136,0.013594043517552334,77.35847935151466,138.28933962594735,1.3068161270678331,-2.842170943040401e-14,215.647818977462,78.6652954785825,216.9546351045298
669,0.9864700606768004,0.7907017746049273,0.9864075879043617,0.19570581329943437,-6.24727724387597e-05,0.7907642473773662,0.013592412095638329,77.42716242264146,138.22976653620776,1.2949163307789604,0.0,215.65692895884922,78.7220787534204,216.95184528962818
670,0.9864542063865561,0.7906092439571465,0.9863936205574939,0.19578437660034742,-6.058582906220966e-05,0.7906698297862087,0.013606379442506089,77.40794959915888,138.2041486621684,1.2996689749031702,-5.684341886080802e-14,215.61209826132728,78.70761857406205,216.9117672362304
671,0.9864397029211817,0.7910630361541124,0.9863784318937396,0.1953153957396272,-6.127102744202251e-05,0.7911243071815544,0.013621568106260362,77.51818347116529,138.04244484999148,1.297303172948773,0.0,215.56062832115677,78.81548664411406,216.85793149410554
672,0.9864771818710133,0.79046617259167,0.9864190328271414,0.19595286023547143,-5.814904387191344e-05,0.790524321635542,0.013580967172858616,77.36184089397213,138.33360719804685,1.308551530546623,2.842170943040401e-14,215.69544809201898,78.67039242451875,217.00399962256563
673,0.9864451661053443,0.7901117082793054,0.9863825516658945,0.19627084338658907,-6.261443944977074e-05,0.7901743227187553,0.013617448334105497,77.29472341795878,138.27793947870822,1.293253285417535,2.842170943040401e-14,215.572662896667,78.5879767033763,216.86591618208456
674,0.9864255724949558,0.7902265538870219,0.9863679212048553,0.19614136731783338,-5.765129010049108e-05,0.7902842051771224,0.01363207879514472,77.2971772936991,138.2063227630851,1.3110687783055255,2.842170943040401e-14,215.5035000567842,78.60824607200463,216.81456883508974
675,0.986423310524228,0.7899882623918048,0.9863599069640097,0.1963716445722049,-6.340356021838911e-05,0.7900516659520231,0.013640093035990342,77.26587650030865,138.226821714126,1.290615547939069,2.842170943040401e-14,215.49269821443465,78.55649204824772,216.78331376237375
676,0.9864406815589629,0.790758239174196,0.9863814063395171,0.19562316716532113,-5.927521944582015e-05,0.7908175143936418,0.013618593660482903,77.43034512427892,138.12981001461588,1.3050358418299197,2.842170943040401e-14,215.5601551388948,78.73538096610883,216.86519098072475
677,0.9864488191915046,0.7909612868438646,0.9863881322697365,0.19542684542587196,-6.068692176808277e-05,0.7910219737656325,0.01361186773026346,77.48059002974847,138.09683728056933,1.2979909918596206,2.842170943040401e-14,215.5774273103178,78.77858102160809,216.87541830217745
678,0.9864359208276524,0.790728068382139,0.9863720711529362,0.1956440027707972,-6.384967471617653e-05,0.7907919180568552,0.013627928847063764,77.44815632101137,138.09797625163657,1.2878154646678865,-2.842170943040401e-14,215.54613257264793,78.73597178567927,216.8339480373158
679,0.9864460119787459,0.7908668316931191,0.9863861865783303,0.19551935488521122,-5.9825400415602914e-05,0.7909266570935347,0.013613813421669674,77.45805975490808,138.12937720969694,1.3020528930611022,5.684341886080802e-14,215.58743696460502,78.76011264796917,216.88948985766618
680,0.9864248891254183,0.7904939346114324,0.9863614375231955,0.19586750291176314,-6.34516022227638e-05,0.790557386213655,0.013638562476804506,77.38012543456276,138.1207703938545,1.2881323948044496,2.842170943040401e-14,215.50089582841727,78.6682578293672,216.78902822322175
681,0.9864613181126066,0.7907889602131655,0.9864013340871209,0.19561237387395547,-5.9984025485682047e-05,0.7908489442386513,0.01359866591287906,77.43837262350979,138.19510123178844,1.2994657175362931,5.684341886080802e-14,215.63347385529823,78.73783834104609,216.93293957283458
682,0.9864724384821494,0.7903399559881801,0.9864126355347845,0.19607267954660446,-5.980294736485092e-05,0.7903997589355448,0.013587364465215468,77.33773342937712,138.34118937715215,1.3024354304781127,2.842170943040401e-14,215.67892280652927,78.64016885985524,216.9813582370074
683,0.986436818127506,0.7907119052320124,0.98637552107047,0.1956636158384576,-6.129705703605826e-05,0.7907732022890485,0.013624478929530004,77.44115836556483,138.10342381560946,1.299264694160911,0.0,215.5445821811743,78.74042305972574,216.8438468753352
684,0.9864350384618662,0.7905250318958701,0.9863732222229744,0.19584819032710432,-6.181623889178756e-05,0.790586848134762,0.01362677777702559,77.38450517496767,138.16842591293303,1.2949316810946243,5.684341886080802e-14,215.5529310879007,78.6794368560623,216.84786276899538
685,0.9864351009799966,0.7913473210380704,0.9863780958738466,0.19503077483577624,-5.700510615003207e-05,0.7914043261442203,0.013621904126153384,77.56979838351117,137.97803189925844,1.312325274492082,2.842170943040401e-14,215.5478302827696,78.88212365800324,216.86015555726172
686,0.986467987747282,0.790237545283822,0.9864058402583088,0.19616829497448685,-6.214748897315214e-05,0.7902996927727951,0.013594159741691203,77.31395183685763,138.33393748135654,1.2924321236572212,-2.842170943040401e-14,215.64788931821417,78.60638396051483,216.94032144187136
687,0.9864682988815493,0.7912647898516866,0.9864118677866753,0.19514707793498876,-5.643109487396547e-05,0.7913212209465605,0.013588132213324666,77.54981957704996,138.11458759705553,1.3156028778346638,0.0,215.6644071741055,78.86542245488462,216.98001005194016
688,0.9864386597585308,0.7903613457434612,0.9863763511451134,0.19601500540165218,-6.230861341749439e-05,0.7904236543568786,0.01362364885488665,77.34656897655063,138.2032167389936,1.2938607031937295,2.842170943040401e-14,215.54978571554423,78.64042967974436,216.843646418738
