model_1,model_2,layer_1,layer_2,subj_id,n_samples,n_components_source_1,n_components_source_2,n_components_target,pid_method,rng_seed,bias_correction,red,unq1,unq2,syn,bi_mi_1,bi_mi_2,tri_mi
levit_128_classification,coat_lite_tiny_classification,181,219,,1000,70,70,70,thin,56,True,8.926315813948396,0.0,0.7095531984114167,1.1517797644400005,8.926315813948396,9.635869012359812,10.787648776799813
levit_128_classification,visformer_small_classification,181,163,,1000,70,70,70,thin,56,True,8.926315813948396,0.0,0.6161817706713073,1.1859608360427636,8.926315813948396,9.542497584619703,10.728458420662466
levit_128_classification,convit_base_classification,181,201,,1000,70,70,70,thin,56,True,8.926315813948396,0.0,0.21685418266394052,1.5967673322281541,8.926315813948396,9.143169996612336,10.73993732884049
levit_128_classification,RN50_clip,181,179,,1000,70,70,70,thin,56,True,8.926315813948396,0.0,1.2239311585500232,1.0272660781972185,8.926315813948396,10.150246972498419,11.177513050695637
levit_128_classification,RN101_clip,181,366,,1000,70,70,70,thin,56,True,8.926315813948396,0.0,0.9440518380010054,1.394529867906808,8.926315813948396,9.870367651949401,11.26489751985621
levit_128_classification,ResNet50-SimCLR_selfsupervised,181,162,,1000,70,70,70,thin,56,True,8.926315813948396,0.0,0.48935432294744885,1.4049148867210732,8.926315813948396,9.415670136895844,10.820585023616918
levit_128_classification,ResNet50-DeepClusterV2-2x224_selfsupervised,181,162,,1000,70,70,70,thin,56,True,8.926315813948396,0.0,0.3734172204391264,1.397429446067381,8.926315813948396,9.299733034387522,10.697162480454903
levit_128_classification,ResNet50-SwAV-BS4096-2x224_selfsupervised,181,165,,1000,70,70,70,thin,56,True,8.873800955633875,0.052514858314520296,0.0,1.3138770320146342,8.926315813948396,8.873800955633875,10.24019284596303
levit_128_classification,ResNet50-PIRL_selfsupervised,181,165,,1000,70,70,70,thin,56,True,8.46484450131948,0.46147131262891605,0.0,1.4554043607404559,8.926315813948396,8.46484450131948,10.381720174688851
levit_128_classification,ResNet50-ClusterFit-16K-RotNet_selfsupervised,181,160,,1000,70,70,70,thin,56,True,7.840290346845627,1.0860254671027691,0.0,1.1370977662359678,8.926315813948396,7.840290346845626,10.063413580184363
levit_128_classification,ResNet50-MoCoV2-BS256_selfsupervised,181,155,,1000,70,70,70,thin,56,True,8.84182913772595,0.08448667622244521,0.06238824305111912,1.5894265624369286,8.926315813948396,8.90421738077707,10.578130619436443
levit_128_classification,nf_resnet50_classification,181,141,,1000,70,70,70,thin,56,True,8.67746082024664,0.24885499370175523,0.0,1.4975909644385546,8.926315813948396,8.67746082024664,10.42390677838695
levit_128_classification,hardcorenas_f_classification,181,294,,1000,70,70,70,thin,56,True,8.670433523843261,0.2558822901051343,0.0,1.5171846543938692,8.926315813948396,8.670433523843261,10.443500468342265
levit_128_classification,eca_nfnet_l0_classification,181,134,,1000,70,70,70,thin,56,True,8.926315813948396,0.0,1.6880675547014867,0.8718720630183476,8.926315813948396,10.614383368649882,11.48625543166823
levit_128_classification,resnet50_classification,181,156,,1000,70,70,70,thin,56,True,8.7605323205944,0.16578349335399523,0.0,1.3828169252424694,8.926315813948396,8.7605323205944,10.309132739190865
levit_128_classification,semnasnet_100_classification,181,270,,1000,70,70,70,thin,56,True,8.698059111408977,0.22825670253941865,0.0,1.346724884149161,8.926315813948396,8.698059111408977,10.273040698097557
levit_128_classification,cspresnet50_classification,181,320,,1000,70,70,70,thin,56,True,8.926315813948396,0.0,0.2712495038864766,1.390557798993484,8.926315813948396,9.197565317834872,10.588123116828356
levit_128_classification,mobilenetv3_large_100_classification,181,252,,1000,70,70,70,thin,56,True,8.926315813948396,0.0,0.19871285323470644,1.4915065219230392,8.926315813948396,9.125028667183102,10.616535189106141
levit_128_classification,ghostnet_100_classification,181,290,,1000,70,70,70,thin,56,True,8.861593592949603,0.06472222099879232,0.0,1.5679080768004852,8.926315813948396,8.861593592949603,10.49422389074888
levit_128_classification,convnext_base_classification,181,273,,1000,70,70,70,thin,56,True,8.926315813948396,0.0,1.5213302223309562,0.8184069712966924,8.926315813948396,10.447646036279352,11.266053007576044
levit_128_classification,xcit_nano_12_p8_224_classification,181,266,,1000,70,70,70,thin,56,True,8.46497249299872,0.4613433209496751,0.08030595885260361,1.8127638930727112,8.926315813948396,8.545278451851324,10.81938566587371
levit_128_classification,xcit_nano_12_p16_224_classification,181,242,,1000,70,70,70,thin,56,True,8.548128928494016,0.3781868854543795,0.0,1.6366265513684084,8.926315813948396,8.548128928494016,10.562942365316804
levit_128_classification,swin_large_patch4_window7_224_classification,181,281,,1000,70,70,70,thin,56,True,8.926315813948396,0.0,0.5257236670211753,1.5414854108701839,8.926315813948396,9.452039480969571,10.993524891839755
levit_128_classification,jx_nest_tiny_classification,181,148,,1000,70,70,70,thin,56,True,8.926315813948396,0.0,0.7860966948977115,1.0367307596996476,8.926315813948396,9.712412508846107,10.749143268545755
levit_128_classification,pit_ti_224_classification,181,207,,1000,70,70,70,thin,56,True,8.926315813948396,0.0,0.5217937571232127,1.256545276893263,8.926315813948396,9.448109571071608,10.704654847964871
levit_128_classification,vit_base_patch32_224_classification,181,218,,1000,70,70,70,thin,56,True,8.6460283468104,0.28028746713799535,0.0,1.4867149697031117,8.926315813948396,8.6460283468104,10.413030783651507
levit_128_classification,vit_base_patch16_224_classification,181,197,,1000,70,70,70,thin,56,True,8.726570687749103,0.19974512619929286,0.0,1.3641646793205702,8.926315813948396,8.726570687749103,10.290480493268966
levit_128_classification,tnt_s_patch16_224_classification,181,198,,1000,70,70,70,thin,56,True,8.552467991360121,0.3738478225882744,0.0,1.7280622368370295,8.926315813948396,8.552467991360121,10.654378050785425
levit_128_classification,crossvit_base_240_classification,181,336,,1000,70,70,70,thin,56,True,8.926315813948396,0.0,0.20490760754544368,1.4021220951605464,8.926315813948396,9.13122342149384,10.533345516654386
levit_128_classification,deit_base_patch16_224_classification,181,205,,1000,70,70,70,thin,56,True,8.926315813948396,0.0,0.25150376061094804,1.3090286271134204,8.926315813948396,9.177819574559344,10.486848201672764
levit_128_classification,dino_vitb16_selfsupervised,181,208,,1000,70,70,70,thin,56,True,7.447248257313483,1.4790675566349138,0.0,1.2457501920734977,8.926315813948396,7.447248257313482,10.172066006021893
coat_lite_tiny_classification,visformer_small_classification,219,163,,1000,70,70,70,thin,56,True,9.542497584619703,0.09337142774012719,0.0,1.0597585914397172,9.63586901235983,9.542497584619703,10.695627603799547
coat_lite_tiny_classification,convit_base_classification,219,201,,1000,70,70,70,thin,56,True,9.143169996612336,0.492699015747494,0.0,1.1582848078635841,9.63586901235983,9.143169996612336,10.794153820223414
coat_lite_tiny_classification,RN50_clip,219,179,,1000,70,70,70,thin,56,True,9.63586901235983,0.0,0.5143779601385887,1.1638990637976008,9.63586901235983,10.150246972498419,11.31414603629602
coat_lite_tiny_classification,RN101_clip,219,366,,1000,70,70,70,thin,56,True,9.63586901235983,0.0,0.23449863958957096,1.6504037422987388,9.63586901235983,9.870367651949401,11.52077139424814
coat_lite_tiny_classification,ResNet50-SimCLR_selfsupervised,219,162,,1000,70,70,70,thin,56,True,9.415670136895844,0.22019887546398564,0.0,1.380041446772232,9.63586901235983,9.415670136895844,11.015910459132062
coat_lite_tiny_classification,ResNet50-DeepClusterV2-2x224_selfsupervised,219,162,,1000,70,70,70,thin,56,True,9.299733034387522,0.3361359779723081,0.0,1.1189929454536625,9.63586901235983,9.299733034387522,10.754861957813493
coat_lite_tiny_classification,ResNet50-SwAV-BS4096-2x224_selfsupervised,219,165,,1000,70,70,70,thin,56,True,8.873800955633875,0.7620680567259548,0.0,1.1081818196210698,9.63586901235983,8.873800955633875,10.7440508319809
coat_lite_tiny_classification,ResNet50-PIRL_selfsupervised,219,165,,1000,70,70,70,thin,56,True,8.46484450131948,1.1710245110403505,0.0,1.013709003621944,9.63586901235983,8.46484450131948,10.649578015981774
coat_lite_tiny_classification,ResNet50-ClusterFit-16K-RotNet_selfsupervised,219,160,,1000,70,70,70,thin,56,True,7.840290346845627,1.7955786655142036,0.0,0.7461964854656173,9.63586901235983,7.840290346845626,10.382065497825447
coat_lite_tiny_classification,ResNet50-MoCoV2-BS256_selfsupervised,219,155,,1000,70,70,70,thin,56,True,8.90421738077707,0.7316516315827606,0.0,0.8796344966109295,9.63586901235983,8.90421738077707,10.51550350897076
coat_lite_tiny_classification,nf_resnet50_classification,219,141,,1000,70,70,70,thin,56,True,8.67746082024664,0.9584081921131897,0.0,1.198523879905835,9.63586901235983,8.67746082024664,10.834392892265665
coat_lite_tiny_classification,hardcorenas_f_classification,219,294,,1000,70,70,70,thin,56,True,8.670433523843261,0.9654354885165688,0.0,0.8367870379392421,9.63586901235983,8.670433523843261,10.472656050299072
coat_lite_tiny_classification,eca_nfnet_l0_classification,219,134,,1000,70,70,70,thin,56,True,9.63586901235983,0.0,0.9785143562900522,0.8407353381925056,9.63586901235983,10.614383368649882,11.455118706842388
coat_lite_tiny_classification,resnet50_classification,219,156,,1000,70,70,70,thin,56,True,8.7605323205944,0.8753366917654297,0.0,0.8526943426991807,9.63586901235983,8.7605323205944,10.48856335505901
coat_lite_tiny_classification,semnasnet_100_classification,219,270,,1000,70,70,70,thin,56,True,8.698059111408977,0.9378099009508531,0.0,1.0201561429444155,9.63586901235983,8.698059111408977,10.656025155304246
coat_lite_tiny_classification,cspresnet50_classification,219,320,,1000,70,70,70,thin,56,True,9.197565317834872,0.4383036945249579,0.0,1.1928395872974278,9.63586901235983,9.197565317834872,10.828708599657258
coat_lite_tiny_classification,mobilenetv3_large_100_classification,219,252,,1000,70,70,70,thin,56,True,9.125028667183102,0.510840345176728,0.0,1.2778321648027777,9.63586901235983,9.125028667183102,10.913701177162608
coat_lite_tiny_classification,ghostnet_100_classification,219,290,,1000,70,70,70,thin,56,True,8.861593592949603,0.7742754194102268,0.0,1.113930408551326,9.63586901235983,8.861593592949603,10.749799420911156
coat_lite_tiny_classification,convnext_base_classification,219,273,,1000,70,70,70,thin,56,True,9.63586901235983,0.0,0.8117770239195217,1.03706651123127,9.63586901235983,10.447646036279352,11.484712547510622
