red,unq1,unq2,syn,bi_mi_1,bi_mi_2,tri_mi,union_info,obj,obj_bias
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.003084330193578566,-0.07413190014928439,0.14478728245184946,-0.018094515338249906,-0.07104756995570582,0.14787161264542803,0.05564519715789373,0.07373971249614364,7.907408664810979,7.833668952314835
-0.01791228010963586,0.16151009637632097,0.04997860813391952,0.009770149156051566,0.1435978162666851,0.03206632802428366,0.2033465735566562,0.19357642440060463,8.022198149140609,7.828621724740004
-0.15935182136540593,0.123504874515044,0.31687325592558846,-0.0799195246752582,-0.03584694685036194,0.15752143456018253,0.20110678439996832,0.2810263090752265,8.06057239663555,7.779546087560323
-0.1070330935645627,0.04263912846639606,0.10880981236401599,-0.15281414581195918,-0.06439396509816664,0.0017767187994532918,-0.10839829854610983,0.04441584726584935,7.859766614024515,7.815350766758666
-0.10783823807864046,-0.09328844769645972,0.19116390920945303,-0.09615804199146005,-0.20112668577510018,0.08332567113081257,-0.1061208185571072,-0.009962776565647147,7.813081316935232,7.823044093500879
